name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Mason Garcia,FR,QB,6,19,21,11,40,3.64,6.7,east_carolina
Joseph McKay,FR,RB,1,14,0,4,14,3.50,14.0,east_carolina
Jsi Hatfield,SO,WR,10,4,0,1,4,4.00,0.4,east_carolina
Chad Stephens,FR,OLB,10,4,0,1,4,4.00,0.4,east_carolina
Ben Bryant,SR,QB,13,-43,3121,495,3078,6.22,236.8,eastern_michigan
Jawon Hamilton,SR,RB,11,631,0,101,631,6.25,57.4,eastern_michigan
Darius Boone Jr.,FR,RB,13,451,0,120,451,3.76,34.7,eastern_michigan
Samson Evans,SO,RB,12,316,43,87,359,4.13,29.9,eastern_michigan
Preston Hutchinson,JR,QB,8,56,216,62,272,4.39,34.0,eastern_michigan
Bryson Moss,FR,RB,6,69,0,22,69,3.14,11.5,eastern_michigan
DJ Smith,FR,RB,7,38,0,5,38,7.60,5.4,eastern_michigan
Aaron Jackson,SO,TE,6,27,0,6,27,4.50,4.5,eastern_michigan
Austin Smith,FR,QB,1,0,16,1,16,16.00,16.0,eastern_michigan
Dylan Drummond,JR,WR,13,0,13,1,13,13.00,1.0,eastern_michigan
Hassan Beydoun,JR,WR,13,2,8,3,10,3.33,0.8,eastern_michigan
Zach Westmoreland,FR,WR,12,2,0,1,2,2.00,0.2,eastern_michigan
Emory Jones,JR,QB,13,758,2734,489,3492,7.14,268.6,florida
Anthony Richardson,FR,QB,8,401,529,115,930,8.09,116.3,florida
Dameon Pierce,SR,RB,13,574,0,100,574,5.74,44.2,florida
Malik Davis,SR,RB,12,487,0,93,487,5.24,40.6,florida
Nay'Quan Wright,SO,RB,12,326,0,76,326,4.29,27.2,florida
Demarkcus Bowman,FR,RB,5,81,0,14,81,5.79,16.2,florida
Lorenzo Lingard,JR,RB,11,43,0,11,43,3.91,3.9,florida
Trent Whittemore,SO,WR,11,0,41,4,41,10.25,3.7,florida
Jeremy Crawshaw,FR,P,13,28,0,1,28,28.00,2.2,florida
Jacob Copeland,JR,WR,13,20,0,3,20,6.67,1.5,florida
Rick Wells,SR,WR,11,10,0,1,10,10.00,0.9,florida
N'Kosi Perry,SR,QB,12,149,2762,452,2911,6.44,242.6,florida_atlantic
Johnny Ford,SO,RB,11,831,0,131,831,6.34,75.5,florida_atlantic
Malcolm Davidson,JR,RB,10,274,0,62,274,4.42,27.4,florida_atlantic
Nick Tronti,JR,QB,6,37,202,53,239,4.51,39.8,florida_atlantic
James Charles,SR,RB,12,168,0,47,168,3.57,14.0,florida_atlantic
Larry McCammon III,SO,RB,11,140,0,32,140,4.38,12.7,florida_atlantic
"Kelvin Dean, Jr.",FR,RB,11,131,0,21,131,6.24,11.9,florida_atlantic
Javion Posey,FR,WR,10,40,11,13,51,3.92,5.1,florida_atlantic
Zuberi Mobley,FR,RB,2,33,0,8,33,4.13,16.5,florida_atlantic
LaJohntay Wester,FR,WR,12,29,0,5,29,5.80,2.4,florida_atlantic
Willie Wright,SR,WR,12,1,0,1,1,1.00,0.1,florida_atlantic
Je'Quan Burton,SO,WR,12,-11,0,3,-11,-3.67,-0.9,florida_atlantic
Max Bortenschlager,SR,QB,12,-250,2935,392,2685,6.85,223.8,florida_international
D'vonte Price,SR,RB,9,682,0,129,682,5.29,75.8,florida_international
Lexington Joseph,SO,RB,12,273,0,57,273,4.79,22.8,florida_international
EJ Wilson Jr.,FR,RB,12,239,0,42,239,5.69,19.9,florida_international
Shaun Peterson Jr.,SO,RB,11,217,0,58,217,3.74,19.7,florida_international
Grayson James,FR,QB,6,12,162,32,174,5.44,29.0,florida_international
Kaylan Wiggins,JR,QB,2,24,52,13,76,5.85,38.0,florida_international
Maleek Williams,JR,RB,6,64,0,13,64,4.92,10.7,florida_international
Tommy Heatherly,SR,P,12,0,33,2,33,16.50,2.8,florida_international
Nate Jefferson,FR,WR,6,19,0,3,19,6.33,3.2,florida_international
Jordan Travis,SO,QB,10,535,1539,328,2074,6.32,207.4,florida_state
Jashaun Corbin,SO,RB,12,887,0,143,887,6.20,73.9,florida_state
McKenzie Milton,SR,QB,6,-12,775,170,763,4.49,127.2,florida_state
Treshaun Ward,FR,RB,12,515,0,81,515,6.36,42.9,florida_state
Lawrance Toafili,FR,RB,9,163,0,32,163,5.09,18.1,florida_state
Chubba Purdy,FR,QB,1,5,98,6,103,17.17,103.0,florida_state
D.J. Williams,SO,RB,6,47,0,10,47,4.70,7.8,florida_state
Ontaria Wilson,JR,WR,11,10,0,1,10,10.00,0.9,florida_state
Tate Rodemaker,FR,QB,3,0,7,2,7,3.50,2.3,florida_state
Ja’Khi Douglas,FR,RB,12,6,0,7,6,0.86,0.5,florida_state
Jake Haener,SR,QB,13,5,4096,561,4101,7.31,315.5,fresno_state
Ronnie Rivers,SR,RB,11,788,0,161,788,4.89,71.6,fresno_state
Jordan Mims,SR,RB,13,710,0,127,710,5.59,54.6,fresno_state
Jalen Cropper,JR,WR,13,76,51,21,127,6.05,9.8,fresno_state
Jaylen Henderson,FR,QB,3,68,49,22,117,5.32,39.0,fresno_state
Jordan Wilmore,SO,RB,6,77,0,14,77,5.50,12.8,fresno_state
Logan Fife,FR,QB,1,13,51,17,64,3.76,64.0,fresno_state
Malik Sherrod,FR,RB,7,41,0,11,41,3.73,5.9,fresno_state
Josh Kelly,SO,WR,13,20,0,3,20,6.67,1.5,fresno_state
Zane Pope,SR,WR,13,3,0,1,3,3.00,0.2,fresno_state
Keric Wheatfall,SR,WR,13,2,0,2,2,1.00,0.2,fresno_state
Stetson Bennett,SR,QB,14,259,2862,343,3121,9.10,222.9,georgia
Zamir White,JR,RB,15,856,0,160,856,5.35,57.1,georgia
James Cook,SR,RB,15,728,0,113,728,6.44,48.5,georgia
JT Daniels,JR,QB,6,-18,722,98,704,7.18,117.3,georgia
Kenny McIntosh,JR,RB,14,330,18,59,348,5.90,24.9,georgia
Kendall Milton,SO,RB,9,264,0,56,264,4.71,29.3,georgia
Daijun Edwards,SO,RB,15,215,0,49,215,4.39,14.3,georgia
Carson Beck,FR,QB,4,15,176,28,191,6.82,47.8,georgia
Brock Bowers,FR,TE,15,56,0,4,56,14.00,3.7,georgia
Sevaughn Clark,SO,RB,6,46,0,14,46,3.29,7.7,georgia
Ladd McConkey,FR,WR,15,44,0,4,44,11.00,2.9,georgia
Kearis Jackson,JR,WR,15,37,0,1,37,37.00,2.5,georgia
Anthony Summey,SO,RB,2,16,0,5,16,3.20,8.0,georgia
Arian Smith,FR,WR,4,15,0,1,15,15.00,3.8,georgia
Cash Jones,FR,RB,2,6,0,1,6,6.00,3.0,georgia
Jaylen Johnson,JR,WR,13,6,0,1,6,6.00,0.5,georgia
Jordan Davis,SR,DL,15,2,0,2,2,1.00,0.1,georgia
Brock Vandagriff,FR,QB,2,0,0,1,0,0.00,0.0,georgia
Justin Tomlin,JR,QB,8,195,977,223,1172,5.26,146.5,georgia_southern
Logan Wright,SR,RB,12,793,0,150,793,5.29,66.1,georgia_southern
Cam Ransom,FR,QB,9,112,494,121,606,5.01,67.3,georgia_southern
Gerald Green,SO,RB,11,423,0,75,423,5.64,38.5,georgia_southern
Jalen White,SO,RB,12,383,0,68,383,5.63,31.9,georgia_southern
Connor Cigelske,FR,QB,2,17,229,62,246,3.97,123.0,georgia_southern
Amare Jones,SR,RB,10,196,45,49,241,4.92,24.1,georgia_southern
J.D. King,SR,RB,4,112,0,27,112,4.15,28.0,georgia_southern
Khaleb Hood,JR,SLT,12,77,0,13,77,5.92,6.4,georgia_southern
Sam Kenerson,FR,WR,7,35,20,12,55,4.58,7.9,georgia_southern
Dexter Carter Jr.,SR,SLT,4,3,0,1,3,3.00,0.8,georgia_southern
AJ Brown,SO,RB,1,2,0,1,2,2.00,2.0,georgia_southern
Derwin Burgess Jr.,FR,WR,11,2,0,1,2,2.00,0.2,georgia_southern
Terron Dixon II,SO,RB,1,0,0,1,0,0.00,0.0,georgia_southern
Darren Grainger,JR,QB,13,646,1715,362,2361,6.52,181.6,georgia_state
Tucker Gregg,SR,RB,13,953,0,192,953,4.96,73.3,georgia_state
Jamyest Williams,SR,RB,13,859,0,128,859,6.71,66.1,georgia_state
Cornelious Brown IV,SO,QB,5,49,384,111,433,3.90,86.6,georgia_state
Destin Coates,SR,RB,6,186,0,46,186,4.04,31.0,georgia_state
Marcus Carroll,SO,RB,8,116,0,33,116,3.52,14.5,georgia_state
Antoine Lane,JR,RB,3,31,0,5,31,6.20,10.3,georgia_state
Cornelius McCoy,SR,WR,8,28,0,3,28,9.33,3.5,georgia_state
Robert Lewis,FR,WR,13,25,0,3,25,8.33,1.9,georgia_state
Terrance Dixon,SR,WR,13,15,0,3,15,5.00,1.2,georgia_state
Sam Pinckney,JR,WR,11,12,0,1,12,12.00,1.1,georgia_state
Tailique Williams,FR,WR,8,7,0,1,7,7.00,0.9,georgia_state
Jamari Thrash,SO,WR,13,5,0,1,5,5.00,0.4,georgia_state
Shamarious Gilmore,SR,G,13,2,0,0,2,-,0.2,georgia_state
Mikele Colasurdo,FR,QB,11,0,2,2,2,1.00,0.2,georgia_state
Aubry Payne,SR,TE,12,0,0,1,0,0.00,0.0,georgia_state
Jeff Sims,FR,QB,8,371,1468,258,1839,7.13,229.9,georgia_tech
Jordan Yates,FR,QB,8,82,908,217,990,4.56,123.8,georgia_tech
Jahmyr Gibbs,FR,RB,12,746,0,143,746,5.22,62.2,georgia_tech
Jordan Mason,JR,RB,12,439,0,87,439,5.05,36.6,georgia_tech
Dontae Smith,SO,RB,12,378,0,68,378,5.56,31.5,georgia_tech
Jamious Griffin,SO,RB,3,23,0,7,23,3.29,7.7,georgia_tech
Demetrius Knight II,SO,ATH,12,0,4,1,4,4.00,0.3,georgia_tech
Trad Beatty,SO,QB,1,1,0,1,1,1.00,1.0,georgia_tech
Chevan Cordeiro,JR,QB,11,342,2793,469,3135,6.68,285.0,hawai'i
Dae Dae Hunter,SO,RB,10,651,0,101,651,6.45,65.1,hawai'i
Dedrick Parson,SR,RB,13,618,0,117,618,5.28,47.5,hawai'i
Brayden Schager,FR,QB,6,-50,615,122,565,4.63,94.2,hawai'i
Calvin Turner Jr.,SR,RB,13,316,0,73,316,4.33,24.3,hawai'i
Nasjzaé Bryant,JR,RB,1,2,0,1,2,2.00,2.0,hawai'i
James Phillips,JR,RB,4,0,0,3,0,0.00,0.0,hawai'i
Clayton Tune,JR,QB,14,154,3546,525,3700,7.05,264.3,houston
Alton McCaskill,FR,RB,14,961,0,189,961,5.08,68.6,houston
Ta'Zhawn Henry,JR,RB,13,513,0,111,513,4.62,39.5,houston
Ike Ogbogu,JR,QB,6,4,256,46,260,5.65,43.3,houston
Mulbah Car,SR,RB,11,188,0,50,188,3.76,17.1,houston
Chandler Smith,SR,RB,8,129,0,31,129,4.16,16.1,houston
Donavan Mutin,JR,LB,13,38,0,1,38,38.00,2.9,houston
Malik Robinson,JR,LB,13,8,0,1,8,8.00,0.6,houston
Jamel Starks,FR,RB,3,6,0,1,6,6.00,2.0,houston
KeSean Carter,JR,WR,9,6,0,1,6,6.00,0.7,houston
Nathaniel Dell,SO,WR,14,5,0,1,5,5.00,0.4,houston
Marcus Jones,SR,CB,13,4,0,2,4,2.00,0.3,houston
Seth Green,SR,TE,13,0,0,1,0,0.00,0.0,houston
Holman Edwards,SO,QB,1,-2,0,1,-2,-2.00,-2.0,houston
Brandon Peters,SR,QB,10,0,1170,207,1170,5.65,117.0,illinois
Chase Brown,SO,RB,10,1005,0,170,1005,5.91,100.5,illinois
Artur Sitkowski,SO,QB,5,31,704,174,735,4.22,147.0,illinois
Josh McCray,FR,RB,11,549,0,112,549,4.90,49.9,illinois
Reggie Love III,FR,RB,10,158,0,44,158,3.59,15.8,illinois
Jakari Norwood,SO,RB,9,120,0,27,120,4.44,13.3,illinois
Mike Epstein,SR,RB,3,107,0,25,107,4.28,35.7,illinois
Isaiah Williams,FR,WR,12,61,0,13,61,4.69,5.1,illinois
Casey Washington,SO,WR,12,30,0,2,30,15.00,2.5,illinois
Chase Hayden,JR,RB,6,18,0,5,18,3.60,3.0,illinois
Daniel Barker,JR,TE,12,18,0,3,18,6.00,1.5,illinois
Caleb Griffin,SO,K,2,0,0,1,0,0.00,0.0,illinois
Michael Penix Jr.,JR,QB,5,-24,939,179,915,5.11,183.0,indiana
Donaven McCulley,FR,QB,7,135,475,146,610,4.18,87.1,indiana
Stephen Carr,SR,RB,9,600,0,155,600,3.87,66.7,indiana
Jack Tuttle,JR,QB,7,14,423,103,437,4.24,62.4,indiana
Grant Gremel,SO,QB,5,-27,269,69,242,3.51,48.4,indiana
Davion Ervin-Poindexter,JR,RB,12,226,0,44,226,5.14,18.8,indiana
Chris Childers,JR,RB,11,137,0,37,137,3.70,12.5,indiana
Tim Baldwin Jr.,SO,RB,5,103,0,28,103,3.68,20.6,indiana
Charlie Spegal,FR,RB,5,62,0,19,62,3.26,12.4,indiana
David Holloman,FR,RB,4,34,0,11,34,3.09,8.5,indiana
Ty Fryfogle,SR,WR,12,34,0,4,34,8.50,2.8,indiana
D.J. Matthews Jr.,SR,WR,5,28,0,2,28,14.00,5.6,indiana
Bryant Fitzgerald,SR,DB,12,25,0,1,25,25.00,2.1,indiana
Trent Howland,FR,RB,3,20,0,6,20,3.33,6.7,indiana
David Ellis,JR,RB,4,12,0,3,12,4.00,3.0,indiana
Peyton Hendershot,SR,TE,12,8,0,2,8,4.00,0.7,indiana
Jacolby Hewitt,JR,WR,10,6,0,1,6,6.00,0.6,indiana
Malachi Holt-Bennett,FR,WR,8,0,0,1,0,0.00,0.0,indiana
Spencer Petras,JR,QB,12,-109,1880,336,1771,5.27,147.6,iowa
Tyler Goodson,JR,RB,13,1151,0,256,1151,4.50,88.5,iowa
Alex Padilla,SO,QB,9,-25,636,129,611,4.74,67.9,iowa
Gavin Williams,FR,RB,13,305,0,66,305,4.62,23.5,iowa
Ivory Kelly-Martin,SR,RB,11,202,0,45,202,4.49,18.4,iowa
Monte Pottebaum,JR,FB,14,76,0,15,76,5.07,5.4,iowa
Leshon Williams,FR,RB,3,69,0,21,69,3.29,23.0,iowa
Arland Bruce IV,FR,WR,14,69,0,9,69,7.67,4.9,iowa
"Tyrone Tracy, Jr.",JR,WR,13,33,0,7,33,4.71,2.5,iowa
Keagan Johnson,FR,WR,13,8,0,3,8,2.67,0.6,iowa
Charlie Jones,SR,WR,14,8,0,7,8,1.14,0.6,iowa
Tory Taylor,SO,P,14,0,3,1,3,3.00,0.2,iowa
Deuce Hogan,FR,QB,1,0,2,1,2,2.00,2.0,iowa
Nico Ragaini,JR,WR,14,0,0,1,0,0.00,0.0,iowa
Caleb Shudak,SR,K,14,-4,0,1,-4,-4.00,-0.3,iowa
Brock Purdy,SR,QB,13,238,3188,492,3426,6.96,263.5,iowa_state
Breece Hall,JR,RB,12,1472,0,253,1472,5.82,122.7,iowa_state
Hunter Dekkers,FR,QB,4,61,193,40,254,6.35,63.5,iowa_state
Jirehl Brock,SO,RB,13,174,0,37,174,4.70,13.4,iowa_state
Deon Silas,FR,RB,5,75,0,13,75,5.77,15.0,iowa_state
Xavier Hutchinson,SR,WR,13,18,49,3,67,22.33,5.2,iowa_state
Eli Sanders,FR,RB,4,29,0,9,29,3.22,7.3,iowa_state
Andrew Mevis,SR,PK,13,29,0,1,29,29.00,2.2,iowa_state
Jason Bean,JR,QB,11,400,1252,274,1652,6.03,150.2,kansas
Jalon Daniels,SO,QB,6,83,860,150,943,6.29,157.2,kansas
Devin Neal,FR,RB,11,707,0,158,707,4.47,64.3,kansas
Amauri Pesek-Hickson,FR,RB,10,218,0,60,218,3.63,21.8,kansas
Miles Kendrick,SR,QB,5,73,106,31,179,5.77,35.8,kansas
Torry Locklin,SO,WR,9,117,0,36,117,3.25,13.0,kansas
Velton Gardner,JR,RB,3,56,0,29,56,1.93,18.7,kansas
Trevor Wilson,SO,WR,12,42,0,8,42,5.25,3.5,kansas
Steven McBride,SO,WR,12,3,0,1,3,3.00,0.3,kansas
Malik Johnson,FR,RB,1,1,0,1,1,1.00,1.0,kansas
Skylar Thompson,SR,QB,10,4,2113,280,2117,7.56,211.7,kansas_state
Deuce Vaughn,SO,RB,13,1404,0,235,1404,5.97,108.0,kansas_state
Will Howard,SO,QB,6,184,327,87,511,5.87,85.2,kansas_state
Joe Ervin,SO,RB,10,322,0,64,322,5.03,32.2,kansas_state
Jaren Lewis,SO,QB,4,3,154,28,157,5.61,39.3,kansas_state
Malik Knowles,JR,WR,13,106,0,15,106,7.07,8.2,kansas_state
Jacardia Wright,SO,RB,10,56,0,13,56,4.31,5.6,kansas_state
Jax Dineen,JR,FB,12,20,0,5,20,4.00,1.7,kansas_state
Jordan Schippers,SO,RB,2,12,0,5,12,2.40,6.0,kansas_state
Ben Sinnott,FR,FB,12,12,0,3,12,4.00,1.0,kansas_state
Keenan Garber,SO,WR,11,4,0,1,4,4.00,0.4,kansas_state
RJ Garcia II,FR,WR,3,0,0,2,0,0.00,0.0,kansas_state
Phillip Brooks,JR,WR,13,-7,0,3,-7,-2.33,-0.5,kansas_state
Dustin Crum,SR,QB,14,703,3187,542,3890,7.18,277.9,kent_state
Marquez Cooper,SO,RB,14,1205,0,241,1205,5.00,86.1,kent_state
Xavier Williams,SR,RB,13,812,0,125,812,6.50,62.5,kent_state
Collin Schlee,SO,QB,10,127,238,44,365,8.30,36.5,kent_state
Bryan Bradford,SO,RB,11,299,0,49,299,6.10,27.2,kent_state
Joachim Bangda,JR,RB,8,135,0,19,135,7.11,16.9,kent_state
Nykeim Johnson,SR,WR,14,83,0,10,83,8.30,5.9,kent_state
Daniel Bangura,JR,RB,3,80,0,8,80,10.00,26.7,kent_state
Ja'Shaun Poke,JR,WR,13,40,0,7,40,5.71,3.1,kent_state
Andrew Glass,FR,K,14,8,0,1,8,8.00,0.6,kent_state
Luke Floriea,SO,WR,9,-3,0,1,-3,-3.00,-0.3,kent_state
Will Levis,JR,QB,13,376,2812,460,3188,6.93,245.2,kentucky
Chris Rodriguez Jr.,JR,RB,13,1379,0,225,1379,6.13,106.1,kentucky
Kavosiey Smoke,JR,RB,12,416,0,81,416,5.14,34.7,kentucky
JuTahn McClain,SO,RB,9,165,0,34,165,4.85,18.3,kentucky
La'Vell Wright,FR,RB,4,118,0,9,118,13.11,29.5,kentucky
Wan'Dale Robinson,JR,WR,13,111,0,7,111,15.86,8.5,kentucky
Beau Allen,SO,QB,3,9,92,16,101,6.31,33.7,kentucky
Michael Drennen II,SO,WR,6,17,0,7,17,2.43,2.8,kentucky
Chauncey Magwood,FR,WR,13,0,15,1,15,15.00,1.2,kentucky
Josh Ali,SR,WR,10,13,0,3,13,4.33,1.3,kentucky
Tyler Markray,JR,RB,1,10,0,2,10,5.00,10.0,kentucky
Travis Tisdale,SO,RB,1,4,0,1,4,4.00,4.0,kentucky
Malik Willis,JR,QB,13,878,2857,536,3735,6.97,287.3,liberty
T.J. Green,JR,RB,13,477,0,75,477,6.36,36.7,liberty
Joshua Mack,SR,RB,11,454,0,109,454,4.17,41.3,liberty
Shedro Louis,SO,RB,13,446,0,79,446,5.65,34.3,liberty
Johnathan Bennett,SO,QB,9,2,299,37,301,8.14,33.4,liberty
Nate Hampton,FR,QB,1,30,63,8,93,11.63,93.0,liberty
Kaidon Salter,FR,QB,2,53,39,7,92,13.14,46.0,liberty
DJ Stubbs,SR,WR,11,0,44,1,44,44.00,4.0,liberty
Troy Henderson,SO,RB,5,35,0,20,35,1.75,7.0,liberty
CJ Daniels,FR,WR,13,0,13,1,13,13.00,1.0,liberty
Malik Caper,FR,RB,5,5,0,2,5,2.50,1.0,liberty
Russian Williams,FR,RB,1,3,0,1,3,3.00,3.0,liberty
Michael Bollinger,JR,TE,13,2,0,1,2,2.00,0.2,liberty
Demario Douglas,FR,WR,12,2,0,1,2,2.00,0.2,liberty
Frank Boyd,JR,RB,2,1,0,1,1,1.00,0.5,liberty
Tyron Staples,SR,RB,1,0,0,1,0,0.00,0.0,liberty
Max Morgan,FR,K,10,-21,0,2,-21,-10.50,-2.1,liberty
Levi Lewis,SR,QB,14,343,2916,490,3259,6.65,232.8,louisiana-lafayette
Chris Smith,SO,RB,13,856,37,154,893,5.80,68.7,louisiana-lafayette
Montrell Johnson,FR,RB,14,838,0,162,838,5.17,59.9,louisiana-lafayette
Emani Bailey,FR,RB,11,642,0,102,642,6.29,58.4,louisiana-lafayette
Chandler Fields,FR,QB,8,14,106,16,120,7.50,15.0,louisiana-lafayette
T.J. Wisham,JR,RB,10,33,0,12,33,2.75,3.3,louisiana-lafayette
Terrence Williams,FR,RB,7,32,0,8,32,4.00,4.6,louisiana-lafayette
Peter LeBlanc,SO,WR,13,-1,0,1,-1,-1.00,-0.1,louisiana-lafayette
Chandler Rogers,FR,QB,12,363,1311,318,1674,5.26,139.5,louisiana-monroe
Rhett Rodriguez,JR,QB,6,45,799,172,844,4.91,140.7,louisiana-monroe
Andrew Henry,SO,RB,11,482,0,131,482,3.68,43.8,louisiana-monroe
Malik Jackson,SO,WR,11,451,0,80,451,5.64,41.0,louisiana-monroe
Jiya Wright,SO,QB,4,145,164,53,309,5.83,77.3,louisiana-monroe
Kadyn Roach,FR,RB,6,58,0,21,58,2.76,9.7,louisiana-monroe
Colby Suits,SO,QB,3,-15,54,17,39,2.29,13.0,louisiana-monroe
Jakyle Holmes,JR,RB,4,37,0,13,37,2.85,9.3,louisiana-monroe
Isaiah Phillips,SO,RB,6,28,0,16,28,1.75,4.7,louisiana-monroe
Abraham Alce,SO,FB,12,17,0,15,17,1.13,1.4,louisiana-monroe
Charlie Norman,FR,RB,5,6,0,3,6,2.00,1.2,louisiana-monroe
Jared Sparks,SR,WR,11,0,0,1,0,0.00,0.0,louisiana-monroe
Devyn McCormick,JR,P,12,0,0,1,0,0.00,0.0,louisiana-monroe
Jevin Frett,JR,WR,11,-3,0,1,-3,-3.00,-0.3,louisiana-monroe
Boogie Knight,JR,WR,12,-3,0,1,-3,-3.00,-0.3,louisiana-monroe
Austin Kendall,SR,QB,7,157,1874,302,2031,6.73,290.1,louisiana_tech
Marcus Williams Jr.,SR,RB,12,792,0,193,792,4.10,66.0,louisiana_tech
Aaron Allen,SO,QB,7,-6,620,89,614,6.90,87.7,louisiana_tech
JD Head,FR,QB,4,17,559,106,576,5.43,144.0,louisiana_tech
Greg Garner,JR,RB,9,217,0,54,217,4.02,24.1,louisiana_tech
Harlan Dixon,FR,RB,9,112,0,25,112,4.48,12.4,louisiana_tech
Keyon Henry-Brooks,SO,RB,9,109,0,32,109,3.41,12.1,louisiana_tech
Kevin Dominique,JR,RB,8,49,0,10,49,4.90,6.1,louisiana_tech
Tahj Magee,SO,WR,12,1,33,2,34,17.00,2.8,louisiana_tech
Kyle Maxwell,FR,WR,10,0,33,1,33,33.00,3.3,louisiana_tech
Joseph Mason,FR,DL,12,27,0,1,27,27.00,2.3,louisiana_tech
Bub Means,FR,WR,11,-8,22,2,14,7.00,1.3,louisiana_tech
Cesar Barajas,SR,K,12,5,0,1,5,5.00,0.4,louisiana_tech
Smoke Harris,SO,WR,12,4,0,2,4,2.00,0.3,louisiana_tech
Solomon Lewis,FR,WR,4,-4,0,1,-4,-4.00,-1.0,louisiana_tech
Malik Cunningham,JR,QB,13,1034,2941,510,3975,7.79,305.8,louisville
Jalen Mitchell,FR,RB,12,722,0,155,722,4.66,60.2,louisville
Trevion Cooley,FR,RB,12,431,0,86,431,5.01,35.9,louisville
Hassan Hall,JR,RB,9,272,0,38,272,7.16,30.2,louisville
Evan Conley,SO,QB,5,26,79,22,105,4.77,21.0,louisville
Maurice Burkley,SR,RB,13,102,0,22,102,4.64,7.8,louisville
Jawhar Jordan,FR,RB,4,94,0,14,94,6.71,23.5,louisville
K.J. Cloyd,SO,LB,13,55,0,1,55,55.00,4.2,louisville
Braden Smith,SO,WR,5,3,41,5,44,8.80,8.8,louisville
Aidan Robbins,FR,RB,4,41,0,2,41,20.50,10.3,louisville
Ahmari Huggins-Bruce,FR,WR,12,15,0,2,15,7.50,1.3,louisville
Brock Domann,SO,QB,1,5,0,2,5,2.50,5.0,louisville
Victoine Brown,FR,DL,4,-4,0,2,-4,-2.00,-1.0,louisville
Shai Werts,SR,WR,8,-9,0,2,-9,-4.50,-1.1,louisville
Kei'Trel Clark,SO,DB,9,-14,0,1,-14,-14.00,-1.6,louisville
Max Johnson,SO,QB,12,-40,2814,451,2774,6.15,231.2,lsu
Tyrion Davis-Price,JR,RB,12,1003,0,211,1003,4.75,83.6,lsu
Corey Kiner,FR,RB,11,323,0,79,323,4.09,29.4,lsu
Garrett Nussmeier,FR,QB,4,-46,329,62,283,4.56,70.8,lsu
Jontre Kirklin,SR,WR,9,61,138,22,199,9.05,22.1,lsu
Josh Williams,SO,RB,13,108,0,23,108,4.70,8.3,lsu
Armoni Goodwin,FR,RB,6,65,0,16,65,4.06,10.8,lsu
Avery Atkins,SR,PK,13,0,26,2,26,13.00,2.0,lsu
Malik Nabers,FR,WR,11,23,0,4,23,5.75,2.1,lsu
Tre Bradford,SO,RB,1,11,0,2,11,5.50,11.0,lsu
Corren Norman,SO,RB,6,7,0,1,7,7.00,1.2,lsu
Brian Thomas Jr.,FR,WR,12,6,0,2,6,3.00,0.5,lsu
Trey Palmer,JR,WR,11,0,0,2,0,0.00,0.0,lsu
Grant Wells,FR,QB,13,56,3535,504,3591,7.13,276.2,marshall
Rasheen Ali,FR,RB,13,1401,0,250,1401,5.60,107.8,marshall
Luke Zban,SO,QB,7,103,249,62,352,5.68,50.3,marshall
Sheldon Evans,JR,RB,13,303,0,69,303,4.39,23.3,marshall
Knowledge McDaniel,SO,RB,4,107,0,13,107,8.23,26.8,marshall
Ethan Payne,FR,RB,11,89,0,20,89,4.45,8.1,marshall
Cam Fancher,FR,QB,2,18,46,11,64,5.82,32.0,marshall
Willie Johnson,SR,WR,13,26,0,3,26,8.67,2.0,marshall
Xavier Gaines,SR,TE,13,9,0,2,9,4.50,0.7,marshall
Taulia Tagovailoa,SO,QB,13,81,3860,554,3941,7.11,303.2,maryland
Tayon Fleet-Davis,SR,RB,13,721,0,128,721,5.63,55.5,maryland
Colby McDonald,FR,RB,8,325,0,60,325,5.42,40.6,maryland
Challen Faamatau,SR,RB,9,235,0,56,235,4.20,26.1,maryland
Peny Boone,SO,RB,10,172,0,39,172,4.41,17.2,maryland
Isaiah Jacobs,SO,RB,5,116,0,28,116,4.14,23.2,maryland
Reece Udinski,SR,QB,4,0,100,15,100,6.67,25.0,maryland
Antwain Littleton II,FR,RB,2,74,0,15,74,4.93,37.0,maryland
Roman Hemby,FR,RB,3,71,0,17,71,4.18,23.7,maryland
Rakim Jarrett,SO,WR,13,2,0,4,2,0.50,0.2,maryland
Darryl Jones,SR,WR,13,-3,0,1,-3,-3.00,-0.2,maryland
Brian Cobbs,SR,WR,13,-4,0,1,-4,-4.00,-0.3,maryland
Brady Olson,FR,QB,9,28,1145,251,1173,4.67,130.3,massachusetts
Ellis Merriweather,JR,RB,12,1138,0,218,1138,5.22,94.8,massachusetts
Garrett Dzuro,FR,QB,7,139,246,76,385,5.07,55.0,massachusetts
Tyler Lytle,SR,QB,2,-23,394,74,371,5.01,185.5,massachusetts
Zamar Wise,FR,QB,7,136,22,44,158,3.59,22.6,massachusetts
Jared Chisari,SO,RB,10,117,0,19,117,6.16,11.7,massachusetts
Kay'Ron Adams,SO,RB,7,114,0,39,114,2.92,16.3,massachusetts
Josiah Johnson,SO,TE,11,50,0,6,50,8.33,4.5,massachusetts
Carter Scudo,FR,WR,3,35,0,6,35,5.83,11.7,massachusetts
Isaac Ross,SO,WR,10,0,25,1,25,25.00,2.5,massachusetts
Melvin Hill,JR,WR,12,16,0,1,16,16.00,1.3,massachusetts
