name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Malcolm Perry,SO,SB,12,2,1,50.0,5,2.5,1,1,136.00,0.2,0.4,navy
Darryl Bonner,SR,SB,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,navy
Craig Scott,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,navy
Tanner Lee,JR,QB,12,428,246,57.5,3143,7.3,23,16,129.41,35.7,261.9,nebraska
Patrick O'Brien,FR,QB,4,30,18,60.0,192,6.4,0,1,107.09,7.5,48.0,nebraska
Zack Darlington,JR,WR,9,1,1,100.0,-5,-5.0,0,0,58.00,0.1,-0.6,nebraska
Ty Gangi,JR,QB,11,374,228,61.0,2746,7.3,25,11,138.81,34.0,249.6,nevada
Kaymen Cureton,FR,QB,3,38,20,52.6,213,5.6,3,1,120.50,12.7,71.0,nevada
David Cornwell,JR,QB,2,25,13,52.0,97,3.9,0,3,60.59,12.5,48.5,nevada
Andrew Celis,JR,WR,12,5,3,60.0,76,15.2,1,0,253.68,0.4,6.3,nevada
Kelton Moore,SO,RB,12,1,1,100.0,57,57.0,1,0,908.80,0.1,4.8,nevada
Cristian Solano,SO,QB,2,6,5,83.3,56,9.3,0,0,161.73,3.0,28.0,nevada
Daiyan Henley,FR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,nevada
Quinton Conaway,SO,P,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,nevada
Tevaka Tuioti,FR,QB,9,118,57,48.3,705,6.0,4,6,99.52,13.1,78.3,new_mexico
Lamar Jordan,SR,QB,11,93,46,49.5,604,6.5,3,6,101.77,8.5,54.9,new_mexico
Coltin Gerhart,JR,QB,10,29,17,58.6,180,6.2,1,2,108.35,2.9,18.0,new_mexico
Richard McQuarley,SR,RB,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,new_mexico
Tyler Rogers,SR,QB,12,566,348,61.5,4016,7.1,27,18,130.46,47.2,334.7,new_mexico_state
Nick Jeanty,JR,QB,3,72,48,66.7,389,5.4,1,4,105.53,24.0,129.7,new_mexico_state
Conner Cramer,SR,WR,12,1,1,100.0,17,17.0,1,0,572.80,0.1,1.4,new_mexico_state
Sy Slater,SO,DB,4,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,new_mexico_state
Chazz Surratt,FR,QB,9,183,107,58.5,1342,7.3,8,3,131.22,20.3,149.1,north_carolina
Nathan Elliott,SO,QB,5,146,75,51.4,926,6.3,10,5,120.39,29.2,185.2,north_carolina
Brandon Harris,SR,QB,6,71,35,49.3,346,4.9,1,8,72.34,11.8,57.7,north_carolina
Anthony Ratliff-Williams,SO,WR,12,4,3,75.0,86,21.5,2,0,420.60,0.3,7.2,north_carolina
Manny Miles,JR,QB,12,1,1,100.0,5,5.0,0,0,142.00,0.1,0.4,north_carolina
Austin Proehl,SR,WR,6,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,north_carolina
Ryan Finley,JR,QB,13,479,312,65.1,3518,7.3,17,6,136.03,36.8,270.6,north_carolina_state
Jaylen Samuels,SR,HB,13,2,1,50.0,25,12.5,0,0,155.00,0.2,1.9,north_carolina_state
Gavin Locklear,SR,WR,12,1,1,100.0,20,20.0,0,0,268.00,0.1,1.7,north_carolina_state
Jalan McClendon,JR,QB,4,3,2,66.7,17,5.7,0,0,114.27,0.8,4.3,north_carolina_state
Mason Fine,SO,QB,14,511,324,63.4,4052,7.9,31,15,144.17,36.5,289.4,north_texas
Quinn Shanbour,JR,QB,14,6,4,66.7,34,5.7,1,0,169.27,0.4,2.4,north_texas
Marcus Childers,FR,QB,12,265,152,57.4,1674,6.3,16,5,126.58,22.1,139.5,northern_illinois
Daniel Santacaterina,SO,QB,6,97,62,63.9,712,7.3,7,5,139.08,16.2,118.7,northern_illinois
Ryan Graham,JR,QB,2,38,15,39.5,190,5.0,2,1,93.58,19.0,95.0,northern_illinois
Christian Blake,SR,WR,13,4,2,50.0,23,5.8,0,0,98.30,0.3,1.8,northern_illinois
Matt Ference,FR,P,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,northern_illinois
Clayton Thorson,JR,QB,13,434,262,60.4,2844,6.6,15,12,121.29,33.4,218.8,northwestern
Matt Alviti,SR,QB,5,22,11,50.0,155,7.0,1,0,124.18,4.4,31.0,northwestern
Jeremy Larkin,FR,RB,13,1,1,100.0,24,24.0,0,0,301.60,0.1,1.8,northwestern
Justin Jackson,SR,RB,13,1,1,100.0,12,12.0,1,0,530.80,0.1,0.9,northwestern
TJ Green,SO,QB,3,1,1,100.0,5,5.0,0,0,142.00,0.3,1.7,northwestern
Riley Lees,FR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,northwestern
Brandon Wimbush,JR,QB,12,275,136,49.5,1870,6.8,16,6,121.42,22.9,155.8,notre_dame
Ian Book,SO,QB,10,75,46,61.3,456,6.1,4,4,119.33,7.5,45.6,notre_dame
Cole Kmet,FR,TE,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,notre_dame
Nathan Rourke,SO,QB,13,292,161,55.1,2203,7.5,17,7,132.94,22.5,169.5,ohio
Quinton Maxwell,SO,QB,7,27,15,55.6,230,8.5,2,2,136.75,3.9,32.9,ohio
Andrew Meyer,JR,WR,12,1,1,100.0,15,15.0,0,0,226.00,0.1,1.3,ohio
Brendan Cope,SR,WR,10,1,1,100.0,3,3.0,1,0,455.20,0.1,0.3,ohio
J.T. Barrett,SR,QB,14,371,240,64.7,3053,8.2,35,9,160.09,26.5,218.1,ohio_state
Dwayne Haskins,FR,QB,8,57,40,70.2,565,9.9,4,1,173.09,7.1,70.6,ohio_state
Joe Burrow,SO,QB,5,11,7,63.6,61,5.5,0,0,110.22,2.2,12.2,ohio_state
Baker Mayfield,SR,QB,14,404,285,70.5,4627,11.5,43,6,198.92,28.9,330.5,oklahoma
Kyler Murray,SO,QB,7,21,18,85.7,359,17.1,3,0,276.45,3.0,51.3,oklahoma
Trey Sermon,FR,RB,14,1,1,100.0,42,42.0,0,0,452.80,0.1,3.0,oklahoma
Tanner Schafer,FR,QB,1,5,3,60.0,18,3.6,0,0,90.24,5.0,18.0,oklahoma
Jeffery Mead,SR,WR,10,1,1,100.0,17,17.0,0,0,242.80,0.1,1.7,oklahoma
CeeDee Lamb,FR,WR,14,1,1,100.0,2,2.0,1,0,446.80,0.1,0.1,oklahoma
Mason Rudolph,SR,QB,13,489,318,65.0,4904,10.0,37,9,170.56,37.6,377.2,oklahoma_state
Taylor Cornelius,JR,QB,5,10,6,60.0,148,14.8,0,0,184.32,2.0,29.6,oklahoma_state
Keondre Wudtee,FR,QB,2,3,1,33.3,7,2.3,0,0,52.93,1.5,3.5,oklahoma_state
Jalen McCleskey,JR,WR,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,oklahoma_state
Steven Williams,FR,QB,10,263,147,55.9,1528,5.8,6,11,103.85,26.3,152.8,old_dominion
Blake LaRussa,SO,QB,5,67,38,56.7,420,6.3,3,3,115.20,13.4,84.0,old_dominion
Jordan Hoy,SO,QB,3,19,8,42.1,73,3.8,0,0,74.38,6.3,24.3,old_dominion
Justin Herbert,SO,QB,8,206,139,67.5,1983,9.6,15,5,167.52,25.8,247.9,oregon
Braxton Burmeister,FR,QB,7,77,44,57.1,330,4.3,2,6,86.13,11.0,47.1,oregon
Taylor Alie,SR,QB,8,27,19,70.4,134,5.0,0,1,104.65,3.4,16.8,oregon
Charles Nelson,SR,WR,10,1,1,100.0,22,22.0,1,0,614.80,0.1,2.2,oregon
Darell Garretson,SR,QB,10,221,128,57.9,1465,6.6,6,8,115.32,22.1,146.5,oregon_state
Jake Luton,JR,QB,4,135,83,61.5,853,6.3,4,4,118.41,33.8,213.3,oregon_state
Tuli Wily-Matagi,SO,TE,12,1,1,100.0,26,26.0,1,0,648.40,0.1,2.2,oregon_state
Timmy Hernandez,JR,WR,12,1,1,100.0,10,10.0,0,0,184.00,0.1,0.8,oregon_state
Nick Porebski,SR,P,12,1,1,100.0,1,1.0,0,0,108.40,0.1,0.1,oregon_state
Mason Moran,FR,S,1,2,0,0.0,0,0.0,0,0,0.00,2.0,0.0,oregon_state
Trace McSorley,JR,QB,13,427,284,66.5,3570,8.4,28,10,153.70,32.8,274.6,penn_state
Tommy Stevens,SO,QB,9,27,14,51.9,158,5.9,3,0,137.68,3.0,17.6,penn_state
Saquon Barkley,JR,RB,13,2,2,100.0,36,18.0,1,0,416.20,0.2,2.8,penn_state
Billy Fessler,JR,QB,12,2,1,50.0,8,4.0,0,0,83.60,0.2,0.7,penn_state
Ben DiNucci,SO,QB,10,158,88,55.7,1091,6.9,5,5,117.81,15.8,109.1,pittsburgh
Max Browne,SR,QB,6,135,96,71.1,997,7.4,5,2,142.40,22.5,166.2,pittsburgh
Kenny Pickett,FR,QB,4,66,39,59.1,509,7.7,1,1,125.84,16.5,127.3,pittsburgh
Ryan Winslow,SR,P,12,1,1,100.0,15,15.0,1,0,556.00,0.1,1.3,pittsburgh
Elijah Sindelar,SO,QB,12,329,187,56.8,2099,6.4,18,7,124.22,27.4,174.9,purdue
David Blough,JR,QB,9,157,102,65.0,1103,7.0,9,4,137.80,17.4,122.6,purdue
Joe Schopper,JR,P,13,2,2,100.0,44,22.0,0,0,284.80,0.2,3.4,purdue
Jackson Anthrop,FR,WR,13,1,1,100.0,24,24.0,0,0,301.60,0.1,1.8,purdue
Miklo Smalls,FR,QB,6,75,43,57.3,623,8.3,1,5,118.18,12.5,103.8,rice
Jackson Tyner,SO,QB,7,97,46,47.4,598,6.2,2,5,95.70,13.9,85.4,rice
Sam Glaesmann,FR,QB,6,72,32,44.4,500,6.9,3,6,99.85,12.0,83.3,rice
Parker Smith,SR,WR,11,1,1,100.0,17,17.0,0,0,242.80,0.1,1.5,rice
Kyle Bolin,SR,QB,6,133,73,54.9,711,5.3,3,6,98.22,22.2,118.5,rutgers
Giovanni Rescigno,JR,QB,9,100,47,47.0,517,5.2,2,1,95.03,11.1,57.4,rutgers
Johnathan Lewis,FR,QB,7,38,14,36.8,167,4.4,2,4,70.08,5.4,23.9,rutgers
Hunter Hayek,FR,WR,12,1,1,100.0,-8,-8.0,0,0,32.80,0.1,-0.7,rutgers
Christian Chapman,JR,QB,13,243,146,60.1,1873,7.7,13,4,139.20,18.7,144.1,san_diego_state
Ryan Agnew,SO,QB,7,7,4,57.1,47,6.7,0,0,113.54,1.0,6.7,san_diego_state
Montel Aaron,FR,QB,10,225,126,56.0,1531,6.8,8,10,115.99,22.5,153.1,san_jose_state
Josh Love,SO,QB,10,170,92,54.1,928,5.5,5,7,101.45,17.0,92.8,san_jose_state
Tre Walker,FR,WR,12,1,1,100.0,54,54.0,1,0,883.60,0.1,4.5,san_jose_state
Sam Allen,SO,QB,5,13,5,38.5,40,3.1,0,2,33.54,2.6,8.0,san_jose_state
Michael Carrillo,JR,QB,3,3,2,66.7,21,7.0,1,0,235.47,1.0,7.0,san_jose_state
Malike Roberson,JR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,san_jose_state
JaQuan Blackwell,FR,WR,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,san_jose_state
Ben Hicks,SO,QB,13,472,276,58.5,3569,7.6,33,12,139.98,36.3,274.5,smu
Rafe Peavey,JR,QB,3,4,4,100.0,116,29.0,1,0,426.10,1.3,38.7,smu
D.J. Gillins,JR,QB,6,4,1,25.0,76,19.0,1,0,267.10,0.7,12.7,smu
Trey Quinn,JR,WR,13,2,1,50.0,34,17.0,0,1,92.80,0.2,2.6,smu
Ke'Mon Freeman,SO,RB,13,3,1,33.3,28,9.3,0,0,111.73,0.2,2.2,smu
Cole Garvin,JR,QB,8,232,122,52.6,1490,6.4,7,7,110.46,29.0,186.3,south_alabama
Dallas Davis,JR,QB,9,175,100,57.1,1355,7.7,8,7,129.26,19.4,150.6,south_alabama
Evan Orth,JR,QB,2,1,0,0.0,0,0.0,0,0,0.00,0.5,0.0,south_alabama
Jake Bentley,SO,QB,13,394,245,62.2,2794,7.1,18,12,130.73,30.3,214.9,south_carolina
Hayden Hurst,JR,TE,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,south_carolina
Quinton Flowers,SR,QB,12,354,188,53.1,2911,8.2,25,6,142.09,29.5,242.6,south_florida
Brett Kean,SO,QB,6,11,7,63.6,64,5.8,0,0,112.51,1.8,10.7,south_florida
Chris Oladokun,FR,QB,2,1,1,100.0,12,12.0,0,0,200.80,0.5,6.0,south_florida
Kwadra Griggs,JR,QB,10,265,148,55.8,1879,7.1,16,2,133.83,26.5,187.9,southern_mississippi
Keon Howard,SO,QB,9,170,96,56.5,1199,7.1,8,5,125.37,18.9,133.2,southern_mississippi
Zac Everett,FR,P,12,1,1,100.0,25,25.0,0,0,310.00,0.1,2.1,southern_mississippi
Allenzae Staggers,SR,WR,13,2,1,50.0,18,9.0,0,0,125.60,0.2,1.4,southern_mississippi
Tez Parks,JR,RB,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,southern_mississippi
K.J. Costello,SO,QB,11,211,124,58.8,1573,7.5,14,4,139.50,19.2,143.0,stanford
Keller Chryst,SR,QB,7,144,78,54.2,962,6.7,8,4,123.06,20.6,137.4,stanford
Ryan Burns,SR,QB,7,7,5,71.4,57,8.1,1,0,186.97,1.0,8.1,stanford
Jay Tyler,JR,WR,12,1,1,100.0,16,16.0,0,0,234.40,0.1,1.3,stanford
Eric Dungey,JR,QB,9,377,225,59.7,2495,6.6,14,9,122.76,41.9,277.2,syracuse
Rex Culpepper,FR,QB,12,75,45,60.0,518,6.9,2,3,118.82,6.3,43.2,syracuse
Zack Mahoney,SR,QB,7,90,46,51.1,471,5.2,3,4,97.18,12.9,67.3,syracuse
Devin C. Butler,SO,WR,12,6,4,66.7,54,9.0,1,0,197.27,0.5,4.5,syracuse
Kenny Hill,SR,QB,13,400,269,67.3,3152,7.9,23,8,148.42,30.8,242.5,tcu
Shawn Robinson,FR,QB,6,27,13,48.1,184,6.8,3,0,142.07,4.5,30.7,tcu
KaVontae Turpin,JR,WR,14,2,2,100.0,68,34.0,1,0,550.60,0.1,4.9,tcu
Desmon White,SR,WR,14,1,1,100.0,27,27.0,1,0,656.80,0.1,1.9,tcu
Logan Marchi,SO,QB,7,245,136,55.5,1658,6.8,9,8,117.94,35.0,236.9,temple
Frank Nutile,JR,QB,8,199,122,61.3,1600,8.0,12,7,141.71,24.9,200.0,temple
Todd Centeio,FR,QB,2,2,2,100.0,20,10.0,0,0,184.00,1.0,10.0,temple
Isaiah Wright,SO,WR,13,4,2,50.0,-5,-1.3,0,0,39.50,0.3,-0.4,temple
Jarrett Guarantano,FR,QB,9,139,86,61.9,997,7.2,4,2,128.74,15.4,110.8,tennessee
Quinten Dormady,JR,QB,6,137,76,55.5,925,6.8,6,6,117.88,22.8,154.2,tennessee
Will McBride,FR,QB,2,40,17,42.5,152,3.8,1,2,72.67,20.0,76.0,tennessee
John Kelly,JR,RB,11,1,1,100.0,10,10.0,0,0,184.00,0.1,0.9,tennessee
Josh Smith,SR,WR,6,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,tennessee
Tyler Byrd,SO,WR,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tennessee
Sam Ehlinger,FR,QB,9,275,158,57.5,1915,7.0,11,7,124.07,30.6,212.8,texas
Shane Buechele,SO,QB,9,213,137,64.3,1405,6.6,7,4,126.81,23.7,156.1,texas
Lil'Jordan Humphrey,SO,WR,12,3,1,33.3,27,9.0,0,0,108.93,0.3,2.3,texas
Jerrod Heard,JR,WR,12,3,2,66.7,18,6.0,0,0,117.07,0.3,1.5,texas
John Burt,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas
Chris Warren III,JR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas
Nick Starkel,FR,QB,7,205,123,60.0,1793,8.7,14,6,150.16,29.3,256.1,texas_a&m
Kellen Mond,FR,QB,10,227,117,51.5,1375,6.1,8,6,108.76,22.7,137.5,texas_a&m
Jake Hubenak,SR,QB,4,17,13,76.5,98,5.8,0,0,124.90,4.3,24.5,texas_a&m
Damian Williams,SR,QB,12,333,194,58.3,2061,6.2,12,9,116.73,27.8,171.8,texas_state
Willie Jones III,FR,QB,10,37,18,48.6,281,7.6,0,1,107.04,3.7,28.1,texas_state
Jaylin Nelson,FR,QB,7,1,1,100.0,69,69.0,1,0,1009.60,0.1,9.9,texas_state
Hutch White,SO,WR,12,2,2,100.0,57,28.5,2,0,669.40,0.2,4.8,texas_state
James Sherman,JR,K,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas_state
Nic Shimonek,SR,QB,13,493,328,66.5,3963,8.0,33,10,152.09,37.9,304.8,texas_tech
McLane Carter,SO,QB,4,46,23,50.0,359,7.8,2,2,121.20,11.5,89.8,texas_tech
Jett Duffey,FR,QB,1,2,2,100.0,16,8.0,0,0,167.20,2.0,16.0,texas_tech
Logan Woodside,SR,QB,14,411,264,64.2,3882,9.4,28,8,162.16,29.4,277.3,toledo
Michael Julian,SR,QB,10,6,2,33.3,21,3.5,0,0,62.73,0.6,2.1,toledo
Mitchell Guadagni,SO,QB,9,6,1,16.7,16,2.7,0,1,5.74,0.7,1.8,toledo
Brandon Silvers,SR,QB,13,443,283,63.9,3290,7.4,17,7,135.77,34.1,253.1,troy
Kaleb Barker,SO,QB,13,13,8,61.5,143,11.0,1,0,179.32,1.0,11.0,troy
John Johnson,SR,WR,13,2,2,100.0,72,36.0,1,0,567.40,0.2,5.5,troy
Jonathan Banks,JR,QB,11,219,124,56.6,1797,8.2,12,5,139.05,19.9,163.4,tulane
Johnathan Brantley,SO,QB,6,17,10,58.8,101,5.9,0,1,96.96,2.8,16.8,tulane
Khalil McClain,FR,QB,2,3,1,33.3,11,3.7,0,0,64.13,1.5,5.5,tulane
Glen Cuiellette,JR,QB,11,1,1,100.0,11,11.0,0,0,192.40,0.1,1.0,tulane
Dontrell Hilliard,SR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tulane
Luke Skipper,FR,QB,7,127,71,55.9,1141,9.0,3,4,132.87,18.1,163.0,tulsa
Chad President,SO,QB,12,157,83,52.9,921,5.9,3,2,105.90,13.1,76.8,tulsa
Will Hefley III,SO,QB,1,6,2,33.3,15,2.5,0,2,-12.34,6.0,15.0,tulsa
Keenen Johnson,SO,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tulsa
A.J. Erdely,JR,QB,13,338,205,60.7,2331,6.9,16,4,131.83,26.0,179.3,uab
Tyler Johnston III,FR,QB,4,2,1,50.0,13,6.5,0,0,104.60,0.5,3.3,uab
Collin Lisa,JR,WR,13,1,1,100.0,3,3.0,0,0,125.20,0.1,0.2,uab
Kylen Binn,JR,QB,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,uab
McKenzie Milton,SO,QB,13,395,265,67.1,4037,10.2,37,9,179.29,30.4,310.5,ucf
Noah Vedral,FR,QB,8,29,22,75.9,276,9.5,1,0,167.18,3.6,34.5,ucf
Josh Rosen,JR,QB,11,452,283,62.6,3756,8.3,26,10,146.97,41.1,341.5,ucla
Devon Modster,FR,QB,5,79,51,64.6,671,8.5,4,0,152.62,15.8,134.2,ucla
Caleb Wilson,SO,TE,5,1,1,100.0,39,39.0,0,0,427.60,0.2,7.8,ucla
Matt Lynch,FR,QB,1,3,2,66.7,11,3.7,1,0,207.47,3.0,11.0,ucla
Dymond Lee,FR,WR,2,1,1,100.0,1,1.0,0,0,108.40,0.5,0.5,ucla
Armani Rogers,FR,QB,10,189,99,52.4,1471,7.8,6,5,122.95,18.9,147.1,unlv
Johnny Stanton,SR,QB,8,88,55,62.5,724,8.2,4,2,142.06,11.0,90.5,unlv
Kurt Palandech,SR,QB,12,19,8,42.1,48,2.5,0,2,42.28,1.6,4.0,unlv
Brandon Presley,SO,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,unlv
Sam Darnold,SO,QB,14,480,303,63.1,4143,8.6,26,13,148.09,34.3,295.9,usc
Matt Fink,FR,QB,3,9,6,66.7,43,4.8,0,0,106.81,3.0,14.3,usc
Tyler Huntley,SO,QB,10,312,199,63.8,2411,7.7,15,10,138.16,31.2,241.1,utah
Troy Williams,SR,QB,8,110,60,54.5,812,7.4,2,4,115.29,13.8,101.5,utah
Demari Simpkins,SO,WR,13,4,2,50.0,19,4.8,1,0,172.40,0.3,1.5,utah
Darren Carrington II,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utah
Jordan Love,FR,QB,12,235,129,54.9,1631,6.9,8,6,119.31,19.6,135.9,utah_state
Kent Myers,SR,QB,11,197,124,62.9,1278,6.5,8,7,123.72,17.9,116.2,utah_state
Aaren Vaughns,JR,WR,12,2,1,50.0,29,14.5,1,0,336.80,0.2,2.4,utah_state
Eltoro Allen,JR,RB,9,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utah_state
Zack Greenlee,SR,QB,9,151,72,47.7,818,5.4,4,6,93.97,16.8,90.9,utep
Ryan Metz,JR,QB,7,130,63,48.5,637,4.9,3,6,88.01,18.6,91.0,utep
Mark Torrez,FR,QB,7,48,14,29.2,126,2.6,0,2,42.89,6.9,18.0,utep
Kavika Johnson,JR,WR,12,1,1,100.0,38,38.0,0,0,419.20,0.1,3.2,utep
Dalton Sturm,SR,QB,11,297,185,62.3,2185,7.4,15,5,137.39,27.0,198.6,utsa
Bryce Rivers,FR,QB,3,8,5,62.5,43,5.4,0,2,57.65,2.7,14.3,utsa
Yannis Routsas,JR,P,11,2,1,50.0,3,1.5,0,0,62.60,0.2,0.3,utsa
Kyle Shurmur,JR,QB,12,380,220,57.9,2823,7.4,26,10,137.62,31.7,235.3,vanderbilt
Deuce Wallace,FR,QB,4,22,11,50.0,94,4.3,1,0,100.89,5.5,23.5,vanderbilt
Shawn Stankavage,JR,QB,1,1,1,100.0,6,6.0,0,0,150.40,1.0,6.0,vanderbilt
Kurt Benkert,SR,QB,13,509,298,58.5,3207,6.3,25,9,124.15,39.2,246.7,virginia
Lindell Stone,FR,QB,1,9,2,22.2,26,2.9,0,2,2.05,9.0,26.0,virginia
Josh Jackson,FR,QB,13,396,236,59.6,2991,7.6,20,9,135.17,30.5,230.1,virginia_tech
AJ Bush,JR,QB,5,11,7,63.6,99,9.0,1,0,169.24,2.2,19.8,virginia_tech
Chase Mummau,FR,QB,1,1,1,100.0,22,22.0,0,0,284.80,1.0,22.0,virginia_tech
Oscar Bradburn,FR,P,13,1,1,100.0,1,1.0,0,0,108.40,0.1,0.1,virginia_tech
Cam Phillips,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia_tech
John Wolford,SR,QB,12,374,239,63.9,3192,8.5,29,6,157.97,31.2,266.0,wake_forest
Kendall Hinton,SO,QB,5,47,27,57.4,399,8.5,4,0,156.85,9.4,79.8,wake_forest
Jamie Newman,FR,QB,2,4,2,50.0,8,2.0,0,1,16.80,2.0,4.0,wake_forest
Greg Dortch,FR,WR,8,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,wake_forest
Jake Browning,JR,QB,13,336,230,68.5,2719,8.1,19,5,152.10,25.8,209.2,washington
K.J. Carta-Samuels,JR,QB,8,10,8,80.0,82,8.2,0,0,148.88,1.3,10.3,washington
Andre Baccellia,SO,WR,8,1,1,100.0,52,52.0,0,0,536.80,0.1,6.5,washington
Dante Pettis,SR,WR,13,1,1,100.0,36,36.0,0,0,402.40,0.1,2.8,washington
Luke Falk,SR,QB,12,534,357,66.9,3593,6.7,30,13,137.04,44.5,299.4,washington_state
Tyler Hilinski,SO,QB,8,179,130,72.6,1176,6.6,7,7,132.91,22.4,147.0,washington_state
Will Grier,JR,QB,11,388,250,64.4,3490,9.0,34,12,162.72,35.3,317.3,west_virginia
Chris Chugunov,SO,QB,5,90,43,47.8,536,6.0,3,2,104.37,18.0,107.2,west_virginia
Gary Jennings,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,west_virginia
Kennedy McKoy,SO,RB,12,1,1,100.0,-5,-5.0,0,0,58.00,0.1,-0.4,west_virginia
Mike White,SR,QB,13,560,368,65.7,4177,7.5,26,8,140.83,43.1,321.3,western_kentucky
Drew Eckels,JR,QB,8,11,8,72.7,86,7.8,0,1,120.22,1.4,10.8,western_kentucky
Nacarius Fant,SR,WR,13,3,2,66.7,51,17.0,1,1,252.80,0.2,3.9,western_kentucky
Cameron Echols-Luper,SR,WR,10,1,1,100.0,39,39.0,0,0,427.60,0.1,3.9,western_kentucky
Steven Duncan,FR,QB,1,2,2,100.0,2,1.0,0,0,108.40,2.0,2.0,western_kentucky
Jon Wassink,SO,QB,8,193,124,64.2,1391,7.2,14,4,144.58,24.1,173.9,western_michigan
Reece Goddard,FR,QB,8,96,44,45.8,542,5.6,3,3,97.32,12.0,67.8,western_michigan
Keishawn Watson,SO,WR,12,2,2,100.0,40,20.0,2,0,598.00,0.2,3.3,western_michigan
Alex Mussat,SO,QB,3,1,1,100.0,5,5.0,0,0,142.00,0.3,1.7,western_michigan
Jamauri Bogan,JR,RB,9,1,1,100.0,0,0.0,0,0,100.00,0.1,0.0,western_michigan
Jarvion Franklin,SR,RB,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,western_michigan
Alex Hornibrook,SO,QB,14,318,198,62.3,2644,8.3,25,15,148.61,22.7,188.9,wisconsin
Jack Coan,FR,QB,6,5,5,100.0,36,7.2,0,0,160.48,0.8,6.0,wisconsin
Garrett Groshek,FR,RB,14,1,1,100.0,9,9.0,0,0,175.60,0.1,0.6,wisconsin
Josh Allen,JR,QB,11,270,152,56.3,1812,6.7,16,6,127.79,24.5,164.7,wyoming
Nick Smith,JR,QB,7,74,40,54.1,471,6.4,2,2,111.03,10.6,67.3,wyoming
Austin Conway,SO,WR,13,2,2,100.0,22,11.0,0,0,192.40,0.2,1.7,wyoming
Austin Fort,JR,TE,8,1,1,100.0,-1,-1.0,0,0,91.60,0.1,-0.1,wyoming
