name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Braydon Bennett,JR,RB,12,23,200,8.70,0,1.9,16.7,coastal_carolina
CJ Beasley,JR,RB,11,15,151,10.07,0,1.4,13.7,coastal_carolina
Tyson Mobley,SR,WR,4,7,104,14.86,0,1.8,26.0,coastal_carolina
Max Balthazar,SO,RB,13,11,82,7.45,1,0.8,6.3,coastal_carolina
Matt Alaimo,SR,TE,12,10,55,5.50,1,0.8,4.6,coastal_carolina
Reese White,SR,RB,11,9,43,4.78,0,0.8,3.9,coastal_carolina
Genson Hooper Price,SR,WR,10,1,40,40.00,0,0.1,4.0,coastal_carolina
De'Andre Coleman,FR,WR,9,1,27,27.00,1,0.1,3.0,coastal_carolina
Brooks Johnson,FR,TE,4,1,18,18.00,0,0.3,4.5,coastal_carolina
Bryson Graves,FR,WR,13,2,15,7.50,0,0.2,1.2,coastal_carolina
Deon Fountain,SR,WR,8,1,6,6.00,0,0.1,0.8,coastal_carolina
Ja'Vin Simpkins,FR,RB,11,1,3,3.00,0,0.1,0.3,coastal_carolina
Ethan Vasko,FR,QB,8,1,-7,-7.00,0,0.1,-0.9,coastal_carolina
Jarrett Guest,SR,QB,6,1,-7,-7.00,0,0.2,-1.2,coastal_carolina
Xavier Weaver,SR,WR,11,68,908,13.35,4,6.2,82.5,colorado
Travis Hunter,SO,ATH,9,57,721,12.65,5,6.3,80.1,colorado
Jimmy Horn Jr.,JR,WR,12,58,567,9.78,6,4.8,47.3,colorado
Dylan Edwards,FR,RB,12,36,299,8.31,4,3.0,24.9,colorado
Michael Harrison,JR,TE,12,31,284,9.16,5,2.6,23.7,colorado
Omarion Miller,FR,WR,10,11,234,21.27,1,1.1,23.4,colorado
Javon Antonio,SR,WR,10,17,209,12.29,2,1.7,20.9,colorado
Tar’Varish Dawson,SO,WR,7,14,124,8.86,1,2.0,17.7,colorado
Anthony Hankerson,SO,RB,12,16,71,4.44,1,1.3,5.9,colorado
Sy’veon Wilkerson,SO,RB,11,5,50,10.00,0,0.5,4.5,colorado
Kaleb Mathis,FR,WR,12,6,38,6.33,0,0.5,3.2,colorado
Alton McCaskill,SO,RB,4,2,19,9.50,0,0.5,4.8,colorado
Willie Gaines,JR,WR,5,2,12,6.00,0,0.4,2.4,colorado
Tory Horton,SR,WR,12,96,1136,11.83,8,8.0,94.7,colorado_state
Dallin Holker,JR,TE,12,64,767,11.98,6,5.3,63.9,colorado_state
Justus Ross-Simmons,SO,WR,12,45,724,16.09,3,3.8,60.3,colorado_state
Louis Brown IV,SO,WR,12,47,481,10.23,5,3.9,40.1,colorado_state
Dylan Goffney,JR,WR,11,23,298,12.96,2,2.1,27.1,colorado_state
Vann Schield,SO,RB,9,11,79,7.18,0,1.2,8.8,colorado_state
Dawson Menegatti,JR,WR,11,6,54,9.00,0,0.5,4.9,colorado_state
Kobe Johnson,SR,RB,4,4,32,8.00,0,1.0,8.0,colorado_state
Vince Brown II,JR,TE,12,4,32,8.00,0,0.3,2.7,colorado_state
Justin Marshall,FR,RB,3,2,23,11.50,0,0.7,7.7,colorado_state
Peter Montini,SR,TE,11,3,21,7.00,0,0.3,1.9,colorado_state
Dane Olson,SR,WR,12,1,16,16.00,0,0.1,1.3,colorado_state
Jamari Person,FR,WR,5,1,8,8.00,0,0.2,1.6,colorado_state
Avery Morrow,SR,RB,9,3,8,2.67,0,0.3,0.9,colorado_state
Caleb Goodie,FR,WR,9,1,-1,-1.00,0,0.1,-0.1,colorado_state
Justin Joly,SO,TE,12,56,578,10.32,2,4.7,48.2,connecticut
Cameron Ross,JR,WR,12,44,552,12.55,1,3.7,46.0,connecticut
Brett Buckman,SR,WR,12,46,488,10.61,2,3.8,40.7,connecticut
Geordon Porter,SR,WR,12,22,213,9.68,1,1.8,17.8,connecticut
Cam Edwards,SO,RB,9,15,132,8.80,1,1.7,14.7,connecticut
Victor Rosa,SO,RB,11,12,69,5.75,0,1.1,6.3,connecticut
Devontae Houston,JR,RB,4,4,59,14.75,1,1.0,14.8,connecticut
Kevens Clercius,JR,WR,12,5,56,11.20,1,0.4,4.7,connecticut
Jalen Mitchell,SR,RB,11,6,41,6.83,0,0.5,3.7,connecticut
Kylish Hicks,FR,WR,6,3,35,11.67,1,0.5,5.8,connecticut
Louis Hansen,SO,TE,11,2,33,16.50,0,0.2,3.0,connecticut
James Burns,SR,WR,6,2,21,10.50,0,0.3,3.5,connecticut
Jelani Stafford,JR,DL,12,1,10,10.00,0,0.1,0.8,connecticut
Nick Harris,JR,TE,11,1,4,4.00,1,0.1,0.4,connecticut
Jordan Moore,JR,WR,13,62,835,13.47,8,4.8,64.2,duke
Jalon Calhoun,SR,WR,13,50,666,13.32,4,3.8,51.2,duke
Sahmir Hagans,SO,WR,13,30,260,8.67,0,2.3,20.0,duke
Nicky Dalmolin,SR,TE,10,15,147,9.80,0,1.5,14.7,duke
Jordan Waters,SR,RB,13,9,139,15.44,0,0.7,10.7,duke
Jaquez Moore,JR,RB,13,4,64,16.00,0,0.3,4.9,duke
Jaylen Coleman,SR,RB,10,8,57,7.13,0,0.8,5.7,duke
Jeremiah Hasley,FR,TE,12,5,52,10.40,1,0.4,4.3,duke
Mehki Wall,FR,WR,8,6,38,6.33,1,0.8,4.8,duke
Jontavis Robertson,SR,WR,13,4,36,9.00,0,0.3,2.8,duke
Sean Brown,FR,WR,2,2,19,9.50,0,1.0,9.5,duke
Jake Taylor,FR,WR,6,1,14,14.00,0,0.2,2.3,duke
Malik Bowen-Sims,SR,WR,7,3,13,4.33,0,0.4,1.9,duke
Terry Moore,SO,S,12,1,11,11.00,0,0.1,0.9,duke
Chase Sowell,FR,WR,12,47,622,13.23,1,3.9,51.8,east_carolina
Jaylen Johnson,SR,WR,12,45,466,10.36,2,3.8,38.8,east_carolina
Jsi Hatfield,SR,WR,12,27,341,12.63,1,2.3,28.4,east_carolina
Jhari Patterson,JR,WR,12,20,137,6.85,0,1.7,11.4,east_carolina
Shane Calhoun,JR,TE,7,15,119,7.93,2,2.1,17.0,east_carolina
Javious Bond,FR,RB,9,10,52,5.20,0,1.1,5.8,east_carolina
Rahjai Harris,JR,RB,12,7,43,6.14,1,0.6,3.6,east_carolina
Gerald Green,SR,RB,8,8,38,4.75,0,1.0,4.8,east_carolina
Marlon Gunn Jr.,SO,RB,11,5,34,6.80,0,0.5,3.1,east_carolina
Tyler Savage,JR,TE,7,6,31,5.17,0,0.9,4.4,east_carolina
Desirrio Riles,FR,TE,11,9,30,3.33,0,0.8,2.7,east_carolina
Brock Spalding,FR,WR,12,3,25,8.33,0,0.3,2.1,east_carolina
Jarett Garner,SR,WR,10,4,22,5.50,0,0.4,2.2,east_carolina
Kelan Robinson,SO,WR,10,1,4,4.00,0,0.1,0.4,east_carolina
Kamarro Edmonds,SO,RB,7,1,3,3.00,0,0.1,0.4,east_carolina
Tanner Knue,SR,WR,12,50,479,9.58,3,4.2,39.9,eastern_michigan
JB Mitchell III,JR,WR,12,35,398,11.37,1,2.9,33.2,eastern_michigan
Hamze El-Zayat,SR,WR,13,27,360,13.33,2,2.1,27.7,eastern_michigan
Jaylon Jackson,SR,RB,13,24,234,9.75,2,1.8,18.0,eastern_michigan
Blake Daniels,SR,TE,13,13,149,11.46,0,1.0,11.5,eastern_michigan
Samson Evans,SR,RB,12,12,89,7.42,0,1.0,7.4,eastern_michigan
Jere Getzinger,SR,TE,13,16,88,5.50,1,1.2,6.8,eastern_michigan
Andreas Paaske,JR,TE,7,4,39,9.75,0,0.6,5.6,eastern_michigan
Terry Lockett Jr.,JR,WR,7,3,34,11.33,0,0.4,4.9,eastern_michigan
Elijah Jackson-Anderson,SO,RB,12,1,28,28.00,1,0.1,2.3,eastern_michigan
Von Swinton,JR,WR,4,4,26,6.50,0,1.0,6.5,eastern_michigan
Joseph Walker Jr.,FR,WR,3,3,22,7.33,0,1.0,7.3,eastern_michigan
Dontae McMillan,SR,RB,8,1,12,12.00,0,0.1,1.5,eastern_michigan
Max Reese,SO,TE,8,2,8,4.00,0,0.3,1.0,eastern_michigan
Jamarien Wheeler,JR,WR,4,1,7,7.00,0,0.3,1.8,eastern_michigan
Isaac Smith,SR,WR,1,1,3,3.00,0,1.0,3.0,eastern_michigan
Ricky Pearsall,SR,WR,12,65,965,14.85,4,5.4,80.4,florida
Eugene Wilson III,FR,WR,10,61,538,8.82,6,6.1,53.8,florida
Arlis Boardingham,FR,TE,12,26,289,11.12,4,2.2,24.1,florida
Kahleil Jackson,SO,WR,11,21,251,11.95,1,1.9,22.8,florida
Montrell Johnson Jr.,JR,RB,12,30,236,7.87,1,2.5,19.7,florida
Trevor Etienne,SO,RB,11,21,172,8.19,1,1.9,15.6,florida
Hayden Hansen,FR,TE,12,12,150,12.50,2,1.0,12.5,florida
Caleb Douglas,SO,WR,5,11,133,12.09,1,2.2,26.6,florida
Marcus Burke,SO,WR,7,6,98,16.33,0,0.9,14.0,florida
Andy Jean,FR,WR,4,6,97,16.17,0,1.5,24.3,florida
Jonathan Odom,JR,TE,4,9,75,8.33,0,2.3,18.8,florida
Ja'Quavion Fraziars,JR,WR,12,4,44,11.00,0,0.3,3.7,florida
Aidan Mizell,FR,WR,2,2,25,12.50,0,1.0,12.5,florida
Treyaun Webb,FR,RB,11,4,18,4.50,0,0.4,1.6,florida
Taylor Spierto,SO,WR,12,2,17,8.50,0,0.2,1.4,florida
Tony Livingston,FR,TE,7,1,4,4.00,0,0.1,0.6,florida
Dante Zanders,SR,TE,8,1,-1,-1.00,0,0.1,-0.1,florida
LaJohntay Wester,JR,WR,12,108,1168,10.81,8,9.0,97.3,florida_atlantic
Tony Johnson,SO,WR,12,37,411,11.11,4,3.1,34.3,florida_atlantic
Je'Quan Burton,SR,WR,11,24,277,11.54,2,2.2,25.2,florida_atlantic
Larry McCammon III,SR,RB,11,25,205,8.20,0,2.3,18.6,florida_atlantic
Devin Price,JR,WR,11,7,120,17.14,1,0.6,10.9,florida_atlantic
BJ Alexander,SR,WR,12,10,104,10.40,1,0.8,8.7,florida_atlantic
Kobe Lewis,SR,RB,11,18,100,5.56,0,1.6,9.1,florida_atlantic
Zeke Moore,FR,TE,12,13,66,5.08,2,1.1,5.5,florida_atlantic
Kahlil Brantley,SO,TE,11,5,35,7.00,1,0.5,3.2,florida_atlantic
Wyatt Sullivan,FR,TE,8,5,29,5.80,0,0.6,3.6,florida_atlantic
Jackson Sumlin,JR,TE,8,4,29,7.25,0,0.5,3.6,florida_atlantic
Jymetre Hester,JR,WR,9,4,18,4.50,0,0.4,2.0,florida_atlantic
Xavier Terrell,FR,RB,2,2,10,5.00,0,1.0,5.0,florida_atlantic
Zuberi Mobley,SO,RB,3,1,7,7.00,0,0.3,2.3,florida_atlantic
Jayshon Platt,SO,WR,9,2,7,3.50,0,0.2,0.8,florida_atlantic
Kris Mitchell,JR,WR,12,64,1118,17.47,6,5.3,93.2,florida_international
Dean Patterson,SO,WR,12,28,423,15.11,1,2.3,35.3,florida_international
Eric Rivers,SO,WR,11,32,370,11.56,2,2.9,33.6,florida_international
Jalen Bracey,SR,WR,12,31,316,10.19,1,2.6,26.3,florida_international
Rocky Beers,SO,TE,11,18,158,8.78,1,1.6,14.4,florida_international
Josiah Miamen,JR,TE,11,14,156,11.14,0,1.3,14.2,florida_international
Jackson McDonald,JR,TE,11,11,116,10.55,0,1.0,10.5,florida_international
Shomari Lawrence,SO,RB,12,8,47,5.88,0,0.7,3.9,florida_international
Kejon Owens,SO,RB,10,9,40,4.44,0,0.9,4.0,florida_international
Ross Fournet,SO,WR,11,2,19,9.50,0,0.2,1.7,florida_international
Artez Hooker,JR,WR,9,2,16,8.00,0,0.2,1.8,florida_international
Antonio Patterson,FR,RB,9,1,0,0.00,0,0.1,0.0,florida_international
Keon Coleman,JR,WR,12,50,658,13.16,11,4.2,54.8,florida_state
Johnny Wilson,JR,WR,10,41,617,15.05,2,4.1,61.7,florida_state
Jaheim Bell,JR,TE,13,39,503,12.90,2,3.0,38.7,florida_state
Kyle Morlock,JR,TE,14,19,255,13.42,0,1.4,18.2,florida_state
Ja’Khi Douglas,JR,WR,10,14,243,17.36,0,1.4,24.3,florida_state
Trey Benson,JR,RB,13,20,227,11.35,1,1.5,17.5,florida_state
Lawrance Toafili,JR,RB,13,21,186,8.86,1,1.6,14.3,florida_state
Kentron Poitier,JR,WR,11,6,136,22.67,0,0.5,12.4,florida_state
Markeston Douglas,JR,TE,13,11,136,12.36,2,0.8,10.5,florida_state
Darion Williamson,JR,WR,12,9,127,14.11,1,0.8,10.6,florida_state
Destyn Hill,FR,WR,10,6,87,14.50,0,0.6,8.7,florida_state
Rodney Hill,FR,RB,12,5,83,16.60,0,0.4,6.9,florida_state
Hykeem Williams,FR,WR,8,5,80,16.00,1,0.6,10.0,florida_state
Vandrevius Jacobs,FR,WR,5,3,60,20.00,1,0.6,12.0,florida_state
Caziah Holmes,JR,RB,14,5,58,11.60,2,0.4,4.1,florida_state
Winston Wright Jr.,SR,WR,5,4,36,9.00,0,0.8,7.2,florida_state
Deuce Spann,JR,WR,11,1,23,23.00,0,0.1,2.1,florida_state
Preston Daniel,JR,TE,14,1,4,4.00,1,0.1,0.3,florida_state
Erik Brooks,SR,WR,13,60,788,13.13,5,4.6,60.6,fresno_state
Jalen Moss,FR,WR,13,55,706,12.84,6,4.2,54.3,fresno_state
Jaelen Gill,SR,WR,13,49,516,10.53,6,3.8,39.7,fresno_state
Mac Dalena,SR,WR,13,47,509,10.83,3,3.6,39.2,fresno_state
Tre Watson,JR,TE,13,38,378,9.95,4,2.9,29.1,fresno_state
Malik Sherrod,JR,RB,12,44,260,5.91,1,3.7,21.7,fresno_state
Josiah Freeman,SO,WR,13,19,249,13.11,1,1.5,19.2,fresno_state
Elijah Gilliam,JR,RB,13,11,120,10.91,1,0.8,9.2,fresno_state
Tim Grear Jr.,SO,WR,11,8,98,12.25,1,0.7,8.9,fresno_state
Jake Boust,SR,TE,13,4,30,7.50,1,0.3,2.3,fresno_state
Johnathan Arceneaux,SO,RB,4,2,15,7.50,0,0.5,3.8,fresno_state
Brock Bowers,JR,TE,10,56,714,12.75,6,5.6,71.4,georgia
Dominic Lovett,JR,WR,14,54,613,11.35,4,3.9,43.8,georgia
Marcus Rosemy-Jacksaint,SR,WR,13,34,535,15.74,4,2.6,41.2,georgia
Ladd McConkey,JR,WR,9,30,478,15.93,2,3.3,53.1,georgia
Rara Thomas,JR,WR,11,23,383,16.65,1,2.1,34.8,georgia
Dillon Bell,SO,WR,14,29,355,12.24,2,2.1,25.4,georgia
Oscar Delp,SO,TE,14,24,284,11.83,3,1.7,20.3,georgia
Daijun Edwards,SR,RB,12,20,197,9.85,0,1.7,16.4,georgia
Mekhi Mews,SO,WR,13,13,155,11.92,1,1.0,11.9,georgia
Arian Smith,JR,WR,14,8,153,19.13,2,0.6,10.9,georgia
C.J. Smith,FR,WR,10,6,116,19.33,0,0.6,11.6,georgia
Cash Jones,SO,RB,14,11,92,8.36,1,0.8,6.6,georgia
Pearce Spurlin III,FR,TE,6,3,60,20.00,0,0.5,10.0,georgia
Anthony Evans III,FR,WR,8,4,35,8.75,1,0.5,4.4,georgia
Kendall Milton,SR,RB,13,4,25,6.25,0,0.3,1.9,georgia
Jackson Meeks,JR,WR,12,1,23,23.00,0,0.1,1.9,georgia
Zeed Haynes,FR,WR,3,1,20,20.00,0,0.3,6.7,georgia
Andrew Paul,FR,RB,7,2,14,7.00,1,0.3,2.0,georgia
Lawson Luckie,FR,TE,7,2,9,4.50,1,0.3,1.3,georgia
Cole Speer,SO,WR,8,1,7,7.00,0,0.1,0.9,georgia
Tyler Williams,FR,WR,3,1,4,4.00,0,0.3,1.3,georgia
Luke Bennett,FR,WR,1,1,2,2.00,0,1.0,2.0,georgia
Khaleb Hood,SR,WR,13,101,948,9.39,5,7.8,72.9,georgia_southern
Derwin Burgess Jr.,JR,WR,13,74,813,10.99,6,5.7,62.5,georgia_southern
Dalen Cobb,SO,WR,12,40,601,15.03,2,3.3,50.1,georgia_southern
Jjay Mcafee,SR,TE,12,37,378,10.22,4,3.1,31.5,georgia_southern
Anthony Queeley,SR,WR,12,28,275,9.82,3,2.3,22.9,georgia_southern
Jaylon Barden,SR,WR,9,16,183,11.44,1,1.8,20.3,georgia_southern
Keaton Upshaw,SR,TE,10,16,173,10.81,2,1.6,17.3,georgia_southern
OJ Arnold,SO,RB,10,11,124,11.27,0,1.1,12.4,georgia_southern
Marcus Sanders Jr.,SO,WR,11,6,91,15.17,1,0.5,8.3,georgia_southern
Joshua Thompson,SO,WR,12,2,84,42.00,0,0.2,7.0,georgia_southern
Jalen White,SR,RB,11,17,69,4.06,1,1.5,6.3,georgia_southern
Josh Dallas,FR,WR,11,4,40,10.00,0,0.4,3.6,georgia_southern
KD Dorsey,FR,WR,8,5,31,6.20,0,0.6,3.9,georgia_southern
DeAndre Buchannon,FR,WR,13,4,31,7.75,0,0.3,2.4,georgia_southern
David Mbadinga,FR,RB,11,6,30,5.00,0,0.5,2.7,georgia_southern
Beau Johnson,SR,TE,11,3,25,8.33,0,0.3,2.3,georgia_southern
Evan Lester Jr.,SO,TE,12,2,22,11.00,1,0.2,1.8,georgia_southern
Elija Walton,FR,TE,2,1,7,7.00,0,0.5,3.5,georgia_southern
Ethan Dirrim,SR,TE,13,3,4,1.33,0,0.2,0.3,georgia_southern
Robert Lewis,JR,WR,12,70,877,12.53,7,5.8,73.1,georgia_state
Tailique Williams,JR,WR,13,49,615,12.55,6,3.8,47.3,georgia_state
Jacari Carter,JR,WR,13,38,276,7.26,0,2.9,21.2,georgia_state
Cadarrius Thompson,SR,WR,13,25,266,10.64,3,1.9,20.5,georgia_state
Marcus Carroll,SR,RB,12,23,234,10.17,0,1.9,19.5,georgia_state
Ahmon Green,JR,TE,12,19,147,7.74,4,1.6,12.3,georgia_state
Ja'Cyais Credle,SR,WR,7,14,142,10.14,0,2.0,20.3,georgia_state
Peter Kikwata,SO,WR,13,4,43,10.75,0,0.3,3.3,georgia_state
Avion McBride,FR,TE,12,1,21,21.00,0,0.1,1.8,georgia_state
Kris Byrd,JR,TE,3,2,17,8.50,0,0.7,5.7,georgia_state
Freddie Brock,SR,RB,4,2,15,7.50,0,0.5,3.8,georgia_state
Rykem Laney,SR,WR,5,1,12,12.00,0,0.2,2.4,georgia_state
KZ Adams,FR,RB,6,1,3,3.00,0,0.2,0.5,georgia_state
"Eric Singleton, Jr.",FR,WR,12,48,714,14.88,6,4.0,59.5,georgia_tech
Malik Rutherford,SO,WR,13,46,502,10.91,4,3.5,38.6,georgia_tech
Dominick Blaylock,JR,WR,11,21,337,16.05,2,1.9,30.6,georgia_tech
Christian Leary,JR,WR,13,25,309,12.36,2,1.9,23.8,georgia_tech
Dylan Leonard,SR,TE,13,14,156,11.14,1,1.1,12.0,georgia_tech
Jamal Haynes,SO,RB,13,20,151,7.55,1,1.5,11.6,georgia_tech
Abdul Janneh,JR,WR,12,6,122,20.33,2,0.5,10.2,georgia_tech
Trey Cooley,JR,RB,12,11,112,10.18,1,0.9,9.3,georgia_tech
Chase Lane,JR,WR,7,7,105,15.00,1,1.0,15.0,georgia_tech
Brett Seither,JR,TE,13,7,101,14.43,4,0.5,7.8,georgia_tech
Dontae Smith,SR,RB,11,10,92,9.20,1,0.9,8.4,georgia_tech
Luke Benson,SR,TE,13,9,84,9.33,0,0.7,6.5,georgia_tech
Avery Boyd,JR,WR,13,6,81,13.50,2,0.5,6.2,georgia_tech
Evan Dickens,FR,RB,12,1,5,5.00,0,0.1,0.4,georgia_tech
Steven McBride,SR,WR,13,63,1024,16.25,9,4.8,78.8,hawai'i
Pofele Ashlock,FR,WR,13,83,832,10.02,9,6.4,64.0,hawai'i
Koali Nishigaya,JR,WR,13,39,322,8.26,1,3.0,24.8,hawai'i
Alex Perry,FR,WR,13,24,277,11.54,3,1.8,21.3,hawai'i
Nick Cenacle,SO,WR,13,23,252,10.96,1,1.8,19.4,hawai'i
Jonah Panoke,SR,WR,8,20,194,9.70,1,2.5,24.3,hawai'i
Jalen Walthall,SO,WR,5,10,125,12.50,1,2.0,25.0,hawai'i
Landon Sims,SO,RB,11,14,106,7.57,0,1.3,9.6,hawai'i
Chuuky Hines,SO,WR,12,9,92,10.22,1,0.8,7.7,hawai'i
Solo Vaipulu,SR,RB,13,9,76,8.44,0,0.7,5.8,hawai'i
Karsyn Pupunu,JR,WR,13,5,71,14.20,0,0.4,5.5,hawai'i
Devon Tauaefa,FR,TE,11,5,55,11.00,1,0.5,5.0,hawai'i
Jordan Johnson,SO,RB,6,9,54,6.00,0,1.5,9.0,hawai'i
Greyson Morgan,JR,TE,3,7,42,6.00,0,2.3,14.0,hawai'i
Tylan Hines,SO,RB,4,7,26,3.71,0,1.8,6.5,hawai'i
David Cordero,SO,RB,9,5,24,4.80,0,0.6,2.7,hawai'i
Tamatoa Mokiao-Atimalala,SR,WR,11,4,24,6.00,0,0.4,2.2,hawai'i
Nasjzaé Bryant-Lelei,SR,RB,7,1,-3,-3.00,0,0.1,-0.4,hawai'i
Samuel Brown,SO,WR,12,62,815,13.15,3,5.2,67.9,houston
Joseph Manjack IV,SO,WR,10,46,577,12.54,6,4.6,57.7,houston
Matthew Golden,SO,WR,9,38,404,10.63,6,4.2,44.9,houston
Stephon Johnson,SO,WR,12,24,277,11.54,3,2.0,23.1,houston
Dalton Carnes,FR,WR,12,20,263,13.15,1,1.7,21.9,houston
Stacy Sneed,SO,RB,12,13,95,7.31,1,1.1,7.9,houston
Mike O’Laughlin,SR,TE,12,12,94,7.83,0,1.0,7.8,houston
Parker Jenkins,FR,RB,12,15,81,5.40,0,1.3,6.8,houston
Tony Mathis Jr.,JR,RB,10,11,79,7.18,1,1.1,7.9,houston
Joshua Cobbs,JR,WR,11,8,71,8.88,0,0.7,6.5,houston
Jonah Wilson,FR,WR,3,2,60,30.00,1,0.7,20.0,houston
Matt Byrnes,SO,TE,12,6,44,7.33,0,0.5,3.7,houston
Donovan Smith,JR,QB,12,1,28,28.00,1,0.1,2.3,houston
Bryan Henry,FR,TE,11,1,6,6.00,1,0.1,0.5,houston
Brandon Campbell,SO,RB,5,1,3,3.00,0,0.2,0.6,houston
Peyton Sawyer,SR,WR,7,1,1,1.00,0,0.1,0.1,houston
Isaiah Williams,JR,WR,12,82,1055,12.87,5,6.8,87.9,illinois
Casey Washington,SR,WR,12,49,670,13.67,4,4.1,55.8,illinois
Pat Bryant,JR,WR,12,43,560,13.02,7,3.6,46.7,illinois
Tip Reiman,JR,TE,12,19,203,10.68,3,1.6,16.9,illinois
Griffin Moore,JR,TE,12,12,161,13.42,1,1.0,13.4,illinois
Ashton Hollins,FR,WR,12,9,119,13.22,0,0.8,9.9,illinois
Kaden Feagin,FR,RB,9,9,116,12.89,1,1.0,12.9,illinois
Hank Beatty,SO,WR,12,8,65,8.13,0,0.7,5.4,illinois
Reggie Love III,JR,RB,8,9,58,6.44,0,1.1,7.3,illinois
Malik Elzy,FR,WR,9,5,52,10.40,1,0.6,5.8,illinois
Kenari Wilcher,FR,WR,10,4,41,10.25,0,0.4,4.1,illinois
Josh McCray,SO,RB,5,6,30,5.00,0,1.2,6.0,illinois
Aidan Laughery,FR,RB,9,2,24,12.00,0,0.2,2.7,illinois
Henry Boyer,FR,TE,12,3,20,6.67,0,0.3,1.7,illinois
Tanner Arkin,SO,TE,12,1,1,1.00,1,0.1,0.1,illinois
Donaven McCulley,JR,WR,12,48,644,13.42,6,4.0,53.7,indiana
DeQuece Carter,SR,WR,12,27,395,14.63,3,2.3,32.9,indiana
Cam Camper,SR,WR,8,17,285,16.76,1,2.1,35.6,indiana
E.J. Williams Jr.,SR,WR,8,23,281,12.22,0,2.9,35.1,indiana
Omar Cooper Jr.,FR,WR,9,18,267,14.83,2,2.0,29.7,indiana
Jaylin Lucas,SO,RB,12,34,247,7.26,2,2.8,20.6,indiana
Josh Henderson,SR,RB,8,10,125,12.50,1,1.3,15.6,indiana
Trey Walker,SR,TE,11,10,81,8.10,1,0.9,7.4,indiana
Bradley Archer,SR,TE,11,6,79,13.17,0,0.5,7.2,indiana
James Bomba,SO,TE,11,6,53,8.83,1,0.5,4.8,indiana
Andison Coby,JR,WR,12,5,41,8.20,1,0.4,3.4,indiana
Kamryn Perry,FR,WR,9,3,22,7.33,0,0.3,2.4,indiana
Trent Howland,SO,RB,11,3,22,7.33,0,0.3,2.0,indiana
Aaron Steinfeldt,SO,TE,8,1,11,11.00,0,0.1,1.4,indiana
Christian Turner,SR,RB,12,4,0,0.00,0,0.3,0.0,indiana
Erick All,SR,TE,7,21,299,14.24,3,3.0,42.7,iowa
Nico Ragaini,SR,WR,14,31,255,8.23,0,2.2,18.2,iowa
Kaleb Brown,SO,WR,11,22,215,9.77,1,2.0,19.5,iowa
Addison Ostrenga,SO,TE,12,31,192,6.19,2,2.6,16.0,iowa
Seth Anderson,SO,WR,14,11,150,13.64,1,0.8,10.7,iowa
Diante Vines,JR,WR,10,12,134,11.17,1,1.2,13.4,iowa
Luke Lachey,JR,TE,3,10,131,13.10,0,3.3,43.7,iowa
Steven Stilianos,SR,TE,13,8,96,12.00,0,0.6,7.4,iowa
Leshon Williams,JR,RB,14,12,68,5.67,1,0.9,4.9,iowa
Zach Ortwerth,FR,TE,8,1,54,54.00,0,0.1,6.8,iowa
Kaleb Johnson,SO,RB,10,3,25,8.33,0,0.3,2.5,iowa
Jaziun Patterson,FR,RB,11,4,22,5.50,0,0.4,2.0,iowa
Hayden Large,SR,FB,14,3,19,6.33,0,0.2,1.4,iowa
Johnny Pascuzzi,SO,TE,11,1,1,1.00,0,0.1,0.1,iowa
Jayden Higgins,JR,WR,13,53,983,18.55,6,4.1,75.6,iowa_state
Jaylin Noel,JR,WR,12,66,820,12.42,7,5.5,68.3,iowa_state
Benjamin Brahmer,FR,TE,13,28,352,12.57,2,2.2,27.1,iowa_state
Daniel Jackson,JR,WR,13,16,260,16.25,2,1.2,20.0,iowa_state
Easton Dean,SR,TE,13,16,171,10.69,3,1.2,13.2,iowa_state
Dimitri Stanley,SR,WR,12,15,139,9.27,0,1.3,11.6,iowa_state
Carson Hansen,FR,RB,13,11,115,10.45,0,0.8,8.8,iowa_state
Aidan Bitter,JR,WR,11,5,79,15.80,0,0.5,7.2,iowa_state
Stevo Klotz,JR,TE,13,7,60,8.57,1,0.5,4.6,iowa_state
Abu Sama III,FR,RB,12,7,51,7.29,0,0.6,4.3,iowa_state
Beni Ngoyi,FR,WR,2,1,46,46.00,0,0.5,23.0,iowa_state
Eli Sanders,SO,RB,9,5,43,8.60,1,0.6,4.8,iowa_state
Tyler Moore,SO,TE,11,4,25,6.25,1,0.4,2.3,iowa_state
Cartevious Norton,SO,RB,11,3,20,6.67,0,0.3,1.8,iowa_state
Greg Gaines III,FR,WR,5,2,12,6.00,0,0.4,2.4,iowa_state
Gabe Burkle,FR,TE,13,2,9,4.50,0,0.2,0.7,iowa_state
Perry Carter,SR,WR,13,38,672,17.68,4,2.9,51.7,jacksonville_state
Quinton Lane,SR,WR,13,30,342,11.40,1,2.3,26.3,jacksonville_state
Sean Brown,JR,TE,13,19,294,15.47,5,1.5,22.6,jacksonville_state
Michael Pettway,SO,WR,13,17,196,11.53,1,1.3,15.1,jacksonville_state
P.J. Wells,JR,WR,9,12,150,12.50,0,1.3,16.7,jacksonville_state
Sterling Galban,JR,WR,13,11,126,11.45,1,0.8,9.7,jacksonville_state
Anwar Lewis,JR,RB,9,11,96,8.73,0,1.2,10.7,jacksonville_state
Jamarye Joiner,SR,WR,13,10,93,9.30,0,0.8,7.2,jacksonville_state
Malik Jackson,SR,RB,12,15,82,5.47,0,1.3,6.8,jacksonville_state
