name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Jay Warren,SR,RB,10,16,0,7,16,2.29,1.6,florida_atlantic
Marcus Clark,JR,RB,6,6,0,3,6,2.00,1.0,florida_atlantic
Kamrin Solomon,JR,WR,11,0,0,1,0,0.00,0.0,florida_atlantic
Alex McGough,JR,QB,9,117,1891,331,2008,6.07,223.1,florida_international
Alex Gardner,JR,RB,12,930,0,181,930,5.14,77.5,florida_international
Maurice Alexander,FR,QB,8,109,613,142,722,5.08,90.3,florida_international
Anthony Jones,SO,RB,12,562,0,116,562,4.84,46.8,florida_international
Christian Alexander,FR,QB,4,31,216,46,247,5.37,61.8,florida_international
Tony Gaiter IV,FR,WR,9,24,0,2,24,12.00,2.7,florida_international
Shawndarrius Phillips,FR,RB,4,12,0,8,12,1.50,3.0,florida_international
Jonnu Smith,SR,TE,11,5,0,1,5,5.00,0.5,florida_international
Thomas Owens,JR,WR,12,1,0,1,1,1.00,0.1,florida_international
Austin Maloney,FR,WR,12,-6,0,1,-6,-6.00,-0.5,florida_international
Deondre Francois,FR,QB,13,196,3350,508,3546,6.98,272.8,florida_state
Dalvin Cook,JR,RB,13,1765,0,288,1765,6.13,135.8,florida_state
Jacques Patrick,SO,RB,13,350,0,61,350,5.74,26.9,florida_state
Freddie Stevenson,SR,FB,12,90,0,13,90,6.92,7.5,florida_state
Kermit Whitfield,SR,WR,13,79,0,8,79,9.88,6.1,florida_state
Ryan Green,JR,RB,10,75,0,11,75,6.82,7.5,florida_state
Sean Maguire,SR,QB,5,-10,64,13,54,4.15,10.8,florida_state
Amir Rasul,FR,RB,7,46,0,6,46,7.67,6.6,florida_state
Johnathan Vickers,JR,RB,4,44,0,5,44,8.80,11.0,florida_state
J.J. Cosentino,SO,QB,2,3,19,12,22,1.83,11.0,florida_state
Jesus Wilson,SR,WR,8,6,0,1,6,6.00,0.8,florida_state
Steven Williams,SR,RB,1,5,0,1,5,5.00,5.0,florida_state
Colton Plante,SO,FB,2,2,0,1,2,2.00,1.0,florida_state
Omari Albert,SR,RB,1,1,0,1,1,1.00,1.0,florida_state
Chason Virgil,FR,QB,10,122,2021,399,2143,5.37,214.3,fresno_state
Dontel James,JR,RB,11,697,0,208,697,3.35,63.4,fresno_state
Zach Kline,SR,QB,7,134,523,127,657,5.17,93.9,fresno_state
Josh Hokit,FR,LB,12,130,0,27,130,4.81,10.8,fresno_state
Treyvon Green,FR,RB,11,108,13,26,121,4.65,11.0,fresno_state
Jamire Jordan,SO,WR,12,83,0,17,83,4.88,6.9,fresno_state
Dejonte O'Neal,SO,RB,4,57,0,16,57,3.56,14.3,fresno_state
Bryson Oglesby,FR,RB,2,39,0,9,39,4.33,19.5,fresno_state
KeeSean Johnson,SO,WR,12,13,0,3,13,4.33,1.1,fresno_state
Justin Rice,FR,RB,6,8,0,8,8,1.00,1.3,fresno_state
Trent Soechting,SO,LB,12,3,0,1,3,3.00,0.3,fresno_state
Christian Cronk,SO,OL,12,1,0,1,1,1.00,0.1,fresno_state
Blake Cusick,FR,P,12,0,0,2,0,0.00,0.0,fresno_state
Justin Allen,SO,WR,11,-1,0,1,-1,-1.00,-0.1,fresno_state
Jacob Eason,FR,QB,13,-45,2430,403,2385,5.92,183.5,georgia
Nick Chubb,JR,TB,13,1130,0,224,1130,5.04,86.9,georgia
Sony Michel,JR,TB,12,840,0,152,840,5.53,70.0,georgia
Brian Herrien,FR,RB,12,363,0,63,363,5.76,30.3,georgia
Isaiah McKenzie,JR,WR,13,134,0,19,134,7.05,10.3,georgia
Greyson Lambert,SR,QB,3,-9,56,16,47,2.94,15.7,georgia
Riley Ridley,FR,WR,11,41,0,3,41,13.67,3.7,georgia
Brendan Douglas,SR,TB,13,32,0,5,32,6.40,2.5,georgia
Elijah Holyfield,FR,RB,5,29,0,6,29,4.83,5.8,georgia
Marshall Long,FR,P,9,0,29,1,29,29.00,3.2,georgia
Terry Godwin,SO,WR,13,14,0,6,14,2.33,1.1,georgia
Brice Ramsey,JR,QB,7,11,0,1,11,11.00,1.6,georgia
Reggie Davis,SR,FL,12,-4,0,1,-4,-4.00,-0.3,georgia
Kevin Ellison,SR,QB,11,678,871,245,1549,6.32,140.8,georgia_southern
Favian Upshaw,SR,QB,8,341,614,153,955,6.24,119.4,georgia_southern
Matt Breida,SR,RB,12,646,0,168,646,3.85,53.8,georgia_southern
Wesley Fields,SO,RB,10,492,0,94,492,5.23,49.2,georgia_southern
Seth Shuman,FR,QB,5,39,357,80,396,4.95,79.2,georgia_southern
L.A. Ramsby,JR,RB,11,343,0,84,343,4.08,31.2,georgia_southern
Demarcus Godfrey,JR,RB,9,124,0,14,124,8.86,13.8,georgia_southern
Troy Stewart,SO,RB,1,34,0,7,34,4.86,34.0,georgia_southern
Matt Flynn,JR,P,12,0,26,1,26,26.00,2.2,georgia_southern
Montay Crockett,SR,WR,12,25,0,2,25,12.50,2.1,georgia_southern
LaBaron Anthony,SO,QB,2,10,0,8,10,1.25,5.0,georgia_southern
Myles Campbell,JR,WR,12,8,0,2,8,4.00,0.7,georgia_southern
Conner Manning,JR,QB,10,-3,2684,400,2681,6.70,268.1,georgia_state
Aaron Winchester,FR,QB,6,204,271,94,475,5.05,79.2,georgia_state
Kyler Neal,JR,RB,9,314,0,75,314,4.19,34.9,georgia_state
Glenn Smith,JR,RB,12,150,0,42,150,3.57,12.5,georgia_state
Darius Stubbs,FR,RB,11,144,0,39,144,3.69,13.1,georgia_state
Kendrick Dorn,JR,RB,9,110,0,31,110,3.55,12.2,georgia_state
Tra Barnett,FR,RB,9,107,0,22,107,4.86,11.9,georgia_state
Demarcus Kirk,FR,RB,10,104,0,36,104,2.89,10.4,georgia_state
Todd Boyd,JR,WR,9,7,0,2,7,3.50,0.8,georgia_state
Jaquez Parks,SO,QB,11,6,0,1,6,6.00,0.5,georgia_state
Emiere Scaife,SO,QB,3,-2,0,2,-2,-1.00,-0.7,georgia_state
Justin Thomas,SR,QB,12,604,1559,285,2163,7.59,180.3,georgia_tech
Dedrick Mills,FR,BB,9,771,0,153,771,5.04,85.7,georgia_tech
Marcus Marshall,SO,BB,11,624,0,96,624,6.50,56.7,georgia_tech
Clinton Lynch,SO,AB,13,415,0,37,415,11.22,31.9,georgia_tech
Matthew Jordan,SO,QB,9,243,111,74,354,4.78,39.3,georgia_tech
Qua Searcy,SO,AB,13,273,0,46,273,5.93,21.0,georgia_tech
J.J. Green,JR,AB,11,154,0,25,154,6.16,14.0,georgia_tech
Isiah Willis,SR,AB,13,80,0,11,80,7.27,6.2,georgia_tech
Lynn Griffin,SR,AB,8,56,0,13,56,4.31,7.0,georgia_tech
Marcus Allen,SR,BB,9,47,0,10,47,4.70,5.2,georgia_tech
Ricky Jeune,JR,WR,13,40,0,1,40,40.00,3.1,georgia_tech
TaQuon Marshall,SO,QB,2,14,9,8,23,2.88,11.5,georgia_tech
Chase Alford,SR,LB,13,21,0,1,21,21.00,1.6,georgia_tech
Austin McClellan,SR,AB,11,14,0,2,14,7.00,1.3,georgia_tech
Nathan Cottrell,FR,AB,11,6,0,1,6,6.00,0.5,georgia_tech
Trey Klock,SO,OL,10,0,0,1,0,0.00,0.0,georgia_tech
Quaide Weimerskirch,FR,BB,7,0,0,1,0,0.00,0.0,georgia_tech
Brad Stewart,SO,WR,13,-4,0,1,-4,-4.00,-0.3,georgia_tech
Dru Brown,SO,QB,13,306,2488,423,2794,6.61,214.9,hawai'i
Diocemy Saint Juste,JR,RB,12,1006,0,165,1006,6.10,83.8,hawai'i
Ikaika Woolsey,SR,QB,13,22,644,110,666,6.05,51.2,hawai'i
Paul Harris,SR,RB,14,568,0,81,568,7.01,40.6,hawai'i
Steven Lakalaka,SR,RB,14,416,0,102,416,4.08,29.7,hawai'i
Aaron Zwahlen,FR,QB,1,0,32,12,32,2.67,32.0,hawai'i
Makoa Camanse-Stevens,SR,WR,14,0,21,1,21,21.00,1.5,hawai'i
Ben Scruton,FR,DB,10,14,0,1,14,14.00,1.4,hawai'i
Dylan Collie,SO,WR,14,9,0,1,9,9.00,0.6,hawai'i
John Ursua,FR,WR,14,8,0,4,8,2.00,0.6,hawai'i
Kaiwi Chung,SO,TE,9,1,0,1,1,1.00,0.1,hawai'i
Keelan Ewaliko,JR,WR,12,0,0,1,0,0.00,0.0,hawai'i
Greg Ward Jr.,SR,QB,12,518,3557,666,4075,6.12,339.6,houston
Duke Catalon,SO,RB,9,528,0,145,528,3.64,58.7,houston
Kyle Postma,JR,QB,10,136,210,62,346,5.58,34.6,houston
Dillon Birden,JR,RB,12,289,0,62,289,4.66,24.1,houston
Mulbah Car,FR,RB,9,206,0,49,206,4.20,22.9,houston
Kevrin Justice,FR,RB,11,149,0,34,149,4.38,13.5,houston
D'Eriq King,FR,QB,10,56,20,18,76,4.22,7.6,houston
Linell Bonner,JR,WR,12,6,50,7,56,8.00,4.7,houston
Josh Burrell,FR,RB,7,51,0,12,51,4.25,7.3,houston
Dane Roy,FR,P,13,11,15,2,26,13.00,2.0,houston
Kaliq Kokuma,SO,RB,5,15,0,4,15,3.75,3.0,houston
Brandon Wilson,SR,CB,10,6,0,4,6,1.50,0.6,houston
Blake Hirsch,SO,RB,2,3,0,1,3,3.00,1.5,houston
Keith Corbin,FR,WR,7,1,0,1,1,1.00,0.1,houston
Matt Linehan,JR,QB,13,167,3184,503,3351,6.66,257.8,idaho
Isaiah Saunders,SO,RB,13,731,0,159,731,4.60,56.2,idaho
Aaron Duckworth,JR,RB,13,672,0,144,672,4.67,51.7,idaho
Denzal Brantley,FR,RB,12,227,0,49,227,4.63,18.9,idaho
Mason Petrino,FR,QB,7,91,23,29,114,3.93,16.3,idaho
Gunnar Amos,FR,QB,8,22,33,16,55,3.44,6.9,idaho
Tueni Lupeamanu,SR,DL,13,11,0,7,11,1.57,0.8,idaho
Callen Hightower,SR,WR,10,7,0,4,7,1.75,0.7,idaho
Doug Coman,JR,RB,11,3,0,4,3,0.75,0.3,idaho
David Ungerer,SO,WR,11,-2,0,1,-2,-2.00,-0.2,idaho
Wes Lunt,SR,QB,8,-65,1376,252,1311,5.20,163.9,illinois
Kendrick Foster,JR,RB,12,720,0,126,720,5.71,60.0,illinois
Reggie Corbin,FR,RB,12,523,0,86,523,6.08,43.6,illinois
Chayce Crouch,SO,QB,4,176,249,61,425,6.97,106.3,illinois
"Jeff George, Jr.",FR,QB,5,-50,470,104,420,4.04,84.0,illinois
Ke'Shawn Vaughn,SO,RB,11,301,0,60,301,5.02,27.4,illinois
Tre Nation,FR,RB,3,59,0,11,59,5.36,19.7,illinois
Joe Spencer,SR,OL,11,17,0,0,17,-,1.5,illinois
Justin Hardee,SR,WR,12,12,0,1,12,12.00,1.0,illinois
Malik Turner,JR,WR,11,5,0,2,5,2.50,0.5,illinois
Nathan Echard,JR,RB,12,0,0,2,0,0.00,0.0,illinois
Richard Lagow,JR,QB,13,-188,3362,479,3174,6.63,244.2,indiana
Devine Redding,JR,RB,13,1122,0,253,1122,4.43,86.3,indiana
Zander Diamont,JR,QB,8,244,192,54,436,8.07,54.5,indiana
Tyler Natee,FR,RB,10,237,0,62,237,3.82,23.7,indiana
Mike Majette,SO,RB,8,180,0,39,180,4.62,22.5,indiana
Devonte Williams,FR,RB,11,167,0,48,167,3.48,15.2,indiana
Ricky Brookins,SO,WR,13,82,0,20,82,4.10,6.3,indiana
Cole Gest,FR,RB,3,47,0,10,47,4.70,15.7,indiana
Alex Rodriguez,SO,RB,12,41,0,10,41,4.10,3.4,indiana
Mitchell Paige,SR,WR,13,36,5,7,41,5.86,3.2,indiana
Camion Patrick,JR,WR,9,10,0,4,10,2.50,1.1,indiana
Ricky Jones,SR,WR,13,5,0,1,5,5.00,0.4,indiana
Nick Westbrook,SO,WR,13,3,0,1,3,3.00,0.2,indiana
C.J. Beathard,SR,QB,13,-13,1929,384,1916,4.99,147.4,iowa
Akrum Wadley,JR,RB,13,1081,0,168,1081,6.43,83.2,iowa
"LeShun Daniels, Jr.",SR,RB,13,1058,0,213,1058,4.97,81.4,iowa
Jerminic Smith,SO,WR,13,63,0,3,63,21.00,4.8,iowa
Nathan Stanley,FR,QB,5,0,62,9,62,6.89,12.4,iowa
Toks Akinribade,FR,RB,6,33,0,16,33,2.06,5.5,iowa
Matt VandeBerg,SR,WR,4,25,0,1,25,25.00,6.3,iowa
"Derrick Mitchell, Jr.",JR,RB,5,12,0,2,12,6.00,2.4,iowa
Jay Scheel,SO,WR,12,4,0,1,4,4.00,0.3,iowa
Brady Ross,FR,FB,13,2,0,1,2,2.00,0.2,iowa
Drake Kulick,JR,FB,12,1,0,1,1,1.00,0.1,iowa
Riley McCarron,SR,WR,13,-3,0,2,-3,-1.50,-0.2,iowa
Ron Coluzzi,SR,P,13,-5,0,1,-5,-5.00,-0.4,iowa
Jacob Park,SO,QB,10,59,1791,262,1850,7.06,185.0,iowa_state
Joel Lanning,JR,QB,12,518,1290,290,1808,6.23,150.7,iowa_state
David Montgomery,FR,RB,12,563,0,109,563,5.17,46.9,iowa_state
Mike Warren,SO,RB,11,559,0,134,559,4.17,50.8,iowa_state
Kene Nwangwu,FR,RB,12,133,0,27,133,4.93,11.1,iowa_state
Mitchell Harger,SR,RB,11,109,0,18,109,6.06,9.9,iowa_state
Deshaunte Jones,FR,WR,12,31,10,5,41,8.20,3.4,iowa_state
Kyle Kempt,JR,QB,2,7,15,3,22,7.33,11.0,iowa_state
Trever Ryen,JR,WR,12,8,0,1,8,8.00,0.7,iowa_state
Montell Cozart,JR,QB,8,91,1075,219,1166,5.32,145.8,kansas
Carter Stanley,FR,QB,9,124,959,188,1083,5.76,120.3,kansas
Ryan Willis,SO,QB,7,-8,811,155,803,5.18,114.7,kansas
Ke'aun Kinner,SR,RB,12,738,0,140,738,5.27,61.5,kansas
Taylor Martin,SO,RB,10,324,0,91,324,3.56,32.4,kansas
Khalil Herbert,FR,RB,8,189,0,44,189,4.30,23.6,kansas
Steven Sims Jr.,SO,WR,12,-9,40,3,31,10.33,2.6,kansas
Denzell Evans,JR,RB,12,29,0,17,29,1.71,2.4,kansas
Maciah Long,FR,TE,10,1,0,2,1,0.50,0.1,kansas
LaQuvionte Gonzalez,JR,WR,12,-9,0,3,-9,-3.00,-0.8,kansas
Jesse Ertz,JR,QB,13,1012,1755,447,2767,6.19,212.8,kansas_state
Charles Jones,SR,RB,13,596,0,115,596,5.18,45.8,kansas_state
Justin Silmon,SO,RB,12,464,0,86,464,5.40,38.7,kansas_state
Alex Barnes,FR,RB,11,442,0,56,442,7.89,40.2,kansas_state
Joe Hubener,SR,QB,6,20,275,60,295,4.92,49.2,kansas_state
Dalvin Warmack,SO,RB,11,211,0,41,211,5.15,19.2,kansas_state
Alex Delton,FR,QB,4,116,11,30,127,4.23,31.8,kansas_state
Winston Dimel,SO,FB,13,92,0,30,92,3.07,7.1,kansas_state
Dominique Heath,SO,WR,13,54,0,2,54,27.00,4.2,kansas_state
Byron Pringle,SO,WR,13,12,0,3,12,4.00,0.9,kansas_state
Cameron Morgan,SR,DB,2,11,0,1,11,11.00,5.5,kansas_state
Mitch Lochbihler,JR,P,12,0,0,1,0,0.00,0.0,kansas_state
Nick Holley,JR,QB,11,920,868,341,1788,5.24,162.5,kent_state
George Bollas,SO,QB,8,109,402,81,511,6.31,63.9,kent_state
Justin Rankin,FR,RB,11,511,0,108,511,4.73,46.5,kent_state
Mylik Mitchell,FR,QB,4,87,363,117,450,3.85,112.5,kent_state
Will Matthews,FR,RB,9,138,0,31,138,4.45,15.3,kent_state
Kavious Price,FR,WR,10,128,0,21,128,6.10,12.8,kent_state
Justin Agner,FR,QB,2,7,64,27,71,2.63,35.5,kent_state
Raekwon James,SO,RB,12,59,0,8,59,7.38,4.9,kent_state
Myles Washington,SO,RB,11,51,0,22,51,2.32,4.6,kent_state
Colin Reardon,SR,WR,10,2,3,4,5,1.25,0.5,kent_state
Ernest Calhoun,SR,WR,12,3,0,1,3,3.00,0.3,kent_state
Stephen Johnson,JR,QB,12,327,2037,362,2364,6.53,197.0,kentucky
Stanley Boom Williams,JR,RB,13,1170,0,171,1170,6.84,90.0,kentucky
"Benjamin Snell, Jr.",FR,RB,13,1091,16,190,1107,5.83,85.2,kentucky
Jojo Kemp,SR,RB,10,349,14,71,363,5.11,36.3,kentucky
Drew Barker,SO,QB,3,-23,334,50,311,6.22,103.7,kentucky
Sihiem King,SO,RB,13,81,0,11,81,7.36,6.2,kentucky
Luke Wright,SO,QB,2,0,28,4,28,7.00,14.0,kentucky
Jeff Badet,JR,WR,13,25,0,1,25,25.00,1.9,kentucky
Mikel Horton,JR,RB,3,12,0,3,12,4.00,4.0,kentucky
Ryan Timmons,SR,WR,13,11,0,1,11,11.00,0.8,kentucky
Dorian Baker,JR,WR,10,3,0,1,3,3.00,0.3,kentucky
Tristan Yeomans,SO,LS,12,0,-10,1,-10,-10.00,-0.8,kentucky
Anthony Jennings,SR,QB,13,341,2178,467,2519,5.39,193.8,louisiana-lafayette
Elijah McGuire,SR,RB,13,1127,0,232,1127,4.86,86.7,louisiana-lafayette
Darius Hoggins,JR,RB,13,281,0,51,281,5.51,21.6,louisiana-lafayette
Jordan Wright,FR,RB,12,192,0,62,192,3.10,16.0,louisiana-lafayette
Jalen Nixon,SR,QB,7,77,84,30,161,5.37,23.0,louisiana-lafayette
Dion Ray,FR,QB,6,119,0,28,119,4.25,19.8,louisiana-lafayette
Raymond Calais,FR,RB,9,117,0,23,117,5.09,13.0,louisiana-lafayette
Al Riles,SR,WR,13,46,48,12,94,7.83,7.2,louisiana-lafayette
Jordan Davis,SO,QB,8,37,7,10,44,4.40,5.5,louisiana-lafayette
Steven Coutts,SO,P,13,13,0,1,13,13.00,1.0,louisiana-lafayette
Gary Haynes,SO,WR,8,6,0,2,6,3.00,0.8,louisiana-lafayette
Gabe Fuselier,JR,WR,11,4,0,1,4,4.00,0.4,louisiana-lafayette
Tracy Walker,JR,DB,13,3,0,1,3,3.00,0.2,louisiana-lafayette
Garrett Smith,SO,QB,8,308,1237,239,1545,6.46,193.1,louisiana-monroe
Caleb Evans,FR,QB,7,163,834,195,997,5.11,142.4,louisiana-monroe
Ben Luckett,SO,RB,11,450,0,120,450,3.75,40.9,louisiana-monroe
Thomas Koufie,SO,RB,12,427,0,81,427,5.27,35.6,louisiana-monroe
Will Collins,FR,QB,6,105,233,79,338,4.28,56.3,louisiana-monroe
Duke Carter IV,FR,RB,11,281,0,85,281,3.31,25.5,louisiana-monroe
Austin Vaughn,FR,RB,12,268,0,48,268,5.58,22.3,louisiana-monroe
Marcus Green,SO,WR,12,119,0,14,119,8.50,9.9,louisiana-monroe
Markis McCray,SO,WR,12,29,0,3,29,9.67,2.4,louisiana-monroe
"Nathan Meadors, Jr.",SR,RB,3,14,0,4,14,3.50,4.7,louisiana-monroe
Ajalen Holley,SR,WR,12,7,0,3,7,2.33,0.6,louisiana-monroe
Korian Reynaud,FR,S,2,3,0,3,3,1.00,1.5,louisiana-monroe
Ryan Higgins,SR,QB,13,277,4617,584,4894,8.38,376.5,louisiana_tech
Jarred Craft,JR,RB,14,1074,0,191,1074,5.62,76.7,louisiana_tech
Boston Scott,JR,RB,14,515,0,70,515,7.36,36.8,louisiana_tech
J'mar Smith,FR,QB,8,62,412,60,474,7.90,59.3,louisiana_tech
Carlos Henderson,JR,WR,13,133,0,14,133,9.50,10.2,louisiana_tech
Price Wilson,SO,QB,4,0,58,6,58,9.67,14.5,louisiana_tech
Kam McKnight,SO,WR,14,32,0,15,32,2.13,2.3,louisiana_tech
Rhashid Bonnette,FR,WR,13,27,0,4,27,6.75,2.1,louisiana_tech
Dee Fleming,FR,RB,4,10,0,4,10,2.50,2.5,louisiana_tech
Bobby Holly,FR,RB,14,0,0,4,0,0.00,0.0,louisiana_tech
Lamar Jackson,SO,QB,13,1571,3543,669,5114,7.64,393.4,louisville
Brandon Radcliff,SR,RB,13,903,0,138,903,6.54,69.5,louisville
Jeremy Smith,JR,RB,13,382,0,57,382,6.70,29.4,louisville
Kyle Bolin,JR,QB,6,-17,234,29,217,7.48,36.2,louisville
Malik Williams,JR,RB,12,145,0,19,145,7.63,12.1,louisville
Malin Jones,SR,RB,11,66,0,15,66,4.40,6.0,louisville
Traveon Samuel,SO,WR,13,54,0,8,54,6.75,4.2,louisville
Trey Smith,FR,RB,6,28,0,11,28,2.55,4.7,louisville
L.J. Scott,JR,RB,4,15,0,3,15,5.00,3.8,louisville
Reggie Bonnafon,JR,WR,13,7,0,5,7,1.40,0.5,louisville
Seth Dawkins,FR,WR,12,4,0,1,4,4.00,0.3,louisville
Ethan Horton,JR,QB,1,1,0,1,1,1.00,1.0,louisville
Lamar Atkins,SR,FB,13,0,0,1,0,0.00,0.0,louisville
Danny Etling,JR,QB,11,46,2123,310,2169,7.00,197.2,lsu
Derrius Guice,SO,RB,12,1387,0,183,1387,7.58,115.6,lsu
Leonard Fournette,JR,RB,7,843,0,130,843,6.48,120.4,lsu
Darrel Williams,JR,RB,11,233,0,52,233,4.48,21.2,lsu
Nick Brossette,SO,RB,12,145,0,15,145,9.67,12.1,lsu
Brandon Harris,JR,QB,4,-15,139,29,124,4.28,31.0,lsu
D.J. Chark,JR,WR,12,122,0,12,122,10.17,10.2,lsu
Justin McMillan,FR,QB,1,3,19,2,22,11.00,22.0,lsu
J.D. Moore,JR,FB,12,17,0,7,17,2.43,1.4,lsu
Bry'Kiethon Mouton,SO,FB,4,15,0,5,15,3.00,3.8,lsu
Lanard Fournette,FR,RB,3,13,0,5,13,2.60,4.3,lsu
Malachi Dupre,JR,WR,12,0,0,1,0,0.00,0.0,lsu
Josh Growden,FR,P,12,0,0,1,0,0.00,0.0,lsu
Travin Dural,SR,WR,11,-2,0,1,-2,-2.00,-0.2,lsu
Chase Litton,SO,QB,10,-133,2612,405,2479,6.12,247.9,marshall
Keion Davis,SO,RB,9,469,0,113,469,4.15,52.1,marshall
Anthony Anderson,SO,RB,11,339,0,86,339,3.94,30.8,marshall
Tony Pittman,JR,RB,12,331,0,63,331,5.25,27.6,marshall
Garet Morrell,FR,QB,5,14,290,85,304,3.58,60.8,marshall
Hyleck Foster,JR,RB,11,291,0,68,291,4.28,26.5,marshall
Ryan Yurachek,JR,TE,11,9,0,1,9,9.00,0.8,marshall
Delvin Weems,FR,RB,1,8,0,2,8,4.00,8.0,marshall
Kaare Vedvik,JR,P,12,-3,0,3,-3,-1.00,-0.3,marshall
Emanuel Byrd,SR,TE,11,-3,0,1,-3,-3.00,-0.3,marshall
Perry Hills,SR,QB,11,93,1464,288,1557,5.41,141.5,maryland
Ty Johnson,SO,RB,13,1004,0,110,1004,9.13,77.2,maryland
Lorenzo Harrison III,FR,RB,9,633,0,88,633,7.19,70.3,maryland
Tyrrell Pigrome,FR,QB,11,254,322,133,576,4.33,52.4,maryland
Caleb Rowe,SR,QB,12,-13,296,46,283,6.15,23.6,maryland
Kenneth Goins Jr.,SR,RB,13,241,0,41,241,5.88,18.5,maryland
Max Bortenschlager,FR,QB,2,-27,209,45,182,4.04,91.0,maryland
Trey Edmunds,SR,RB,5,158,0,26,158,6.08,31.6,maryland
Jake Funk,FR,RB,13,136,0,29,136,4.69,10.5,maryland
D.J. Moore,SO,WR,13,55,21,13,76,5.85,5.8,maryland
Teldrick Morgan,SR,WR,13,34,0,6,34,5.67,2.6,maryland
Wes Brown,SR,RB,8,25,0,33,25,0.76,3.1,maryland
William Likely III,SR,DB,6,15,0,2,15,7.50,2.5,maryland
Levern Jacobs,SR,WR,13,10,0,1,10,10.00,0.8,maryland
Wade Lees,FR,P,13,0,5,1,5,5.00,0.4,maryland
DJ Turner,FR,WR,8,4,0,1,4,4.00,0.5,maryland
Andrew Stefanelli,SR,RB,13,1,0,1,1,1.00,0.1,maryland
Andrew Ford,SO,QB,11,-96,2665,410,2569,6.27,233.5,massachusetts
Marquis Young,SO,RB,12,898,0,198,898,4.54,74.8,massachusetts
Ross Comis,SO,QB,4,-22,370,91,348,3.82,87.0,massachusetts
Sekai Lindsay,SO,RB,12,156,0,33,156,4.73,13.0,massachusetts
Andy Isabella,SO,WR,12,100,0,12,100,8.33,8.3,massachusetts
Bilal Ally,FR,RB,9,97,0,17,97,5.71,10.8,massachusetts
John Robinson-Woodgett,SR,FB,11,68,0,19,68,3.58,6.2,massachusetts
Randall West,FR,QB,2,0,45,5,45,9.00,22.5,massachusetts
Sadiq Palmer,FR,WR,10,17,0,2,17,8.50,1.7,massachusetts
Malik Lee,JR,FB,11,0,0,2,0,0.00,0.0,massachusetts
Bernard Davis,SR,WR,12,0,0,2,0,0.00,0.0,massachusetts
Andrew Libby,JR,FB,12,0,0,1,0,0.00,0.0,massachusetts
Riley Ferguson,JR,QB,13,-70,3698,514,3628,7.06,279.1,memphis
Doroland Dorceus,JR,RB,13,810,0,132,810,6.14,62.3,memphis
"Patrick Taylor, Jr.",FR,RB,13,546,0,93,546,5.87,42.0,memphis
Darrell Henderson,FR,RB,13,482,0,87,482,5.54,37.1,memphis
Jason Stewart,SR,QB,5,77,229,57,306,5.37,61.2,memphis
Tony Pollard,FR,WR,13,159,0,31,159,5.13,12.2,memphis
Anthony Miller,JR,WR,13,69,0,12,69,5.75,5.3,memphis
Phil Mayhue,JR,WR,13,0,18,1,18,18.00,1.4,memphis
Sam Craft,SR,RB,4,16,0,16,16,1.00,4.0,memphis
Spencer Smith,JR,P,13,0,12,1,12,12.00,0.9,memphis
Tearris Wallace,SR,RB,3,10,0,7,10,1.43,3.3,memphis
Jae'Lon Oglesby,SO,WR,5,5,0,2,5,2.50,1.0,memphis
Deandre Jordan,SR,DB,13,2,0,2,2,1.00,0.2,memphis
Brad Kaaya,JR,QB,13,-136,3532,458,3396,7.41,261.2,miami_florida
Mark Walton,SO,RB,13,1117,0,209,1117,5.34,85.9,miami_florida
Joseph Yearby,JR,RB,13,608,0,102,608,5.96,46.8,miami_florida
Gus Edwards,JR,RB,11,290,0,59,290,4.92,26.4,miami_florida
Malik Rosier,SO,QB,6,65,32,6,97,16.17,16.2,miami_florida
Travis Homer,FR,RB,12,44,0,7,44,6.29,3.7,miami_florida
Ahmmon Richards,FR,WR,13,8,0,2,8,4.00,0.6,miami_florida
Marquez Williams,SR,FB,13,1,0,1,1,1.00,0.1,miami_florida
Gus Ragland,SO,QB,7,202,1537,263,1739,6.61,248.4,miami_ohio
Billy Bahl,SO,QB,7,4,1154,165,1158,7.02,165.4,miami_ohio
Alonzo Smith,SO,RB,13,709,0,163,709,4.35,54.5,miami_ohio
Kenny Young,SO,RB,13,557,0,88,557,6.33,42.8,miami_ohio
Maurice Thomas,SO,RB,11,258,0,37,258,6.97,23.5,miami_ohio
Noah Wezensky,FR,QB,2,-54,307,63,253,4.02,126.5,miami_ohio
Spencer McInnis,SR,RB,11,143,0,45,143,3.18,13.0,miami_ohio
Grant Niemiec,JR,RB,12,2,0,1,2,2.00,0.2,miami_ohio
Rokeem Williams,SR,WR,11,0,0,1,0,0.00,0.0,miami_ohio
Jared Murphy,JR,WR,13,-1,0,2,-1,-0.50,-0.1,miami_ohio
Justin Martin,SO,P,11,-12,0,1,-12,-12.00,-1.1,miami_ohio
Wilton Speight,JR,QB,12,-60,2538,366,2478,6.77,206.5,michigan
De'Veon Smith,SR,RB,13,846,0,181,846,4.67,65.1,michigan
Chris Evans,FR,RB,13,614,0,88,614,6.98,47.2,michigan
Karan Higdon,SO,RB,12,425,0,72,425,5.90,35.4,michigan
Ty Isaac,SR,RB,12,417,0,74,417,5.64,34.8,michigan
John O'Korn,SR,QB,8,31,173,46,204,4.43,25.5,michigan
Jabrill Peppers,JR,LB,12,167,0,27,167,6.19,13.9,michigan
Eddie McDoom,FR,WR,13,160,0,16,160,10.00,12.3,michigan
