name,yr,pos,g,rec.,yards,avg.,td,rec./g,yards/g,team_name
Reese White,JR,RB,9,4,68,17.00,0,0.4,7.6,coastal_carolina
Greg Latushko,SR,WR,12,9,67,7.44,0,0.8,5.6,coastal_carolina
Chris Rhone,FR,WR,2,2,39,19.50,1,1.0,19.5,coastal_carolina
Deon Fountain,SO,WR,3,1,31,31.00,0,0.3,10.3,coastal_carolina
Shermari Jones,SR,RB,11,3,28,9.33,0,0.3,2.5,coastal_carolina
Tyler Roberts,JR,WR,10,2,12,6.00,0,0.2,1.2,coastal_carolina
Christian Malloy,JR,RB,8,2,9,4.50,0,0.3,1.1,coastal_carolina
DJ Johnson,FR,TE,2,1,8,8.00,0,0.5,4.0,coastal_carolina
Jared Brown,FR,WR,2,1,5,5.00,1,0.5,2.5,coastal_carolina
Patrick McSweeney,JR,TE,7,1,4,4.00,0,0.1,0.6,coastal_carolina
Brady Russell,JR,TE,12,25,307,12.28,0,2.1,25.6,colorado
Brenden Rice,FR,WR,11,21,299,14.24,3,1.9,27.2,colorado
Daniel Arias,JR,WR,12,19,237,12.47,1,1.6,19.8,colorado
Dimitri Stanley,SO,WR,9,15,130,8.67,1,1.7,14.4,colorado
Montana Lemonious-Craig,FR,WR,9,10,123,12.30,2,1.1,13.7,colorado
Chase Penry,FR,WR,11,8,86,10.75,1,0.7,7.8,colorado
Jarek Broussard,SO,TB,11,13,81,6.23,0,1.2,7.4,colorado
Alex Fontenot,JR,TB,12,13,80,6.15,1,1.1,6.7,colorado
Ty Robinson,FR,WR,11,6,64,10.67,1,0.5,5.8,colorado
La'Vontae Shenault,FR,WR,3,6,60,10.00,0,2.0,20.0,colorado
Chris Carpenter,FR,WR,7,7,45,6.43,0,1.0,6.4,colorado
Matt Lynch,SR,TE,9,4,22,5.50,0,0.4,2.4,colorado
Deion Smith,SO,TB,11,5,21,4.20,0,0.5,1.9,colorado
Alec Pell,FR,TE,8,1,17,17.00,0,0.1,2.1,colorado
Jayle Stacks,FR,TB,2,1,3,3.00,0,0.5,1.5,colorado
Trey McBride,SR,TE,12,90,1121,12.46,1,7.5,93.4,colorado_state
Dante Wright,JR,WR,8,43,538,12.51,3,5.4,67.3,colorado_state
Ty McCullouch,JR,WR,12,24,415,17.29,1,2.0,34.6,colorado_state
Gary Williams,JR,TE,12,21,287,13.67,5,1.8,23.9,colorado_state
Cam Butler,SR,TE,12,10,164,16.40,3,0.8,13.7,colorado_state
E.J. Scott,SR,WR,11,12,155,12.92,0,1.1,14.1,colorado_state
David Bailey,SR,RB,11,15,134,8.93,2,1.4,12.2,colorado_state
A'Jon Vivens,JR,RB,9,10,73,7.30,0,1.1,8.1,colorado_state
Justice McCoy,SR,WR,11,4,61,15.25,0,0.4,5.5,colorado_state
Jordan Kress,SR,WR,10,4,40,10.00,0,0.4,4.0,colorado_state
Todd Centeio,SR,QB,12,1,12,12.00,0,0.1,1.0,colorado_state
Tanner Arkin,FR,TE,4,1,9,9.00,0,0.3,2.3,colorado_state
Jaylen Thomas,SO,RB,12,1,6,6.00,0,0.1,0.5,colorado_state
Gerick Robinson,FR,WR,4,1,5,5.00,0,0.3,1.3,colorado_state
Keelan Marion,FR,WR,12,28,474,16.93,5,2.3,39.5,connecticut
Jay Rose,SR,TE,10,27,283,10.48,1,2.7,28.3,connecticut
Kevens Clercius,FR,WR,12,20,260,13.00,3,1.7,21.7,connecticut
Aaron Turner,FR,WR,12,33,232,7.03,0,2.8,19.3,connecticut
Nathan Carter,FR,RB,12,19,127,6.68,0,1.6,10.6,connecticut
Brandon Niemenski,FR,TE,11,12,122,10.17,1,1.1,11.1,connecticut
Devontae Houston,FR,RB,9,11,102,9.27,0,1.2,11.3,connecticut
Heron Maurisseau,SO,WR,12,7,75,10.71,0,0.6,6.3,connecticut
Cameron Ross,SO,WR,2,8,60,7.50,0,4.0,30.0,connecticut
Kevin Mensah,SR,RB,12,12,55,4.58,0,1.0,4.6,connecticut
Jahkai Gill,SR,WR,7,7,54,7.71,0,1.0,7.7,connecticut
Cameron Hairston,JR,WR,10,5,51,10.20,0,0.5,5.1,connecticut
Brian Brewton,FR,RB,11,12,31,2.58,0,1.1,2.8,connecticut
Jayce Medlock,SO,TE,4,4,25,6.25,1,1.0,6.3,connecticut
Christopher Johnson,FR,TE,4,1,15,15.00,0,0.3,3.8,connecticut
Robert Burns,SR,RB,10,1,4,4.00,0,0.1,0.4,connecticut
Jake Bobo,SR,WR,12,74,774,10.46,1,6.2,64.5,duke
Jalon Calhoun,JR,WR,12,56,718,12.82,3,4.7,59.8,duke
Mataeo Durant,SR,RB,12,27,263,9.74,2,2.3,21.9,duke
Eli Pancol,JR,WR,12,17,233,13.71,1,1.4,19.4,duke
Darrell Harding Jr.,JR,WR,12,12,157,13.08,0,1.0,13.1,duke
Jake Marwede,SR,TE,12,16,140,8.75,0,1.3,11.7,duke
Nicky Dalmolin,SO,TE,12,15,121,8.07,1,1.3,10.1,duke
Jarett Garner,JR,WR,12,10,119,11.90,0,0.8,9.9,duke
Jontavis Robertson,SO,WR,11,17,115,6.76,0,1.5,10.5,duke
Cole Finney,FR,TE,12,5,101,20.20,0,0.4,8.4,duke
Jordan Waters,SO,RB,10,6,76,12.67,1,0.6,7.6,duke
Malik Bowen-Sims,SO,WR,7,5,40,8.00,0,0.7,5.7,duke
Sahmir Hagans,FR,WR,4,1,5,5.00,0,0.3,1.3,duke
Nate Kyei-Donkor,SR,RB,4,3,0,0.00,0,0.8,0.0,duke
Trent Davis,FR,RB,3,1,0,0.00,0,0.3,0.0,duke
Tyler Snead,SO,WR,12,67,829,12.37,4,5.6,69.1,east_carolina
C.J. Johnson,SO,WR,12,35,520,14.86,1,2.9,43.3,east_carolina
Audie Omotosho,SR,WR,12,40,506,12.65,3,3.3,42.2,east_carolina
Ryan Jones,JR,TE,12,37,442,11.95,5,3.1,36.8,east_carolina
Jsi Hatfield,SO,WR,10,15,294,19.60,3,1.5,29.4,east_carolina
Keaton Mitchell,FR,RB,12,22,257,11.68,1,1.8,21.4,east_carolina
Shane Calhoun,FR,TE,11,18,190,10.56,2,1.6,17.3,east_carolina
Rahjai Harris,FR,RB,12,24,175,7.29,1,2.0,14.6,east_carolina
Holton Ahlers,JR,QB,12,2,27,13.50,1,0.2,2.3,east_carolina
Tyler Savage,FR,WR,10,1,13,13.00,0,0.1,1.3,east_carolina
Hassan Beydoun,JR,WR,13,97,1015,10.46,4,7.5,78.1,eastern_michigan
Dylan Drummond,JR,WR,13,64,704,11.00,6,4.9,54.2,eastern_michigan
Tanner Knue,SO,WR,5,32,342,10.69,1,6.4,68.4,eastern_michigan
Zach Westmoreland,FR,WR,12,17,293,17.24,1,1.4,24.4,eastern_michigan
Bryson Cannon,SR,TE,10,20,272,13.60,3,2.0,27.2,eastern_michigan
Thomas Odukoya,SR,TE,13,13,130,10.00,2,1.0,10.0,eastern_michigan
Gunnar Oakes,JR,TE,11,11,125,11.36,1,1.0,11.4,eastern_michigan
Latrell Fordham,FR,WR,7,8,107,13.38,1,1.1,15.3,eastern_michigan
Samson Evans,SO,RB,12,19,107,5.63,0,1.6,8.9,eastern_michigan
Dylan Summers,SO,WR,12,10,97,9.70,0,0.8,8.1,eastern_michigan
Dennis Smith,JR,WR,4,4,82,20.50,0,1.0,20.5,eastern_michigan
Darius Boone Jr.,FR,RB,13,5,77,15.40,0,0.4,5.9,eastern_michigan
I’Shawn Stewart,JR,WR,10,4,35,8.75,0,0.4,3.5,eastern_michigan
DJ Smith,FR,RB,7,1,11,11.00,0,0.1,1.6,eastern_michigan
Bryson Moss,FR,RB,6,2,8,4.00,0,0.3,1.3,eastern_michigan
Jawon Hamilton,SR,RB,11,1,7,7.00,0,0.1,0.6,eastern_michigan
Jacob Delso,FR,WR,6,1,5,5.00,0,0.2,0.8,eastern_michigan
Jacob Copeland,JR,WR,13,41,642,15.66,4,3.2,49.4,florida
Justin Shorter,JR,WR,13,41,550,13.41,3,3.2,42.3,florida
Kemore Gamble,SR,TE,13,31,414,13.35,4,2.4,31.8,florida
Xzavier Henderson,SO,WR,13,26,277,10.65,2,2.0,21.3,florida
Rick Wells,SR,WR,11,24,259,10.79,3,2.2,23.5,florida
Malik Davis,SR,RB,12,23,217,9.43,2,1.9,18.1,florida
Dameon Pierce,SR,RB,13,19,216,11.37,3,1.5,16.6,florida
Trent Whittemore,SO,WR,11,19,210,11.05,1,1.7,19.1,florida
Nay'Quan Wright,SO,RB,12,14,178,12.71,1,1.2,14.8,florida
Keon Zipperer,JR,TE,13,11,133,12.09,0,0.8,10.2,florida
Marcus Burke,FR,WR,3,2,73,36.50,0,0.7,24.3,florida
Ja'Markis Weston,SO,WR,9,5,68,13.60,1,0.6,7.6,florida
Ja'Quavion Fraziars,SO,WR,13,5,35,7.00,2,0.4,2.7,florida
Emory Jones,JR,QB,13,2,28,14.00,1,0.2,2.2,florida
Lorenzo Lingard,JR,RB,11,1,9,9.00,0,0.1,0.8,florida
Daejon Reynolds,FR,WR,1,1,-5,-5.00,0,1.0,-5.0,florida
LaJohntay Wester,FR,WR,12,65,702,10.80,4,5.4,58.5,florida_atlantic
Je'Quan Burton,SO,WR,12,27,490,18.15,3,2.3,40.8,florida_atlantic
Brandon Robinson,JR,WR,12,37,481,13.00,4,3.1,40.1,florida_atlantic
Johnny Ford,SO,RB,11,23,282,12.26,2,2.1,25.6,florida_atlantic
John Mitchell,SR,WR,12,19,258,13.58,4,1.6,21.5,florida_atlantic
TJ Chase,SR,WR,12,14,200,14.29,2,1.2,16.7,florida_atlantic
Larry McCammon III,SO,RB,11,8,119,14.88,0,0.7,10.8,florida_atlantic
Willie Wright,SR,WR,12,6,104,17.33,0,0.5,8.7,florida_atlantic
D'Marcus Adams,SO,WR,10,3,94,31.33,0,0.3,9.4,florida_atlantic
Zaire Mitchell-Paden,SR,TE,12,9,90,10.00,1,0.8,7.5,florida_atlantic
James Charles,SR,RB,12,7,83,11.86,0,0.6,6.9,florida_atlantic
Zuberi Mobley,FR,RB,2,2,17,8.50,0,1.0,8.5,florida_atlantic
Javion Posey,FR,WR,10,4,14,3.50,0,0.4,1.4,florida_atlantic
"Kelvin Dean, Jr.",FR,RB,11,1,11,11.00,0,0.1,1.0,florida_atlantic
Malcolm Davidson,JR,RB,10,2,10,5.00,0,0.2,1.0,florida_atlantic
Jahmal Edrine,FR,WR,2,1,9,9.00,0,0.5,4.5,florida_atlantic
Austin Evans,JR,TE,10,1,8,8.00,0,0.1,0.8,florida_atlantic
N'Kosi Perry,SR,QB,12,1,3,3.00,0,0.1,0.3,florida_atlantic
Tyrese Chambers,SO,WR,12,45,1074,23.87,9,3.8,89.5,florida_international
Bryce Singleton,JR,WR,11,46,847,18.41,3,4.2,77.0,florida_international
Randall St. Felix,JR,WR,10,20,273,13.65,2,2.0,27.3,florida_international
Rivaldo Fairweather,FR,TE,9,16,247,15.44,1,1.8,27.4,florida_international
Kris Mitchell,FR,WR,10,9,158,17.56,1,0.9,15.8,florida_international
Sterling Palmer,JR,TE,11,7,99,14.14,1,0.6,9.0,florida_international
EJ Wilson Jr.,FR,RB,12,8,93,11.63,1,0.7,7.8,florida_international
D'vonte Price,SR,RB,9,10,83,8.30,0,1.1,9.2,florida_international
Lexington Joseph,SO,RB,12,8,56,7.00,0,0.7,4.7,florida_international
Caleb Lynum,SO,WR,8,4,38,9.50,0,0.5,4.8,florida_international
Dean Patterson,FR,WR,3,3,34,11.33,0,1.0,11.3,florida_international
Nate Jefferson,FR,WR,6,5,33,6.60,1,0.8,5.5,florida_international
Shemar Thornton,SR,WR,2,5,27,5.40,0,2.5,13.5,florida_international
Carson Kaleo,JR,WR,10,4,25,6.25,0,0.4,2.5,florida_international
Jackson McDonald,FR,TE,9,3,23,7.67,0,0.3,2.6,florida_international
Shaun Peterson Jr.,SO,RB,11,3,22,7.33,0,0.3,2.0,florida_international
Benny McCray,JR,DB,11,1,20,20.00,0,0.1,1.8,florida_international
Tommy Zozus,JR,LS,12,1,13,13.00,0,0.1,1.1,florida_international
Kamareon Williams,SO,TE,7,2,9,4.50,1,0.3,1.3,florida_international
Kejon Owens,FR,RB,1,1,4,4.00,0,1.0,4.0,florida_international
Artez Hooker,FR,WR,2,1,4,4.00,0,0.5,2.0,florida_international
Ontaria Wilson,JR,WR,11,23,382,16.61,5,2.1,34.7,florida_state
Andrew Parchment,SR,WR,12,24,350,14.58,2,2.0,29.2,florida_state
Ja’Khi Douglas,FR,RB,12,14,255,18.21,1,1.2,21.3,florida_state
Keyshawn Helton,JR,WR,10,19,248,13.05,2,1.9,24.8,florida_state
Camren McDonald,JR,TE,12,24,243,10.13,2,2.0,20.3,florida_state
Malik McClain,FR,WR,12,16,190,11.88,2,1.3,15.8,florida_state
Treshaun Ward,FR,RB,12,21,185,8.81,1,1.8,15.4,florida_state
Jashaun Corbin,SO,RB,12,25,144,5.76,1,2.1,12.0,florida_state
Jordan Wilson,SR,TE,12,11,132,12.00,0,0.9,11.0,florida_state
Lawrance Toafili,FR,RB,9,10,116,11.60,2,1.1,12.9,florida_state
Darion Williamson,FR,WR,12,11,110,10.00,0,0.9,9.2,florida_state
Jordan Young,SO,WR,12,4,38,9.50,1,0.3,3.2,florida_state
Kentron Poitier,FR,WR,11,4,22,5.50,0,0.4,2.0,florida_state
Wyatt Rector,SO,TE,12,2,13,6.50,1,0.2,1.1,florida_state
Preston Daniel,FR,TE,12,1,5,5.00,0,0.1,0.4,florida_state
Jalen Cropper,JR,WR,13,85,899,10.58,11,6.5,69.2,fresno_state
Josh Kelly,SO,WR,13,52,778,14.96,3,4.0,59.8,fresno_state
Keric Wheatfall,SR,WR,13,38,616,16.21,4,2.9,47.4,fresno_state
Zane Pope,SR,WR,13,25,471,18.84,4,1.9,36.2,fresno_state
Ronnie Rivers,SR,RB,11,34,364,10.71,2,3.1,33.1,fresno_state
Jordan Mims,SR,RB,13,25,324,12.96,4,1.9,24.9,fresno_state
Ty Jones,SR,WR,13,18,193,10.72,1,1.4,14.8,fresno_state
Erik Brooks,JR,WR,13,17,184,10.82,2,1.3,14.2,fresno_state
Tre Watson,FR,TE,12,10,134,13.40,0,0.8,11.2,fresno_state
Raymond Pauwels Jr.,SR,TE,13,17,126,7.41,2,1.3,9.7,fresno_state
Juan Rodriguez,SR,TE,12,14,103,7.36,2,1.2,8.6,fresno_state
Emoryie Edwards,JR,WR,7,1,19,19.00,0,0.1,2.7,fresno_state
Jalen Williams,FR,DB,5,1,18,18.00,0,0.2,3.6,fresno_state
Jordan Wilmore,SO,RB,6,2,15,7.50,0,0.3,2.5,fresno_state
Jordan Brown,SO,WR,11,2,11,5.50,0,0.2,1.0,fresno_state
Jake Haener,SR,QB,13,1,-8,-8.00,0,0.1,-0.6,fresno_state
Brock Bowers,FR,TE,15,56,882,15.75,13,3.7,58.8,georgia
Jermaine Burton,SO,WR,14,26,497,19.12,5,1.9,35.5,georgia
Ladd McConkey,FR,WR,15,31,447,14.42,5,2.1,29.8,georgia
Adonai Mitchell,FR,WR,15,29,426,14.69,4,1.9,28.4,georgia
James Cook,SR,RB,15,27,284,10.52,4,1.8,18.9,georgia
Kenny McIntosh,JR,RB,14,22,242,11.00,2,1.6,17.3,georgia
Kearis Jackson,JR,WR,15,16,194,12.13,1,1.1,12.9,georgia
Darnell Washington,SO,TE,11,10,154,15.40,1,0.9,14.0,georgia
George Pickens,JR,WR,4,5,107,21.40,0,1.3,26.8,georgia
Arian Smith,FR,WR,4,3,102,34.00,2,0.8,25.5,georgia
Marcus Rosemy-Jacksaint,SO,WR,13,7,94,13.43,0,0.5,7.2,georgia
Zamir White,JR,RB,15,9,75,8.33,0,0.6,5.0,georgia
John FitzPatrick,JR,TE,15,5,55,11.00,0,0.3,3.7,georgia
Jackson Meeks,FR,WR,9,3,44,14.67,0,0.3,4.9,georgia
Brett Seither,SO,TE,10,3,42,14.00,1,0.3,4.2,georgia
Daijun Edwards,SO,RB,15,2,42,21.00,0,0.1,2.8,georgia
Jaylen Johnson,JR,WR,13,3,29,9.67,0,0.2,2.2,georgia
Drew Sheehan,SO,TE,2,1,28,28.00,0,0.5,14.0,georgia
Justin Robinson,FR,WR,8,2,18,9.00,1,0.3,2.3,georgia
Dominick Blaylock,SO,WR,4,2,11,5.50,0,0.5,2.8,georgia
Kendall Milton,SO,RB,9,2,5,2.50,0,0.2,0.6,georgia
Khaleb Hood,JR,SLT,12,35,442,12.63,0,2.9,36.8,georgia_southern
Amare Jones,SR,RB,10,25,351,14.04,0,2.5,35.1,georgia_southern
Derwin Burgess Jr.,FR,WR,11,17,311,18.29,1,1.5,28.3,georgia_southern
Logan Wright,SR,RB,12,17,180,10.59,0,1.4,15.0,georgia_southern
Beau Johnson,SO,TE,12,15,162,10.80,3,1.3,13.5,georgia_southern
Jjay Mcafee,JR,WR,10,11,113,10.27,0,1.1,11.3,georgia_southern
Gerald Green,SO,RB,11,8,81,10.13,0,0.7,7.4,georgia_southern
Emil Smith,SO,WR,5,4,40,10.00,0,0.8,8.0,georgia_southern
Sam Kenerson,FR,WR,7,2,19,9.50,0,0.3,2.7,georgia_southern
J.D. King,SR,RB,4,2,17,8.50,0,0.5,4.3,georgia_southern
Chase Hancock,JR,TE,11,1,17,17.00,1,0.1,1.5,georgia_southern
Darius Lewis,SO,WR,9,2,12,6.00,0,0.2,1.3,georgia_southern
Dexter Carter Jr.,SR,SLT,4,1,10,10.00,0,0.3,2.5,georgia_southern
Jalen White,SO,RB,12,1,10,10.00,0,0.1,0.8,georgia_southern
Jamari Thrash,SO,WR,13,32,452,14.13,3,2.5,34.8,georgia_state
Roger Carter,SR,TE,12,20,323,16.15,2,1.7,26.9,georgia_state
Sam Pinckney,JR,WR,11,27,311,11.52,1,2.5,28.3,georgia_state
Ja'Cyais Credle,SO,WR,12,21,279,13.29,3,1.8,23.3,georgia_state
Aubry Payne,SR,TE,12,25,251,10.04,7,2.1,20.9,georgia_state
Terrance Dixon,SR,WR,13,20,194,9.70,1,1.5,14.9,georgia_state
Cornelius McCoy,SR,WR,8,12,110,9.17,0,1.5,13.8,georgia_state
Robert Lewis,FR,WR,13,10,67,6.70,1,0.8,5.2,georgia_state
Tailique Williams,FR,WR,8,1,66,66.00,1,0.1,8.3,georgia_state
Jamyest Williams,SR,RB,13,1,19,19.00,0,0.1,1.5,georgia_state
Tucker Gregg,SR,RB,13,2,12,6.00,0,0.2,0.9,georgia_state
Kellan Autenrieth,FR,WR,10,1,7,7.00,0,0.1,0.7,georgia_state
Destin Coates,SR,RB,6,3,5,1.67,0,0.5,0.8,georgia_state
Donavon Grier,SR,WR,4,3,4,1.33,0,0.8,1.0,georgia_state
Jacob Freeman,FR,WR,11,1,3,3.00,0,0.1,0.3,georgia_state
Marcus Carroll,SO,RB,8,1,-2,-2.00,0,0.1,-0.3,georgia_state
Malachi Carter,JR,WR,12,37,489,13.22,2,3.1,40.8,georgia_tech
Jahmyr Gibbs,FR,RB,12,36,470,13.06,2,3.0,39.2,georgia_tech
Kyric McGowan,SR,WR,11,37,467,12.62,7,3.4,42.5,georgia_tech
Adonicas Sanders,JR,WR,11,29,362,12.48,3,2.6,32.9,georgia_tech
Kalani Norris,SO,WR,10,8,134,16.75,2,0.8,13.4,georgia_tech
Dylan Leonard,SO,TE,11,11,112,10.18,0,1.0,10.2,georgia_tech
Nate McCollum,FR,WR,12,13,108,8.31,1,1.1,9.0,georgia_tech
Jordan Mason,JR,RB,12,10,85,8.50,1,0.8,7.1,georgia_tech
Malik Rutherford,FR,WR,2,5,62,12.40,0,2.5,31.0,georgia_tech
Dontae Smith,SO,RB,12,7,33,4.71,0,0.6,2.8,georgia_tech
Peje' Harris,SO,WR,12,5,30,6.00,0,0.4,2.5,georgia_tech
Dylan Deveney,SO,TE,2,4,16,4.00,0,2.0,8.0,georgia_tech
Ryan King,FR,WR,11,1,7,7.00,0,0.1,0.6,georgia_tech
Jack Coco,JR,LS,10,1,4,4.00,0,0.1,0.4,georgia_tech
Josh Robinson,FR,DL,10,1,1,1.00,0,0.1,0.1,georgia_tech
Nick Mardner,JR,WR,13,46,913,19.85,5,3.5,70.2,hawai'i
Calvin Turner Jr.,SR,RB,13,73,876,12.00,4,5.6,67.4,hawai'i
Jared Smart,SR,WR,13,26,414,15.92,2,2.0,31.8,hawai'i
Dedrick Parson,SR,RB,13,28,279,9.96,1,2.2,21.5,hawai'i
Zion Bowens,SR,WR,12,12,257,21.42,1,1.0,21.4,hawai'i
Dae Dae Hunter,SO,RB,10,19,163,8.58,0,1.9,16.3,hawai'i
Jonah Panoke,SO,WR,9,11,123,11.18,0,1.2,13.7,hawai'i
Caleb Phillips,SR,TE,13,17,89,5.24,2,1.3,6.8,hawai'i
Aaron Cephus,SR,WR,7,7,80,11.43,1,1.0,11.4,hawai'i
Steven Fiso,JR,TE,9,2,51,25.50,2,0.2,5.7,hawai'i
Tru Edwards,JR,WR,10,5,37,7.40,0,0.5,3.7,hawai'i
Dior Scott,SR,RB,4,2,35,17.50,0,0.5,8.8,hawai'i
James Phillips,JR,RB,4,4,32,8.00,0,1.0,8.0,hawai'i
Koali Nishigaya,FR,WR,5,3,24,8.00,1,0.6,4.8,hawai'i
Hekili Keliiliki,SR,TE,11,2,22,11.00,0,0.2,2.0,hawai'i
Kamuela Borden,JR,TE,12,1,10,10.00,0,0.1,0.8,hawai'i
Tamatoa Mokiao-Atimalala,SO,WR,9,2,3,1.50,0,0.2,0.3,hawai'i
Nathaniel Dell,SO,WR,14,90,1329,14.77,12,6.4,94.9,houston
Jeremy Singleton,JR,WR,13,29,495,17.07,5,2.2,38.1,houston
Jake Herslow,SR,WR,14,36,480,13.33,5,2.6,34.3,houston
Christian Trahan,JR,TE,14,37,398,10.76,2,2.6,28.4,houston
KeSean Carter,JR,WR,9,26,331,12.73,1,2.9,36.8,houston
Jaylen Erwin,SR,WR,14,14,188,13.43,1,1.0,13.4,houston
Seth Green,SR,TE,13,13,157,12.08,3,1.0,12.1,houston
Alton McCaskill,FR,RB,14,21,113,5.38,2,1.5,8.1,houston
Ta'Zhawn Henry,JR,RB,13,21,110,5.24,0,1.6,8.5,houston
Marcus Jones,SR,CB,13,10,109,10.90,1,0.8,8.4,houston
Peyton Sawyer,SO,WR,6,4,51,12.75,0,0.7,8.5,houston
Mulbah Car,SR,RB,11,4,26,6.50,0,0.4,2.4,houston
Parker Eichenberger,SR,TE,12,1,10,10.00,0,0.1,0.8,houston
Shane Creamer,SR,TE,6,1,5,5.00,0,0.2,0.8,houston
Isaiah Williams,FR,WR,12,47,525,11.17,4,3.9,43.8,illinois
Casey Washington,SO,WR,12,21,294,14.00,0,1.8,24.5,illinois
Daniel Barker,JR,TE,12,18,202,11.22,4,1.5,16.8,illinois
Donny Navarro III,JR,WR,12,17,167,9.82,0,1.4,13.9,illinois
Chase Brown,SO,RB,10,14,142,10.14,0,1.4,14.2,illinois
Deuce Spann,FR,WR,9,5,124,24.80,2,0.6,13.8,illinois
Luke Ford,JR,TE,12,15,114,7.60,2,1.3,9.5,illinois
Pat Bryant,FR,WR,10,6,98,16.33,0,0.6,9.8,illinois
Dalevon Campbell,SO,WR,11,3,50,16.67,0,0.3,4.5,illinois
Josh McCray,FR,RB,11,2,43,21.50,0,0.2,3.9,illinois
Tip Reiman,FR,TE,12,3,43,14.33,1,0.3,3.6,illinois
Michael Marchese,SR,TE,11,2,30,15.00,0,0.2,2.7,illinois
Carlos Sandy,SO,WR,12,4,16,4.00,0,0.3,1.3,illinois
Reggie Love III,FR,RB,10,2,12,6.00,0,0.2,1.2,illinois
Jakari Norwood,SO,RB,9,4,8,2.00,0,0.4,0.9,illinois
Mike Epstein,SR,RB,3,2,6,3.00,0,0.7,2.0,illinois
Peyton Hendershot,SR,TE,12,46,543,11.80,4,3.8,45.3,indiana
Ty Fryfogle,SR,WR,12,46,512,11.13,1,3.8,42.7,indiana
Miles Marshall,JR,WR,12,22,311,14.14,0,1.8,25.9,indiana
D.J. Matthews Jr.,SR,WR,5,13,165,12.69,0,2.6,33.0,indiana
AJ Barner,SO,TE,12,13,160,12.31,1,1.1,13.3,indiana
Javon Swinton,SO,WR,10,15,115,7.67,1,1.5,11.5,indiana
Stephen Carr,SR,RB,9,14,88,6.29,1,1.6,9.8,indiana
Matt Bjorson,SR,TE,12,8,69,8.63,0,0.7,5.8,indiana
Jacolby Hewitt,JR,WR,10,8,47,5.88,0,0.8,4.7,indiana
Malachi Holt-Bennett,FR,WR,8,1,29,29.00,1,0.1,3.6,indiana
Davion Ervin-Poindexter,JR,RB,12,4,26,6.50,0,0.3,2.2,indiana
Camron Buckley,SR,WR,5,3,20,6.67,0,0.6,4.0,indiana
Chris Childers,JR,RB,11,3,16,5.33,0,0.3,1.5,indiana
David Ellis,JR,RB,4,1,-2,-2.00,0,0.3,-0.5,indiana
Sam LaPorta,JR,TE,14,53,670,12.64,3,3.8,47.9,iowa
Keagan Johnson,FR,WR,13,18,352,19.56,2,1.4,27.1,iowa
Nico Ragaini,JR,WR,14,26,331,12.73,1,1.9,23.6,iowa
Charlie Jones,SR,WR,14,21,323,15.38,3,1.5,23.1,iowa
Tyler Goodson,JR,RB,13,31,247,7.97,1,2.4,19.0,iowa
Arland Bruce IV,FR,WR,14,25,209,8.36,1,1.8,14.9,iowa
Luke Lachey,FR,TE,13,8,133,16.63,0,0.6,10.2,iowa
"Tyrone Tracy, Jr.",JR,WR,13,15,106,7.07,1,1.2,8.2,iowa
Gavin Williams,FR,RB,13,9,47,5.22,0,0.7,3.6,iowa
Ivory Kelly-Martin,SR,RB,11,6,42,7.00,0,0.5,3.8,iowa
Josiah Miamen,SO,TE,3,1,22,22.00,0,0.3,7.3,iowa
Jackson Ritter,SO,WR,5,3,21,7.00,0,0.6,4.2,iowa
Monte Pottebaum,JR,FB,14,4,9,2.25,0,0.3,0.6,iowa
Terry Roberts,JR,DB,8,1,7,7.00,0,0.1,0.9,iowa
Max Cooper,SR,WR,4,1,2,2.00,0,0.3,0.5,iowa
Xavier Hutchinson,SR,WR,13,83,987,11.89,5,6.4,75.9,iowa_state
Charlie Kolar,SR,TE,12,62,756,12.19,6,5.2,63.0,iowa_state
Breece Hall,JR,RB,12,36,302,8.39,3,3.0,25.2,iowa_state
Chase Allen,SR,TE,13,26,284,10.92,2,2.0,21.8,iowa_state
Tarique Milton,SR,WR,12,15,278,18.53,3,1.3,23.2,iowa_state
Jaylin Noel,FR,WR,13,38,265,6.97,0,2.9,20.4,iowa_state
Joe Scates,JR,WR,12,8,145,18.13,1,0.7,12.1,iowa_state
Darren Wilson Jr.,SR,WR,13,12,114,9.50,0,0.9,8.8,iowa_state
Sean Shaw Jr.,JR,WR,10,9,84,9.33,1,0.9,8.4,iowa_state
Jared Rus,JR,TE,13,7,67,9.57,0,0.5,5.2,iowa_state
Jirehl Brock,SO,RB,13,7,43,6.14,1,0.5,3.3,iowa_state
Eli Sanders,FR,RB,4,3,41,13.67,0,0.8,10.3,iowa_state
Daniel Jackson,FR,WR,9,4,28,7.00,0,0.4,3.1,iowa_state
Ezeriah Anderson,SO,WR,11,1,22,22.00,0,0.1,2.0,iowa_state
Easton Dean,SO,TE,13,1,18,18.00,0,0.1,1.4,iowa_state
Deon Silas,FR,RB,5,1,-4,-4.00,0,0.2,-0.8,iowa_state
Kwamie Lassiter II,SR,WR,12,59,653,11.07,3,4.9,54.4,kansas
Trevor Wilson,SO,WR,12,27,364,13.48,1,2.3,30.3,kansas
Luke Grimm,SO,WR,10,22,349,15.86,3,2.2,34.9,kansas
Lawrence Arnold,FR,WR,11,27,316,11.70,3,2.5,28.7,kansas
Mason Fairchild,JR,TE,11,13,128,9.85,1,1.2,11.6,kansas
Jared Casey,FR,FB,8,8,101,12.63,2,1.0,12.6,kansas
