name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Rahjai Harris,JR,RB,12,129,485,3.76,5,10.75,40.42,east_carolina
Javious Bond,FR,RB,9,40,231,5.78,1,4.44,25.67,east_carolina
Mason Garcia,SO,QB,8,50,227,4.54,2,6.25,28.38,east_carolina
Alex Flinn,JR,QB,12,96,188,1.96,0,8.00,15.67,east_carolina
Gerald Green,SR,RB,8,25,101,4.04,2,3.13,12.63,east_carolina
Kamarro Edmonds,SO,RB,7,14,67,4.79,2,2.00,9.57,east_carolina
Marlon Gunn Jr.,SO,RB,11,24,65,2.71,0,2.18,5.91,east_carolina
Raheim Jeter,FR,QB,1,1,9,9.00,0,1.00,9.00,east_carolina
Jhari Patterson,JR,WR,12,3,2,0.67,0,0.25,0.17,east_carolina
Luke Larsen,SO,P,11,1,-13,-13.00,0,0.09,-1.18,east_carolina
Samson Evans,SR,RB,12,142,635,4.47,12,11.83,52.92,eastern_michigan
Jaylon Jackson,SR,RB,13,136,576,4.24,2,10.46,44.31,eastern_michigan
Austin Smith,JR,QB,12,101,134,1.33,2,8.42,11.17,eastern_michigan
Cam’Ron McCoy,SO,QB,3,15,63,4.20,1,5.00,21.00,eastern_michigan
Dontae McMillan,SR,RB,8,11,32,2.91,1,1.38,4.00,eastern_michigan
Bryson Moss,JR,RB,4,1,8,8.00,0,0.25,2.00,eastern_michigan
Hamze El-Zayat,SR,WR,13,2,7,3.50,0,0.15,0.54,eastern_michigan
Terry Lockett Jr.,JR,WR,7,1,6,6.00,0,0.14,0.86,eastern_michigan
Ike Udengwu III,JR,QB,4,6,3,0.50,0,1.50,0.75,eastern_michigan
Tanner Knue,SR,WR,12,1,2,2.00,0,0.08,0.17,eastern_michigan
JB Mitchell III,JR,WR,12,1,1,1.00,0,0.08,0.08,eastern_michigan
Max Reese,SO,TE,8,1,-4,-4.00,0,0.13,-0.50,eastern_michigan
Montrell Johnson Jr.,JR,RB,12,152,817,5.38,5,12.67,68.08,florida
Trevor Etienne,SO,RB,11,131,753,5.75,8,11.91,68.45,florida
Treyaun Webb,FR,RB,11,26,163,6.27,2,2.36,14.82,florida
Ricky Pearsall,SR,WR,12,3,62,20.67,2,0.25,5.17,florida
Eugene Wilson III,FR,WR,10,6,55,9.17,0,0.60,5.50,florida
Max Brown,FR,QB,6,23,37,1.61,0,3.83,6.17,florida
Carlson Joseph,SO,RB,1,3,15,5.00,0,3.00,15.00,florida
Eddie Battle,SR,RB,2,6,14,2.33,0,3.00,7.00,florida
Graham Mertz,JR,QB,11,62,-75,-1.21,4,5.64,-6.82,florida
Larry McCammon III,SR,RB,11,149,681,4.57,5,13.55,61.91,florida_atlantic
Kobe Lewis,SR,RB,11,85,412,4.85,3,7.73,37.45,florida_atlantic
"Michael Johnson, Jr.",JR,QB,10,23,140,6.09,7,2.30,14.00,florida_atlantic
Zuberi Mobley,SO,RB,3,22,62,2.82,0,7.33,20.67,florida_atlantic
Keyvon Walker,FR,RB,3,11,50,4.55,0,3.67,16.67,florida_atlantic
Xavier Terrell,FR,RB,2,5,45,9.00,0,2.50,22.50,florida_atlantic
LaJohntay Wester,JR,WR,12,8,44,5.50,1,0.67,3.67,florida_atlantic
Je'Quan Burton,SR,WR,11,1,15,15.00,0,0.09,1.36,florida_atlantic
Tony Johnson,SO,WR,12,1,10,10.00,0,0.08,0.83,florida_atlantic
Robert Armes,SR,RB,1,2,4,2.00,0,2.00,4.00,florida_atlantic
Casey Thompson,SR,QB,3,10,2,0.20,0,3.33,0.67,florida_atlantic
Tyriq Starks,SO,QB,1,4,-6,-1.50,0,4.00,-6.00,florida_atlantic
Daniel Richardson,JR,QB,11,42,-62,-1.48,0,3.82,-5.64,florida_atlantic
Shomari Lawrence,SO,RB,12,125,566,4.53,4,10.42,47.17,florida_international
Kejon Owens,SO,RB,10,80,453,5.66,5,8.00,45.30,florida_international
Keyone Jenkins,FR,QB,11,117,50,0.43,6,10.64,4.55,florida_international
Antonio Patterson,FR,RB,9,14,33,2.36,1,1.56,3.67,florida_international
Grayson James,JR,QB,3,21,21,1.00,1,7.00,7.00,florida_international
Jalen Bracey,SR,WR,12,4,19,4.75,0,0.33,1.58,florida_international
Chase Gabriel,JR,K,11,1,9,9.00,0,0.09,0.82,florida_international
Eric Rivers,SO,WR,11,1,3,3.00,0,0.09,0.27,florida_international
Dean Patterson,SO,WR,12,1,1,1.00,0,0.08,0.08,florida_international
Kris Mitchell,JR,WR,12,1,0,0.00,0,0.08,0.00,florida_international
Mike Jackson,FR,WR,6,2,-1,-0.50,0,0.33,-0.17,florida_international
John Bock II,SO,OL,8,1,-7,-7.00,0,0.13,-0.88,florida_international
Haden Carlson,SO,QB,3,3,-25,-8.33,0,1.00,-8.33,florida_international
Trey Benson,JR,RB,13,156,906,5.81,14,12.00,69.69,florida_state
Lawrance Toafili,JR,RB,13,69,463,6.71,4,5.31,35.62,florida_state
Rodney Hill,FR,RB,12,50,190,3.80,1,4.17,15.83,florida_state
Caziah Holmes,JR,RB,14,29,185,6.38,2,2.07,13.21,florida_state
Jordan Travis,SR,QB,11,73,176,2.41,7,6.64,16.00,florida_state
CJ Campbell Jr.,SO,RB,10,7,117,16.71,1,0.70,11.70,florida_state
Samuel Singleton Jr.,FR,RB,2,8,56,7.00,0,4.00,28.00,florida_state
Ja’Khi Douglas,JR,WR,10,8,46,5.75,0,0.80,4.60,florida_state
Brock Glenn,FR,QB,5,19,22,1.16,1,3.80,4.40,florida_state
Deuce Spann,JR,WR,11,5,18,3.60,0,0.45,1.64,florida_state
AJ Duffy,FR,QB,1,3,5,1.67,0,3.00,5.00,florida_state
Keon Coleman,JR,WR,12,1,2,2.00,0,0.08,0.17,florida_state
Jaheim Bell,JR,TE,13,4,2,0.50,1,0.31,0.15,florida_state
DJ Lundy,JR,LB,13,1,1,1.00,1,0.08,0.08,florida_state
Darion Williamson,JR,WR,12,2,-8,-4.00,0,0.17,-0.67,florida_state
Alex Mastromanno,JR,P,14,1,-11,-11.00,0,0.07,-0.79,florida_state
Tate Rodemaker,JR,QB,9,9,-18,-2.00,0,1.00,-2.00,florida_state
Malik Sherrod,JR,RB,12,172,966,5.62,9,14.33,80.50,fresno_state
Elijah Gilliam,JR,RB,13,95,397,4.18,5,7.31,30.54,fresno_state
Devon Rivers,FR,RB,3,12,44,3.67,0,4.00,14.67,fresno_state
Logan Fife,JR,QB,12,28,40,1.43,1,2.33,3.33,fresno_state
Mac Dalena,SR,WR,13,1,33,33.00,0,0.08,2.54,fresno_state
Jaelen Gill,SR,WR,13,10,24,2.40,0,0.77,1.85,fresno_state
Johnathan Arceneaux,SO,RB,4,6,18,3.00,0,1.50,4.50,fresno_state
Mikey Keene,SO,QB,12,29,-136,-4.69,1,2.42,-11.33,fresno_state
Daijun Edwards,SR,RB,12,164,881,5.37,13,13.67,73.42,georgia
Kendall Milton,SR,RB,13,121,790,6.53,14,9.31,60.77,georgia
Roderick Robinson II,FR,RB,5,24,196,8.17,2,4.80,39.20,georgia
Cash Jones,SO,RB,14,22,161,7.32,1,1.57,11.50,georgia
Dillon Bell,SO,WR,14,25,157,6.28,2,1.79,11.21,georgia
Andrew Paul,FR,RB,7,29,129,4.45,1,4.14,18.43,georgia
Carson Beck,JR,QB,14,60,116,1.93,4,4.29,8.29,georgia
Gunner Stockton,FR,QB,4,11,63,5.73,0,2.75,15.75,georgia
Brock Vandagriff,SO,QB,8,5,39,7.80,0,0.63,4.88,georgia
Ladd McConkey,JR,WR,9,2,38,19.00,1,0.22,4.22,georgia
Sevaughn Clark,SR,RB,6,8,36,4.50,1,1.33,6.00,georgia
Arian Smith,JR,WR,14,1,33,33.00,0,0.07,2.36,georgia
Brock Bowers,JR,TE,10,6,28,4.67,1,0.60,2.80,georgia
Jackson Muschamp,JR,QB,1,1,14,14.00,0,1.00,14.00,georgia
Sedrick Van Pran,JR,OL,14,0,6,-,0,-,-,georgia
Joseph Daniels,SR,DB,1,2,5,2.50,0,2.00,5.00,georgia
C.J. Smith,FR,WR,10,1,4,4.00,0,0.10,0.40,georgia
Anthony Evans III,FR,WR,8,1,2,2.00,0,0.13,0.25,georgia
Mekhi Mews,SO,WR,13,1,-2,-2.00,0,0.08,-0.15,georgia
Jalen White,SR,RB,11,160,889,5.56,9,14.55,80.82,georgia_southern
OJ Arnold,SO,RB,10,75,411,5.48,4,7.50,41.10,georgia_southern
David Mbadinga,FR,RB,11,22,112,5.09,2,2.00,10.18,georgia_southern
Dalen Cobb,SO,WR,12,7,51,7.29,0,0.58,4.25,georgia_southern
JC French,FR,QB,10,14,48,3.43,0,1.40,4.80,georgia_southern
Alex Smith,FR,P,13,2,27,13.50,0,0.15,2.08,georgia_southern
Terrance Gibbs,FR,RB,7,9,23,2.56,0,1.29,3.29,georgia_southern
Khaleb Hood,SR,WR,13,3,23,7.67,0,0.23,1.77,georgia_southern
Terron Dixon II,SR,RB,1,5,12,2.40,0,5.00,12.00,georgia_southern
KD Dorsey,FR,WR,8,1,0,0.00,0,0.13,0.00,georgia_southern
Davis Brin,SR,QB,13,74,-60,-0.81,1,5.69,-4.62,georgia_southern
Marcus Carroll,SR,RB,12,274,1350,4.93,13,22.83,112.50,georgia_state
Darren Grainger,SR,QB,13,159,736,4.63,10,12.23,56.62,georgia_state
Freddie Brock,SR,RB,4,30,307,10.23,1,7.50,76.75,georgia_state
KZ Adams,FR,RB,6,35,61,1.74,0,5.83,10.17,georgia_state
Mikele Colasurdo,JR,QB,6,4,19,4.75,1,0.67,3.17,georgia_state
Travis Glover,SR,T,12,1,5,5.00,0,0.08,0.42,georgia_state
Tailique Williams,JR,WR,13,1,-1,-1.00,0,0.08,-0.08,georgia_state
Terry Berdin Jr.,SR,RB,13,1,-1,-1.00,0,0.08,-0.08,georgia_state
Jacari Carter,JR,WR,13,1,-8,-8.00,0,0.08,-0.62,georgia_state
Jamal Haynes,SO,RB,13,174,1059,6.09,7,13.38,81.46,georgia_tech
Haynes King,SO,QB,13,120,737,6.14,10,9.23,56.69,georgia_tech
Dontae Smith,SR,RB,11,100,504,5.04,4,9.09,45.82,georgia_tech
Trey Cooley,JR,RB,12,64,274,4.28,3,5.33,22.83,georgia_tech
Evan Dickens,FR,RB,12,11,47,4.27,0,0.92,3.92,georgia_tech
Zach Pyron,FR,QB,6,8,29,3.63,0,1.33,4.83,georgia_tech
Malik Rutherford,SO,WR,13,3,17,5.67,0,0.23,1.31,georgia_tech
"Eric Singleton, Jr.",FR,WR,12,1,9,9.00,0,0.08,0.75,georgia_tech
Christian Leary,JR,WR,13,2,-2,-1.00,0,0.15,-0.15,georgia_tech
Landon Sims,SO,RB,11,63,255,4.05,1,5.73,23.18,hawai'i
Jordan Johnson,SO,RB,6,34,198,5.82,0,5.67,33.00,hawai'i
David Cordero,SO,RB,9,32,138,4.31,0,3.56,15.33,hawai'i
Tylan Hines,SO,RB,4,27,93,3.44,0,6.75,23.25,hawai'i
Nasjzaé Bryant-Lelei,SR,RB,7,26,89,3.42,0,3.71,12.71,hawai'i
Solo Vaipulu,SR,RB,13,12,63,5.25,0,0.92,4.85,hawai'i
Brayden Schager,JR,QB,13,103,63,0.61,2,7.92,4.85,hawai'i
Dalen Morris,SR,QB,9,16,42,2.63,2,1.78,4.67,hawai'i
Matthew Shipley,SR,PK,13,1,17,17.00,0,0.08,1.31,hawai'i
Josh Atkins,SO,OL,13,0,14,-,0,-,-,hawai'i
Jake Farrell,JR,QB,1,2,9,4.50,0,2.00,9.00,hawai'i
Tamatoa Mokiao-Atimalala,SR,WR,11,1,8,8.00,1,0.09,0.73,hawai'i
Chuuky Hines,SO,WR,12,1,8,8.00,0,0.08,0.67,hawai'i
Kuao Peihopa,SO,DL,13,1,0,0.00,0,0.08,0.00,hawai'i
Parker Jenkins,FR,RB,12,99,464,4.69,3,8.25,38.67,houston
Donovan Smith,JR,QB,12,138,428,3.10,6,11.50,35.67,houston
Stacy Sneed,SO,RB,12,48,282,5.88,1,4.00,23.50,houston
Tony Mathis Jr.,JR,RB,10,41,170,4.15,0,4.10,17.00,houston
Brandon Campbell,SO,RB,5,18,46,2.56,0,3.60,9.20,houston
Ui Ale,SO,QB,3,8,31,3.88,0,2.67,10.33,houston
Stephon Johnson,SO,WR,12,1,13,13.00,0,0.08,1.08,houston
Joseph Manjack IV,SO,WR,10,2,-3,-1.50,0,0.20,-0.30,houston
Reggie Love III,JR,RB,8,116,567,4.89,4,14.50,70.88,illinois
Kaden Feagin,FR,RB,9,95,438,4.61,2,10.56,48.67,illinois
Luke Altmyer,SO,QB,9,94,282,3.00,3,10.44,31.33,illinois
Josh McCray,SO,RB,5,43,156,3.63,2,8.60,31.20,illinois
Aidan Laughery,FR,RB,9,16,81,5.06,1,1.78,9.00,illinois
Isaiah Williams,JR,WR,12,12,38,3.17,0,1.00,3.17,illinois
Nick Fedanzo,JR,RB,5,1,3,3.00,0,0.20,0.60,illinois
Griffin Moore,JR,TE,12,1,-1,-1.00,0,0.08,-0.08,illinois
John Paddock,SR,QB,7,12,-39,-3.25,0,1.71,-5.57,illinois
Trent Howland,SO,RB,11,75,354,4.72,2,6.82,32.18,indiana
Josh Henderson,SR,RB,8,81,337,4.16,2,10.13,42.13,indiana
Brendan Sorsby,FR,QB,10,113,276,2.44,4,11.30,27.60,indiana
Jaylin Lucas,SO,RB,12,67,275,4.10,2,5.58,22.92,indiana
Christian Turner,SR,RB,12,52,227,4.37,2,4.33,18.92,indiana
David Holloman,SO,RB,10,6,18,3.00,0,0.60,1.80,indiana
DeQuece Carter,SR,WR,12,1,1,1.00,0,0.08,0.08,indiana
Donaven McCulley,JR,WR,12,3,-1,-0.33,0,0.25,-0.08,indiana
Kamryn Perry,FR,WR,9,2,-6,-3.00,0,0.22,-0.67,indiana
Tayven Jackson,FR,QB,6,28,-21,-0.75,1,4.67,-3.50,indiana
Leshon Williams,JR,RB,14,170,821,4.83,1,12.14,58.64,iowa
Kaleb Johnson,SO,RB,10,117,463,3.96,3,11.70,46.30,iowa
Jaziun Patterson,FR,RB,11,58,206,3.55,2,5.27,18.73,iowa
Kamari Moulton,FR,RB,4,27,93,3.44,2,6.75,23.25,iowa
Kaleb Brown,SO,WR,11,9,54,6.00,0,0.82,4.91,iowa
Marco Lainez,FR,QB,1,6,51,8.50,0,6.00,51.00,iowa
"Terrell Washington, Jr.",FR,RB,4,9,50,5.56,0,2.25,12.50,iowa
Seth Anderson,SO,WR,14,3,50,16.67,0,0.21,3.57,iowa
Kaden Wetjen,JR,WR,14,4,20,5.00,0,0.29,1.43,iowa
Cooper DeJean,JR,DB,10,1,8,8.00,0,0.10,0.80,iowa
Diante Vines,JR,WR,10,1,4,4.00,0,0.10,0.40,iowa
Max White,SO,RB,14,3,3,1.00,1,0.21,0.21,iowa
Nico Ragaini,SR,WR,14,3,-4,-1.33,0,0.21,-0.29,iowa
Cade McNamara,SR,QB,5,13,-45,-3.46,0,2.60,-9.00,iowa
Deacon Hill,SO,QB,13,50,-126,-2.52,2,3.85,-9.69,iowa
Abu Sama III,FR,RB,12,84,614,7.31,6,7.00,51.17,iowa_state
Eli Sanders,SO,RB,9,102,477,4.68,4,11.33,53.00,iowa_state
Cartevious Norton,SO,RB,11,87,343,3.94,3,7.91,31.18,iowa_state
Carson Hansen,FR,RB,13,22,67,3.05,0,1.69,5.15,iowa_state
Rocco Becht,FR,QB,13,62,63,1.02,3,4.77,4.85,iowa_state
JJ Kohl,FR,QB,3,6,32,5.33,0,2.00,10.67,iowa_state
Arlen Harris Jr.,FR,RB,6,1,6,6.00,0,0.17,1.00,iowa_state
Chase Contreraz,SR,PK,13,1,6,6.00,0,0.08,0.46,iowa_state
Tanner Hughes,JR,QB,1,2,4,2.00,0,2.00,4.00,iowa_state
Jaylin Noel,JR,WR,12,1,-1,-1.00,0,0.08,-0.08,iowa_state
Malik Jackson,SR,RB,12,146,897,6.14,7,12.17,74.75,jacksonville_state
Zion Webb,SR,QB,12,132,708,5.36,7,11.00,59.00,jacksonville_state
Ron Wiggins,JR,RB,8,92,468,5.09,6,11.50,58.50,jacksonville_state
Anwar Lewis,JR,RB,9,93,452,4.86,3,10.33,50.22,jacksonville_state
Logan Smothers,JR,QB,12,85,322,3.79,7,7.08,26.83,jacksonville_state
J'Wan Evans,JR,RB,7,21,60,2.86,4,3.00,8.57,jacksonville_state
Reggion Bennett,FR,RB,10,27,60,2.22,0,2.70,6.00,jacksonville_state
Perry Carter,SR,WR,13,6,40,6.67,0,0.46,3.08,jacksonville_state
Ashton Frye,FR,QB,5,10,31,3.10,0,2.00,6.20,jacksonville_state
Earl Woods III,FR,QB,3,4,24,6.00,0,1.33,8.00,jacksonville_state
Sterling Galban,JR,WR,13,6,23,3.83,0,0.46,1.77,jacksonville_state
Jack Dawson,JR,P,13,2,21,10.50,0,0.15,1.62,jacksonville_state
Te'Sean Smoot,FR,QB,2,4,18,4.50,0,2.00,9.00,jacksonville_state
Kenyon Sims,SR,RB,4,4,8,2.00,0,1.00,2.00,jacksonville_state
Jayson Jones,SO,WR,7,1,5,5.00,0,0.14,0.71,jacksonville_state
Jarod Bowie,SO,WR,3,1,1,1.00,0,0.33,0.33,jacksonville_state
Cole Fuller,SO,TE,12,1,1,1.00,1,0.08,0.08,jacksonville_state
Kaelon Black,SO,RB,13,142,637,4.49,1,10.92,49.00,james_madison
Ty Son Lawton,SR,RB,12,126,568,4.51,5,10.50,47.33,james_madison
Jordan McCloud,SR,QB,13,96,276,2.88,8,7.38,21.23,james_madison
Latrele Palmer,SR,RB,9,33,132,4.00,1,3.67,14.67,james_madison
Sammy Malignaggi,JR,RB,11,13,71,5.46,0,1.18,6.45,james_madison
Alonza Barnett III,FR,QB,2,5,29,5.80,1,2.50,14.50,james_madison
Omarion Dollison,JR,WR,11,2,29,14.50,0,0.18,2.64,james_madison
Wayne Knight,SO,RB,4,4,23,5.75,0,1.00,5.75,james_madison
Billy Atkins,SO,QB,4,3,16,5.33,0,0.75,4.00,james_madison
Ke'Marion Baldwin,FR,RB,4,3,7,2.33,0,0.75,1.75,james_madison
Brett Griffis,FR,QB,1,2,5,2.50,0,2.00,5.00,james_madison
Elijah Sarratt,SO,WR,13,1,1,1.00,1,0.08,0.08,james_madison
Yamir Knight,FR,WR,11,1,-1,-1.00,0,0.09,-0.09,james_madison
Devin Neal,JR,RB,13,203,1280,6.31,16,15.62,98.46,kansas
"Daniel Hishaw, Jr.",SO,RB,13,121,626,5.17,8,9.31,48.15,kansas
Jason Bean,SR,QB,12,47,280,5.96,3,3.92,23.33,kansas
Dylan McDuffie,SR,RB,13,45,253,5.62,4,3.46,19.46,kansas
Cole Ballard,FR,QB,4,20,75,3.75,0,5.00,18.75,kansas
Jalon Daniels,JR,QB,3,27,74,2.74,0,9.00,24.67,kansas
Sevion Morrison,JR,RB,5,10,62,6.20,1,2.00,12.40,kansas
Torry Locklin,JR,RB,13,9,40,4.44,0,0.69,3.08,kansas
Lawrence Arnold,JR,WR,13,1,10,10.00,0,0.08,0.77,kansas
Quentin Skinner,JR,WR,13,2,8,4.00,0,0.15,0.62,kansas
Ben Easters,SO,QB,1,1,3,3.00,0,1.00,3.00,kansas
Luke Grimm,JR,WR,13,1,-6,-6.00,0,0.08,-0.46,kansas
DJ Giddens,SO,RB,13,223,1226,5.50,10,17.15,94.31,kansas_state
Treshaun Ward,SR,RB,11,124,643,5.19,5,11.27,58.45,kansas_state
Will Howard,SR,QB,12,81,351,4.33,9,6.75,29.25,kansas_state
Avery Johnson,FR,QB,8,52,296,5.69,7,6.50,37.00,kansas_state
Anthony Frias II,SO,RB,10,13,42,3.23,0,1.30,4.20,kansas_state
Jadon Jackson,SR,WR,13,4,36,9.00,0,0.31,2.77,kansas_state
Phillip Brooks,SR,WR,12,7,33,4.71,1,0.58,2.75,kansas_state
Jack Blumer,SR,P,13,1,30,30.00,0,0.08,2.31,kansas_state
Keagan Johnson,SO,WR,11,8,26,3.25,0,0.73,2.36,kansas_state
La'James White,SO,RB,7,3,14,4.67,0,0.43,2.00,kansas_state
Jayce Brown,FR,WR,10,4,3,0.75,0,0.40,0.30,kansas_state
Joe Jackson,FR,RB,2,4,1,0.25,0,2.00,0.50,kansas_state
Gavin Garcia,SO,RB,11,138,544,3.94,2,12.55,49.45,kent_state
Jaylen Thomas,SR,RB,11,133,460,3.46,2,12.09,41.82,kent_state
Xavier Williams,SR,RB,12,42,137,3.26,1,3.50,11.42,kent_state
Tommy Ulatowski,SO,QB,10,47,89,1.89,1,4.70,8.90,kent_state
Curtis Douglas,FR,RB,3,8,39,4.88,0,2.67,13.00,kent_state
Justin Holmes,SO,TE,12,1,30,30.00,0,0.08,2.50,kent_state
Chrishon McCray,FR,WR,9,4,22,5.50,0,0.44,2.44,kent_state
Jack Coulson,SR,WR,11,1,15,15.00,0,0.09,1.36,kent_state
Luke Floriea,SR,WR,12,1,13,13.00,1,0.08,1.08,kent_state
Andrew Glass,JR,K,12,2,6,3.00,0,0.17,0.50,kent_state
Devin Kargman,SO,QB,3,5,-29,-5.80,0,1.67,-9.67,kent_state
Michael Alaimo,JR,QB,8,57,-48,-0.84,1,7.13,-6.00,kent_state
Ray Davis,SR,RB,13,199,1129,5.67,14,15.31,86.85,kentucky
Ramon Jefferson,SR,RB,11,28,184,6.57,0,2.55,16.73,kentucky
Barion Brown,SO,WR,13,12,147,12.25,1,0.92,11.31,kentucky
Demie Sumo-Karngbaye,JR,RB,13,20,139,6.95,1,1.54,10.69,kentucky
JuTahn McClain,SR,RB,11,26,138,5.31,1,2.36,12.55,kentucky
Tayvion Robinson,SR,WR,13,2,12,6.00,0,0.15,0.92,kentucky
Izayah Cummings,SR,TE,12,1,5,5.00,0,0.08,0.42,kentucky
Kaiya Sheron,SO,QB,5,2,-5,-2.50,0,0.40,-1.00,kentucky
Devin Leary,SR,QB,13,42,-60,-1.43,1,3.23,-4.62,kentucky
Quinton Cooley,JR,RB,14,221,1401,6.34,16,15.79,100.07,liberty
Kaidon Salter,SO,QB,14,163,1089,6.68,12,11.64,77.79,liberty
Billy Lucas,SO,RB,12,114,597,5.24,6,9.50,49.75,liberty
Aaron Bedgood,SR,WR,14,58,552,9.52,3,4.14,39.43,liberty
"James Jointer, Jr.",FR,RB,9,43,251,5.84,2,4.78,27.89,liberty
Vaughn Blue,FR,RB,6,19,116,6.11,0,3.17,19.33,liberty
Malik Caper,SR,RB,4,13,57,4.38,0,3.25,14.25,liberty
Victor Venn,FR,RB,10,5,25,5.00,0,0.50,2.50,liberty
Kylen Austin,SO,WR,13,3,23,7.67,0,0.23,1.77,liberty
Trey Lowe,SR,QB,2,3,10,3.33,0,1.50,5.00,liberty
Jaylin Belford,FR,RB,2,1,7,7.00,0,0.50,3.50,liberty
Johnathan Bennett,SR,QB,5,1,2,2.00,0,0.20,0.40,liberty
Zak Burnett,JR,QB,2,1,1,1.00,0,0.50,0.50,liberty
Nate Hampton,SO,QB,2,2,1,0.50,0,1.00,0.50,liberty
Jacob Kibodi,SR,RB,12,129,729,5.65,7,10.75,60.75,louisiana-lafayette
Dre’lyn Washington,SO,RB,10,92,515,5.60,2,9.20,51.50,louisiana-lafayette
Zeon Chriss,FR,QB,8,73,492,6.74,6,9.13,61.50,louisiana-lafayette
Zylan Perry,FR,RB,13,54,213,3.94,2,4.15,16.38,louisiana-lafayette
Elijah Davis,FR,RB,5,36,189,5.25,3,7.20,37.80,louisiana-lafayette
Ben Wooldridge,SR,QB,3,17,73,4.29,2,5.67,24.33,louisiana-lafayette
Terrence Williams,JR,RB,5,23,72,3.13,1,4.60,14.40,louisiana-lafayette
Kendrell Williams,SO,RB,2,3,23,7.67,0,1.50,11.50,louisiana-lafayette
D'Wanye' Winfield,FR,QB,1,5,19,3.80,0,5.00,19.00,louisiana-lafayette
Chandler Fields,JR,QB,7,29,-18,-0.62,2,4.14,-2.57,louisiana-lafayette
Hunter Smith,SO,RB,12,94,507,5.39,3,7.83,42.25,louisiana-monroe
Isaiah Woullard,SR,RB,12,98,447,4.56,1,8.17,37.25,louisiana-monroe
Bennett Galloway,FR,RB,10,44,287,6.52,0,4.40,28.70,louisiana-monroe
Jiya Wright,SR,QB,12,99,264,2.67,2,8.25,22.00,louisiana-monroe
Charlie Norman,JR,RB,12,24,102,4.25,0,2.00,8.50,louisiana-monroe
Hunter Herring,SO,QB,2,13,68,5.23,0,6.50,34.00,louisiana-monroe
Thad Franklin Jr.,JR,RB,5,12,47,3.92,1,2.40,9.40,louisiana-monroe
Bugs Mortimer,SO,WR,9,3,23,7.67,0,0.33,2.56,louisiana-monroe
NyNy Davis,SO,WR,12,1,14,14.00,0,0.08,1.17,louisiana-monroe
Brian Garcia,JR,QB,12,3,3,1.00,0,0.25,0.25,louisiana-monroe
Blake Murphy,FR,QB,4,22,-4,-0.18,0,5.50,-1.00,louisiana-monroe
Tyre Shelton,SR,RB,8,97,551,5.68,5,12.13,68.88,louisiana_tech
Keith Willis Jr.,FR,RB,7,51,288,5.65,7,7.29,41.14,louisiana_tech
Charvis Thornton,JR,RB,10,55,270,4.91,1,5.50,27.00,louisiana_tech
Keldric Moody,JR,RB,10,34,149,4.38,0,3.40,14.90,louisiana_tech
Jacob Fields,FR,RB,11,26,105,4.04,2,2.36,9.55,louisiana_tech
Jack Turner,SO,QB,8,29,63,2.17,2,3.63,7.88,louisiana_tech
Hank Bachmeier,SR,QB,9,58,47,0.81,2,6.44,5.22,louisiana_tech
Marquis Crosby,SO,RB,1,1,20,20.00,0,1.00,20.00,louisiana_tech
Dedrick Latulas,FR,WR,10,3,11,3.67,0,0.30,1.10,louisiana_tech
Dakota Williams,FR,WR,11,8,11,1.38,1,0.73,1.00,louisiana_tech
Marlion Jackson,FR,WR,10,2,1,0.50,0,0.20,0.10,louisiana_tech
Smoke Harris,SR,WR,12,9,1,0.11,0,0.75,0.08,louisiana_tech
Solo Lewis,SO,WR,5,1,0,0.00,0,0.20,0.00,louisiana_tech
Evan Bullock,FR,QB,1,1,-1,-1.00,0,1.00,-1.00,louisiana_tech
Cyrus Allen,SO,WR,11,2,-8,-4.00,0,0.18,-0.73,louisiana_tech
Jawhar Jordan,JR,RB,13,181,1128,6.23,13,13.92,86.77,louisville
Isaac Guerendo,SR,RB,14,132,810,6.14,11,9.43,57.86,louisville
Maurice Turner,SO,RB,14,62,284,4.58,1,4.43,20.29,louisville
Keyjuan Brown,FR,RB,1,11,65,5.91,1,11.00,65.00,louisville
Ahmari Huggins-Bruce,JR,WR,14,6,48,8.00,1,0.43,3.43,louisville
Evan Conley,SR,QB,14,7,42,6.00,2,0.50,3.00,louisville
Derrick Edwards,SO,DB,11,5,38,7.60,0,0.45,3.45,louisville
Jack Plummer,SR,QB,14,98,34,0.35,1,7.00,2.43,louisville
Kevin Coleman,SO,WR,14,6,25,4.17,0,0.43,1.79,louisville
Jimmy Calloway,SO,WR,14,3,20,6.67,0,0.21,1.43,louisville
Brock Domann,SR,QB,4,3,12,4.00,0,0.75,3.00,louisville
Jamari Thrash,JR,WR,12,1,12,12.00,1,0.08,1.00,louisville
Pierce Clarkson,FR,QB,1,1,3,3.00,0,1.00,3.00,louisville
Mario Agyen,JR,RB,1,1,0,0.00,0,1.00,0.00,louisville
Joey Gatewood,SR,TE,12,1,-3,-3.00,0,0.08,-0.25,louisville
Brady Hodges,JR,P,14,1,-4,-4.00,0,0.07,-0.29,louisville
Jayden Daniels,SR,QB,12,135,1134,8.40,10,11.25,94.50,lsu
Logan Diggs,JR,RB,10,119,653,5.49,7,11.90,65.30,lsu
Josh Williams,SR,RB,13,55,284,5.16,5,4.23,21.85,lsu
Noah Cain,SR,RB,13,37,181,4.89,3,2.85,13.92,lsu
Kaleb Jackson,FR,RB,13,31,165,5.32,4,2.38,12.69,lsu
