name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Xavier Arline,SO,QB,7,18,7,38.9,142,7.9,1,0,123.49,2.6,20.3,navy
Maasai Maynor,JR,QB,3,13,6,46.2,74,5.7,0,0,93.96,4.3,24.7,navy
Chance Warren,SR,SB,12,1,1,100.0,16,16.0,0,0,234.40,0.1,1.3,navy
Tyger Goslin,SR,SB,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,navy
Adrian Martinez,JR,QB,11,306,189,61.8,2863,9.4,14,10,148.92,27.8,260.3,nebraska
Logan Smothers,FR,QB,6,33,23,69.7,317,9.6,0,1,144.33,5.5,52.8,nebraska
Matt Masker,SO,QB,2,3,3,100.0,17,5.7,0,0,147.60,1.5,8.5,nebraska
Carson Strong,JR,QB,12,523,366,70.0,4175,8.0,36,8,156.69,43.6,347.9,nevada
Nate Cox,SR,QB,10,43,26,60.5,279,6.5,2,1,125.67,4.3,27.9,nevada
Tory Horton,SO,WR,12,1,1,100.0,44,44.0,0,0,469.60,0.1,3.7,nevada
Clay Millen,FR,QB,2,2,1,50.0,2,1.0,0,0,58.40,1.0,1.0,nevada
Devonte Lee,SR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,nevada
Terry Wilson,SR,QB,6,172,99,57.6,1055,6.1,7,4,117.87,28.7,175.8,new_mexico
Isaiah Chavez,FR,QB,5,24,17,70.8,161,6.7,2,1,146.35,4.8,32.2,new_mexico
Bryson Carroll,,,2,10,8,80.0,57,5.7,1,0,160.88,5.0,28.5,new_mexico
Connor Genal,SO,QB,2,14,5,35.7,44,3.1,0,1,47.82,7.0,22.0,new_mexico
CJ Montes,FR,QB,3,33,10,30.3,39,1.2,0,2,28.11,11.0,13.0,new_mexico
Joah Flores,FR,WR,4,1,1,100.0,5,5.0,0,0,142.00,0.3,1.3,new_mexico
Trae Hall,JR,QB,8,2,1,50.0,5,2.5,0,0,71.00,0.3,0.6,new_mexico
Andrew Erickson,SO,WR,11,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,new_mexico
Jonah Johnson,JR,QB,11,439,257,58.5,2705,6.2,10,8,114.18,39.9,245.9,new_mexico_state
Dino Maldonado,SO,QB,2,66,37,56.1,513,7.8,4,2,135.29,33.0,256.5,new_mexico_state
Isaiah Garcia-Castaneda,SO,WR,10,2,1,50.0,11,5.5,1,0,261.20,0.2,1.1,new_mexico_state
Weston Eget,FR,QB,2,10,1,10.0,7,0.7,0,0,15.88,5.0,3.5,new_mexico_state
Sam Howell,JR,QB,12,347,217,62.5,3056,8.8,24,9,154.15,28.9,254.7,north_carolina
Jacolby Criswell,SO,QB,5,21,13,61.9,179,8.5,1,0,149.22,4.2,35.8,north_carolina
Drake Maye,FR,QB,4,10,7,70.0,89,8.9,1,0,177.76,2.5,22.3,north_carolina
Devin Leary,SO,QB,12,431,283,65.7,3433,8.0,35,5,157.05,35.9,286.1,north_carolina_state
Ben Finley,FR,QB,4,9,5,55.6,28,3.1,0,0,81.69,2.3,7.0,north_carolina_state
Thayer Thomas,JR,WR,12,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,north_carolina_state
"Ricky Person, Jr.",JR,RB,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,north_carolina_state
Austin Aune,SO,QB,13,295,151,51.2,1992,6.8,9,9,111.89,22.7,153.2,north_texas
Jace Ruder,SO,QB,8,98,53,54.1,571,5.8,3,5,102.93,12.3,71.4,north_texas
Rocky Lombardi,JR,QB,13,343,200,58.3,2597,7.6,15,8,131.68,26.4,199.8,northern_illinois
Ethan Hampton,FR,QB,2,10,4,40.0,23,2.3,0,0,59.32,5.0,11.5,northern_illinois
Clint Ratkovich,SR,RB,14,1,1,100.0,3,3.0,0,0,125.20,0.1,0.2,northern_illinois
Drew Cassens,FR,TE,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,northern_illinois
Ryan Hilinski,SO,QB,9,176,95,54.0,978,5.6,3,4,101.74,19.6,108.7,northwestern
Andrew Marty,SR,QB,7,110,66,60.0,707,6.4,6,6,121.08,15.7,101.0,northwestern
Hunter Johnson,SR,QB,3,75,45,60.0,424,5.7,4,4,114.42,25.0,141.3,northwestern
Carl Richardson,SO,QB,4,4,2,50.0,19,4.8,0,0,89.90,1.0,4.8,northwestern
Jack Coan,SR,QB,13,386,253,65.5,3150,8.2,25,7,151.83,29.7,242.3,notre_dame
Tyler Buchner,FR,QB,10,35,21,60.0,298,8.5,3,3,142.66,3.5,29.8,notre_dame
Drew Pyne,FR,QB,2,30,15,50.0,224,7.5,2,0,134.72,15.0,112.0,notre_dame
Kurtis Rourke,SO,QB,10,260,170,65.4,1801,6.9,11,7,132.16,26.0,180.1,ohio
Armani Rogers,SR,QB,12,49,29,59.2,350,7.1,0,1,115.10,4.1,29.2,ohio
Cameron Odom,SR,WR,12,2,1,50.0,38,19.0,0,0,209.60,0.2,3.2,ohio
Jonah Wieland,SR,P,12,1,1,100.0,20,20.0,0,0,268.00,0.1,1.7,ohio
Isiah Cox,SR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ohio
C.J. Stroud,FR,QB,12,441,317,71.9,4435,10.1,44,6,186.56,36.8,369.6,ohio_state
Kyle McCord,FR,QB,5,38,25,65.8,416,10.9,2,2,164.58,7.6,83.2,ohio_state
Jack Miller III,FR,QB,4,14,7,50.0,101,7.2,0,0,110.60,3.5,25.3,ohio_state
Caleb Williams,FR,QB,11,211,136,64.5,1912,9.1,21,4,169.63,19.2,173.8,oklahoma
Spencer Rattler,SO,QB,9,187,140,74.9,1483,7.9,11,5,155.54,20.8,164.8,oklahoma
Ralph Rucker,FR,QB,1,2,2,100.0,20,10.0,0,0,184.00,2.0,20.0,oklahoma
Mario Williams,FR,WR,12,1,1,100.0,10,10.0,0,0,184.00,0.1,0.8,oklahoma
Spencer Sanders,JR,QB,13,392,243,62.0,2831,7.2,20,12,133.37,30.2,217.8,oklahoma_state
Shane Illingworth,SO,QB,4,50,28,56.0,385,7.7,3,1,136.48,12.5,96.3,oklahoma_state
Ethan Bullock,SR,QB,2,3,2,66.7,16,5.3,0,0,111.47,1.5,8.0,oklahoma_state
Brennan Presley,SO,WR,14,2,1,50.0,6,3.0,0,0,75.20,0.1,0.4,oklahoma_state
John Paul Richardson,FR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oklahoma_state
Hayden Wolff,FR,QB,10,253,159,62.8,1933,7.6,10,7,134.54,25.3,193.3,old_dominion
D.J. Mack Jr.,JR,QB,7,166,85,51.2,856,5.2,5,7,96.04,23.7,122.3,old_dominion
Anthony Brown,SR,QB,14,390,250,64.1,2989,7.7,18,7,140.12,27.9,213.5,oregon
Ty Thompson,FR,QB,3,15,7,46.7,87,5.8,2,1,126.06,5.0,29.0,oregon
Jay Butterfield,FR,QB,1,3,2,66.7,22,7.3,0,0,128.27,3.0,22.0,oregon
Chance Nolan,SO,QB,13,318,204,64.2,2677,8.4,19,10,148.29,24.5,205.9,oregon_state
Sam Noyer,SR,QB,2,24,11,45.8,101,4.2,0,2,64.51,12.0,50.5,oregon_state
Tyjon Lindsey,JR,WR,10,1,1,100.0,34,34.0,0,0,385.60,0.1,3.4,oregon_state
Sam Vidlak,FR,QB,1,3,2,66.7,8,2.7,0,0,89.07,3.0,8.0,oregon_state
Luke Loecher,JR,P,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oregon_state
Sean Clifford,SR,QB,13,428,261,61.0,3107,7.3,21,8,134.41,32.9,239.0,penn_state
Christian Veilleux,FR,QB,2,26,16,61.5,238,9.2,3,0,176.51,13.0,119.0,penn_state
Ta'Quan Roberson,SO,QB,4,28,11,39.3,85,3.0,1,2,62.28,7.0,21.3,penn_state
Jahan Dotson,SR,WR,12,2,2,100.0,43,21.5,0,0,280.60,0.2,3.6,penn_state
Jordan Stout,SR,K,13,2,1,50.0,18,9.0,0,0,125.60,0.2,1.4,penn_state
Kenny Pickett,SR,QB,13,497,334,67.2,4319,8.7,42,7,165.27,38.2,332.2,pittsburgh
Davis Beville,SO,QB,3,22,17,77.3,207,9.4,1,1,162.22,7.3,69.0,pittsburgh
Nick Patti,JR,QB,9,19,14,73.7,161,8.5,0,0,144.86,2.1,17.9,pittsburgh
Jared Wayne,JR,WR,13,3,2,66.7,36,12.0,1,0,277.47,0.2,2.8,pittsburgh
Lucas Krull,SR,TE,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,pittsburgh
Aidan O'Connell,SR,QB,12,439,315,71.8,3708,8.4,28,11,158.74,36.6,309.0,purdue
Jack Plummer,JR,QB,9,127,87,68.5,864,6.8,7,0,143.84,14.1,96.0,purdue
Austin Burton,SR,QB,7,7,5,71.4,44,6.3,0,0,124.23,1.0,6.3,purdue
Jackson Anthrop,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,purdue
Jack Albers,SO,QB,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,purdue
Jake Constantine,SR,QB,8,206,126,61.2,1622,7.9,8,7,133.32,25.8,202.8,rice
Wiley Green,SO,QB,4,56,36,64.3,414,7.4,4,3,139.25,14.0,103.5,rice
Luke McCaffrey,FR,QB,9,62,31,50.0,313,5.0,2,4,90.15,6.9,34.8,rice
TJ McMahon,SO,QB,11,21,12,57.1,191,9.1,2,1,155.45,1.9,17.4,rice
Noah Vedral,SR,QB,13,303,180,59.4,1813,6.0,7,7,112.67,23.3,139.5,rutgers
Evan Simon,FR,QB,6,28,16,57.1,145,5.2,0,1,93.50,4.7,24.2,rutgers
Cole Snyder,SO,QB,6,28,18,64.3,130,4.6,1,0,115.07,4.7,21.7,rutgers
Johnny Langan,JR,QB,13,9,6,66.7,68,7.6,1,0,166.81,0.7,5.2,rutgers
Gavin Wimsatt,FR,QB,4,21,9,42.9,45,2.1,0,2,41.81,5.3,11.3,rutgers
Isaiah Washington,SO,WR,12,2,1,50.0,27,13.5,0,0,163.40,0.2,2.3,rutgers
Isaih Pacheco,JR,RB,12,1,1,100.0,1,1.0,0,0,108.40,0.1,0.1,rutgers
Kyle Monangai,FR,RB,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,rutgers
Matt Alaimo,JR,TE,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,rutgers
Lucas Johnson,SR,QB,13,223,138,61.9,1424,6.4,12,4,129.69,17.2,109.5,san_diego_state
Jordon Brookshire,SR,QB,6,122,62,50.8,830,6.8,3,1,114.44,20.3,138.3,san_diego_state
Jalen Mayden,SO,QB,1,6,5,83.3,50,8.3,1,0,208.33,6.0,50.0,san_diego_state
Will Haskell,FR,QB,3,7,4,57.1,47,6.7,0,0,113.54,2.3,15.7,san_diego_state
Nick Starkel,SR,QB,7,248,128,51.6,1654,6.7,9,7,113.96,35.4,236.3,san_jose_state
Nick Nash,JR,QB,11,138,74,53.6,971,7.0,6,3,122.72,12.5,88.3,san_jose_state
Natano Woods,FR,QB,2,7,4,57.1,12,1.7,0,0,71.54,3.5,6.0,san_jose_state
Walker Eget,FR,QB,1,8,1,12.5,8,1.0,0,0,20.90,8.0,8.0,san_jose_state
Tanner Mordecai,JR,QB,12,454,308,67.8,3628,8.0,39,12,158.02,37.8,302.3,smu
Preston Stone,FR,QB,3,7,3,42.9,24,3.4,0,0,71.66,2.3,8.0,smu
Derek Green,JR,QB,12,5,2,40.0,2,0.4,0,0,43.36,0.4,0.2,smu
Jake Bentley,SR,QB,10,303,212,70.0,2476,8.2,17,8,151.85,30.3,247.6,south_alabama
Desmond Trotter,SO,QB,5,104,61,58.7,596,5.7,5,3,116.89,20.8,119.2,south_alabama
Luke Doty,SO,QB,5,143,86,60.1,975,6.8,5,3,124.75,28.6,195.0,south_carolina
Jason Brown,SR,QB,7,108,60,55.6,721,6.7,8,6,124.97,15.4,103.0,south_carolina
Zeb Noland,SR,QB,7,95,53,55.8,690,7.3,7,1,139.00,13.6,98.6,south_carolina
Dakereon Joyner,JR,WR,13,9,9,100.0,160,17.8,1,0,286.01,0.7,12.3,south_carolina
Kai Kroeger,SO,P,13,1,1,100.0,44,44.0,1,0,799.60,0.1,3.4,south_carolina
Colten Gauthier,FR,QB,1,1,1,100.0,19,19.0,0,0,259.60,1.0,19.0,south_carolina
Josh Vann,SR,WR,13,1,1,100.0,6,6.0,0,0,150.40,0.1,0.5,south_carolina
ZaQuandre White,SR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,south_carolina
Jordan Burch,SO,EDG,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,south_carolina
Timmy McClain,FR,QB,11,262,145,55.3,1888,7.2,5,7,116.83,23.8,171.6,south_florida
Katravis Marsh,SO,QB,4,41,20,48.8,231,5.6,1,3,89.53,10.3,57.8,south_florida
Cade Fortin,SO,QB,5,48,25,52.1,183,3.8,0,2,75.78,9.6,36.6,south_florida
Kenny Scribner,SO,P,10,1,1,100.0,7,7.0,0,0,158.80,0.1,0.7,south_florida
Xavier Weaver,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,south_florida
Jake Lange,FR,QB,7,137,79,57.7,843,6.2,5,6,112.64,19.6,120.4,southern_mississippi
Ty Keyes,FR,QB,4,65,33,50.8,355,5.5,3,4,99.57,16.3,88.8,southern_mississippi
Trey Lowe,SO,QB,2,42,23,54.8,232,5.5,1,2,99.50,21.0,116.0,southern_mississippi
"Frank Gore, Jr.",FR,RB,12,16,10,62.5,189,11.8,4,1,231.73,1.3,15.8,southern_mississippi
Antavious Willis,FR,DB,12,11,9,81.8,92,8.4,1,1,163.90,0.9,7.7,southern_mississippi
Tee Webb,FR,QB,5,11,4,36.4,23,2.1,0,2,17.56,2.2,4.6,southern_mississippi
Chandler Pittman,FR,RB,6,1,1,100.0,9,9.0,0,0,175.60,0.2,1.5,southern_mississippi
Dajon Richard,FR,RB,11,1,1,100.0,3,3.0,0,0,125.20,0.1,0.3,southern_mississippi
Jake Smithhart,SR,QB,2,1,0,0.0,0,0.0,0,0,0.00,0.5,0.0,southern_mississippi
Jakarius Caston,SO,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,southern_mississippi
Jason Goldstein,SO,QB,3,1,0,0.0,0,0.0,0,1,-200.00,0.3,0.0,southern_mississippi
Tanner McKee,SO,QB,10,315,206,65.4,2327,7.4,15,7,138.72,31.5,232.7,stanford
Jack West,SR,QB,4,30,20,66.7,135,4.5,0,3,84.47,7.5,33.8,stanford
Ari Patu,FR,QB,2,16,8,50.0,48,3.0,1,1,83.33,8.0,24.0,stanford
Isaiah Sanders,SR,QB,11,6,3,50.0,46,7.7,0,0,114.40,0.5,4.2,stanford
Dylan Plautz,SR,QB,1,5,2,40.0,26,5.2,0,1,43.68,5.0,26.0,stanford
Garrett Shrader,SO,QB,12,234,123,52.6,1445,6.2,9,4,113.70,19.5,120.4,syracuse
Tommy DeVito,JR,QB,3,52,32,61.5,388,7.5,1,2,122.88,17.3,129.3,syracuse
JaCobian Morgan,FR,QB,2,1,1,100.0,3,3.0,0,0,125.20,0.5,1.5,syracuse
Max Duggan,JR,QB,10,227,145,63.9,2048,9.0,16,6,157.63,22.7,204.8,tcu
Chandler Morris,FR,QB,4,76,50,65.8,717,9.4,3,0,158.07,19.0,179.3,tcu
Sam Jackson,FR,QB,2,1,1,100.0,77,77.0,0,0,746.80,0.5,38.5,tcu
Matthew Downing,JR,QB,3,4,3,75.0,26,6.5,0,0,129.60,1.3,8.7,tcu
Taye Barber,SR,WR,12,2,1,50.0,7,3.5,0,0,79.40,0.2,0.6,tcu
D'Wan Mathis,FR,QB,7,196,116,59.2,1223,6.2,6,4,117.62,28.0,174.7,temple
Justin Lynch,FR,QB,11,153,87,56.9,830,5.4,4,4,105.83,13.9,75.5,temple
Mariano Valenti,FR,QB,3,14,10,71.4,73,5.2,0,0,115.23,4.7,24.3,temple
Amad Anderson Jr.,SO,WR,11,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,temple
Hendon Hooker,SR,QB,13,303,206,68.0,2945,9.7,31,3,181.41,23.3,226.5,tennessee
Joe Milton III,JR,QB,8,62,32,51.6,375,6.0,2,0,113.06,7.8,46.9,tennessee
Harrison Bailey,SO,QB,1,7,3,42.9,16,2.3,0,0,62.06,7.0,16.0,tennessee
Gaston Moore,FR,QB,1,2,2,100.0,6,3.0,0,0,125.20,2.0,6.0,tennessee
Princeton Fant,SR,TE,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tennessee
Casey Thompson,JR,QB,12,261,165,63.2,2113,8.1,24,9,154.67,21.8,176.1,texas
Hudson Card,FR,QB,8,83,51,61.4,590,7.1,5,1,138.63,10.4,73.8,texas
Roschon Johnson,JR,RB,12,1,1,100.0,2,2.0,0,0,116.80,0.1,0.2,texas
Zach Calzada,SO,QB,12,328,184,56.1,2185,6.7,17,9,123.67,27.3,182.1,texas_a&m
Haynes King,FR,QB,3,35,22,62.9,300,8.6,2,3,136.58,11.7,100.0,texas_a&m
Blake Bost,FR,QB,5,7,2,28.6,18,2.6,0,1,21.60,1.4,3.6,texas_a&m
Brady McBride,SO,QB,7,243,146,60.1,1512,6.2,12,10,120.41,34.7,216.0,texas_state
Tyler Vitt,JR,QB,6,142,76,53.5,801,5.6,3,2,105.05,23.7,133.5,texas_state
Sione Tupou,JR,LB,12,1,1,100.0,9,9.0,0,0,175.60,0.1,0.8,texas_state
Henry Colombi,SR,QB,7,149,96,64.4,1291,8.7,5,5,141.57,21.3,184.4,texas_tech
Donovan Smith,FR,QB,11,140,86,61.4,1188,8.5,7,2,146.35,12.7,108.0,texas_tech
Tyler Shough,JR,QB,4,92,64,69.6,872,9.5,6,3,164.19,23.0,218.0,texas_tech
Behren Morton,FR,QB,2,3,1,33.3,0,0.0,0,0,33.33,1.5,0.0,texas_tech
Kaylon Geiger Sr.,SR,WR,13,2,0,0.0,0,0.0,0,1,-100.00,0.2,0.0,texas_tech
Dequan Finn,FR,QB,13,250,144,57.6,2044,8.2,18,2,148.44,19.2,157.2,toledo
Carter Bradley,SO,QB,8,130,77,59.2,972,7.5,4,1,130.65,16.3,121.5,toledo
Tucker Gleason,FR,QB,3,9,5,55.6,69,7.7,0,0,119.96,3.0,23.0,toledo
Gunnar Watson,SO,QB,8,228,140,61.4,1613,7.1,8,4,128.90,28.5,201.6,troy
Taylor Powell,JR,QB,7,188,124,66.0,1237,6.6,7,6,127.14,26.9,176.7,troy
Reggie Todd,SR,WR,7,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,troy
Orlando Lacey,JR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,troy
Michael Pratt,FR,QB,12,328,189,57.6,2381,7.3,21,8,134.85,27.3,198.4,tulane
Justin Ibieta,FR,QB,5,22,13,59.1,166,7.5,2,2,134.29,4.4,33.2,tulane
Kai Horton,FR,QB,5,19,8,42.1,88,4.6,0,3,49.44,3.8,17.6,tulane
Christian Daniels,SO,WR,4,2,2,100.0,14,7.0,0,0,158.80,0.5,3.5,tulane
Ryan Wright,SR,P,12,2,1,50.0,12,6.0,0,0,100.40,0.2,1.0,tulane
Shae Wyatt,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tulane
Davis Brin,JR,QB,13,411,244,59.4,3244,7.9,18,16,132.33,31.6,249.5,tulsa
Dylan Hopkins,JR,QB,13,235,155,66.0,2275,9.7,18,7,166.60,18.1,175.0,uab
Tyler Johnston III,SR,QB,6,49,27,55.1,408,8.3,2,3,126.28,8.2,68.0,uab
A.j. Davis IV,SO,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,uab
Mikey Keene,FR,QB,11,272,173,63.6,1730,6.4,17,6,133.24,24.7,157.3,ucf
Dillon Gabriel,JR,QB,3,102,70,68.6,814,8.0,9,3,158.90,34.0,271.3,ucf
Ryan O'Keefe,JR,WR,13,3,3,100.0,66,22.0,2,0,504.80,0.2,5.1,ucf
Andrew Brito,SR,QB,3,2,2,100.0,35,17.5,0,0,247.00,0.7,11.7,ucf
Joey Gatewood,JR,QB,10,8,2,25.0,17,2.1,1,0,84.10,0.8,1.7,ucf
Quadry Jones,JR,WR,1,1,1,100.0,14,14.0,0,0,217.60,1.0,14.0,ucf
Parker Navarro,FR,QB,5,2,1,50.0,4,2.0,0,0,66.80,0.4,0.8,ucf
Dorian Thompson-Robinson,SR,QB,11,283,176,62.2,2409,8.5,21,6,153.94,25.7,219.0,ucla
Ethan Garbers,FR,QB,12,51,31,60.8,305,6.0,2,2,116.11,4.3,25.4,ucla
Cameron Friel,FR,QB,9,226,141,62.4,1608,7.1,6,11,121.19,25.1,178.7,unlv
Justin Rogers,JR,QB,6,60,34,56.7,479,8.0,3,2,133.56,10.0,79.8,unlv
Doug Brumfield,FR,QB,3,39,17,43.6,320,8.2,2,1,124.30,13.0,106.7,unlv
Tate Martell,JR,QB,2,6,2,33.3,27,4.5,0,0,71.13,3.0,13.5,unlv
Kedon Slovis,JR,QB,9,297,193,65.0,2153,7.2,11,8,132.70,33.0,239.2,usc
Jaxson Dart,FR,QB,6,189,117,61.9,1353,7.2,9,5,132.47,31.5,225.5,usc
Miller Moss,FR,QB,2,13,8,61.5,74,5.7,1,0,134.73,6.5,37.0,usc
Cameron Rising,SO,QB,13,320,204,63.8,2493,7.8,20,5,146.69,24.6,191.8,utah
Charlie Brewer,SR,QB,3,79,48,60.8,484,6.1,3,3,117.17,26.3,161.3,utah
Bryson Barnes,FR,QB,3,2,2,100.0,23,11.5,1,0,361.60,0.7,7.7,utah
Logan Bonner,JR,QB,14,429,263,61.3,3628,8.5,36,12,154.45,30.6,259.1,utah_state
Andrew Peasley,JR,QB,10,51,28,54.9,415,8.1,3,2,134.82,5.1,41.5,utah_state
Cooper Legas,SO,QB,2,20,11,55.0,171,8.6,2,1,149.82,10.0,85.5,utah_state
Derek Wright,SR,WR,14,2,1,50.0,34,17.0,0,0,192.80,0.1,2.4,utah_state
Gavin Hardison,SO,QB,13,359,198,55.2,3223,9.0,18,13,139.88,27.6,247.9,utep
Calvin Brownholtz,SO,QB,12,7,2,28.6,60,8.6,1,1,119.14,0.6,5.0,utep
Reynaldo Flores,JR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utep
Frank Harris,SR,QB,14,399,263,65.9,3161,7.9,27,6,151.78,28.5,225.8,utsa
Josh Adkins,SR,QB,7,33,18,54.5,192,5.8,2,0,123.42,4.7,27.4,utsa
Eddie Lee Marburger,FR,QB,2,8,4,50.0,143,17.9,1,0,241.40,4.0,71.5,utsa
Joshua Cephus,JR,WR,14,3,2,66.7,33,11.0,1,0,269.07,0.2,2.4,utsa
Brenden Brady,SR,RB,8,3,2,66.7,32,10.7,0,0,156.27,0.4,4.0,utsa
Ken Seals,SO,QB,8,224,127,56.7,1181,5.3,5,8,101.21,28.0,147.6,vanderbilt
Mike Wright,SO,QB,10,175,93,53.1,1042,6.0,8,6,111.37,17.5,104.2,vanderbilt
Cam Johnson,SR,WR,12,1,1,100.0,25,25.0,0,0,310.00,0.1,2.1,vanderbilt
Jeremy Moussa,SR,QB,2,8,5,62.5,24,3.0,0,0,87.70,4.0,12.0,vanderbilt
Brennan Armstrong,JR,QB,11,500,326,65.2,4449,8.9,31,10,156.40,45.5,404.5,virginia
Jay Woolfolk,FR,QB,5,41,22,53.7,245,6.0,0,2,94.10,8.2,49.0,virginia
Dontayvion Wicks,SO,WR,12,3,1,33.3,18,6.0,0,0,83.73,0.3,1.5,virginia
Iraken Armstead,FR,QB,8,2,0,0.0,0,0.0,0,0,0.00,0.3,0.0,virginia
Keytaon Thompson,SR,FBP,12,4,1,25.0,-1,-0.3,0,0,22.90,0.3,-0.1,virginia
Braxton Burmeister,JR,QB,12,255,142,55.7,1960,7.7,14,4,135.23,21.3,163.3,virginia_tech
Connor Blumrick,JR,QB,6,31,16,51.6,152,4.9,2,0,114.09,5.2,25.3,virginia_tech
Knox Kadum,FR,QB,6,24,12,50.0,151,6.3,0,1,94.52,4.0,25.2,virginia_tech
Tahj Bullock,FR,QB,1,4,2,50.0,27,6.8,0,0,106.70,4.0,27.0,virginia_tech
Tayvion Robinson,SO,WR,12,1,1,100.0,3,3.0,1,0,455.20,0.1,0.3,virginia_tech
Peter Moore,FR,P,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia_tech
Sam Hartman,SO,QB,14,508,299,58.9,4228,8.3,39,14,148.59,36.3,302.0,wake_forest
Michael Kern,FR,QB,3,5,2,40.0,67,13.4,0,0,152.56,1.7,22.3,wake_forest
Leo Kelly,FR,QB,3,4,1,25.0,8,2.0,0,1,-8.20,1.3,2.7,wake_forest
Mitch Griffis,FR,QB,4,2,0,0.0,0,0.0,0,0,0.00,0.5,0.0,wake_forest
Dylan Morris,FR,QB,11,363,220,60.6,2458,6.8,14,12,123.61,33.0,223.5,washington
Sam Huard,FR,QB,4,42,22,52.4,241,5.7,1,4,89.39,10.5,60.3,washington
Patrick O'Brien,SR,QB,2,3,1,33.3,1,0.3,0,0,36.13,1.5,0.5,washington
Jalen McMillan,FR,WR,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,washington
Jayden de Laura,SO,QB,12,359,227,63.2,2789,7.8,23,9,144.62,29.9,232.4,washington_state
Jarrett Guarantano,SR,QB,3,49,33,67.3,304,6.2,1,3,113.96,16.3,101.3,washington_state
Victor Gabalis,SO,QB,3,36,17,47.2,199,5.5,2,0,111.99,12.0,66.3,washington_state
Cammon Cooper,JR,QB,4,7,4,57.1,44,6.3,0,1,81.37,1.8,11.0,washington_state
Lincoln Victor,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,washington_state
Jarret Doege,SR,QB,13,417,272,65.2,3048,7.3,19,12,135.90,32.1,234.5,west_virginia
Garrett Greene,FR,QB,11,26,16,61.5,147,5.7,0,0,109.03,2.4,13.4,west_virginia
Will Crowder,FR,QB,1,2,2,100.0,28,14.0,0,0,217.60,2.0,28.0,west_virginia
Bailey Zappe,SR,QB,14,686,475,69.2,5967,8.7,62,11,168.92,49.0,426.2,western_kentucky
Carson Baker,SO,QB,1,1,1,100.0,54,54.0,1,0,883.60,1.0,54.0,western_kentucky
Drew Zaubi,SO,QB,8,4,3,75.0,38,9.5,0,0,154.80,0.5,4.8,western_kentucky
Chance McDonald,FR,QB,2,5,1,20.0,13,2.6,0,1,1.84,2.5,6.5,western_kentucky
Kaleb Eleby,SO,QB,13,363,231,63.6,3278,9.0,23,6,157.09,27.9,252.2,western_michigan
Jack Salopek,FR,QB,2,5,3,60.0,20,4.0,0,0,93.60,2.5,10.0,western_michigan
Mareyohn Hrabowski,FR,QB,4,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,western_michigan
Graham Mertz,SO,QB,13,284,169,59.5,1958,6.9,10,11,121.29,21.8,150.6,wisconsin
Chase Wolf,JR,QB,4,16,8,50.0,124,7.8,1,2,110.73,4.0,31.0,wisconsin
Sean Chambers,JR,QB,9,177,90,50.8,1125,6.4,6,7,107.52,19.7,125.0,wyoming
Levi Williams,SO,QB,9,120,72,60.0,990,8.3,9,5,145.72,13.3,110.0,wyoming
