name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Eno Benjamin,JR,RB,12,1083,0,253,1083,4.28,90.3,arizona_state
Joey Yellen,FR,QB,1,-5,292,45,287,6.38,287.0,arizona_state
A.J. Carter,FR,RB,13,50,0,19,50,2.63,3.8,arizona_state
Isaiah Floyd,JR,RB,3,47,0,11,47,4.27,15.7,arizona_state
Kyle Williams,SR,WR,13,46,0,13,46,3.54,3.5,arizona_state
Ethan Long,FR,QB,10,32,0,6,32,5.33,3.2,arizona_state
Demetrious Flowers,FR,RB,2,31,0,11,31,2.82,15.5,arizona_state
Brandon Aiyuk,SR,WR,12,6,0,1,6,6.00,0.5,arizona_state
Ricky Pearsall,FR,WR,13,1,0,1,1,1.00,0.1,arizona_state
Nick Starkel,JR,QB,8,-16,1152,185,1136,6.14,142.0,arkansas
Rakeem Boyd,JR,RB,12,1133,1,185,1134,6.13,94.5,arkansas
Ben Hicks,SR,QB,7,10,738,158,748,4.73,106.9,arkansas
Devwah Whaley,SR,RB,12,278,0,69,278,4.03,23.2,arkansas
K.J. Jefferson,FR,QB,3,58,197,61,255,4.18,85.0,arkansas
Jack Lindsey,JR,QB,11,80,126,37,206,5.57,18.7,arkansas
John Stephen Jones,FR,QB,3,22,101,37,123,3.32,41.0,arkansas
T.J. Hammonds,JR,RB,5,65,0,8,65,8.13,13.0,arkansas
De’Vion Warren,JR,WR,9,51,0,5,51,10.20,5.7,arkansas
Chase Hayden,JR,RB,4,39,0,12,39,3.25,9.8,arkansas
Treylon Burks,FR,WR,11,35,0,10,35,3.50,3.2,arkansas
A’Montae Spivey,FR,RB,2,24,0,7,24,3.43,12.0,arkansas
Cheyenne O’Grady,SR,TE,7,3,0,1,3,3.00,0.4,arkansas
Sam Loy,JR,P,12,0,0,1,0,0.00,0.0,arkansas
Layne Hatcher,FR,QB,10,46,2946,389,2992,7.69,299.2,arkansas_state
Logan Bonner,JR,QB,5,-7,1052,173,1045,6.04,209.0,arkansas_state
Marcel Murray,SO,RB,11,820,0,170,820,4.82,74.5,arkansas_state
Jamal Jones,SR,RB,10,375,0,84,375,4.46,37.5,arkansas_state
Isaiah Azubuike,FR,RB,5,181,0,41,181,4.41,36.2,arkansas_state
Ryan Graham,JR,RB,4,134,0,23,134,5.83,33.5,arkansas_state
DJ Chatman,JR,RB,8,99,0,26,99,3.81,12.4,arkansas_state
Omar Bayless,SR,WR,13,0,37,3,37,12.33,2.8,arkansas_state
Cody Grace,SR,P,13,18,15,2,33,16.50,2.5,arkansas_state
Kirk Merritt,SR,WR,13,11,0,2,11,5.50,0.8,arkansas_state
Carson Coats,SR,QB,2,0,7,2,7,3.50,3.5,arkansas_state
Coltin Clack,FR,QB,2,0,0,1,0,0.00,0.0,arkansas_state
Kelvin Hopkins Jr.,SR,QB,11,710,577,215,1287,5.99,117.0,army
Jabari Laws,SO,QB,9,484,311,96,795,8.28,88.3,army
Connor Slomka,SR,RB,12,658,0,149,658,4.42,54.8,army
Sandon McCoy,JR,RB,13,576,0,134,576,4.30,44.3,army
Christian Anderson,JR,QB,7,429,135,90,564,6.27,80.6,army
Kell Walker,SR,RB,13,398,0,58,398,6.86,30.6,army
Artice Hobbs IV,JR,RB,13,158,0,28,158,5.64,12.2,army
Cade Barnard,SO,RB,8,95,0,18,95,5.28,11.9,army
Jakobi Buchanan,FR,RB,3,88,0,19,88,4.63,29.3,army
Jemel Jones,FR,QB,2,42,43,16,85,5.31,42.5,army
Malik Hancock,SR,RB,12,75,0,10,75,7.50,6.3,army
Anthony Adkins,FR,RB,2,36,0,9,36,4.00,18.0,army
Christian Hayes,SR,WR,8,35,0,1,35,35.00,4.4,army
Rashaad Bolton,SR,RB,5,32,0,10,32,3.20,6.4,army
A.J. Howard,SO,RB,6,28,0,2,28,14.00,4.7,army
Jalen Moy,SO,WR,7,16,0,1,16,16.00,2.3,army
Kaelin Byrd,SO,RB,1,14,0,3,14,4.67,14.0,army
Peyton Reeder,JR,OL,9,3,0,0,3,-,0.3,army
Brandon Walters,SO,RB,13,1,0,4,1,0.25,0.1,army
Zach Potter,SR,P,12,0,0,1,0,0.00,0.0,army
Bo Nix,FR,QB,13,313,2542,474,2855,6.02,219.6,auburn
JaTarvious Whitlow,SO,RB,11,763,0,156,763,4.89,69.4,auburn
D.J. Williams,FR,RB,9,400,0,84,400,4.76,44.4,auburn
Kam Martin,SR,RB,12,333,0,61,333,5.46,27.8,auburn
Shaun Shivers,SO,RB,12,286,0,55,286,5.20,23.8,auburn
Joey Gatewood,FR,QB,7,148,54,36,202,5.61,28.9,auburn
Cord Sandberg,FR,QB,2,35,84,14,119,8.50,59.5,auburn
Anthony Schwartz,SO,WR,13,118,0,11,118,10.73,9.1,auburn
Harold Joiner,FR,RB,13,94,0,12,94,7.83,7.2,auburn
Eli Stove,JR,WR,13,57,0,7,57,8.14,4.4,auburn
Malik Miller,JR,RB,10,42,0,12,42,3.50,4.2,auburn
Jashawn Sheffield,FR,WR,1,30,0,2,30,15.00,30.0,auburn
Wil Appleton,SR,QB,1,0,17,2,17,8.50,17.0,auburn
Matthew Hill,FR,WR,13,9,0,2,9,4.50,0.7,auburn
Spencer Nigh,SR,FB,13,2,0,1,2,2.00,0.2,auburn
Arryn Siposs,JR,P,13,0,0,1,0,0.00,0.0,auburn
Drew Plitt,JR,QB,12,171,2918,461,3089,6.70,257.4,ball_state
Caleb Huntley,JR,RB,12,1275,0,248,1275,5.14,106.3,ball_state
Walter Fletcher,SR,RB,12,726,0,132,726,5.50,60.5,ball_state
Justin Hall,JR,WR,12,187,0,24,187,7.79,15.6,ball_state
Malik Dunner,SR,WR,12,184,0,11,184,16.73,15.3,ball_state
Tye Evans,FR,RB,8,49,0,3,49,16.33,6.1,ball_state
Will Jones,SO,RB,12,47,0,9,47,5.22,3.9,ball_state
Markice Hurt Jr.,SO,RB,2,17,0,8,17,2.13,8.5,ball_state
John Paddock,FR,QB,2,0,5,2,5,2.50,2.5,ball_state
Danny Pinter,SR,OL,12,5,0,1,5,5.00,0.4,ball_state
Trevor Hohlt,SO,WR,10,-1,0,1,-1,-1.00,-0.1,ball_state
Charlie Brewer,JR,QB,14,344,3161,536,3505,6.54,250.4,baylor
John Lovett,JR,RB,14,655,0,103,655,6.36,46.8,baylor
JaMycal Hasty,SR,RB,14,627,0,109,627,5.75,44.8,baylor
Gerry Bohanon,FR,QB,10,272,187,78,459,5.88,45.9,baylor
Trestan Ebner,JR,RB,14,250,0,53,250,4.72,17.9,baylor
Jacob Zeno,FR,QB,3,-9,223,26,214,8.23,71.3,baylor
Qualan Jones,FR,RB,4,103,0,13,103,7.92,25.8,baylor
Abram Smith,SO,RB,14,35,0,8,35,4.38,2.5,baylor
Josh Fleeks,SO,WR,14,27,0,9,27,3.00,1.9,baylor
Chris Platt,SR,WR,14,19,0,4,19,4.75,1.4,baylor
Jacoby Clarke,FR,RB,1,7,0,2,7,3.50,7.0,baylor
Garret McGuire,SO,QB,3,6,0,1,6,6.00,2.0,baylor
Jonah White,FR,RB,1,2,0,1,2,2.00,2.0,baylor
Koby Bullard,JR,FB,14,1,0,1,1,1.00,0.1,baylor
Jared Atkinson,JR,WR,14,0,0,1,0,0.00,0.0,baylor
R.J. Sneed,SO,WR,14,-5,0,1,-5,-5.00,-0.4,baylor
Hank Bachmeier,FR,QB,8,69,1879,260,1948,7.49,243.5,boise_state
Jaylon Henderson,SR,QB,9,156,1080,189,1236,6.54,137.3,boise_state
George Holani,FR,RB,14,1014,0,192,1014,5.28,72.4,boise_state
Chase Cord,SO,QB,8,100,670,120,770,6.42,96.3,boise_state
Robert Mahone,JR,RB,13,425,0,89,425,4.78,32.7,boise_state
Andrew Van Buren,SO,RB,14,265,0,62,265,4.27,18.9,boise_state
John Hightower,SR,WR,14,154,4,18,158,8.78,11.3,boise_state
Khalil Shakir,SO,WR,14,66,10,21,76,3.62,5.4,boise_state
Akilian Butler,SR,WR,14,54,0,8,54,6.75,3.9,boise_state
CT Thomas,JR,WR,13,22,21,4,43,10.75,3.3,boise_state
Danny Smith,FR,RB,3,31,0,8,31,3.88,10.3,boise_state
Octavius Evans,JR,WR,14,17,0,1,17,17.00,1.2,boise_state
Garrett Collingham,SR,TE,14,4,0,2,4,2.00,0.3,boise_state
Ezra Cleveland,JR,OL,13,3,0,1,3,3.00,0.2,boise_state
AJ Dillon,JR,RB,13,1685,0,318,1685,5.30,129.6,boston_college
Anthony Brown,JR,QB,6,128,1250,170,1378,8.11,229.7,boston_college
Dennis Grosel,SO,QB,13,209,983,212,1192,5.62,91.7,boston_college
David Bailey,SO,RB,13,844,16,149,860,5.77,66.2,boston_college
Zay Flowers,FR,WR,13,195,0,28,195,6.96,15.0,boston_college
Travis Levy,JR,RB,13,103,0,28,103,3.68,7.9,boston_college
Pat Garwo III,FR,RB,3,73,0,18,73,4.06,24.3,boston_college
Ben Glines,SR,WR,12,27,0,6,27,4.50,2.3,boston_college
Andrew Strader,JR,RB,13,25,0,4,25,6.25,1.9,boston_college
Matt Valecce,FR,QB,6,-5,27,9,22,2.44,3.7,boston_college
Kobay White,JR,WR,13,19,0,5,19,3.80,1.5,boston_college
CJ Lewis,JR,WR,4,0,12,1,12,12.00,3.0,boston_college
Peter Stehr,FR,RB,2,9,0,3,9,3.00,4.5,boston_college
Grant Loy,JR,QB,12,427,1137,304,1564,5.14,130.3,bowling_green
Darius Wade,SR,QB,7,89,751,161,840,5.22,120.0,bowling_green
Bryson Denley,JR,RB,12,544,0,111,544,4.90,45.3,bowling_green
Davon Jones,SR,RB,9,518,0,118,518,4.39,57.6,bowling_green
Andrew Clair,JR,RB,4,244,0,68,244,3.59,61.0,bowling_green
RB Marlow III,SR,WR,12,80,0,15,80,5.33,6.7,bowling_green
Trevon Raymore,FR,RB,3,68,0,23,68,2.96,22.7,bowling_green
Nigel Sealey,JR,RB,8,32,0,16,32,2.00,4.0,bowling_green
Jake Rogers,FR,WR,10,5,0,2,5,2.50,0.5,bowling_green
Charles Lamar,SR,RB,2,2,0,4,2,0.50,1.0,bowling_green
Nate Needham,JR,K,12,0,0,1,0,0.00,0.0,bowling_green
Presley Motes,JR,TE,12,0,0,1,0,0.00,0.0,bowling_green
Jordan Wayne-Prather,SR,WR,12,-1,0,3,-1,-0.33,-0.1,bowling_green
Julian Ortega-Jones,FR,WR,11,-6,0,1,-6,-6.00,-0.5,bowling_green
Matt Naranjo,JR,P,12,-8,0,1,-8,-8.00,-0.7,bowling_green
Jaret Patterson,SO,RB,13,1799,0,312,1799,5.77,138.4,buffalo
Kyle Vantrease,SO,QB,13,64,1193,197,1257,6.38,96.7,buffalo
Kevin Marks,SO,RB,13,1035,0,227,1035,4.56,79.6,buffalo
Matt Myers,FR,QB,5,94,602,135,696,5.16,139.2,buffalo
Dylan McDuffie,FR,RB,10,150,0,23,150,6.52,15.0,buffalo
"Ron Cook, Jr.",FR,RB,12,96,0,18,96,5.33,8.0,buffalo
Theo Anderson,JR,RB,10,41,0,9,41,4.56,4.1,buffalo
Trevor Bycznski,FR,QB,1,0,0,1,0,0.00,0.0,buffalo
Zach Wilson,SO,QB,9,167,2382,386,2549,6.60,283.2,byu
Baylor Romney,FR,QB,4,59,747,109,806,7.39,201.5,byu
Jaren Hall,FR,QB,6,139,420,75,559,7.45,93.2,byu
Sione Finau,FR,RB,8,359,0,59,359,6.08,44.9,byu
Lopini Katoa,SO,RB,12,358,0,85,358,4.21,29.8,byu
Jackson McChesney,FR,RB,3,274,0,25,274,10.96,91.3,byu
Ty'Son Williams,SR,RB,4,264,0,49,264,5.39,66.0,byu
Emmanuel Esukpa,SR,RB,8,190,0,46,190,4.13,23.8,byu
Aleva Hifo,SR,WR,12,104,22,24,126,5.25,10.5,byu
Tyler Allgeier,FR,LB,13,119,0,17,119,7.00,9.2,byu
Micah Simon,SR,WR,13,47,57,8,104,13.00,8.0,byu
Joe Critchlow,SO,QB,3,-3,73,14,70,5.00,23.3,byu
Dax Milne,SO,WR,13,16,0,4,16,4.00,1.2,byu
Alec Wyble-Meza,SO,RB,1,6,0,3,6,2.00,6.0,byu
Gunner Romney,SO,WR,13,6,0,1,6,6.00,0.5,byu
Masen Wake,FR,TE,12,6,0,3,6,2.00,0.5,byu
Austin Kafentzis,SR,DB,12,4,0,2,4,2.00,0.3,byu
Dayan Ghanwoloku,SR,DB,12,3,0,3,3,1.00,0.3,byu
Khyiris Tonga,JR,DL,13,3,0,1,3,3.00,0.2,byu
Tevita Ika,FR,WR,3,1,0,3,1,0.33,0.3,byu
Jake Oldroyd,SO,K,13,-4,0,1,-4,-4.00,-0.3,byu
Chase Garbers,SO,QB,9,223,1772,305,1995,6.54,221.7,california
Christopher Brown Jr.,SO,RB,13,914,0,208,914,4.39,70.3,california
Devon Modster,JR,QB,6,168,705,170,873,5.14,145.5,california
Marcel Dancy,JR,RB,12,248,0,57,248,4.35,20.7,california
DeShawn Collins,JR,RB,9,199,0,38,199,5.24,22.1,california
Spencer Brasch,FR,QB,2,-42,71,32,29,0.91,14.5,california
Trevon Clark,JR,WR,13,26,0,2,26,13.00,2.0,california
Alex Netherda,SR,RB,13,15,0,4,15,3.75,1.2,california
Robby Rowell,FR,QB,2,-2,13,5,11,2.20,5.5,california
Nikko Remigio,SO,WR,12,8,0,3,8,2.67,0.7,california
Jeremiah Hawkins,JR,WR,7,-2,0,1,-2,-2.00,-0.3,california
Ricky Walker III,SO,WR,11,-5,0,1,-5,-5.00,-0.5,california
Quinten Dormady,SR,QB,10,-39,2312,329,2273,6.91,227.3,central_michigan
David Moore,JR,QB,6,-3,1143,186,1140,6.13,190.0,central_michigan
Jonathan Ward,SR,RB,13,1108,0,183,1108,6.05,85.2,central_michigan
Kobe Lewis,SO,RB,14,1074,0,182,1074,5.90,76.7,central_michigan
Tommy Lazzaro,SR,QB,13,161,47,44,208,4.73,16.0,central_michigan
Kalil Pimpleton,SO,WR,14,81,28,9,109,12.11,7.8,central_michigan
Lew Nichols,FR,RB,4,89,0,19,89,4.68,22.3,central_michigan
Kumehnnu Gwilly,JR,RB,9,83,0,24,83,3.46,9.2,central_michigan
Tyrone Scott,FR,WR,14,15,0,1,15,15.00,1.1,central_michigan
Romello Ross,SR,RB,2,4,0,2,4,2.00,2.0,central_michigan
Daniel Richardson,FR,QB,3,3,1,4,4,1.00,1.3,central_michigan
Thaddeus Cornick,SR,RB,5,0,0,3,0,0.00,0.0,central_michigan
Kaden Keon,SR,K,14,0,0,1,0,0.00,0.0,central_michigan
Oakley Lavallii,JR,FB,13,0,0,1,0,0.00,0.0,central_michigan
Chris Reynolds,SO,QB,13,767,2564,444,3331,7.50,256.2,charlotte
Benny LeMay,SR,RB,11,1072,0,193,1072,5.55,97.5,charlotte
Aaron McAllister,JR,RB,11,380,0,81,380,4.69,34.5,charlotte
Ishod Finger,FR,RB,12,299,0,60,299,4.98,24.9,charlotte
Brett Kean,SR,QB,9,12,157,39,169,4.33,18.8,charlotte
Evan Shirreffs,SR,QB,2,33,0,5,33,6.60,16.5,charlotte
Terrick Smalls Jr.,FR,RB,5,32,0,7,32,4.57,6.4,charlotte
Cameron Dollar,SO,WR,13,-5,28,2,23,11.50,1.8,charlotte
Micaleous Elder,FR,WR,11,21,0,4,21,5.25,1.9,charlotte
Victor Tucker,SO,WR,13,18,0,3,18,6.00,1.4,charlotte
Desmond Ridder,SO,QB,13,650,2164,469,2814,6.00,216.5,cincinnati
Michael Warren II,JR,RB,14,1265,0,261,1265,4.85,90.4,cincinnati
Gerrid Doaks,JR,RB,12,526,0,100,526,5.26,43.8,cincinnati
Ben Bryant,FR,QB,7,35,388,73,423,5.79,60.4,cincinnati
Tavion Thomas,SO,RB,4,190,0,40,190,4.75,47.5,cincinnati
Ryan Montgomery,FR,RB,14,106,0,20,106,5.30,7.6,cincinnati
Tre Tucker,FR,WR,14,93,0,8,93,11.63,6.6,cincinnati
Michael Kopaygorodsky,SO,RB,12,26,0,7,26,3.71,2.2,cincinnati
Rashad Medaris,SR,WR,14,25,0,2,25,12.50,1.8,cincinnati
Wilson Huber,SO,TE,14,13,0,1,13,13.00,0.9,cincinnati
Jake Sopko,JR,QB,1,2,0,1,2,2.00,2.0,cincinnati
Josiah Deguara,SR,TE,14,2,0,0,2,-,0.1,cincinnati
Trevor Lawrence,SO,QB,15,563,3665,510,4228,8.29,281.9,clemson
Travis Etienne,JR,RB,15,1614,23,208,1637,7.87,109.1,clemson
Chase Brice,SO,QB,13,94,581,99,675,6.82,51.9,clemson
Lyn-J Dixon,SO,RB,15,635,0,104,635,6.11,42.3,clemson
Chez Mellusi,FR,RB,12,276,0,44,276,6.27,23.0,clemson
Michel Dukes,FR,RB,10,150,0,32,150,4.69,15.0,clemson
Darien Rencher,JR,RB,15,135,0,26,135,5.19,9.0,clemson
Taisun Phommachanh,FR,QB,3,56,56,24,112,4.67,37.3,clemson
Amari Rodgers,JR,WR,14,50,0,3,50,16.67,3.6,clemson
Tee Higgins,JR,WR,15,36,0,1,36,36.00,2.4,clemson
Ben Batson,FR,QB,10,20,0,5,20,4.00,2.0,clemson
Patrick McClure,SO,QB,3,12,0,2,12,6.00,4.0,clemson
Will Swinney,JR,WR,15,5,0,2,5,2.50,0.3,clemson
Ty Lucas,FR,RB,6,3,0,1,3,3.00,0.5,clemson
Xavier Thomas,SO,DE,12,1,0,1,1,1.00,0.1,clemson
John Simpson,SR,OL,14,1,0,1,1,1.00,0.1,clemson
Sylvester Mayers,SO,RB,1,0,0,1,0,0.00,0.0,clemson
Will Spiers,JR,P,15,-21,0,1,-21,-21.00,-1.4,clemson
Fred Payton,SO,QB,10,181,1421,242,1602,6.62,160.2,coastal_carolina
Bryce Carpenter,SO,QB,11,390,927,250,1317,5.27,119.7,coastal_carolina
CJ Marable,JR,RB,12,1085,0,204,1085,5.32,90.4,coastal_carolina
Jacqez Hairston,JR,RB,12,360,0,79,360,4.56,30.0,coastal_carolina
Reese White,FR,RB,10,167,0,36,167,4.64,16.7,coastal_carolina
Aaron Bedgood,FR,WR,5,60,0,4,60,15.00,12.0,coastal_carolina
Kered Class,FR,RB,6,43,0,5,43,8.60,7.2,coastal_carolina
Grayson McCall,FR,QB,2,11,25,6,36,6.00,18.0,coastal_carolina
Anthony McAfee,SO,RB,11,31,0,3,31,10.33,2.8,coastal_carolina
Baden Pinson,SO,RB,8,23,0,10,23,2.30,2.9,coastal_carolina
Jarrett Guest,FR,QB,1,7,6,2,13,6.50,13.0,coastal_carolina
T'Qele Holmes,JR,WR,12,9,0,2,9,4.50,0.8,coastal_carolina
Jai Williams,FR,WR,10,6,0,1,6,6.00,0.6,coastal_carolina
C.J. Brewer,JR,DT,12,4,0,1,4,4.00,0.3,coastal_carolina
Greg Latushko,JR,WR,9,-5,0,1,-5,-5.00,-0.6,coastal_carolina
Ky'Jon Tyler,SR,WR,9,-16,0,4,-16,-4.00,-1.8,coastal_carolina
Steven Montez,SR,QB,12,153,2808,470,2961,6.30,246.8,colorado
Alex Fontenot,SO,TB,11,874,0,185,874,4.72,79.5,colorado
Jaren Mangham,FR,TB,12,441,0,107,441,4.12,36.8,colorado
Laviska Shenault Jr.,JR,WR,11,161,0,23,161,7.00,14.6,colorado
Deion Smith,FR,TB,12,68,0,23,68,2.96,5.7,colorado
K.D. Nixon,JR,WR,12,19,38,6,57,9.50,4.8,colorado
Blake Stenstrom,FR,QB,4,27,12,4,39,9.75,9.8,colorado
Tony Brown,SR,WR,12,33,0,6,33,5.50,2.8,colorado
Jaylon Jackson,SO,WR,12,14,0,1,14,14.00,1.2,colorado
Dimitri Stanley,FR,WR,12,14,0,4,14,3.50,1.2,colorado
Joe Davis,FR,TB,11,13,0,6,13,2.17,1.2,colorado
Tyler Lytle,SO,QB,3,-1,0,2,-1,-0.50,-0.3,colorado
Patrick O'Brien,JR,QB,11,-21,2803,401,2782,6.94,252.9,colorado_state
Collin Hill,JR,QB,3,0,840,112,840,7.50,280.0,colorado_state
Marvin Kinsey Jr.,SR,RB,7,703,0,121,703,5.81,100.4,colorado_state
Marcus McElroy,JR,RB,11,370,0,80,370,4.63,33.6,colorado_state
Jaylen Thomas,FR,RB,10,222,0,68,222,3.26,22.2,colorado_state
Dante Wright,FR,WR,12,214,0,17,214,12.59,17.8,colorado_state
Christian Hunter,FR,RB,10,99,0,24,99,4.13,9.9,colorado_state
Justice McCoy,SO,QB,3,3,20,6,23,3.83,7.7,colorado_state
E.J. Scott,SO,WR,10,13,0,2,13,6.50,1.3,colorado_state
Brenden Fulton,SR,WR,11,3,0,1,3,3.00,0.3,colorado_state
Anthony Hawkins,SR,CB,12,1,0,1,1,1.00,0.1,colorado_state
Adam Prentice,JR,FB,12,1,0,1,1,1.00,0.1,colorado_state
Jack Zergiotis,FR,QB,10,-46,1782,301,1736,5.77,173.6,connecticut
Kevin Mensah,JR,RB,12,1013,0,226,1013,4.48,84.4,connecticut
Mike Beaudry,SR,QB,6,-32,503,104,471,4.53,78.5,connecticut
Art Thompkins,SR,RB,12,468,0,98,468,4.78,39.0,connecticut
Steven Krajewski,FR,QB,4,25,292,51,317,6.22,79.3,connecticut
Dante Black,FR,RB,7,58,0,13,58,4.46,8.3,connecticut
Cameron Ross,FR,WR,11,27,0,3,27,9.00,2.5,connecticut
Dominico Moncion,SO,RB,1,18,0,3,18,6.00,18.0,connecticut
Donevin O'Reilly,SR,RB,2,17,0,5,17,3.40,8.5,connecticut
Quayvon Skanes,JR,WR,12,1,15,2,16,8.00,1.3,connecticut
Quentin Harris,SR,QB,12,510,2078,517,2588,5.01,215.7,duke
Deon Jackson,JR,RB,12,641,0,173,641,3.71,53.4,duke
Mataeo Durant,SO,RB,12,461,0,97,461,4.75,38.4,duke
Chris Katrenick,SO,QB,6,47,49,26,96,3.69,16.0,duke
