name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Daniel Parr,FR,QB,9,10,13,1.30,0,1.11,1.44,florida_atlantic
Marcus Clark,JR,RB,6,3,6,2.00,0,0.50,1.00,florida_atlantic
Alex Gardner,JR,RB,12,181,930,5.14,6,15.08,77.50,florida_international
Anthony Jones,SO,RB,12,116,562,4.84,4,9.67,46.83,florida_international
Alex McGough,JR,QB,9,45,117,2.60,4,5.00,13.00,florida_international
Maurice Alexander,FR,QB,8,55,109,1.98,1,6.88,13.63,florida_international
Christian Alexander,FR,QB,4,12,31,2.58,1,3.00,7.75,florida_international
Tony Gaiter IV,FR,WR,9,2,24,12.00,0,0.22,2.67,florida_international
Shawndarrius Phillips,FR,RB,4,8,12,1.50,0,2.00,3.00,florida_international
Jonnu Smith,SR,TE,11,1,5,5.00,0,0.09,0.45,florida_international
Thomas Owens,JR,WR,12,1,1,1.00,0,0.08,0.08,florida_international
Austin Maloney,FR,WR,12,1,-6,-6.00,0,0.08,-0.50,florida_international
Dalvin Cook,JR,RB,13,288,1765,6.13,19,22.15,135.77,florida_state
Jacques Patrick,SO,RB,13,61,350,5.74,4,4.69,26.92,florida_state
Deondre Francois,FR,QB,13,108,196,1.81,5,8.31,15.08,florida_state
Freddie Stevenson,SR,FB,12,13,90,6.92,4,1.08,7.50,florida_state
Kermit Whitfield,SR,WR,13,8,79,9.88,1,0.62,6.08,florida_state
Ryan Green,JR,RB,10,11,75,6.82,0,1.10,7.50,florida_state
Amir Rasul,FR,RB,7,6,46,7.67,0,0.86,6.57,florida_state
Johnathan Vickers,JR,RB,4,5,44,8.80,0,1.25,11.00,florida_state
Jesus Wilson,SR,WR,8,1,6,6.00,0,0.13,0.75,florida_state
Steven Williams,SR,RB,1,1,5,5.00,0,1.00,5.00,florida_state
J.J. Cosentino,SO,QB,2,3,3,1.00,0,1.50,1.50,florida_state
Colton Plante,SO,FB,2,1,2,2.00,0,0.50,1.00,florida_state
Omari Albert,SR,RB,1,1,1,1.00,0,1.00,1.00,florida_state
Sean Maguire,SR,QB,5,1,-10,-10.00,0,0.20,-2.00,florida_state
Dontel James,JR,RB,11,208,697,3.35,5,18.91,63.36,fresno_state
Zach Kline,SR,QB,7,48,134,2.79,1,6.86,19.14,fresno_state
Josh Hokit,FR,LB,12,27,130,4.81,0,2.25,10.83,fresno_state
Chason Virgil,FR,QB,10,77,122,1.58,2,7.70,12.20,fresno_state
Treyvon Green,FR,RB,11,24,108,4.50,0,2.18,9.82,fresno_state
Jamire Jordan,SO,WR,12,17,83,4.88,1,1.42,6.92,fresno_state
Dejonte O'Neal,SO,RB,4,16,57,3.56,1,4.00,14.25,fresno_state
Bryson Oglesby,FR,RB,2,9,39,4.33,0,4.50,19.50,fresno_state
KeeSean Johnson,SO,WR,12,3,13,4.33,0,0.25,1.08,fresno_state
Justin Rice,FR,RB,6,8,8,1.00,0,1.33,1.33,fresno_state
Trent Soechting,SO,LB,12,1,3,3.00,0,0.08,0.25,fresno_state
Christian Cronk,SO,OL,12,1,1,1.00,1,0.08,0.08,fresno_state
Justin Allen,SO,WR,11,1,-1,-1.00,0,0.09,-0.09,fresno_state
Nick Chubb,JR,TB,13,224,1130,5.04,8,17.23,86.92,georgia
Sony Michel,JR,TB,12,152,840,5.53,4,12.67,70.00,georgia
Brian Herrien,FR,RB,12,63,363,5.76,3,5.25,30.25,georgia
Isaiah McKenzie,JR,WR,13,19,134,7.05,2,1.46,10.31,georgia
Riley Ridley,FR,WR,11,3,41,13.67,0,0.27,3.73,georgia
Brendan Douglas,SR,TB,13,5,32,6.40,0,0.38,2.46,georgia
Elijah Holyfield,FR,RB,5,6,29,4.83,0,1.20,5.80,georgia
Terry Godwin,SO,WR,13,4,14,3.50,0,0.31,1.08,georgia
Brice Ramsey,JR,QB,7,1,11,11.00,0,0.14,1.57,georgia
Reggie Davis,SR,FL,12,1,-4,-4.00,0,0.08,-0.33,georgia
Greyson Lambert,SR,QB,3,4,-9,-2.25,0,1.33,-3.00,georgia
Jacob Eason,FR,QB,13,33,-45,-1.36,1,2.54,-3.46,georgia
Kevin Ellison,SR,QB,11,139,678,4.88,7,12.64,61.64,georgia_southern
Matt Breida,SR,RB,12,168,646,3.85,3,14.00,53.83,georgia_southern
Wesley Fields,SO,RB,10,94,492,5.23,3,9.40,49.20,georgia_southern
L.A. Ramsby,JR,RB,11,84,343,4.08,8,7.64,31.18,georgia_southern
Favian Upshaw,SR,QB,8,69,341,4.94,2,8.63,42.63,georgia_southern
Demarcus Godfrey,JR,RB,9,14,124,8.86,0,1.56,13.78,georgia_southern
Seth Shuman,FR,QB,5,8,39,4.88,0,1.60,7.80,georgia_southern
Troy Stewart,SO,RB,1,7,34,4.86,1,7.00,34.00,georgia_southern
Montay Crockett,SR,WR,12,2,25,12.50,0,0.17,2.08,georgia_southern
LaBaron Anthony,SO,QB,2,7,10,1.43,0,3.50,5.00,georgia_southern
Myles Campbell,JR,WR,12,2,8,4.00,0,0.17,0.67,georgia_southern
Kyler Neal,JR,RB,9,75,314,4.19,2,8.33,34.89,georgia_state
Aaron Winchester,FR,QB,6,49,204,4.16,1,8.17,34.00,georgia_state
Glenn Smith,JR,RB,12,41,150,3.66,2,3.42,12.50,georgia_state
Darius Stubbs,FR,RB,11,39,144,3.69,1,3.55,13.09,georgia_state
Kendrick Dorn,JR,RB,9,31,110,3.55,1,3.44,12.22,georgia_state
Tra Barnett,FR,RB,9,22,107,4.86,0,2.44,11.89,georgia_state
Demarcus Kirk,FR,RB,10,36,104,2.89,1,3.60,10.40,georgia_state
Todd Boyd,JR,WR,9,2,7,3.50,0,0.22,0.78,georgia_state
Jaquez Parks,SO,QB,11,1,6,6.00,0,0.09,0.55,georgia_state
Emiere Scaife,SO,QB,3,2,-2,-1.00,0,0.67,-0.67,georgia_state
Conner Manning,JR,QB,10,27,-3,-0.11,2,2.70,-0.30,georgia_state
Dedrick Mills,FR,BB,9,152,771,5.07,12,16.89,85.67,georgia_tech
Marcus Marshall,SO,BB,11,96,624,6.50,4,8.73,56.73,georgia_tech
Justin Thomas,SR,QB,12,137,604,4.41,6,11.42,50.33,georgia_tech
Clinton Lynch,SO,AB,13,37,415,11.22,2,2.85,31.92,georgia_tech
Qua Searcy,SO,AB,13,46,273,5.93,2,3.54,21.00,georgia_tech
Matthew Jordan,SO,QB,9,65,243,3.74,6,7.22,27.00,georgia_tech
J.J. Green,JR,AB,11,25,154,6.16,1,2.27,14.00,georgia_tech
Isiah Willis,SR,AB,13,11,80,7.27,0,0.85,6.15,georgia_tech
Lynn Griffin,SR,AB,8,13,56,4.31,0,1.63,7.00,georgia_tech
Marcus Allen,SR,BB,9,10,47,4.70,0,1.11,5.22,georgia_tech
Ricky Jeune,JR,WR,13,1,40,40.00,0,0.08,3.08,georgia_tech
Chase Alford,SR,LB,13,1,21,21.00,0,0.08,1.62,georgia_tech
TaQuon Marshall,SO,QB,2,7,14,2.00,1,3.50,7.00,georgia_tech
Austin McClellan,SR,AB,11,2,14,7.00,0,0.18,1.27,georgia_tech
Nathan Cottrell,FR,AB,11,1,6,6.00,0,0.09,0.55,georgia_tech
Quaide Weimerskirch,FR,BB,7,1,0,0.00,0,0.14,0.00,georgia_tech
Trey Klock,SO,OL,10,1,0,0.00,0,0.10,0.00,georgia_tech
Brad Stewart,SO,WR,13,1,-4,-4.00,0,0.08,-0.31,georgia_tech
Diocemy Saint Juste,JR,RB,12,165,1006,6.10,3,13.75,83.83,hawai'i
Paul Harris,SR,RB,14,81,568,7.01,2,5.79,40.57,hawai'i
Steven Lakalaka,SR,RB,14,102,416,4.08,13,7.29,29.71,hawai'i
Dru Brown,SO,QB,13,88,306,3.48,4,6.77,23.54,hawai'i
Ikaika Woolsey,SR,QB,13,20,22,1.10,1,1.54,1.69,hawai'i
Ben Scruton,FR,DB,10,1,14,14.00,0,0.10,1.40,hawai'i
Dylan Collie,SO,WR,14,1,9,9.00,0,0.07,0.64,hawai'i
John Ursua,FR,WR,14,4,8,2.00,1,0.29,0.57,hawai'i
Kaiwi Chung,SO,TE,9,1,1,1.00,1,0.11,0.11,hawai'i
Aaron Zwahlen,FR,QB,1,2,0,0.00,0,2.00,0.00,hawai'i
Duke Catalon,SO,RB,9,145,528,3.64,4,16.11,58.67,houston
Greg Ward Jr.,SR,QB,12,197,518,2.63,10,16.42,43.17,houston
Dillon Birden,JR,RB,12,62,289,4.66,6,5.17,24.08,houston
Mulbah Car,FR,RB,9,49,206,4.20,2,5.44,22.89,houston
Kevrin Justice,FR,RB,11,34,149,4.38,2,3.09,13.55,houston
Kyle Postma,JR,QB,10,16,136,8.50,4,1.60,13.60,houston
D'Eriq King,FR,QB,10,15,56,3.73,0,1.50,5.60,houston
Josh Burrell,FR,RB,7,12,51,4.25,1,1.71,7.29,houston
Kaliq Kokuma,SO,RB,5,4,15,3.75,0,0.80,3.00,houston
Dane Roy,FR,P,13,1,11,11.00,0,0.08,0.85,houston
Brandon Wilson,SR,CB,10,4,6,1.50,0,0.40,0.60,houston
Linell Bonner,JR,WR,12,5,6,1.20,0,0.42,0.50,houston
Blake Hirsch,SO,RB,2,1,3,3.00,0,0.50,1.50,houston
Keith Corbin,FR,WR,7,1,1,1.00,0,0.14,0.14,houston
Isaiah Saunders,SO,RB,13,159,731,4.60,9,12.23,56.23,idaho
Aaron Duckworth,JR,RB,13,144,672,4.67,5,11.08,51.69,idaho
Denzal Brantley,FR,RB,12,49,227,4.63,3,4.08,18.92,idaho
Matt Linehan,JR,QB,13,88,167,1.90,4,6.77,12.85,idaho
Mason Petrino,FR,QB,7,22,91,4.14,0,3.14,13.00,idaho
Gunnar Amos,FR,QB,8,6,22,3.67,1,0.75,2.75,idaho
Tueni Lupeamanu,SR,DL,13,7,11,1.57,2,0.54,0.85,idaho
Callen Hightower,SR,WR,10,4,7,1.75,0,0.40,0.70,idaho
Doug Coman,JR,RB,11,4,3,0.75,0,0.36,0.27,idaho
David Ungerer,SO,WR,11,1,-2,-2.00,0,0.09,-0.18,idaho
Kendrick Foster,JR,RB,12,126,720,5.71,7,10.50,60.00,illinois
Reggie Corbin,FR,RB,12,86,523,6.08,2,7.17,43.58,illinois
Ke'Shawn Vaughn,SO,RB,11,60,301,5.02,3,5.45,27.36,illinois
Chayce Crouch,SO,QB,4,29,176,6.07,2,7.25,44.00,illinois
Tre Nation,FR,RB,3,11,59,5.36,0,3.67,19.67,illinois
Joe Spencer,SR,OL,11,0,17,-,0,-,-,illinois
Justin Hardee,SR,WR,12,1,12,12.00,0,0.08,1.00,illinois
Malik Turner,JR,WR,11,2,5,2.50,0,0.18,0.45,illinois
Nathan Echard,JR,RB,12,2,0,0.00,0,0.17,0.00,illinois
"Jeff George, Jr.",FR,QB,5,10,-50,-5.00,0,2.00,-10.00,illinois
Wes Lunt,SR,QB,8,20,-65,-3.25,0,2.50,-8.13,illinois
Devine Redding,JR,RB,13,253,1122,4.43,7,19.46,86.31,indiana
Zander Diamont,JR,QB,8,39,244,6.26,4,4.88,30.50,indiana
Tyler Natee,FR,RB,10,61,237,3.89,2,6.10,23.70,indiana
Mike Majette,SO,RB,8,39,180,4.62,0,4.88,22.50,indiana
Devonte Williams,FR,RB,11,48,167,3.48,0,4.36,15.18,indiana
Ricky Brookins,SO,WR,13,20,82,4.10,0,1.54,6.31,indiana
Cole Gest,FR,RB,3,10,47,4.70,0,3.33,15.67,indiana
Alex Rodriguez,SO,RB,12,10,41,4.10,0,0.83,3.42,indiana
Mitchell Paige,SR,WR,13,5,36,7.20,1,0.38,2.77,indiana
Camion Patrick,JR,WR,9,4,10,2.50,1,0.44,1.11,indiana
Ricky Jones,SR,WR,13,1,5,5.00,0,0.08,0.38,indiana
Nick Westbrook,SO,WR,13,1,3,3.00,1,0.08,0.23,indiana
Richard Lagow,JR,QB,13,41,-188,-4.59,2,3.15,-14.46,indiana
Akrum Wadley,JR,RB,13,168,1081,6.43,10,12.92,83.15,iowa
"LeShun Daniels, Jr.",SR,RB,13,213,1058,4.97,10,16.38,81.38,iowa
Jerminic Smith,SO,WR,13,3,63,21.00,0,0.23,4.85,iowa
Toks Akinribade,FR,RB,6,16,33,2.06,0,2.67,5.50,iowa
Matt VandeBerg,SR,WR,4,1,25,25.00,0,0.25,6.25,iowa
"Derrick Mitchell, Jr.",JR,RB,5,2,12,6.00,1,0.40,2.40,iowa
Jay Scheel,SO,WR,12,1,4,4.00,0,0.08,0.33,iowa
Brady Ross,FR,FB,13,1,2,2.00,0,0.08,0.15,iowa
Drake Kulick,JR,FB,12,1,1,1.00,0,0.08,0.08,iowa
Riley McCarron,SR,WR,13,2,-3,-1.50,0,0.15,-0.23,iowa
Ron Coluzzi,SR,P,13,1,-5,-5.00,0,0.08,-0.38,iowa
C.J. Beathard,SR,QB,13,83,-13,-0.16,2,6.38,-1.00,iowa
David Montgomery,FR,RB,12,109,563,5.17,2,9.08,46.92,iowa_state
Mike Warren,SO,RB,11,134,559,4.17,3,12.18,50.82,iowa_state
Joel Lanning,JR,QB,12,121,518,4.28,11,10.08,43.17,iowa_state
Kene Nwangwu,FR,RB,12,27,133,4.93,0,2.25,11.08,iowa_state
Mitchell Harger,SR,RB,11,18,109,6.06,1,1.64,9.91,iowa_state
Jacob Park,SO,QB,10,36,59,1.64,1,3.60,5.90,iowa_state
Deshaunte Jones,FR,WR,12,4,31,7.75,0,0.33,2.58,iowa_state
Trever Ryen,JR,WR,12,1,8,8.00,0,0.08,0.67,iowa_state
Kyle Kempt,JR,QB,2,1,7,7.00,0,0.50,3.50,iowa_state
Ke'aun Kinner,SR,RB,12,140,738,5.27,3,11.67,61.50,kansas
Taylor Martin,SO,RB,10,91,324,3.56,4,9.10,32.40,kansas
Khalil Herbert,FR,RB,8,44,189,4.30,3,5.50,23.63,kansas
Carter Stanley,FR,QB,9,32,124,3.88,0,3.56,13.78,kansas
Montell Cozart,JR,QB,8,28,91,3.25,0,3.50,11.38,kansas
Denzell Evans,JR,RB,12,17,29,1.71,0,1.42,2.42,kansas
Maciah Long,FR,TE,10,2,1,0.50,0,0.20,0.10,kansas
Ryan Willis,SO,QB,7,38,-8,-0.21,1,5.43,-1.14,kansas
LaQuvionte Gonzalez,JR,WR,12,3,-9,-3.00,0,0.25,-0.75,kansas
Steven Sims Jr.,SO,WR,12,2,-9,-4.50,0,0.17,-0.75,kansas
Jesse Ertz,JR,QB,13,183,1012,5.53,12,14.08,77.85,kansas_state
Charles Jones,SR,RB,13,115,596,5.18,2,8.85,45.85,kansas_state
Justin Silmon,SO,RB,12,86,464,5.40,3,7.17,38.67,kansas_state
Alex Barnes,FR,RB,11,56,442,7.89,6,5.09,40.18,kansas_state
Dalvin Warmack,SO,RB,11,41,211,5.15,0,3.73,19.18,kansas_state
Alex Delton,FR,QB,4,24,116,4.83,1,6.00,29.00,kansas_state
Winston Dimel,SO,FB,13,30,92,3.07,12,2.31,7.08,kansas_state
Dominique Heath,SO,WR,13,2,54,27.00,1,0.15,4.15,kansas_state
Joe Hubener,SR,QB,6,21,20,0.95,2,3.50,3.33,kansas_state
Byron Pringle,SO,WR,13,3,12,4.00,0,0.23,0.92,kansas_state
Cameron Morgan,SR,DB,2,1,11,11.00,0,0.50,5.50,kansas_state
Mitch Lochbihler,JR,P,12,1,0,0.00,0,0.08,0.00,kansas_state
Nick Holley,JR,QB,11,195,920,4.72,10,17.73,83.64,kent_state
Justin Rankin,FR,RB,11,108,511,4.73,3,9.82,46.45,kent_state
Will Matthews,FR,RB,9,31,138,4.45,0,3.44,15.33,kent_state
Kavious Price,FR,WR,10,20,128,6.40,0,2.00,12.80,kent_state
George Bollas,SO,QB,8,23,109,4.74,1,2.88,13.63,kent_state
Mylik Mitchell,FR,QB,4,48,87,1.81,0,12.00,21.75,kent_state
Raekwon James,SO,RB,12,8,59,7.38,0,0.67,4.92,kent_state
Myles Washington,SO,RB,11,22,51,2.32,1,2.00,4.64,kent_state
Justin Agner,FR,QB,2,12,7,0.58,0,6.00,3.50,kent_state
Ernest Calhoun,SR,WR,12,1,3,3.00,0,0.08,0.25,kent_state
Colin Reardon,SR,WR,10,1,2,2.00,0,0.10,0.20,kent_state
Stanley Boom Williams,JR,RB,13,171,1170,6.84,7,13.15,90.00,kentucky
"Benjamin Snell, Jr.",FR,RB,13,186,1091,5.87,13,14.31,83.92,kentucky
Jojo Kemp,SR,RB,10,70,349,4.99,6,7.00,34.90,kentucky
Stephen Johnson,JR,QB,12,97,327,3.37,3,8.08,27.25,kentucky
Sihiem King,SO,RB,13,11,81,7.36,1,0.85,6.23,kentucky
Jeff Badet,JR,WR,13,1,25,25.00,0,0.08,1.92,kentucky
Mikel Horton,JR,RB,3,3,12,4.00,0,1.00,4.00,kentucky
Ryan Timmons,SR,WR,13,1,11,11.00,0,0.08,0.85,kentucky
Dorian Baker,JR,WR,10,1,3,3.00,0,0.10,0.30,kentucky
Drew Barker,SO,QB,3,14,-23,-1.64,0,4.67,-7.67,kentucky
Elijah McGuire,SR,RB,13,232,1127,4.86,7,17.85,86.69,louisiana-lafayette
Anthony Jennings,SR,QB,13,144,341,2.37,9,11.08,26.23,louisiana-lafayette
Darius Hoggins,JR,RB,13,51,281,5.51,1,3.92,21.62,louisiana-lafayette
Jordan Wright,FR,RB,12,62,192,3.10,1,5.17,16.00,louisiana-lafayette
Dion Ray,FR,QB,6,27,119,4.41,2,4.50,19.83,louisiana-lafayette
Raymond Calais,FR,RB,9,23,117,5.09,1,2.56,13.00,louisiana-lafayette
Jalen Nixon,SR,QB,7,17,77,4.53,0,2.43,11.00,louisiana-lafayette
Al Riles,SR,WR,13,10,46,4.60,0,0.77,3.54,louisiana-lafayette
Jordan Davis,SO,QB,8,7,37,5.29,0,0.88,4.63,louisiana-lafayette
Steven Coutts,SO,P,13,1,13,13.00,0,0.08,1.00,louisiana-lafayette
Gary Haynes,SO,WR,8,2,6,3.00,0,0.25,0.75,louisiana-lafayette
Gabe Fuselier,JR,WR,11,1,4,4.00,0,0.09,0.36,louisiana-lafayette
Tracy Walker,JR,DB,13,1,3,3.00,0,0.08,0.23,louisiana-lafayette
Ben Luckett,SO,RB,11,120,450,3.75,5,10.91,40.91,louisiana-monroe
Thomas Koufie,SO,RB,12,81,427,5.27,9,6.75,35.58,louisiana-monroe
Garrett Smith,SO,QB,8,60,308,5.13,3,7.50,38.50,louisiana-monroe
Duke Carter IV,FR,RB,11,85,281,3.31,1,7.73,25.55,louisiana-monroe
Austin Vaughn,FR,RB,12,48,268,5.58,2,4.00,22.33,louisiana-monroe
Caleb Evans,FR,QB,7,51,163,3.20,1,7.29,23.29,louisiana-monroe
Marcus Green,SO,WR,12,14,119,8.50,0,1.17,9.92,louisiana-monroe
Will Collins,FR,QB,6,39,105,2.69,0,6.50,17.50,louisiana-monroe
Markis McCray,SO,WR,12,3,29,9.67,0,0.25,2.42,louisiana-monroe
"Nathan Meadors, Jr.",SR,RB,3,4,14,3.50,0,1.33,4.67,louisiana-monroe
Ajalen Holley,SR,WR,12,3,7,2.33,0,0.25,0.58,louisiana-monroe
Korian Reynaud,FR,S,2,3,3,1.00,0,1.50,1.50,louisiana-monroe
Jarred Craft,JR,RB,14,191,1074,5.62,9,13.64,76.71,louisiana_tech
Boston Scott,JR,RB,14,70,515,7.36,6,5.00,36.79,louisiana_tech
Ryan Higgins,SR,QB,13,88,277,3.15,4,6.77,21.31,louisiana_tech
Carlos Henderson,JR,WR,13,14,133,9.50,2,1.08,10.23,louisiana_tech
J'mar Smith,FR,QB,8,17,62,3.65,2,2.13,7.75,louisiana_tech
Kam McKnight,SO,WR,14,15,32,2.13,7,1.07,2.29,louisiana_tech
Rhashid Bonnette,FR,WR,13,4,27,6.75,0,0.31,2.08,louisiana_tech
Dee Fleming,FR,RB,4,4,10,2.50,0,1.00,2.50,louisiana_tech
Bobby Holly,FR,RB,14,4,0,0.00,0,0.29,0.00,louisiana_tech
Price Wilson,SO,QB,4,2,0,0.00,0,0.50,0.00,louisiana_tech
Lamar Jackson,SO,QB,13,260,1571,6.04,21,20.00,120.85,louisville
Brandon Radcliff,SR,RB,13,138,903,6.54,6,10.62,69.46,louisville
Jeremy Smith,JR,RB,13,57,382,6.70,8,4.38,29.38,louisville
Malik Williams,JR,RB,12,19,145,7.63,1,1.58,12.08,louisville
Malin Jones,SR,RB,11,15,66,4.40,0,1.36,6.00,louisville
Traveon Samuel,SO,WR,13,8,54,6.75,1,0.62,4.15,louisville
Trey Smith,FR,RB,6,11,28,2.55,0,1.83,4.67,louisville
L.J. Scott,JR,RB,4,3,15,5.00,0,0.75,3.75,louisville
Reggie Bonnafon,JR,WR,13,5,7,1.40,0,0.38,0.54,louisville
Seth Dawkins,FR,WR,12,1,4,4.00,0,0.08,0.33,louisville
Ethan Horton,JR,QB,1,1,1,1.00,0,1.00,1.00,louisville
Lamar Atkins,SR,FB,13,1,0,0.00,0,0.08,0.00,louisville
Kyle Bolin,JR,QB,6,2,-17,-8.50,0,0.33,-2.83,louisville
Derrius Guice,SO,RB,12,183,1387,7.58,15,15.25,115.58,lsu
Leonard Fournette,JR,RB,7,129,843,6.53,8,18.43,120.43,lsu
Darrel Williams,JR,RB,11,52,233,4.48,3,4.73,21.18,lsu
Nick Brossette,SO,RB,12,15,145,9.67,0,1.25,12.08,lsu
D.J. Chark,JR,WR,12,12,122,10.17,2,1.00,10.17,lsu
Danny Etling,JR,QB,11,41,46,1.12,1,3.73,4.18,lsu
J.D. Moore,JR,FB,12,7,17,2.43,0,0.58,1.42,lsu
Bry'Kiethon Mouton,SO,FB,4,5,15,3.00,1,1.25,3.75,lsu
Lanard Fournette,FR,RB,3,5,13,2.60,0,1.67,4.33,lsu
Justin McMillan,FR,QB,1,1,3,3.00,0,1.00,3.00,lsu
Travin Dural,SR,WR,11,1,-2,-2.00,0,0.09,-0.18,lsu
Brandon Harris,JR,QB,4,4,-15,-3.75,0,1.00,-3.75,lsu
Keion Davis,SO,RB,9,113,469,4.15,6,12.56,52.11,marshall
Anthony Anderson,SO,RB,11,86,339,3.94,2,7.82,30.82,marshall
Tony Pittman,JR,RB,12,63,331,5.25,2,5.25,27.58,marshall
Hyleck Foster,JR,RB,11,68,291,4.28,1,6.18,26.45,marshall
Garet Morrell,FR,QB,5,18,14,0.78,0,3.60,2.80,marshall
Ryan Yurachek,JR,TE,11,1,9,9.00,0,0.09,0.82,marshall
Delvin Weems,FR,RB,1,2,8,4.00,0,2.00,8.00,marshall
Kaare Vedvik,JR,P,12,3,-3,-1.00,0,0.25,-0.25,marshall
Emanuel Byrd,SR,TE,11,1,-3,-3.00,0,0.09,-0.27,marshall
Chase Litton,SO,QB,10,34,-133,-3.91,1,3.40,-13.30,marshall
Ty Johnson,SO,RB,13,110,1004,9.13,6,8.46,77.23,maryland
Lorenzo Harrison III,FR,RB,9,88,633,7.19,5,9.78,70.33,maryland
Tyrrell Pigrome,FR,QB,11,62,254,4.10,4,5.64,23.09,maryland
Kenneth Goins Jr.,SR,RB,13,41,241,5.88,4,3.15,18.54,maryland
Trey Edmunds,SR,RB,5,26,158,6.08,1,5.20,31.60,maryland
Jake Funk,FR,RB,13,29,136,4.69,1,2.23,10.46,maryland
Perry Hills,SR,QB,11,91,93,1.02,4,8.27,8.45,maryland
D.J. Moore,SO,WR,13,11,55,5.00,0,0.85,4.23,maryland
Teldrick Morgan,SR,WR,13,6,34,5.67,0,0.46,2.62,maryland
Wes Brown,SR,RB,8,33,25,0.76,0,4.13,3.13,maryland
William Likely III,SR,DB,6,2,15,7.50,0,0.33,2.50,maryland
Levern Jacobs,SR,WR,13,1,10,10.00,0,0.08,0.77,maryland
DJ Turner,FR,WR,8,1,4,4.00,0,0.13,0.50,maryland
Andrew Stefanelli,SR,RB,13,1,1,1.00,1,0.08,0.08,maryland
Caleb Rowe,SR,QB,12,9,-13,-1.44,0,0.75,-1.08,maryland
Max Bortenschlager,FR,QB,2,12,-27,-2.25,0,6.00,-13.50,maryland
Marquis Young,SO,RB,12,198,898,4.54,4,16.50,74.83,massachusetts
Sekai Lindsay,SO,RB,12,33,156,4.73,1,2.75,13.00,massachusetts
Andy Isabella,SO,WR,12,12,100,8.33,0,1.00,8.33,massachusetts
Bilal Ally,FR,RB,9,17,97,5.71,0,1.89,10.78,massachusetts
John Robinson-Woodgett,SR,FB,11,19,68,3.58,1,1.73,6.18,massachusetts
Sadiq Palmer,FR,WR,10,2,17,8.50,1,0.20,1.70,massachusetts
Malik Lee,JR,FB,11,2,0,0.00,0,0.18,0.00,massachusetts
Ross Comis,SO,QB,4,28,-22,-0.79,1,7.00,-5.50,massachusetts
Andrew Ford,SO,QB,11,45,-96,-2.13,2,4.09,-8.73,massachusetts
Doroland Dorceus,JR,RB,13,132,810,6.14,9,10.15,62.31,memphis
"Patrick Taylor, Jr.",FR,RB,13,93,546,5.87,2,7.15,42.00,memphis
Darrell Henderson,FR,RB,13,87,482,5.54,5,6.69,37.08,memphis
Tony Pollard,FR,WR,13,31,159,5.13,1,2.38,12.23,memphis
Jason Stewart,SR,QB,5,25,77,3.08,1,5.00,15.40,memphis
Anthony Miller,JR,WR,13,12,69,5.75,1,0.92,5.31,memphis
Sam Craft,SR,RB,4,16,16,1.00,0,4.00,4.00,memphis
Tearris Wallace,SR,RB,3,7,10,1.43,0,2.33,3.33,memphis
Jae'Lon Oglesby,SO,WR,5,2,5,2.50,0,0.40,1.00,memphis
Deandre Jordan,SR,DB,13,2,2,1.00,0,0.15,0.15,memphis
Riley Ferguson,JR,QB,13,71,-70,-0.99,4,5.46,-5.38,memphis
Mark Walton,SO,RB,13,209,1117,5.34,14,16.08,85.92,miami_florida
Joseph Yearby,JR,RB,13,102,608,5.96,7,7.85,46.77,miami_florida
Gus Edwards,JR,RB,11,59,290,4.92,1,5.36,26.36,miami_florida
Malik Rosier,SO,QB,6,2,65,32.50,1,0.33,10.83,miami_florida
Travis Homer,FR,RB,12,7,44,6.29,0,0.58,3.67,miami_florida
Ahmmon Richards,FR,WR,13,2,8,4.00,0,0.15,0.62,miami_florida
Marquez Williams,SR,FB,13,1,1,1.00,0,0.08,0.08,miami_florida
Brad Kaaya,JR,QB,13,37,-136,-3.68,1,2.85,-10.46,miami_florida
Alonzo Smith,SO,RB,13,163,709,4.35,3,12.54,54.54,miami_ohio
Kenny Young,SO,RB,13,88,557,6.33,2,6.77,42.85,miami_ohio
Maurice Thomas,SO,RB,11,37,258,6.97,0,3.36,23.45,miami_ohio
Gus Ragland,SO,QB,7,84,202,2.40,2,12.00,28.86,miami_ohio
Spencer McInnis,SR,RB,11,45,143,3.18,1,4.09,13.00,miami_ohio
Billy Bahl,SO,QB,7,40,4,0.10,1,5.71,0.57,miami_ohio
Grant Niemiec,JR,RB,12,1,2,2.00,0,0.08,0.17,miami_ohio
Jared Murphy,JR,WR,13,2,-1,-0.50,0,0.15,-0.08,miami_ohio
Justin Martin,SO,P,11,1,-12,-12.00,0,0.09,-1.09,miami_ohio
Noah Wezensky,FR,QB,2,10,-54,-5.40,0,5.00,-27.00,miami_ohio
De'Veon Smith,SR,RB,13,181,846,4.67,10,13.92,65.08,michigan
Chris Evans,FR,RB,13,88,614,6.98,4,6.77,47.23,michigan
Karan Higdon,SO,RB,12,72,425,5.90,6,6.00,35.42,michigan
Ty Isaac,SR,RB,12,74,417,5.64,5,6.17,34.75,michigan
Jabrill Peppers,JR,LB,12,27,167,6.19,3,2.25,13.92,michigan
Eddie McDoom,FR,WR,13,16,160,10.00,0,1.23,12.31,michigan
Jehu Chesson,SR,WR,13,12,63,5.25,1,0.92,4.85,michigan
Khalid Hill,SR,FB,13,25,39,1.56,10,1.92,3.00,michigan
Bobby Henderson,SR,FB,12,5,37,7.40,1,0.42,3.08,michigan
