name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Spencer Sanders,SR,QB,9,29,19,65.5,278,9.6,3,0,180.18,3.2,30.9,mississippi
Walker Howard,FR,QB,2,4,3,75.0,56,14.0,0,0,192.60,2.0,28.0,mississippi
Jordan Watkins,SR,WR,13,1,1,100.0,15,15.0,0,0,226.00,0.1,1.2,mississippi
Charlie Pollock,SO,P,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,mississippi
Will Rogers,SR,QB,8,237,142,59.9,1626,6.9,12,4,130.88,29.6,203.3,mississippi_state
Mike Wright,SR,QB,12,85,48,56.5,453,5.3,3,3,105.82,7.1,37.8,mississippi_state
Chris Parson,FR,QB,2,26,11,42.3,103,4.0,0,3,52.51,13.0,51.5,mississippi_state
Brady Cook,JR,QB,13,369,244,66.1,3317,9.0,21,6,157.17,28.4,255.2,missouri
Sam Horn,FR,QB,3,6,3,50.0,54,9.0,1,1,147.27,2.0,18.0,missouri
Luke Bauer,SO,K,13,1,1,100.0,39,39.0,1,0,757.60,0.1,3.0,missouri
Tai Lavatai,SR,QB,8,101,56,55.4,701,6.9,5,2,126.13,12.6,87.6,navy
Xavier Arline,SR,QB,9,44,23,52.3,320,7.3,2,2,119.27,4.9,35.6,navy
Braxton Woodson,FR,QB,4,40,17,42.5,163,4.1,1,1,79.98,10.0,40.8,navy
Blake Horvath,SO,QB,4,12,6,50.0,84,7.0,2,0,163.80,3.0,21.0,navy
Eli Heidenreich,SO,SB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,navy
Heinrich Haarberg,SO,QB,10,157,77,49.0,967,6.2,7,7,106.58,15.7,96.7,nebraska
Chubba Purdy,SO,QB,6,57,31,54.4,382,6.7,2,3,111.74,9.5,63.7,nebraska
Jeff Sims,JR,QB,5,47,28,59.6,282,6.0,1,6,91.46,9.4,56.4,nebraska
Brendon Lewis,SO,QB,12,236,131,55.5,1313,5.6,2,6,99.97,19.7,109.4,nevada
AJ Bianco,FR,QB,8,82,45,54.9,614,7.5,4,5,121.68,10.3,76.8,nevada
Shane Illingworth,JR,QB,1,27,15,55.6,175,6.5,0,1,102.59,27.0,175.0,nevada
Dylan Hopkins,SR,QB,11,282,157,55.7,2074,7.4,11,9,123.94,25.6,188.5,new_mexico
Devon Dampier,FR,QB,9,64,40,62.5,525,8.2,6,0,162.35,7.1,58.3,new_mexico
DC Tabscott,SO,QB,3,5,1,20.0,16,3.2,0,1,6.88,1.7,5.3,new_mexico
Diego Pavia,JR,QB,15,366,221,60.4,2973,8.1,26,9,147.13,24.4,198.2,new_mexico_state
Blaze Berlowitz,FR,QB,1,19,10,52.6,134,7.1,1,1,118.72,19.0,134.0,new_mexico_state
Eli Stowers,SO,QB,15,8,4,50.0,99,12.4,1,0,195.20,0.5,6.6,new_mexico_state
Drake Maye,SO,QB,12,425,269,63.3,3608,8.5,24,9,149.00,35.4,300.7,north_carolina
Conner Harrell,FR,QB,5,33,22,66.7,278,8.4,2,2,145.31,6.6,55.6,north_carolina
Jefferson Boaz,JR,QB,1,1,1,100.0,3,3.0,0,0,125.20,1.0,3.0,north_carolina
Caleb Hood,JR,RB,7,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,north_carolina
Brennan Armstrong,SR,QB,12,262,160,61.1,1785,6.8,11,7,126.81,21.8,148.8,north_carolina_state
MJ Morris,SO,QB,4,113,63,55.8,719,6.4,7,5,120.79,28.3,179.8,north_carolina_state
Kevin KC Concepcion,FR,WR,13,3,1,33.3,17,5.7,1,0,190.93,0.2,1.3,north_carolina_state
Chandler Rogers,JR,QB,12,421,262,62.2,3382,8.0,29,5,150.06,35.1,281.8,north_texas
Stone Earle,JR,QB,4,40,22,55.0,274,6.9,4,4,125.54,10.0,68.5,north_texas
Rocky Lombardi,SR,QB,13,327,189,57.8,2274,7.0,11,7,123.03,25.2,174.9,northern_illinois
Ethan Hampton,SO,QB,4,33,19,57.6,147,4.5,2,2,102.88,8.3,36.8,northern_illinois
Tom Foley,JR,P,13,1,1,100.0,32,32.0,1,0,698.80,0.1,2.5,northern_illinois
Justin Lynch,JR,RB,5,1,1,100.0,7,7.0,1,0,488.80,0.2,1.4,northern_illinois
Trayvon Rudolph,JR,WR,13,1,1,100.0,7,7.0,0,0,158.80,0.1,0.5,northern_illinois
Ben Bryant,SR,QB,9,277,173,62.5,1807,6.5,13,6,128.41,30.8,200.8,northwestern
Brendan Sullivan,JR,QB,8,99,63,63.6,714,7.2,6,2,140.18,12.4,89.3,northwestern
Ryan Hilinski,SR,QB,3,4,2,50.0,88,22.0,1,0,317.30,1.3,29.3,northwestern
Jack Lausch,SO,QB,10,3,2,66.7,10,3.3,0,0,94.67,0.3,1.0,northwestern
Hunter Renner,SR,P,13,1,1,100.0,7,7.0,0,0,158.80,0.1,0.5,northwestern
Sam Hartman,SR,QB,12,301,191,63.5,2689,8.9,24,8,159.50,25.1,224.1,notre_dame
Steve Angeli,FR,QB,8,44,34,77.3,504,11.5,7,1,221.44,5.5,63.0,notre_dame
Kenny Minchey,FR,QB,3,2,2,100.0,12,6.0,0,0,150.40,0.7,4.0,notre_dame
Kurtis Rourke,SR,QB,11,307,195,63.5,2207,7.2,11,5,132.47,27.9,200.6,ohio
CJ Harris,SR,QB,2,49,25,51.0,248,5.1,2,3,94.76,24.5,124.0,ohio
Parker Navarro,SR,QB,6,26,18,69.2,185,7.1,3,1,159.39,4.3,30.8,ohio
Miles Cross,JR,WR,11,1,1,100.0,7,7.0,0,0,158.80,0.1,0.6,ohio
Kyle McCord,JR,QB,12,348,229,65.8,3170,9.1,24,6,161.64,29.0,264.2,ohio_state
Devin Brown,SO,QB,6,28,16,57.1,217,7.8,2,1,138.67,4.7,36.2,ohio_state
Lincoln Kienholz,FR,QB,3,22,10,45.5,111,5.0,0,0,87.84,7.3,37.0,ohio_state
Emeka Egbuka,JR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ohio_state
Dillon Gabriel,SR,QB,12,384,266,69.3,3660,9.5,30,6,171.98,32.0,305.0,oklahoma
Jackson Arnold,FR,QB,7,69,44,63.8,563,8.2,4,3,142.74,9.9,80.4,oklahoma
Alan Bowman,SR,QB,14,501,304,60.7,3460,6.9,15,14,122.98,35.8,247.1,oklahoma_state
Gunnar Gundy,SO,QB,4,34,21,61.8,202,5.9,1,0,121.38,8.5,50.5,oklahoma_state
Garret Rangel,FR,QB,5,32,17,53.1,172,5.4,2,1,112.66,6.4,34.4,oklahoma_state
Brennan Presley,SR,WR,14,2,2,100.0,37,18.5,0,0,255.40,0.1,2.6,oklahoma_state
Ollie Gordon II,SO,RB,14,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,oklahoma_state
Grant Wilson,JR,QB,12,312,178,57.1,2149,6.9,17,8,127.76,26.0,179.1,old_dominion
Jack Shields,SO,QB,6,47,25,53.2,353,7.5,2,3,117.55,7.8,58.8,old_dominion
Ahmarian Granger,SO,WR,13,1,1,100.0,30,30.0,1,0,682.00,0.1,2.3,old_dominion
Bo Nix,SR,QB,14,470,364,77.4,4508,9.6,45,3,188.32,33.6,322.0,oregon
Ty Thompson,SO,QB,7,31,24,77.4,297,9.6,4,1,194.03,4.4,42.4,oregon
Austin Novosad,FR,QB,3,11,9,81.8,52,4.7,0,0,121.53,3.7,17.3,oregon
Bucky Irving,JR,RB,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oregon
Ross James,SO,P,14,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,oregon
DJ Uiagalelei,JR,QB,12,315,180,57.1,2638,8.4,21,7,145.05,26.3,219.8,oregon_state
Aidan Chiles,FR,QB,9,35,24,68.6,309,8.8,4,0,180.45,3.9,34.3,oregon_state
Ben Gulbranson,SO,QB,2,28,17,60.7,186,6.6,1,1,121.15,14.0,93.0,oregon_state
Jesiah Irish,SR,WR,12,1,1,100.0,15,15.0,0,0,226.00,0.1,1.3,oregon_state
Deshaun Fenwick,SR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oregon_state
Drew Allar,SO,QB,13,389,233,59.9,2631,6.8,25,2,136.89,29.9,202.4,penn_state
Beau Pribula,FR,QB,11,21,11,52.4,149,7.1,4,0,174.84,1.9,13.5,penn_state
Trey Potts,SR,RB,13,1,1,100.0,11,11.0,1,0,522.40,0.1,0.8,penn_state
Kaytron Allen,SO,RB,13,1,1,100.0,4,4.0,0,0,133.60,0.1,0.3,penn_state
KeAndre Lambert-Smith,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,penn_state
Christian Veilleux,SO,QB,7,184,94,51.1,1179,6.4,7,8,108.77,26.3,168.4,pittsburgh
Phil Jurkovec,SR,QB,6,112,57,50.9,818,7.3,6,3,124.56,18.7,136.3,pittsburgh
Nate Yarnell,SO,QB,4,62,41,66.1,595,9.6,4,1,164.80,15.5,148.8,pittsburgh
Hudson Card,JR,QB,11,365,215,58.9,2387,6.5,15,8,123.02,33.2,217.0,purdue
Ryan Browne,FR,QB,1,16,12,75.0,104,6.5,0,2,104.60,16.0,104.0,purdue
Bennett Meredith,FR,QB,3,11,7,63.6,43,3.9,0,0,96.48,3.7,14.3,purdue
JT Daniels,SR,QB,9,287,181,63.1,2443,8.5,21,7,153.84,31.9,271.4,rice
AJ Padgett,FR,QB,6,117,71,60.7,721,6.2,8,6,124.75,19.5,120.2,rice
Chase Jenkins,FR,QB,5,19,13,68.4,100,5.3,0,1,102.10,3.8,20.0,rice
Shawqi Itraish,SO,QB,3,4,2,50.0,19,4.8,0,2,-10.10,1.3,6.3,rice
Luke McCaffrey,JR,WR,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,rice
Quinton Jackson,FR,RB,13,1,1,100.0,-1,-1.0,0,0,91.60,0.1,-0.1,rice
Gavin Wimsatt,JR,QB,13,289,138,47.8,1735,6.0,9,8,102.92,22.2,133.5,rutgers
Evan Simon,JR,QB,1,3,2,66.7,30,10.0,1,0,260.67,3.0,30.0,rutgers
Ajani Sheppard,FR,QB,1,2,2,100.0,23,11.5,0,0,196.60,2.0,23.0,rutgers
Keegan Shoemaker,SR,QB,11,419,264,63.0,2506,6.0,15,11,119.81,38.1,227.8,sam_houston_state
Grant Gunnell,SR,QB,1,22,14,63.6,100,4.5,0,1,92.73,22.0,100.0,sam_houston_state
Noah Smith,JR,WR,12,4,3,75.0,41,10.3,0,0,161.10,0.3,3.4,sam_houston_state
Simeon Evans,SO,ATH,10,1,1,100.0,23,23.0,0,0,293.20,0.1,2.3,sam_houston_state
Jalen Mayden,SR,QB,12,314,199,63.4,2031,6.5,10,9,122.49,26.2,169.3,san_diego_state
Martin Blake,SO,RB,12,1,1,100.0,32,32.0,0,0,368.80,0.1,2.7,san_diego_state
Tobin O'Dell,FR,QB,3,2,1,50.0,0,0.0,0,1,-50.00,0.7,0.0,san_diego_state
Zechariah Ramirez,FR,K,12,1,1,100.0,-2,-2.0,0,0,83.20,0.1,-0.2,san_diego_state
Chevan Cordeiro,SR,QB,13,362,223,61.6,2773,7.7,20,4,141.96,27.8,213.3,san_jose_state
Jay Butterfield,SO,QB,4,11,7,63.6,80,7.3,1,0,154.73,2.8,20.0,san_jose_state
Nick Nash,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,san_jose_state
Preston Stone,SO,QB,12,344,206,59.9,3197,9.3,28,6,161.32,28.7,266.4,smu
Kevin Jennings,FR,QB,8,105,61,58.1,618,5.9,5,2,119.44,13.1,77.3,smu
Alex Padilla,SR,QB,4,7,5,71.4,59,8.4,0,0,142.23,1.8,14.8,smu
Keldric Luster,FR,QB,2,6,2,33.3,23,3.8,0,0,65.53,3.0,11.5,smu
Ryan Bujcevski,SR,P,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,smu
Carter Bradley,SR,QB,11,326,221,67.8,2660,8.2,19,7,151.27,29.6,241.8,south_alabama
Gio Lopez,FR,QB,5,61,41,67.2,475,7.8,4,2,147.70,12.2,95.0,south_alabama
Desmond Trotter,SR,QB,5,41,29,70.7,351,8.6,5,2,173.12,8.2,70.2,south_alabama
Spencer Rattler,SR,QB,12,399,275,68.9,3186,8.0,19,8,147.69,33.3,265.5,south_carolina
LaNorris Sellers,FR,QB,3,4,4,100.0,86,21.5,2,0,445.60,1.3,28.7,south_carolina
Kai Kroeger,SR,P,12,2,1,50.0,32,16.0,0,0,184.40,0.2,2.7,south_carolina
Luke Doty,JR,QB,12,4,2,50.0,17,4.3,0,0,85.70,0.3,1.4,south_carolina
Colten Gauthier,SO,QB,1,2,1,50.0,15,7.5,0,0,113.00,2.0,15.0,south_carolina
Byrum Brown,FR,QB,13,427,276,64.6,3292,7.7,26,11,144.34,32.8,253.2,south_florida
Sean Atkins,JR,WR,13,4,4,100.0,149,37.3,1,0,495.40,0.3,11.5,south_florida
Bryce Archie,FR,QB,7,15,7,46.7,53,3.5,0,0,76.35,2.1,7.6,south_florida
Israel Carter,FR,QB,3,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,south_florida
Nay'Quan Wright,SR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,south_florida
Billy Wiles,SO,QB,11,301,162,53.8,1940,6.4,11,7,115.37,27.4,176.4,southern_mississippi
Ethan Crawford,FR,QB,6,36,17,47.2,240,6.7,3,0,130.72,6.0,40.0,southern_mississippi
Holman Edwards,JR,QB,4,19,8,42.1,70,3.7,0,1,62.53,4.8,17.5,southern_mississippi
Chandler Pittman,JR,RB,12,1,1,100.0,38,38.0,1,0,749.20,0.1,3.2,southern_mississippi
"Frank Gore, Jr.",JR,RB,12,5,0,0.0,0,0.0,0,0,0.00,0.4,0.0,southern_mississippi
Jakarius Caston,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,southern_mississippi
Ashton Daniels,SO,QB,12,325,191,58.8,2247,6.9,11,8,123.10,27.1,187.3,stanford
Justin Lamson,SO,QB,12,88,38,43.2,504,5.7,0,2,86.74,7.3,42.0,stanford
Ari Patu,JR,QB,2,6,3,50.0,37,6.2,0,0,101.80,3.0,18.5,stanford
Beau Nelson,SR,QB,1,5,1,20.0,8,1.6,0,0,33.44,5.0,8.0,stanford
Tiger Bachmeier,FR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,stanford
Garrett Shrader,SR,QB,11,214,134,62.6,1686,7.9,13,6,143.24,19.5,153.3,syracuse
Carlos Del Rio-Wilson,SO,QB,7,51,26,51.0,282,5.5,3,6,93.30,7.3,40.3,syracuse
Dan Villari,SO,TE,13,33,23,69.7,177,5.4,1,2,112.64,2.5,13.6,syracuse
Braden Davis,FR,QB,3,14,7,50.0,78,5.6,0,0,96.80,4.7,26.0,syracuse
Donovan Brown,FR,WR,13,1,1,100.0,9,9.0,0,0,175.60,0.1,0.7,syracuse
Luke MacPhail,SO,QB,3,1,0,0.0,0,0.0,0,1,-200.00,0.3,0.0,syracuse
LeQuint Allen,SO,RB,13,2,1,50.0,-9,-4.5,0,0,12.20,0.2,-0.7,syracuse
Josh Hoover,FR,QB,10,298,185,62.1,2206,7.4,15,9,134.84,29.8,220.6,tcu
Chandler Morris,SO,QB,7,203,133,65.5,1532,7.5,12,5,143.49,29.0,218.9,tcu
Grant Tisdale,SR,QB,1,1,1,100.0,8,8.0,0,0,167.20,1.0,8.0,tcu
JP Richardson,JR,WR,12,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,tcu
E.J. Warner,SO,QB,10,445,256,57.5,3076,6.9,23,12,127.26,44.5,307.6,temple
Quincy Patterson,SR,QB,10,48,20,41.7,184,3.8,0,3,61.37,4.8,18.4,temple
Forrest Brock,JR,QB,1,15,7,46.7,60,4.0,0,1,66.94,15.0,60.0,temple
Joe Milton III,SR,QB,12,354,229,64.7,2813,7.9,20,5,147.27,29.5,234.4,tennessee
Nico Iamaleava,FR,QB,5,45,28,62.2,314,7.0,2,0,135.51,9.0,62.8,tennessee
Gaston Moore,JR,QB,4,10,4,40.0,36,3.6,0,0,70.24,2.5,9.0,tennessee
Navy Shuler,JR,QB,1,1,1,100.0,-1,-1.0,0,0,91.60,1.0,-1.0,tennessee
Quinn Ewers,SO,QB,12,394,272,69.0,3479,8.8,22,6,158.59,32.8,289.9,texas
Maalik Murphy,FR,QB,7,71,40,56.3,477,6.7,3,3,118.26,10.1,68.1,texas
Xavier Worthy,JR,WR,14,2,1,50.0,35,17.5,0,0,197.00,0.1,2.5,texas
Arch Manning,FR,QB,2,5,2,40.0,30,6.0,0,0,90.40,2.5,15.0,texas
Savion Red,SO,RB,12,1,1,100.0,25,25.0,0,0,310.00,0.1,2.1,texas
Ryan Sanborn,SR,P,14,1,1,100.0,1,1.0,0,0,108.40,0.1,0.1,texas
Max Johnson,SO,QB,8,190,118,62.1,1452,7.6,9,5,136.67,23.8,181.5,texas_a&m
Conner Weigman,SO,QB,4,119,82,68.9,979,8.2,8,2,156.85,29.8,244.8,texas_a&m
Jaylen Henderson,SO,QB,5,78,53,67.9,715,9.2,6,2,165.20,15.6,143.0,texas_a&m
Marcel Reed,FR,QB,3,36,21,58.3,374,10.4,1,1,149.21,12.0,124.7,texas_a&m
TJ Finley,SO,QB,13,414,279,67.4,3439,8.3,24,8,152.44,31.8,264.5,texas_state
Malik Hornsby,JR,QB,7,15,8,53.3,83,5.5,0,1,86.48,2.1,11.9,texas_state
Behren Morton,SO,QB,10,293,182,62.1,1757,6.0,15,8,123.92,29.3,175.7,texas_tech
Tyler Shough,SR,QB,4,111,67,60.4,746,6.7,7,4,130.42,27.8,186.5,texas_tech
Jake Strong,FR,QB,3,65,35,53.8,409,6.3,2,6,98.39,21.7,136.3,texas_tech
Coy Eakin,FR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas_tech
Dequan Finn,JR,QB,13,317,201,63.4,2657,8.4,22,9,151.04,24.4,204.4,toledo
Tucker Gleason,SO,QB,14,55,28,50.9,383,7.0,4,1,129.77,3.9,27.4,toledo
John Alan Richter,FR,QB,1,4,3,75.0,49,12.3,0,0,177.90,4.0,49.0,toledo
Gunnar Watson,SR,QB,14,439,268,61.0,3569,8.1,27,6,146.91,31.4,254.9,troy
Goose Crowder,SO,QB,14,13,9,69.2,94,7.2,1,0,155.35,0.9,6.7,troy
Chris Lewis,SO,WR,14,2,2,100.0,41,20.5,1,0,437.20,0.1,2.9,troy
Jabre Barber,JR,WR,14,2,1,50.0,20,10.0,0,0,134.00,0.1,1.4,troy
Michael Pratt,JR,QB,11,283,185,65.4,2406,8.5,22,5,158.91,25.7,218.7,tulane
Kai Horton,SO,QB,5,82,44,53.7,604,7.4,3,2,122.72,16.4,120.8,tulane
Justin Ibieta,SO,QB,3,2,0,0.0,0,0.0,0,0,0.00,0.7,0.0,tulane
Garrett Mmahat,FR,WR,6,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,tulane
Cardell Williams,FR,QB,9,132,79,59.8,1149,8.7,10,7,147.36,14.7,127.7,tulsa
Kirk Francis,FR,QB,4,121,68,56.2,967,8.0,6,3,134.73,30.3,241.8,tulsa
Braylon Braxton,SO,QB,6,50,22,44.0,212,4.2,2,6,68.82,8.3,35.3,tulsa
Roman Fuller,JR,QB,4,30,20,66.7,121,4.0,2,3,102.55,7.5,30.3,tulsa
CJ Coombes,,DB,4,1,1,100.0,7,7.0,0,0,158.80,0.3,1.8,tulsa
Jacob Zeno,JR,QB,11,379,279,73.6,3126,8.2,20,9,155.56,34.5,284.2,uab
Landry Lyddy,SO,QB,3,22,14,63.6,121,5.5,1,3,97.57,7.3,40.3,uab
Harrison Barker,JR,QB,4,13,6,46.2,75,5.8,1,1,104.61,3.3,18.8,uab
Terrell McDonald,SR,TE,12,1,1,100.0,55,55.0,0,0,562.00,0.1,4.6,uab
Trace Campbell,FR,QB,1,9,4,44.4,47,5.2,0,0,88.30,9.0,47.0,uab
Fred Farrier II,SO,WR,12,1,1,100.0,28,28.0,0,0,335.20,0.1,2.3,uab
Bryce Damous,SR,TE,12,1,1,100.0,15,15.0,0,0,226.00,0.1,1.3,uab
Jermaine Brown Jr.,SR,RB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,uab
John Rhys Plumlee,SR,QB,10,256,161,62.9,2271,8.9,15,8,150.49,25.6,227.1,ucf
Timmy McClain,SO,QB,7,102,64,62.7,1065,10.4,9,3,173.69,14.6,152.1,ucf
Dylan Rizk,FR,QB,1,5,4,80.0,28,5.6,0,0,127.04,5.0,28.0,ucf
Kobe Hudson,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ucf
RJ Harvey,SR,RB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ucf
Dante Moore,FR,QB,9,213,114,53.5,1610,7.6,11,9,125.61,23.7,178.9,ucla
Ethan Garbers,JR,QB,11,146,98,67.1,1136,7.8,11,3,153.23,13.3,103.3,ucla
Collin Schlee,JR,QB,7,47,25,53.2,217,4.6,2,2,97.50,6.7,31.0,ucla
Chase Griffin,SR,QB,3,4,1,25.0,16,4.0,0,0,58.60,1.3,5.3,ucla
Jayden Maiava,FR,QB,14,353,224,63.5,3085,8.7,17,10,147.09,25.2,220.4,unlv
Doug Brumfield,JR,QB,8,50,26,52.0,252,5.0,0,2,86.34,6.3,31.5,unlv
Marshall Nichols,SO,P,14,1,1,100.0,12,12.0,0,0,200.80,0.1,0.9,unlv
Caleb Williams,JR,QB,12,388,266,68.6,3633,9.4,30,5,170.15,32.3,302.8,usc
Miller Moss,SO,QB,5,65,46,70.8,681,10.5,7,1,191.24,13.0,136.2,usc
Mario Williams,JR,WR,12,1,1,100.0,15,15.0,0,0,226.00,0.1,1.3,usc
Malachi Nelson,FR,QB,1,3,1,33.3,0,0.0,0,0,33.33,3.0,0.0,usc
Bryson Barnes,JR,QB,11,242,142,58.7,1572,6.5,12,11,120.52,22.0,142.9,utah
Nate Johnson,FR,QB,8,72,39,54.2,499,6.9,3,0,126.14,9.0,62.4,utah
Devaughn Vele,JR,WR,10,3,1,33.3,6,2.0,0,0,50.13,0.3,0.6,utah
Cooper Legas,SR,QB,9,213,138,64.8,1815,8.5,19,8,158.30,23.7,201.7,utah_state
McCae Hillstead,FR,QB,8,158,94,59.5,1062,6.7,11,8,128.79,19.8,132.8,utah_state
Levi Williams,JR,QB,11,61,35,57.4,425,7.0,5,2,136.39,5.5,38.6,utah_state
Micah Davis,JR,WR,11,1,1,100.0,2,2.0,0,0,116.80,0.1,0.2,utah_state
Stephen Kotsanlee,SR,P,6,1,1,100.0,1,1.0,0,0,108.40,0.2,0.2,utah_state
Jalen Royals,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utah_state
Terrell Vaughn,SR,WR,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,utah_state
Cade McConnell,SO,QB,7,172,92,53.5,1437,8.4,6,4,130.53,24.6,205.3,utep
Gavin Hardison,SR,QB,5,129,73,56.6,947,7.3,5,7,120.19,25.8,189.4,utep
Kevin Hurley,JR,QB,7,22,10,45.5,196,8.9,2,0,150.30,3.1,28.0,utep
Jake McNamara,FR,QB,2,7,3,42.9,32,4.6,0,1,52.69,3.5,16.0,utep
Frank Harris,SR,QB,10,336,218,64.9,2506,7.5,18,8,140.45,33.6,250.6,utsa
Owen McCown,FR,QB,7,58,43,74.1,442,7.6,4,3,150.58,8.3,63.1,utsa
Eddie Lee Marburger,SO,QB,3,47,29,61.7,300,6.4,3,1,132.12,15.7,100.0,utsa
Joshua Cephus,SR,WR,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,utsa
Oscar Cardenas,SR,TE,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,utsa
AJ Swann,SO,QB,6,196,107,54.6,1457,7.4,12,7,130.10,32.7,242.8,vanderbilt
Ken Seals,SR,QB,10,179,105,58.7,1183,6.6,11,4,129.99,17.9,118.3,vanderbilt
Walter Taylor,SO,QB,5,15,5,33.3,44,2.9,0,1,44.64,3.0,8.8,vanderbilt
Anthony Colandrea,FR,QB,8,246,154,62.6,1958,8.0,13,9,139.58,30.8,244.8,virginia
Tony Muskett,SR,QB,6,147,93,63.3,1031,7.0,6,5,128.86,24.5,171.8,virginia
Grady Brosterhous,SO,QB,6,1,1,100.0,21,21.0,0,0,276.40,0.2,3.5,virginia
Jared Rayman,SR,QB,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia
Malik Washington,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia
Kyron Drones,SO,QB,13,285,166,58.2,2085,7.3,17,3,137.27,21.9,160.4,virginia_tech
Grant Wells,SR,QB,6,69,38,55.1,521,7.6,5,2,136.61,11.5,86.8,virginia_tech
Malachi Thomas,SO,RB,13,1,1,100.0,16,16.0,1,0,564.40,0.1,1.2,virginia_tech
William Pop Watson III,FR,QB,2,1,0,0.0,0,0.0,0,0,0.00,0.5,0.0,virginia_tech
Jaylin Lane,SR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,virginia_tech
Mitch Griffis,SO,QB,9,207,124,59.9,1553,7.5,9,7,130.51,23.0,172.6,wake_forest
Michael Kern,JR,QB,4,92,57,62.0,647,7.0,4,2,131.04,23.0,161.8,wake_forest
Santino Marucci,SO,QB,3,21,12,57.1,151,7.2,1,2,114.20,7.0,50.3,wake_forest
Jahmal Banks,JR,WR,12,1,1,100.0,17,17.0,0,0,242.80,0.1,1.4,wake_forest
Michael Penix Jr.,SR,QB,15,555,363,65.4,4903,8.8,36,11,157.06,37.0,326.9,washington
Dylan Morris,JR,QB,4,14,9,64.3,224,16.0,1,1,207.97,3.5,56.0,washington
Germie Bernard,SO,WR,14,1,1,100.0,14,14.0,0,0,217.60,0.1,1.0,washington
Jalen McMillan,JR,WR,11,2,1,50.0,9,4.5,0,0,87.80,0.2,0.8,washington
Dillon Johnson,JR,RB,14,2,2,100.0,5,2.5,1,0,286.00,0.1,0.4,washington
Cameron Ward,JR,QB,12,485,323,66.6,3736,7.7,25,7,145.43,40.4,311.3,washington_state
John Mateer,FR,QB,11,17,13,76.5,235,13.8,2,1,219.65,1.5,21.4,washington_state
Lincoln Victor,SR,WR,11,3,1,33.3,39,13.0,0,0,142.53,0.3,3.5,washington_state
Nick Haberer,JR,P,12,1,1,100.0,18,18.0,0,0,251.20,0.1,1.5,washington_state
Emmett Brown,FR,QB,1,4,2,50.0,14,3.5,0,1,29.40,4.0,14.0,washington_state
Garrett Greene,JR,QB,12,277,147,53.1,2406,8.7,16,4,142.20,23.1,200.5,west_virginia
Nicco Marchiol,FR,QB,9,53,30,56.6,247,4.7,2,3,96.87,5.9,27.4,west_virginia
Traylon Ray,FR,WR,12,1,1,100.0,21,21.0,0,0,276.40,0.1,1.8,west_virginia
Austin Reed,SR,QB,12,470,289,61.5,3340,7.1,31,11,138.27,39.2,278.3,western_kentucky
Caden Veltkamp,FR,QB,3,54,41,75.9,387,7.2,5,1,162.98,18.0,129.0,western_kentucky
Turner Helton,FR,QB,3,12,11,91.7,97,8.1,1,1,170.40,4.0,32.3,western_kentucky
Dalvin Smith,JR,WR,11,1,1,100.0,32,32.0,1,0,698.80,0.1,2.9,western_kentucky
Bronson Barron,JR,QB,2,2,1,50.0,-3,-1.5,0,1,-62.60,1.0,-1.5,western_kentucky
Hayden Wolff,JR,QB,8,226,148,65.5,1505,6.7,8,5,128.69,28.3,188.1,western_michigan
Treyson Bourguet,FR,QB,6,103,57,55.3,713,6.9,4,1,124.35,17.2,118.8,western_michigan
Jack Salopek,SO,QB,6,63,42,66.7,316,5.0,1,2,107.69,10.5,52.7,western_michigan
