name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Jimmy Williams,SR,WR,10,1,2,2.00,0,0.10,0.20,east_carolina
Gardner Minshew,JR,QB,10,18,-40,-2.22,0,1.80,-4.00,east_carolina
Ian Eriksen,JR,RB,12,179,805,4.50,8,14.92,67.08,eastern_michigan
Shaq Vann,JR,RB,9,113,520,4.60,3,12.56,57.78,eastern_michigan
Breck Turner,SO,RB,9,31,118,3.81,1,3.44,13.11,eastern_michigan
Blake Banham,JR,RB,8,36,97,2.69,1,4.50,12.13,eastern_michigan
Isaac Stiebeling,FR,QB,2,7,48,6.86,0,3.50,24.00,eastern_michigan
Kyle Rachwal,JR,LB,12,1,27,27.00,0,0.08,2.25,eastern_michigan
Sergio Bailey II,SR,WR,12,2,25,12.50,0,0.17,2.08,eastern_michigan
Antoine Porter,SR,WR,12,1,-16,-16.00,0,0.08,-1.33,eastern_michigan
Brogan Roback,SR,QB,12,40,-47,-1.18,1,3.33,-3.92,eastern_michigan
Lamical Perine,SO,RB,11,136,562,4.13,8,12.36,51.09,florida
Malik Davis,FR,RB,7,79,526,6.66,2,11.29,75.14,florida
Mark Thompson,SR,RB,11,58,297,5.12,3,5.27,27.00,florida
Adarius Lemons,FR,RB,9,19,136,7.16,0,2.11,15.11,florida
Kadarius Toney,FR,ATH,8,14,120,8.57,1,1.75,15.00,florida
Malik Zaire,SR,QB,4,22,39,1.77,0,5.50,9.75,florida
Feleipe Franks,FR,QB,11,58,20,0.34,0,5.27,1.82,florida
Brandon Powell,SR,WR,11,4,15,3.75,1,0.36,1.36,florida
Dre Massey,JR,WR,11,3,9,3.00,0,0.27,0.82,florida
Tyrie Cleveland,SO,WR,10,2,6,3.00,0,0.20,0.60,florida
Tyriek Hopkins,SO,RB,5,1,4,4.00,0,0.20,0.80,florida
Luke Del Rio,JR,QB,2,2,-9,-4.50,0,1.00,-4.50,florida
Devin Singletary,SO,RB,14,301,1920,6.38,32,21.50,137.14,florida_atlantic
"Gregory Howell, Jr.",SR,RB,12,112,740,6.61,5,9.33,61.67,florida_atlantic
Jason Driskel,JR,QB,13,84,427,5.08,8,6.46,32.85,florida_atlantic
"Kerrith Whyte, Jr.",SO,RB,14,55,347,6.31,2,3.93,24.79,florida_atlantic
John Franklin III,SR,WR,13,16,229,14.31,2,1.23,17.62,florida_atlantic
Willie Wright,FR,WR,13,19,139,7.32,1,1.46,10.69,florida_atlantic
Gerald Hearns,JR,RB,7,11,67,6.09,0,1.57,9.57,florida_atlantic
Marcus Clark,SR,RB,12,13,60,4.62,0,1.08,5.00,florida_atlantic
De'Andre Johnson,SO,QB,4,4,31,7.75,0,1.00,7.75,florida_atlantic
Tyrek Tisdale,FR,RB,8,7,30,4.29,0,0.88,3.75,florida_atlantic
Daniel Parr,SO,QB,9,25,26,1.04,2,2.78,2.89,florida_atlantic
Kalib Woods,SR,WR,8,2,22,11.00,0,0.25,2.75,florida_atlantic
Kamrin Solomon,SR,WR,12,5,22,4.40,0,0.42,1.83,florida_atlantic
Ryan Rickel,SR,P,14,2,22,11.00,0,0.14,1.57,florida_atlantic
DeAndre McNeal,JR,WR,11,1,3,3.00,0,0.09,0.27,florida_atlantic
D'Anfernee McGriff,SO,WR,11,1,-1,-1.00,0,0.09,-0.09,florida_atlantic
Alex Gardner,SR,RB,13,181,791,4.37,6,13.92,60.85,florida_international
Napoleon Maxwell,JR,RB,13,81,477,5.89,5,6.23,36.69,florida_international
Shawndarrius Phillips,SO,RB,13,104,469,4.51,4,8.00,36.08,florida_international
Alex McGough,SR,QB,13,78,231,2.96,5,6.00,17.77,florida_international
D'Vonte Price,FR,RB,10,15,131,8.73,0,1.50,13.10,florida_international
Maurice Alexander,SO,QB,8,22,7,0.32,0,2.75,0.88,florida_international
Shermar Thornton,FR,WR,7,1,5,5.00,0,0.14,0.71,florida_international
Darrius Scott,SO,WR,11,1,3,3.00,0,0.09,0.27,florida_international
Thomas Owens,SR,WR,9,1,-1,-1.00,0,0.11,-0.11,florida_international
Stone Wilson,JR,P,13,2,-21,-10.50,0,0.15,-1.62,florida_international
Cam Akers,FR,RB,13,194,1025,5.28,7,14.92,78.85,florida_state
Jacques Patrick,JR,RB,11,132,735,5.57,7,12.00,66.82,florida_state
Amir Rasul,SO,RB,12,33,152,4.61,0,2.75,12.67,florida_state
Ryan Green,SR,RB,5,13,126,9.69,3,2.60,25.20,florida_state
Nyqwan Murray,JR,WR,12,3,15,5.00,1,0.25,1.25,florida_state
Josh Sweat,JR,DE,12,2,13,6.50,0,0.17,1.08,florida_state
Brock Ruble,JR,OL,10,0,6,-,0,-,-,florida_state
Colton Plante,JR,FB,3,1,6,6.00,0,0.33,2.00,florida_state
Keith Gavin,SO,WR,10,1,6,6.00,0,0.10,0.60,florida_state
Alec Eberle,JR,OL,13,0,4,-,0,-,-,florida_state
J.J. Cosentino,JR,QB,7,2,2,1.00,0,0.29,0.29,florida_state
Blaik Middleton,SO,RB,1,1,1,1.00,0,1.00,1.00,florida_state
Gabe Nabers,SO,FB,13,2,-3,-1.50,0,0.15,-0.23,florida_state
Levonta Taylor,SO,DB,13,1,-4,-4.00,0,0.08,-0.31,florida_state
George Campbell,SO,WR,4,1,-4,-4.00,0,0.25,-1.00,florida_state
Deondre Francois,SO,QB,1,9,-9,-1.00,0,9.00,-9.00,florida_state
James Blackman,FR,QB,12,64,-39,-0.61,0,5.33,-3.25,florida_state
Jordan Mims,FR,RB,14,151,627,4.15,6,10.79,44.79,fresno_state
Josh Hokit,SO,RB,14,128,583,4.55,7,9.14,41.64,fresno_state
Ronnie Rivers,FR,RB,13,101,480,4.75,5,7.77,36.92,fresno_state
Marcus McMaryion,JR,QB,14,57,302,5.30,4,4.07,21.57,fresno_state
Dejonte O'Neal,JR,RB,13,25,106,4.24,0,1.92,8.15,fresno_state
Da'Mari Scott,SR,WR,14,14,93,6.64,0,1.00,6.64,fresno_state
Deonte Perry,FR,RB,1,8,31,3.88,0,8.00,31.00,fresno_state
Saevion Johnson,FR,RB,8,7,20,2.86,0,0.88,2.50,fresno_state
Chason Virgil,SO,QB,12,5,6,1.20,0,0.42,0.50,fresno_state
Derrion Grim,SO,WR,11,1,5,5.00,0,0.09,0.45,fresno_state
KeeSean Johnson,JR,WR,14,1,0,0.00,0,0.07,0.00,fresno_state
Jamire Jordan,JR,WR,14,1,-7,-7.00,0,0.07,-0.50,fresno_state
Nick Chubb,SR,TB,15,223,1345,6.03,15,14.87,89.67,georgia
Sony Michel,SR,TB,14,156,1227,7.87,16,11.14,87.64,georgia
D'Andre Swift,FR,RB,15,81,618,7.63,3,5.40,41.20,georgia
Elijah Holyfield,SO,TB,13,50,293,5.86,2,3.85,22.54,georgia
Brian Herrien,SO,TB,14,61,265,4.34,1,4.36,18.93,georgia
Jake Fromm,FR,QB,15,55,79,1.44,3,3.67,5.27,georgia
Mecole Hardman,SO,WR,15,8,61,7.63,2,0.53,4.07,georgia
Christian Payne,SR,FB,14,5,18,3.60,0,0.36,1.29,georgia
Prather Hudson,FR,TB,14,6,15,2.50,0,0.43,1.07,georgia
Riley Ridley,SO,WR,14,1,5,5.00,0,0.07,0.36,georgia
Brice Ramsey,SR,QB,4,1,0,0.00,0,0.25,0.00,georgia
Jacob Eason,SO,QB,5,3,-12,-4.00,0,0.60,-2.40,georgia
Wesley Fields,JR,RB,12,173,811,4.69,5,14.42,67.58,georgia_southern
Shai Werts,FR,QB,11,207,722,3.49,3,18.82,65.64,georgia_southern
L.A. Ramsby,SR,RB,12,141,578,4.10,6,11.75,48.17,georgia_southern
Monteo Garrett,JR,RB,12,33,243,7.36,2,2.75,20.25,georgia_southern
Kado Brown,JR,QB,6,53,145,2.74,2,8.83,24.17,georgia_southern
Wesley Kennedy III,FR,WR,10,8,108,13.50,0,0.80,10.80,georgia_southern
Demarcus Godfrey,SR,RB,11,12,67,5.58,1,1.09,6.09,georgia_southern
Myles Campbell,SR,WR,12,6,24,4.00,0,0.50,2.00,georgia_southern
Malik Henry,JR,WR,10,1,2,2.00,0,0.10,0.20,georgia_southern
LaBaron Anthony,JR,QB,3,4,1,0.25,0,1.33,0.33,georgia_southern
Tyler Bass,SO,PK,12,1,-4,-4.00,0,0.08,-0.33,georgia_southern
Glenn Smith,SR,RB,12,170,594,3.49,3,14.17,49.50,georgia_state
Kyler Neal,SR,RB,11,66,184,2.79,5,6.00,16.73,georgia_state
Taz Bateman,JR,RB,4,53,176,3.32,0,13.25,44.00,georgia_state
Demarcus Kirk,JR,RB,11,25,145,5.80,2,2.27,13.18,georgia_state
Conner Manning,SR,QB,12,64,123,1.92,1,5.33,10.25,georgia_state
Devin Gentry,SO,WR,12,12,82,6.83,1,1.00,6.83,georgia_state
Aaron Winchester,SO,QB,6,21,79,3.76,0,3.50,13.17,georgia_state
Tra Barnett,SO,RB,5,8,45,5.63,0,1.60,9.00,georgia_state
Penny Hart,SO,WR,12,6,27,4.50,0,0.50,2.25,georgia_state
Chase Middleton,JR,LB,11,1,11,11.00,0,0.09,1.00,georgia_state
TaQuon Marshall,JR,QB,11,247,1146,4.64,17,22.45,104.18,georgia_tech
KirVonte Benson,SO,BB,11,204,1053,5.16,6,18.55,95.73,georgia_tech
Nathan Cottrell,SO,AB,11,33,271,8.21,0,3.00,24.64,georgia_tech
Qua Searcy,JR,AB,11,36,217,6.03,1,3.27,19.73,georgia_tech
Clinton Lynch,JR,AB,10,28,209,7.46,0,2.80,20.90,georgia_tech
Jerry Howard,FR,BB,9,23,175,7.61,2,2.56,19.44,georgia_tech
J.J. Green,SR,AB,10,21,156,7.43,2,2.10,15.60,georgia_tech
Quaide Weimerskirch,SO,BB,11,16,70,4.38,1,1.45,6.36,georgia_tech
Matthew Jordan,JR,QB,5,15,56,3.73,1,3.00,11.20,georgia_tech
Ricky Jeune,SR,WR,11,1,30,30.00,0,0.09,2.73,georgia_tech
Jay Jones,FR,QB,1,2,9,4.50,0,2.00,9.00,georgia_tech
KeShun Freeman,SR,DL,11,1,3,3.00,0,0.09,0.27,georgia_tech
Lucas Johnson,FR,QB,9,1,1,1.00,0,0.11,0.11,georgia_tech
Pressley Harvin III,FR,P,11,1,-13,-13.00,0,0.09,-1.18,georgia_tech
Diocemy Saint Juste,SR,RB,12,282,1510,5.35,7,23.50,125.83,hawai'i
Ryan Tuiasoa,SR,RB,12,46,299,6.50,5,3.83,24.92,hawai'i
Cole McDonald,FR,QB,6,16,138,8.63,1,2.67,23.00,hawai'i
Freddie Holly III,FR,RB,2,9,27,3.00,0,4.50,13.50,hawai'i
Dylan Collie,JR,WR,12,1,23,23.00,0,0.08,1.92,hawai'i
Stan Gaudion,FR,P,12,1,19,19.00,0,0.08,1.58,hawai'i
Dru Brown,JR,QB,12,58,7,0.12,2,4.83,0.58,hawai'i
Dakota Torres,JR,TE,11,1,3,3.00,0,0.09,0.27,hawai'i
Duke Catalon,JR,RB,12,149,637,4.28,8,12.42,53.08,houston
Mulbah Car,SO,RB,10,80,388,4.85,3,8.00,38.80,houston
D'Eriq King,SO,QB,10,72,379,5.26,8,7.20,37.90,houston
Dillon Birden,SR,RB,6,60,333,5.55,4,10.00,55.50,houston
Kyle Postma,SR,QB,7,47,212,4.51,1,6.71,30.29,houston
Davion Mitchell,FR,RB,4,10,38,3.80,0,2.50,9.50,houston
Patrick Carr,SO,RB,3,8,26,3.25,0,2.67,8.67,houston
Derek McLemore,SR,WR,11,1,13,13.00,0,0.09,1.18,houston
John Leday,SR,WR,11,1,3,3.00,0,0.09,0.27,houston
Ed Oliver,SO,DT,12,1,1,1.00,1,0.08,0.08,houston
Linell Bonner,SR,WR,11,1,-2,-2.00,0,0.09,-0.18,houston
Kyle Allen,JR,QB,6,11,-14,-1.27,0,1.83,-2.33,houston
Aaron Duckworth,SR,RB,12,193,1025,5.31,4,16.08,85.42,idaho
Isaiah Saunders,JR,RB,12,126,506,4.02,2,10.50,42.17,idaho
Reuben Mwehla,SR,WR,12,3,18,6.00,0,0.25,1.50,idaho
Dylan Thigpen,FR,RB,7,10,17,1.70,0,1.43,2.43,idaho
D.J. Henderson,JR,DL,10,4,7,1.75,2,0.40,0.70,idaho
Mason Petrino,SO,WR,10,15,0,0.00,0,1.50,0.00,idaho
Matt Linehan,SR,QB,9,73,-22,-0.30,2,8.11,-2.44,idaho
Colton Richardson,FR,QB,2,19,-43,-2.26,0,9.50,-21.50,idaho
Mike Epstein,FR,RB,5,57,346,6.07,3,11.40,69.20,illinois
Kendrick Foster,SR,RB,12,73,266,3.64,1,6.08,22.17,illinois
Cam Thomas,FR,QB,4,52,233,4.48,1,13.00,58.25,illinois
Ra'Von Bonner,FR,RB,6,67,202,3.01,4,11.17,33.67,illinois
Dre Brown,SO,RB,6,31,138,4.45,0,5.17,23.00,illinois
Chayce Crouch,JR,TE,7,54,88,1.63,1,7.71,12.57,illinois
Reggie Corbin,SO,RB,8,18,78,4.33,0,2.25,9.75,illinois
Cam Miller,FR,QB,2,1,9,9.00,1,0.50,4.50,illinois
Austin Roberts,JR,RB,12,1,3,3.00,0,0.08,0.25,illinois
Christian Bobak,FR,RB,12,1,-1,-1.00,0,0.08,-0.08,illinois
"Jeff George, Jr.",SO,QB,7,27,-81,-3.00,0,3.86,-11.57,illinois
Morgan Ellison,FR,RB,11,143,704,4.92,6,13.00,64.00,indiana
Cole Gest,FR,RB,10,93,428,4.60,1,9.30,42.80,indiana
Peyton Ramsey,FR,QB,9,92,226,2.46,2,10.22,25.11,indiana
Ricky Brookins,JR,RB,12,11,88,8.00,1,0.92,7.33,indiana
Devonte Williams,SO,RB,12,20,70,3.50,0,1.67,5.83,indiana
Alex Rodriguez,JR,RB,12,16,65,4.06,0,1.33,5.42,indiana
Mike Majette,JR,RB,5,22,22,1.00,0,4.40,4.40,indiana
Whop Philyor,FR,WR,11,5,15,3.00,0,0.45,1.36,indiana
Luke Timian,JR,WR,12,1,7,7.00,0,0.08,0.58,indiana
Connor Thomas,FR,RB,6,3,6,2.00,0,0.50,1.00,indiana
Mike Fiacable,SO,QB,3,2,-11,-5.50,0,0.67,-3.67,indiana
Richard Lagow,SR,QB,10,37,-50,-1.35,0,3.70,-5.00,indiana
Akrum Wadley,SR,RB,13,252,1109,4.40,10,19.38,85.31,iowa
James Butler,SR,RB,9,91,396,4.35,1,10.11,44.00,iowa
Toren Young,FR,RB,7,45,193,4.29,2,6.43,27.57,iowa
Ivory Kelly-Martin,FR,RB,13,20,184,9.20,3,1.54,14.15,iowa
Ihmir Smith-Marsette,FR,WR,12,7,41,5.86,0,0.58,3.42,iowa
Amani Hooker,SO,DB,11,1,18,18.00,0,0.09,1.64,iowa
Nick Easley,JR,WR,13,2,11,5.50,0,0.15,0.85,iowa
Drake Kulick,SR,FB,13,2,2,1.00,1,0.15,0.15,iowa
Noah Fant,SO,TE,13,2,-1,-0.50,0,0.15,-0.08,iowa
Colten Rastetter,SO,P,13,2,-2,-1.00,0,0.15,-0.15,iowa
Nate Stanley,SO,QB,13,49,-115,-2.35,0,3.77,-8.85,iowa
David Montgomery,SO,RB,13,258,1146,4.44,11,19.85,88.15,iowa_state
Sheldon Croney Jr.,SO,RB,10,31,159,5.13,1,3.10,15.90,iowa_state
Joel Lanning,SR,LB,13,40,135,3.38,2,3.08,10.38,iowa_state
Mike Warren,JR,RB,9,34,105,3.09,1,3.78,11.67,iowa_state
Jacob Park,JR,QB,5,11,9,0.82,1,2.20,1.80,iowa_state
Trever Ryen,SR,WR,13,2,7,3.50,0,0.15,0.54,iowa_state
Johnnie Lang,FR,RB,3,4,5,1.25,0,1.33,1.67,iowa_state
Nick Leach,JR,RB,1,2,3,1.50,0,2.00,3.00,iowa_state
Kyle Kempt,SR,QB,9,31,-5,-0.16,0,3.44,-0.56,iowa_state
Zeb Noland,FR,QB,4,1,-9,-9.00,0,0.25,-2.25,iowa_state
Khalil Herbert,SO,RB,11,120,663,5.53,4,10.91,60.27,kansas
Taylor Martin,JR,RB,10,90,286,3.18,3,9.00,28.60,kansas
Dom Williams,FR,RB,9,51,176,3.45,3,5.67,19.56,kansas
Carter Stanley,SO,QB,9,55,91,1.65,0,6.11,10.11,kansas
Deron Thompson,JR,RB,10,28,86,3.07,0,2.80,8.60,kansas
Ryan Schadler,JR,WR,12,5,20,4.00,1,0.42,1.67,kansas
Cole Moos,SR,P,12,1,11,11.00,0,0.08,0.92,kansas
Reese Randall,JR,RB,1,3,10,3.33,0,3.00,10.00,kansas
Quan Hampton,FR,WR,6,2,8,4.00,0,0.33,1.33,kansas
Steven Sims Jr.,JR,WR,12,5,5,1.00,0,0.42,0.42,kansas
Kwamie Lassiter II,FR,WR,5,1,-6,-6.00,0,0.20,-1.20,kansas
Peyton Bender,JR,QB,10,25,-87,-3.48,0,2.50,-8.70,kansas
Alex Barnes,SO,RB,13,146,819,5.61,7,11.23,63.00,kansas_state
Alex Delton,SO,QB,8,100,500,5.00,8,12.50,62.50,kansas_state
Jesse Ertz,SR,QB,5,65,336,5.17,3,13.00,67.20,kansas_state
Skylar Thompson,FR,QB,8,69,267,3.87,3,8.63,33.38,kansas_state
Dalvin Warmack,JR,RB,10,48,252,5.25,3,4.80,25.20,kansas_state
Justin Silmon,JR,RB,11,43,225,5.23,0,3.91,20.45,kansas_state
Winston Dimel,JR,FB,13,19,63,3.32,4,1.46,4.85,kansas_state
Mike McCoy,FR,RB,3,10,55,5.50,1,3.33,18.33,kansas_state
Isaiah Zuber,SO,WR,13,2,35,17.50,0,0.15,2.69,kansas_state
Tyler Burns,FR,RB,13,10,30,3.00,0,0.77,2.31,kansas_state
Byron Pringle,JR,WR,12,1,15,15.00,0,0.08,1.25,kansas_state
Justin Rankin,SO,RB,12,123,490,3.98,3,10.25,40.83,kent_state
Dustin Crum,FR,QB,10,85,310,3.65,1,8.50,31.00,kent_state
George Bollas,JR,QB,11,103,238,2.31,1,9.36,21.64,kent_state
Nick Holley,SR,QB,3,35,207,5.91,1,11.67,69.00,kent_state
Will Matthews,SO,RB,9,54,188,3.48,1,6.00,20.89,kent_state
Kesean Gamble,FR,LB,12,53,170,3.21,2,4.42,14.17,kent_state
Mike Carrigan,SO,WR,12,14,156,11.14,1,1.17,13.00,kent_state
Kavious Price,SO,WR,10,10,68,6.80,0,1.00,6.80,kent_state
Myles Washington,JR,RB,3,18,35,1.94,0,6.00,11.67,kent_state
Keon Singleton,FR,RB,8,8,17,2.13,0,1.00,2.13,kent_state
Raymond James,FR,DB,9,1,5,5.00,0,0.11,0.56,kent_state
Raekwon James,JR,RB,10,8,1,0.13,0,0.80,0.10,kent_state
Miles Hibbler,SR,RB,10,1,-4,-4.00,0,0.10,-0.40,kent_state
Derek Adams,SO,P,12,2,-6,-3.00,0,0.17,-0.50,kent_state
"Benny Snell, Jr.",SO,RB,13,262,1333,5.09,19,20.15,102.54,kentucky
Stephen Johnson,SR,QB,13,103,375,3.64,5,7.92,28.85,kentucky
Sihiem King,JR,RB,13,79,364,4.61,2,6.08,28.00,kentucky
Asim Rose,FR,RB,7,15,37,2.47,0,2.14,5.29,kentucky
Lynn Bowden,FR,WR,13,12,37,3.08,0,0.92,2.85,kentucky
Garrett Johnson,SR,WR,13,2,12,6.00,0,0.15,0.92,kentucky
Kash Daniel,SO,LB,12,1,6,6.00,0,0.08,0.50,kentucky
Kayaune Ross,SR,WR,12,1,3,3.00,0,0.08,0.25,kentucky
Drew Barker,JR,QB,5,5,-15,-3.00,0,1.00,-3.00,kentucky
Trey Ragas,FR,RB,12,142,813,5.73,9,11.83,67.75,louisiana-lafayette
Jordan Davis,JR,QB,11,71,347,4.89,5,6.45,31.55,louisiana-lafayette
Darius Hoggins,SR,RB,10,51,323,6.33,1,5.10,32.30,louisiana-lafayette
Elijah Mitchell,FR,RB,5,42,257,6.12,4,8.40,51.40,louisiana-lafayette
Levi Lewis,FR,QB,4,37,175,4.73,1,9.25,43.75,louisiana-lafayette
Jordan Wright,SO,RB,9,23,96,4.17,1,2.56,10.67,louisiana-lafayette
Raymond Calais,SO,RB,12,15,88,5.87,1,1.25,7.33,louisiana-lafayette
Ryheem Malone,JR,WR,11,4,57,14.25,0,0.36,5.18,louisiana-lafayette
Dion Ray,SO,QB,9,16,27,1.69,4,1.78,3.00,louisiana-lafayette
Ja'Marcus Bradley,SO,WR,12,2,25,12.50,0,0.17,2.08,louisiana-lafayette
Jake Arceneaux,FR,QB,2,2,8,4.00,0,1.00,4.00,louisiana-lafayette
Andre Nunez,JR,QB,4,35,3,0.09,1,8.75,0.75,louisiana-lafayette
Earnest Patterson,JR,WR,9,1,0,0.00,0,0.11,0.00,louisiana-lafayette
Levarious Varnado,SR,DB,11,1,-1,-1.00,0,0.09,-0.09,louisiana-lafayette
Derrick Gore,JR,RB,12,164,585,3.57,6,13.67,48.75,louisiana-monroe
Caleb Evans,SO,QB,12,137,579,4.23,13,11.42,48.25,louisiana-monroe
Ben Luckett,JR,RB,10,49,331,6.76,5,4.90,33.10,louisiana-monroe
Marcus Green,JR,WR,12,15,184,12.27,0,1.25,15.33,louisiana-monroe
Kayin White,FR,RB,9,38,162,4.26,2,4.22,18.00,louisiana-monroe
Garrett Smith,JR,QB,4,25,74,2.96,0,6.25,18.50,louisiana-monroe
Duke Carter IV,SO,RB,12,17,63,3.71,0,1.42,5.25,louisiana-monroe
Markis McCray,JR,WR,7,1,37,37.00,0,0.14,5.29,louisiana-monroe
Austin Vaughn,SO,RB,10,9,28,3.11,0,0.90,2.80,louisiana-monroe
Brandius Batiste,FR,WR,11,1,3,3.00,0,0.09,0.27,louisiana-monroe
Brian Williams,SR,WR,12,1,2,2.00,1,0.08,0.17,louisiana-monroe
Boston Scott,SR,RB,13,182,1040,5.71,8,14.00,80.00,louisiana_tech
Jarred Craft,SR,RB,11,119,532,4.47,3,10.82,48.36,louisiana_tech
J'Mar Smith,SO,QB,13,120,378,3.15,6,9.23,29.08,louisiana_tech
Jaqwis Dancy,SO,RB,8,39,262,6.72,2,4.88,32.75,louisiana_tech
Israel Tucker,FR,RB,9,9,42,4.67,0,1.00,4.67,louisiana_tech
Kam McKnight,JR,WR,13,15,42,2.80,3,1.15,3.23,louisiana_tech
Westin Elliott,SO,QB,4,1,13,13.00,0,0.25,3.25,louisiana_tech
Marcus Gaines,SR,WR,4,1,12,12.00,0,0.25,3.00,louisiana_tech
Teddy Veal,JR,WR,13,4,6,1.50,0,0.31,0.46,louisiana_tech
Rhashid Bonnette,SO,WR,12,1,3,3.00,0,0.08,0.25,louisiana_tech
Adrian Hardy,FR,WR,9,1,1,1.00,0,0.11,0.11,louisiana_tech
Lamar Jackson,JR,QB,13,232,1601,6.90,18,17.85,123.15,louisville
Malik Williams,SR,RB,11,67,531,7.93,4,6.09,48.27,louisville
Reggie Bonnafon,SR,RB,13,93,459,4.94,7,7.15,35.31,louisville
Dae Williams,FR,RB,6,38,235,6.18,3,6.33,39.17,louisville
Trey Smith,SO,RB,11,21,124,5.90,0,1.91,11.27,louisville
Colin Wilson,FR,RB,3,6,69,11.50,0,2.00,23.00,louisville
Jawon Pass,FR,QB,6,13,62,4.77,1,2.17,10.33,louisville
Traveon Samuel,JR,WR,13,4,46,11.50,0,0.31,3.54,louisville
Harry Trotter,SO,RB,8,4,27,6.75,0,0.50,3.38,louisville
Tobias Little,SO,FB,9,9,27,3.00,0,1.00,3.00,louisville
Jeremy Smith,SR,RB,1,5,8,1.60,0,5.00,8.00,louisville
Derrius Guice,JR,RB,12,237,1251,5.28,11,19.75,104.25,lsu
Darrel Williams,SR,RB,13,145,820,5.66,9,11.15,63.08,lsu
Russell Gage,SR,WR,13,28,232,8.29,1,2.15,17.85,lsu
Danny Etling,SR,QB,13,72,128,1.78,2,5.54,9.85,lsu
Nick Brossette,JR,RB,13,19,96,5.05,0,1.46,7.38,lsu
Derrick Dillon,SO,WR,13,15,86,5.73,0,1.15,6.62,lsu
DJ Chark,SR,WR,13,12,63,5.25,1,0.92,4.85,lsu
Clyde Edwards-Helaire,FR,RB,13,9,31,3.44,0,0.69,2.38,lsu
Lanard Fournette,SO,RB,5,1,7,7.00,0,0.20,1.40,lsu
Stephen Sullivan,SO,WR,13,2,5,2.50,1,0.15,0.38,lsu
Justin Jefferson,FR,WR,6,1,4,4.00,0,0.17,0.67,lsu
John David Moore,SR,FB,12,1,1,1.00,0,0.08,0.08,lsu
Justin McMillan,SO,QB,1,1,-1,-1.00,0,1.00,-1.00,lsu
Myles Brennan,FR,QB,6,9,-6,-0.67,0,1.50,-1.00,lsu
Tyler King,FR,RB,11,158,820,5.19,7,14.36,74.55,marshall
Keion Davis,JR,RB,13,179,812,4.54,6,13.77,62.46,marshall
Anthony Anderson,JR,RB,13,30,123,4.10,0,2.31,9.46,marshall
Trey Rodriguez,JR,RB,3,33,72,2.18,0,11.00,24.00,marshall
Chase Litton,JR,QB,13,35,12,0.34,1,2.69,0.92,marshall
Tony Pittman,SR,RB,13,2,10,5.00,0,0.15,0.77,marshall
Ryan Yurachek,SR,TE,13,1,4,4.00,0,0.08,0.31,marshall
Marcel Williams,JR,WR,12,1,3,3.00,0,0.08,0.25,marshall
Kaare Vedvik,SR,P,13,1,-3,-3.00,0,0.08,-0.23,marshall
Jackson White,FR,QB,12,1,-11,-11.00,0,0.08,-0.92,marshall
Ty Johnson,JR,RB,12,137,875,6.39,5,11.42,72.92,maryland
Lorenzo Harrison III,SO,RB,12,137,622,4.54,3,11.42,51.83,maryland
Jake Funk,SO,RB,12,27,145,5.37,4,2.25,12.08,maryland
Javon Leake,FR,RB,9,9,99,11.00,2,1.00,11.00,maryland
Tyrrell Pigrome,SO,QB,1,11,64,5.82,1,11.00,64.00,maryland
DJ Moore,JR,WR,12,5,61,12.20,1,0.42,5.08,maryland
Kasim Hill,FR,QB,3,12,60,5.00,1,4.00,20.00,maryland
Ryan Brand,SO,QB,5,9,46,5.11,0,1.80,9.20,maryland
Max Bortenschlager,SO,QB,11,72,13,0.18,2,6.55,1.18,maryland
Taivon Jacobs,SR,WR,12,2,6,3.00,0,0.17,0.50,maryland
Caleb Henderson,JR,QB,2,5,-2,-0.40,0,2.50,-1.00,maryland
Marquis Young,JR,RB,12,182,982,5.40,9,15.17,81.83,massachusetts
Bilal Ally,SO,RB,12,89,369,4.15,3,7.42,30.75,massachusetts
Ross Comis,JR,QB,10,47,157,3.34,3,4.70,15.70,massachusetts
Andy Isabella,JR,WR,12,14,135,9.64,1,1.17,11.25,massachusetts
Nick Orekoya,SO,RB,11,15,113,7.53,1,1.36,10.27,massachusetts
Jack Driscoll,SO,OL,12,0,8,-,0,-,-,massachusetts
Michael Curtis,SO,QB,1,1,3,3.00,0,1.00,3.00,massachusetts
Brennon Dingle,FR,WR,12,3,-2,-0.67,0,0.25,-0.17,massachusetts
Andrew Ford,JR,QB,11,60,-137,-2.28,2,5.45,-12.45,massachusetts
Darrell Henderson,SO,RB,12,130,1154,8.88,9,10.83,96.17,memphis
Patrick Taylor Jr.,SO,RB,12,157,866,5.52,13,13.08,72.17,memphis
Tony Pollard,SO,RB,13,30,230,7.67,2,2.31,17.69,memphis
Doroland Dorceus,SR,RB,7,39,201,5.15,3,5.57,28.71,memphis
David Moore,FR,QB,5,8,47,5.88,0,1.60,9.40,memphis
Anthony Miller,SR,WR,13,10,25,2.50,0,0.77,1.92,memphis
Riley Ferguson,SR,QB,13,54,22,0.41,6,4.15,1.69,memphis
Mechane Slade,SO,WR,10,1,20,20.00,0,0.10,2.00,memphis
John Williams,SO,WR,11,2,13,6.50,0,0.18,1.18,memphis
Sean Dykes,SO,TE,13,1,7,7.00,0,0.08,0.54,memphis
Anthony Young,SR,RB,1,2,5,2.50,0,2.00,5.00,memphis
Jonathan Wilson,SO,DL,13,1,4,4.00,0,0.08,0.31,memphis
