name,yr,pos,g,rush_yards,pass_yards,plays,total_yards,yards/play,yards/g,team_name
Deon Jackson,SO,RB,13,847,12,162,859,5.30,66.1,duke
Quentin Harris,JR,QB,12,195,437,114,632,5.54,52.7,duke
Brittain Brown,SO,RB,9,369,0,80,369,4.61,41.0,duke
Marvin Hubbard III,FR,RB,4,118,0,30,118,3.93,29.5,duke
T.J. Rahming,SR,WR,13,82,22,10,104,10.40,8.0,duke
Chris Katrenick,FR,QB,1,3,54,14,57,4.07,57.0,duke
Nicodem Pierre,SR,RB,7,50,0,7,50,7.14,7.1,duke
Mataeo Durant,FR,RB,9,43,0,17,43,2.53,4.8,duke
Griffin Carter,SR,RB,3,22,0,8,22,2.75,7.3,duke
Gunnar Holmberg,FR,QB,2,19,0,1,19,19.00,9.5,duke
Elijah Deveaux,SO,RB,2,10,0,4,10,2.50,5.0,duke
Ryan Wolitzer,JR,RB,2,5,0,2,5,2.50,2.5,duke
Johnathan Lloyd,SR,WR,13,4,0,2,4,2.00,0.3,duke
Holton Ahlers,FR,QB,10,592,1785,382,2377,6.22,237.7,east_carolina
Reid Herring,SO,QB,9,-67,1607,312,1540,4.94,171.1,east_carolina
Anthony Scott,SR,RB,12,405,0,103,405,3.93,33.8,east_carolina
Hussein Howe,JR,RB,12,236,0,70,236,3.37,19.7,east_carolina
Darius Pinnix,SO,RB,10,222,0,56,222,3.96,22.2,east_carolina
Trace Christian,FR,RB,10,162,0,38,162,4.26,16.2,east_carolina
Kingsley Ifedi,FR,QB,5,-4,21,13,17,1.31,3.4,east_carolina
Blake Proehl,FR,WR,10,16,0,1,16,16.00,1.6,east_carolina
Juwan Moody,FR,WR,2,3,0,1,3,3.00,1.5,east_carolina
Terrell Green,SR,WR,12,2,0,1,2,2.00,0.2,east_carolina
Deondre Farrier,JR,WR,7,0,0,1,0,0.00,0.0,east_carolina
Cam Coleman,SR,RB,1,0,0,1,0,0.00,0.0,east_carolina
Caiden Norman,FR,QB,2,-5,4,5,-1,-0.20,-0.5,east_carolina
Trevon Brown,SR,WR,12,-2,0,1,-2,-2.00,-0.2,east_carolina
Duce Fuller,FR,WR,3,-2,0,2,-2,-1.00,-0.7,east_carolina
Tyler Wiegers,SR,QB,12,48,1887,330,1935,5.86,161.3,eastern_michigan
Mike Glass III,JR,QB,8,412,1024,188,1436,7.64,179.5,eastern_michigan
Shaq Vann,SR,RB,11,590,0,135,590,4.37,53.6,eastern_michigan
Ian Eriksen,SR,RB,9,361,0,80,361,4.51,40.1,eastern_michigan
Willie Parker,SO,RB,11,252,0,51,252,4.94,22.9,eastern_michigan
Breck Turner,JR,RB,12,169,0,45,169,3.76,14.1,eastern_michigan
Isaac Stiebeling,SO,QB,4,39,2,13,41,3.15,10.3,eastern_michigan
Isaac Holder,JR,WR,13,1,34,3,35,11.67,2.7,eastern_michigan
Blake Banham,SR,WR,13,32,0,8,32,4.00,2.5,eastern_michigan
Karmi Mackey,FR,RB,3,23,0,5,23,4.60,7.7,eastern_michigan
Jairus Grissom,FR,QB,6,19,0,3,19,6.33,3.2,eastern_michigan
Line Latu,JR,WR,13,6,0,1,6,6.00,0.5,eastern_michigan
Preston Hutchinson,FR,QB,1,1,0,1,1,1.00,1.0,eastern_michigan
Feleipe Franks,SO,QB,13,350,2457,432,2807,6.50,215.9,florida
Lamical Perine,JR,RB,13,826,0,134,826,6.16,63.5,florida
Jordan Scarlett,JR,RB,13,776,0,131,776,5.92,59.7,florida
Dameon Pierce,FR,RB,13,424,0,69,424,6.14,32.6,florida
Kadarius Toney,SO,ATH,12,240,20,22,260,11.82,21.7,florida
Emory Jones,FR,QB,4,41,125,34,166,4.88,41.5,florida
Kyle Trask,SO,QB,4,-4,162,27,158,5.85,39.5,florida
Malik Davis,SO,RB,3,61,0,13,61,4.69,20.3,florida
Josh Hammond,JR,WR,13,32,0,2,32,16.00,2.5,florida
Tommy Townsend,JR,P,13,18,0,1,18,18.00,1.4,florida
Iverson Clement,FR,RB,2,17,0,4,17,4.25,8.5,florida
R.J. Raymond,SR,ATH,13,16,0,2,16,8.00,1.2,florida
Lucas Krull,SO,TE,13,0,15,1,15,15.00,1.2,florida
Isaac Ricks,FR,ATH,2,13,0,2,13,6.50,6.5,florida
Nick Sproles,SO,ATH,3,0,0,1,0,0.00,0.0,florida
Van Jefferson,JR,WR,13,0,-3,1,-3,-3.00,-0.2,florida
Chris Robison,FR,QB,12,211,2533,377,2744,7.28,228.7,florida_atlantic
Devin Singletary,JR,RB,12,1348,3,262,1351,5.16,112.6,florida_atlantic
"Kerrith Whyte, Jr.",JR,RB,12,866,0,134,866,6.46,72.2,florida_atlantic
De'Andre Johnson,JR,QB,8,178,161,58,339,5.84,42.4,florida_atlantic
Rafe Peavey,SR,QB,5,5,147,43,152,3.53,30.4,florida_atlantic
Gerald Hearns,SR,RB,11,94,0,11,94,8.55,8.5,florida_atlantic
Willie Wright,SO,WR,12,71,0,15,71,4.73,5.9,florida_atlantic
Silver Saunders,SR,RB,12,48,0,9,48,5.33,4.0,florida_atlantic
Jovon Durante,JR,WR,12,39,0,9,39,4.33,3.3,florida_atlantic
Malcolm Davidson,FR,RB,6,34,0,2,34,17.00,5.7,florida_atlantic
James Charles,SO,RB,6,20,0,3,20,6.67,3.3,florida_atlantic
Dante Cousart,JR,WR,7,3,0,2,3,1.50,0.4,florida_atlantic
Harrison Bryant,JR,TE,12,2,0,1,2,2.00,0.2,florida_atlantic
Jake Stoshak,SR,S,11,0,0,1,0,0.00,0.0,florida_atlantic
LaDante Harris,JR,WR,12,-2,0,1,-2,-2.00,-0.2,florida_atlantic
James Morgan,JR,QB,12,-19,2727,353,2708,7.67,225.7,florida_international
Napoleon Maxwell,SR,RB,13,684,0,128,684,5.34,52.6,florida_international
Christian Alexander,JR,QB,10,181,427,80,608,7.60,60.8,florida_international
D'Vonte Price,SO,RB,13,560,0,90,560,6.22,43.1,florida_international
Shawndarrius Phillips,JR,RB,11,393,0,94,393,4.18,35.7,florida_international
Anthony Jones,JR,RB,6,338,0,67,338,5.04,56.3,florida_international
Maurice Alexander,JR,WR,13,115,40,19,155,8.16,11.9,florida_international
Shaun Peterson Jr.,FR,RB,2,41,0,11,41,3.73,20.5,florida_international
Stone Wilson,SR,P,13,18,0,3,18,6.00,1.4,florida_international
Jordan Atkins,FR,RB,1,3,0,2,3,1.50,3.0,florida_international
Deondre Francois,JR,QB,11,16,2731,474,2747,5.80,249.7,florida_state
Cam Akers,SO,RB,12,706,0,162,706,4.36,58.8,florida_state
James Blackman,SO,QB,4,-26,510,62,484,7.81,121.0,florida_state
Jacques Patrick,SR,RB,12,378,0,108,378,3.50,31.5,florida_state
Amir Rasul,JR,RB,11,46,0,10,46,4.60,4.2,florida_state
Tre’Shaun Harrison,FR,WR,12,23,0,2,23,11.50,1.9,florida_state
Nyqwan Murray,SR,WR,12,4,0,6,4,0.67,0.3,florida_state
Keyshawn Helton,FR,WR,11,2,0,1,2,2.00,0.2,florida_state
Anthony Grant,FR,RB,12,0,0,5,0,0.00,0.0,florida_state
D.J. Matthews,SO,WR,12,0,0,4,0,0.00,0.0,florida_state
Marcus McMaryion,SR,QB,14,294,3629,498,3923,7.88,280.2,fresno_state
Ronnie Rivers,SO,RB,11,743,0,132,743,5.63,67.5,fresno_state
Jordan Mims,SO,RB,12,436,0,113,436,3.86,36.3,fresno_state
Josh Hokit,JR,RB,13,260,0,74,260,3.51,20.0,fresno_state
Jorge Reyna,JR,QB,10,75,111,21,186,8.86,18.6,fresno_state
Dejonte O'Neal,SR,RB,13,138,0,38,138,3.63,10.6,fresno_state
Saevion Johnson,SO,RB,13,131,0,21,131,6.24,10.1,fresno_state
Romello Harris,SO,RB,5,52,0,5,52,10.40,10.4,fresno_state
Derrion Grim,JR,WR,14,40,0,8,40,5.00,2.9,fresno_state
KeeSean Johnson,SR,WR,14,14,0,4,14,3.50,1.0,fresno_state
Michiah Quick,SR,WR,9,3,0,2,3,1.50,0.3,fresno_state
Jared Rice,JR,TE,14,3,0,1,3,3.00,0.2,fresno_state
Christian Cronk,SR,OL,14,2,0,0,2,-,0.1,fresno_state
Delvon Hardaway,SR,WR,13,1,0,1,1,1.00,0.1,fresno_state
Chris Coleman,FR,WR,9,0,0,2,0,0.00,0.0,fresno_state
Jake Fromm,SO,QB,14,-27,2749,347,2722,7.84,194.4,georgia
D'Andre Swift,SO,RB,14,1049,0,163,1049,6.44,74.9,georgia
Elijah Holyfield,JR,TB,14,1018,0,159,1018,6.40,72.7,georgia
Justin Fields,FR,QB,12,266,328,81,594,7.33,49.5,georgia
Brian Herrien,JR,TB,14,295,0,50,295,5.90,21.1,georgia
James Cook,FR,RB,13,284,0,41,284,6.93,21.8,georgia
Tyler Simmons,JR,WR,13,131,0,5,131,26.20,10.1,georgia
Demetris Robertson,SO,WR,9,109,0,4,109,27.25,12.1,georgia
Matthew Downing,FR,QB,4,6,88,14,94,6.71,23.5,georgia
Jayson Stanley,SR,WR,13,81,0,4,81,20.25,6.2,georgia
Prather Hudson,SO,TB,14,64,0,15,64,4.27,4.6,georgia
Mecole Hardman,JR,WR,14,36,0,5,36,7.20,2.6,georgia
Isaac Nauta,JR,TE,14,31,0,0,31,-,2.2,georgia
Ian Donald-McIntyre,SO,TB,3,22,0,6,22,3.67,7.3,georgia
Ahkil Crumpton,SR,WR,11,12,0,1,12,12.00,1.1,georgia
Willie Erdman,SO,WR,3,9,0,2,9,4.50,3.0,georgia
Lofton Tidwell,FR,RB,2,6,0,3,6,2.00,3.0,georgia
Kearis Jackson,FR,WR,4,6,0,1,6,6.00,1.5,georgia
Rodrigo Blankenship,JR,PK,14,-2,0,2,-2,-1.00,-0.1,georgia
Shai Werts,SO,QB,13,901,987,297,1888,6.36,145.2,georgia_southern
Wesley Fields,SR,RB,12,1050,0,200,1050,5.25,87.5,georgia_southern
Monteo Garrett,SR,RB,12,515,0,93,515,5.54,42.9,georgia_southern
Wesley Kennedy III,SO,RB,13,502,0,64,502,7.84,38.6,georgia_southern
Logan Wright,FR,RB,13,308,0,47,308,6.55,23.7,georgia_southern
Matt LaRoche,FR,RB,12,138,0,26,138,5.31,11.5,georgia_southern
Obe Fortune,JR,WR,13,0,40,1,40,40.00,3.1,georgia_southern
C.J. Wright,FR,NT,13,20,0,5,20,4.00,1.5,georgia_southern
Grant Walker,FR,RB,11,17,0,7,17,2.43,1.5,georgia_southern
Darion Anderson,SO,WR,13,16,0,2,16,8.00,1.2,georgia_southern
LaBaron Anthony,SR,QB,6,13,0,1,13,13.00,2.2,georgia_southern
Malik Murray,SO,WR,12,4,0,1,4,4.00,0.3,georgia_southern
Justin Tomlin,FR,QB,1,-1,0,1,-1,-1.00,-1.0,georgia_southern
Davarius Bargnare,FR,WR,10,-2,0,2,-2,-1.00,-0.2,georgia_southern
Dan Ellington,JR,QB,11,625,2119,451,2744,6.08,249.5,georgia_state
Tra Barnett,JR,RB,11,551,0,109,551,5.06,50.1,georgia_state
Aaron Winchester,JR,QB,6,122,348,89,470,5.28,78.3,georgia_state
Seth Paige,FR,RB,10,341,0,62,341,5.50,34.1,georgia_state
Demarcus Kirk,SR,RB,12,141,0,26,141,5.42,11.8,georgia_state
Destin Coates,FR,RB,6,137,0,32,137,4.28,22.8,georgia_state
Tucker Gregg,FR,RB,9,83,0,13,83,6.38,9.2,georgia_state
Devin Gentry,JR,WR,12,26,0,6,26,4.33,2.2,georgia_state
Dawson Hill,FR,RB,2,21,0,4,21,5.25,10.5,georgia_state
Taz Bateman,SR,RB,2,17,0,7,17,2.43,8.5,georgia_state
Jack Walker,FR,QB,3,0,14,6,14,2.33,4.7,georgia_state
Darius Stubbs,SO,RB,4,14,0,2,14,7.00,3.5,georgia_state
Penny Hart,JR,WR,12,-10,0,4,-10,-2.50,-0.8,georgia_state
TaQuon Marshall,SR,QB,12,971,900,325,1871,5.76,155.9,georgia_tech
Tobias Oliver,FR,QB,12,876,167,168,1043,6.21,86.9,georgia_tech
Jordan Mason,FR,BB,13,659,0,108,659,6.10,50.7,georgia_tech
Jerry Howard,SO,BB,13,564,0,107,564,5.27,43.4,georgia_tech
Nathan Cottrell,JR,AB,13,362,0,46,362,7.87,27.8,georgia_tech
Qua Searcy,SR,AB,13,349,0,35,349,9.97,26.8,georgia_tech
Clinton Lynch,SR,AB,13,206,0,41,206,5.02,15.8,georgia_tech
KirVonte Benson,JR,BB,2,116,0,15,116,7.73,58.0,georgia_tech
James Graham,FR,QB,3,27,22,6,49,8.17,16.3,georgia_tech
Omahri Jarrett,JR,AB,7,47,0,4,47,11.75,6.7,georgia_tech
Christian Malloy,FR,BB,1,27,0,4,27,6.75,27.0,georgia_tech
Joseph Macrina,SO,BB,3,14,0,4,14,3.50,4.7,georgia_tech
Melvin Davis,SR,AB,2,3,0,1,3,3.00,1.5,georgia_tech
Jalen Camp,JR,WR,12,3,0,1,3,3.00,0.3,georgia_tech
Malik Rivera,SR,DB,13,3,0,1,3,3.00,0.2,georgia_tech
Xavier Gantt,SO,AB,4,2,0,2,2,1.00,0.5,georgia_tech
Josh Blancato,FR,AB,1,-1,0,1,-1,-1.00,-1.0,georgia_tech
Antwan Owens,SO,DL,13,-2,0,1,-2,-2.00,-0.2,georgia_tech
Cole McDonald,SO,QB,13,359,3875,618,4234,6.85,325.7,hawai'i
Fred Holly III,SO,RB,14,468,0,108,468,4.33,33.4,hawai'i
Dayton Furuta,JR,RB,13,459,0,93,459,4.94,35.3,hawai'i
Chevan Cordeiro,FR,QB,4,46,384,72,430,5.97,107.5,hawai'i
Miles Reed,FR,RB,10,130,0,30,130,4.33,13.0,hawai'i
Jeremy Moussa,FR,QB,2,-1,77,10,76,7.60,38.0,hawai'i
Elijah Dale,SR,RB,14,71,0,19,71,3.74,5.1,hawai'i
Kolney Cassel,SR,QB,1,0,8,1,8,8.00,8.0,hawai'i
Genta Ito,SR,RB,1,8,0,2,8,4.00,8.0,hawai'i
John Ursua,JR,WR,13,4,0,2,4,2.00,0.3,hawai'i
Mel Davis,SR,RB,1,3,0,1,3,3.00,3.0,hawai'i
D'Eriq King,JR,QB,11,674,2982,456,3656,8.02,332.4,houston
Patrick Carr,JR,RB,13,868,0,152,868,5.71,66.8,houston
Clayton Tune,FR,QB,5,56,795,158,851,5.39,170.2,houston
Mulbah Car,JR,RB,11,325,0,66,325,4.92,29.5,houston
Terence Williams,SR,RB,8,244,0,52,244,4.69,30.5,houston
Marquez Stevenson,SO,WR,13,126,31,15,157,10.47,12.1,houston
Kevrin Justice,JR,RB,13,149,0,24,149,6.21,11.5,houston
Chandler Smith,SO,RB,7,139,0,30,139,4.63,19.9,houston
Kelan Walker,FR,RB,2,112,0,12,112,9.33,56.0,houston
Bryson Smith,FR,QB,12,74,25,24,99,4.13,8.3,houston
Grant Stuard,SO,DB,13,35,0,5,35,7.00,2.7,houston
Kinte Hatton,SR,WR,3,10,0,1,10,10.00,3.3,houston
Quinten Dormady,SR,QB,2,0,8,5,8,1.60,4.0,houston
Ike Ogbogu,FR,QB,1,6,0,2,6,3.00,6.0,houston
Jeremy Singleton,FR,WR,13,5,0,1,5,5.00,0.4,houston
Keith Corbin,JR,WR,12,5,0,4,5,1.25,0.4,houston
AJ Bush Jr.,SR,QB,10,733,1413,355,2146,6.05,214.6,illinois
Reggie Corbin,JR,RB,12,1085,0,128,1085,8.48,90.4,illinois
M.J. Rivers II,FR,QB,8,65,547,150,612,4.08,76.5,illinois
Mike Epstein,SO,RB,7,411,0,60,411,6.85,58.7,illinois
Ra'Von Bonner,SO,RB,11,395,0,72,395,5.49,35.9,illinois
Dre Brown,JR,RB,7,180,0,18,180,10.00,25.7,illinois
Matt Robinson,FR,QB,3,24,11,14,35,2.50,11.7,illinois
Jakari Norwood,FR,RB,3,29,0,5,29,5.80,9.7,illinois
Dominic Stampley,SO,WR,12,11,0,3,11,3.67,0.9,illinois
Trenard Davis,JR,WR,12,-6,17,4,11,2.75,0.9,illinois
Mike Dudek,SR,WR,1,7,0,1,7,7.00,7.0,illinois
Kenyon Sims,FR,RB,1,4,0,2,4,2.00,4.0,illinois
Cam Miller,SO,QB,3,3,0,1,3,3.00,1.0,illinois
Carmoni Green,SO,WR,5,-4,0,1,-4,-4.00,-0.8,illinois
Peyton Ramsey,SO,QB,12,354,2875,558,3229,5.79,269.1,indiana
Stevie Scott,FR,RB,12,1137,0,228,1137,4.99,94.8,indiana
Michael Penix Jr.,FR,QB,3,45,219,41,264,6.44,88.0,indiana
Ronnie Walker Jr.,FR,RB,9,141,0,32,141,4.41,15.7,indiana
Reese Taylor,FR,ATH,12,83,0,15,83,5.53,6.9,indiana
Whop Philyor,SO,WR,7,68,0,5,68,13.60,9.7,indiana
Mike Majette,SR,RB,12,25,0,10,25,2.50,2.1,indiana
Mike Fiacable,JR,QB,1,17,0,2,17,8.50,17.0,indiana
Cole Gest,SO,RB,1,17,0,5,17,3.40,17.0,indiana
Craig Nelson,FR,RB,4,5,0,2,5,2.50,1.3,indiana
Luke Timian,SR,WR,9,4,0,1,4,4.00,0.4,indiana
Marcelino Ball,SO,DB,12,3,0,1,3,3.00,0.3,indiana
J-Shun Harris II,SR,WR,12,1,0,2,1,0.50,0.1,indiana
Nate Stanley,JR,QB,13,4,2852,432,2856,6.61,219.7,iowa
Mekhi Sargent,SO,RB,13,745,0,159,745,4.69,57.3,iowa
Toren Young,SO,RB,13,637,0,136,637,4.68,49.0,iowa
Ivory Kelly-Martin,SO,RB,9,341,0,97,341,3.52,37.9,iowa
Peyton Mansell,FR,QB,5,31,83,16,114,7.13,22.8,iowa
Ihmir Smith-Marsette,SO,WR,12,71,0,9,71,7.89,5.9,iowa
Henry Geil,FR,RB,2,37,0,15,37,2.47,18.5,iowa
Brady Ross,JR,FB,6,20,0,6,20,3.33,3.3,iowa
Tristan Wirfs,SO,OL,12,15,0,1,15,15.00,1.3,iowa
Kyle Groeneweg,SR,WR,13,14,0,2,14,7.00,1.1,iowa
Colten Rastetter,JR,P,13,0,11,2,11,5.50,0.8,iowa
Max Cooper,SO,WR,7,9,0,1,9,9.00,1.3,iowa
Austin Kelly,SR,FB,13,9,0,6,9,1.50,0.7,iowa
Nick Easley,SR,WR,13,7,0,2,7,3.50,0.5,iowa
T.J. Hockenson,SO,TE,13,4,0,1,4,4.00,0.3,iowa
Noah Fant,JR,TE,12,1,0,2,1,0.50,0.1,iowa
Spencer Petras,FR,QB,2,0,0,1,0,0.00,0.0,iowa
"Tyrone Tracy, Jr.",FR,WR,4,-1,0,1,-1,-1.00,-0.3,iowa
Brock Purdy,FR,QB,10,308,2250,320,2558,7.99,255.8,iowa_state
David Montgomery,JR,RB,12,1216,0,257,1216,4.73,101.3,iowa_state
Zeb Noland,SO,QB,5,-13,722,117,709,6.06,141.8,iowa_state
Kene Nwangwu,SO,RB,13,157,0,39,157,4.03,12.1,iowa_state
Kyle Kempt,SR,QB,5,-39,160,36,121,3.36,24.2,iowa_state
Johnnie Lang,FR,RB,12,79,0,22,79,3.59,6.6,iowa_state
Sheldon Croney Jr.,JR,RB,12,56,0,23,56,2.43,4.7,iowa_state
Tarique Milton,FR,WR,13,3,0,1,3,3.00,0.2,iowa_state
Peyton Bender,SR,QB,11,-156,1894,356,1738,4.88,158.0,kansas
Pooka Williams Jr.,FR,RB,11,1125,9,163,1134,6.96,103.1,kansas
Khalil Herbert,JR,RB,12,499,0,114,499,4.38,41.6,kansas
Carter Stanley,JR,QB,6,38,304,68,342,5.03,57.0,kansas
Dom Williams,SO,RB,11,231,0,55,231,4.20,21.0,kansas
Miles Kendrick,SO,QB,4,47,100,35,147,4.20,36.8,kansas
Deron Thompson,SR,RB,3,102,0,7,102,14.57,34.0,kansas
Steven Sims Jr.,SR,WR,12,29,0,3,29,9.67,2.4,kansas
Reese Randall,SR,RB,7,11,0,2,11,5.50,1.6,kansas
Ryan Malbrough,FR,RB,1,10,0,3,10,3.33,10.0,kansas
Ryan Schadler,SR,WR,12,8,0,1,8,8.00,0.7,kansas
Kerr Johnson Jr.,SR,WR,10,1,0,1,1,1.00,0.1,kansas
Skylar Thompson,SO,QB,11,373,1391,313,1764,5.64,160.4,kansas_state
Alex Barnes,JR,RB,12,1355,0,256,1355,5.29,112.9,kansas_state
Alex Delton,JR,QB,7,234,554,165,788,4.78,112.6,kansas_state
Dalvin Warmack,SR,RB,12,144,0,36,144,4.00,12.0,kansas_state
Justin Silmon,SR,RB,8,76,0,20,76,3.80,9.5,kansas_state
Isaiah Zuber,JR,WR,12,17,0,1,17,17.00,1.4,kansas_state
Colby Moore,SR,DB,12,0,0,2,0,0.00,0.0,kansas_state
Woody Barrett,SO,QB,12,503,2339,553,2842,5.14,236.8,kent_state
Jo-El Shaw,JR,RB,10,657,0,138,657,4.76,65.7,kent_state
Justin Rankin,JR,RB,11,574,0,117,574,4.91,52.2,kent_state
Dustin Crum,SO,QB,9,111,176,46,287,6.24,31.9,kent_state
Will Matthews,JR,RB,12,115,0,29,115,3.97,9.6,kent_state
Kavious Price,JR,WR,11,33,18,5,51,10.20,4.6,kent_state
Darrick Edwards,JR,RB,1,31,0,8,31,3.88,31.0,kent_state
Trey Harrell,JR,WR,11,24,0,4,24,6.00,2.2,kent_state
Xavier Williams,FR,RB,3,10,0,3,10,3.33,3.3,kent_state
Myles Washington,JR,RB,10,0,10,1,10,10.00,1.0,kent_state
Antwan Dixon,JR,WR,12,8,0,5,8,1.60,0.7,kent_state
Adam Dulka,SO,TE,12,1,0,1,1,1.00,0.1,kent_state
Terry Wilson,SO,QB,13,547,1889,403,2436,6.04,187.4,kentucky
"Benny Snell, Jr.",JR,RB,13,1449,43,290,1492,5.14,114.8,kentucky
Asim Rose,SO,RB,13,442,0,71,442,6.23,34.0,kentucky
Gunnar Hoak,SO,QB,5,0,167,26,167,6.42,33.4,kentucky
Sihiem King,SR,RB,3,58,0,12,58,4.83,19.3,kentucky
Kavosiey Smoke,FR,RB,2,45,0,4,45,11.25,22.5,kentucky
"Christopher Rodriguez, Jr.",FR,RB,3,43,0,2,43,21.50,14.3,kentucky
"Lynn Bowden, Jr.",SO,WR,13,25,0,10,25,2.50,1.9,kentucky
Danny Clark,FR,QB,2,4,0,2,4,2.00,2.0,kentucky
Tavin Richardson,JR,WR,13,-6,0,1,-6,-6.00,-0.5,kentucky
Stephen Calvert,JR,QB,12,-146,3068,469,2922,6.23,243.5,liberty
Frankie Hickson,JR,RB,12,1032,0,229,1032,4.51,86.0,liberty
Peytton Pickett,SO,RB,12,457,0,110,457,4.15,38.1,liberty
Kentory Matthews,SR,RB,7,408,0,57,408,7.16,58.3,liberty
Frank Boyd,FR,RB,8,228,0,42,228,5.43,28.5,liberty
DJ Stubbs,SO,WR,12,0,39,2,39,19.50,3.3,liberty
Mason Cunningham,JR,QB,3,2,31,8,33,4.13,11.0,liberty
Zac Foutz,JR,TE,7,1,0,1,1,1.00,0.1,liberty
Damian King,SR,WR,3,-2,0,4,-2,-0.50,-0.7,liberty
B.J. Farrow,SR,WR,11,-8,0,1,-8,-8.00,-0.7,liberty
Kevin Shaa,JR,WR,4,-12,0,1,-12,-12.00,-3.0,liberty
Andre Nunez,SR,QB,14,-15,2272,343,2257,6.58,161.2,louisiana-lafayette
Trey Ragas,SO,RB,14,1181,0,207,1181,5.71,84.4,louisiana-lafayette
Elijah Mitchell,SO,RB,14,977,0,145,977,6.74,69.8,louisiana-lafayette
Raymond Calais,JR,RB,14,754,0,81,754,9.31,53.9,louisiana-lafayette
Levi Lewis,SO,QB,14,40,585,84,625,7.44,44.6,louisiana-lafayette
Jordan Wright,JR,RB,9,45,0,11,45,4.09,5.0,louisiana-lafayette
Ashton Johnson,JR,RB,14,42,0,8,42,5.25,3.0,louisiana-lafayette
Ja'Marcus Bradley,JR,WR,14,5,21,2,26,13.00,1.9,louisiana-lafayette
Ryheem Malone,SR,WR,14,21,0,7,21,3.00,1.5,louisiana-lafayette
Earnest Patterson,SR,WR,14,20,0,2,20,10.00,1.4,louisiana-lafayette
Deuce Wallace,JR,DB,14,8,0,1,8,8.00,0.6,louisiana-lafayette
Caleb Evans,JR,QB,12,632,2869,514,3501,6.81,291.8,louisiana-monroe
Derrick Gore,SR,RB,12,662,0,131,662,5.05,55.2,louisiana-monroe
Austin Vaughn,JR,RB,12,232,0,46,232,5.04,19.3,louisiana-monroe
Marcus Green,SR,WR,12,193,0,20,193,9.65,16.1,louisiana-monroe
Kayin White,SO,RB,12,147,0,26,147,5.65,12.3,louisiana-monroe
Colby Suits,FR,QB,1,8,91,14,99,7.07,99.0,louisiana-monroe
Josh Johnson,,,9,69,0,19,69,3.63,7.7,louisiana-monroe
Markis McCray,SR,WR,12,50,0,13,50,3.85,4.2,louisiana-monroe
Javin Myers,FR,RB,4,25,0,8,25,3.13,6.3,louisiana-monroe
JT Jackson,JR,QB,3,0,10,3,10,3.33,3.3,louisiana-monroe
J'Mar Smith,JR,QB,13,159,3160,551,3319,6.02,255.3,louisiana_tech
Jaqwis Dancy,JR,RB,11,667,0,124,667,5.38,60.6,louisiana_tech
Israel Tucker,SO,RB,10,377,0,95,377,3.97,37.7,louisiana_tech
Kam McKnight,SR,RB,13,374,0,81,374,4.62,28.8,louisiana_tech
Justin Henderson,SO,RB,10,113,0,28,113,4.04,11.3,louisiana_tech
Aaron Allen,FR,QB,2,-6,47,8,41,5.13,20.5,louisiana_tech
Westin Elliott,JR,QB,1,0,39,8,39,4.88,39.0,louisiana_tech
Alfred Smith,SO,WR,13,16,0,1,16,16.00,1.2,louisiana_tech
DeAndre Marcus,FR,RB,4,15,0,3,15,5.00,3.8,louisiana_tech
Jordan Myles,FR,RB,1,2,0,1,2,2.00,2.0,louisiana_tech
Praise Okorie,SO,WR,5,-5,0,1,-5,-5.00,-1.0,louisiana_tech
Jawon Pass,SO,QB,11,93,1960,376,2053,5.46,186.6,louisville
Malik Cunningham,FR,QB,10,497,473,146,970,6.64,97.0,louisville
Hassan Hall,FR,RB,12,303,0,70,303,4.33,25.3,louisville
Trey Smith,JR,RB,8,263,0,50,263,5.26,32.9,louisville
Jeremy Smith,SR,RB,9,229,0,45,229,5.09,25.4,louisville
Colin Wilson,FR,RB,8,208,0,39,208,5.33,26.0,louisville
Jordan Travis,FR,QB,3,40,71,22,111,5.05,37.0,louisville
Dae Williams,SO,RB,4,71,0,22,71,3.23,17.8,louisville
Sean McCormack,SO,QB,3,2,29,18,31,1.72,10.3,louisville
Javian Hawkins,FR,RB,3,8,0,2,8,4.00,2.7,louisville
Marcus Riley,FR,WR,7,4,0,3,4,1.33,0.6,louisville
Mekhi Becton,SO,OL,12,1,0,1,1,1.00,0.1,louisville
Chatarius Atwell,FR,WR,12,-5,0,1,-5,-5.00,-0.4,louisville
Joe Burrow,JR,QB,13,399,2894,507,3293,6.50,253.3,lsu
Nick Brossette,SR,RB,13,1039,0,240,1039,4.33,79.9,lsu
Clyde Edwards-Helaire,SO,RB,13,658,11,147,669,4.55,51.5,lsu
Lanard Fournette,JR,RB,13,106,0,12,106,8.83,8.2,lsu
Myles Brennan,SO,QB,1,0,65,6,65,10.83,65.0,lsu
Justin Jefferson,SO,WR,13,26,0,5,26,5.20,2.0,lsu
Stephen Sullivan,JR,WR,13,20,0,2,20,10.00,1.5,lsu
Tae Provens,FR,RB,2,13,0,4,13,3.25,6.5,lsu
Jontre Kirklin,SO,WR,12,6,0,2,6,3.00,0.5,lsu
Tory Carter,SO,FB,12,4,0,2,4,2.00,0.3,lsu
Chris Curry,FR,RB,5,2,0,8,2,0.25,0.4,lsu
Derrick Dillon,JR,WR,13,1,0,3,1,0.33,0.1,lsu
Zach Von Rosenberg,SO,P,13,0,0,1,0,0.00,0.0,lsu
Isaiah Green,FR,QB,10,116,2459,375,2575,6.87,257.5,marshall
