name,yr,pos,g,att,comp,pct.,yards,yards/att,td,int,rating,att/g,yards/g,team_name
Asher O'Hara,SO,QB,12,335,210,62.7,2616,7.8,20,8,143.21,27.9,218.0,middle_tennessee
Chase Cunningham,SO,QB,5,32,17,53.1,221,6.9,2,1,125.52,6.4,44.2,middle_tennessee
Tanner Morgan,SO,QB,13,318,210,66.0,3253,10.2,30,7,178.70,24.5,250.2,minnesota
Jacob Clark,FR,QB,1,1,1,100.0,39,39.0,0,0,427.60,1.0,39.0,minnesota
Seth Green,JR,WR,12,1,1,100.0,1,1.0,1,0,438.40,0.1,0.1,minnesota
Cole Kramer,FR,QB,3,2,0,0.0,0,0.0,0,1,-100.00,0.7,0.0,minnesota
Matt Corral,FR,QB,10,178,105,59.0,1362,7.7,6,3,131.02,17.8,136.2,mississippi
John Rhys Plumlee,FR,QB,9,150,79,52.7,910,6.1,4,3,108.43,16.7,101.1,mississippi
Grant Tisdale,FR,QB,1,2,2,100.0,56,28.0,1,0,500.20,2.0,56.0,mississippi
Garrett Shrader,FR,QB,10,153,88,57.5,1170,7.6,8,5,132.47,15.3,117.0,mississippi_state
Tommy Stevens,SR,QB,9,161,97,60.2,1155,7.2,11,5,136.85,17.9,128.3,mississippi_state
Logan Burnett,JR,QB,2,1,1,100.0,8,8.0,0,0,167.20,0.5,4.0,mississippi_state
Kelly Bryant,SR,QB,10,292,181,62.0,2215,7.6,15,6,138.55,29.2,221.5,missouri
Taylor Powell,SO,QB,6,62,29,46.8,297,4.8,1,2,85.88,10.3,49.5,missouri
Connor Bazelak,FR,QB,3,21,15,71.4,144,6.9,0,0,129.03,7.0,48.0,missouri
Micah Wilson,JR,WR,12,1,1,100.0,15,15.0,1,0,556.00,0.1,1.3,missouri
Malcolm Perry,SR,QB,13,86,48,55.8,1084,12.6,7,3,181.57,6.6,83.4,navy
CJ Williams,JR,SB,13,4,3,75.0,90,22.5,1,0,346.50,0.3,6.9,navy
Perry Olsen,FR,QB,9,8,2,25.0,45,5.6,1,1,88.50,0.9,5.0,navy
Chance Warren,SO,WR,12,3,2,66.7,19,6.3,1,0,229.87,0.3,1.6,navy
Adrian Martinez,SO,QB,10,251,149,59.4,1956,7.8,10,9,130.80,25.1,195.6,nebraska
Noah Vedral,SO,QB,6,52,34,65.4,418,8.0,0,0,132.91,8.7,69.7,nebraska
Luke McCaffrey,FR,QB,4,12,9,75.0,142,11.8,2,0,229.40,3.0,35.5,nebraska
JD Spielman,JR,WR,12,2,1,50.0,22,11.0,0,0,142.40,0.2,1.8,nebraska
Andrew Bunch,JR,QB,2,6,1,16.7,13,2.2,0,0,34.87,3.0,6.5,nebraska
Carson Strong,FR,QB,10,374,237,63.4,2335,6.2,11,7,121.78,37.4,233.5,nevada
Malik Henry,JR,QB,3,78,42,53.8,593,7.6,1,4,111.69,26.0,197.7,nevada
Cristian Solano,SR,QB,11,41,25,61.0,248,6.0,2,2,118.13,3.7,22.5,nevada
Elijah Cooks,JR,WR,13,1,1,100.0,50,50.0,0,0,520.00,0.1,3.8,nevada
Hamish McClure,FR,QB,2,3,3,100.0,20,6.7,0,0,156.00,1.5,10.0,nevada
Kelton Moore,SR,RB,10,1,1,100.0,1,1.0,0,0,108.40,0.1,0.1,nevada
Toa Taua,SO,RB,13,1,1,100.0,-1,-1.0,0,0,91.60,0.1,-0.1,nevada
Tevaka Tuioti,SO,QB,9,195,102,52.3,1460,7.5,7,6,120.90,21.7,162.2,new_mexico
Sheriron Jones,SR,QB,6,76,34,44.7,500,6.6,2,7,90.27,12.7,83.3,new_mexico
Brandt Hughes,JR,QB,1,29,12,41.4,218,7.5,0,0,104.52,29.0,218.0,new_mexico
Trae Hall,FR,QB,4,28,15,53.6,162,5.8,4,2,135.02,7.0,40.5,new_mexico
Q' Drennan,JR,WR,5,1,0,0.0,0,0.0,0,0,0.00,0.2,0.0,new_mexico
Josh Adkins,SO,QB,12,437,275,62.9,2588,5.9,14,15,116.38,36.4,215.7,new_mexico_state
Matt Romero,SR,QB,2,6,2,33.3,16,2.7,0,0,55.73,3.0,8.0,new_mexico_state
Tony Nicholson,SR,WR,12,3,1,33.3,7,2.3,1,0,162.93,0.3,0.6,new_mexico_state
Sam Howell,FR,QB,13,422,259,61.4,3641,8.6,38,7,160.25,32.5,280.1,north_carolina
Vincent Amendola,FR,QB,3,4,3,75.0,48,12.0,0,0,175.80,1.3,16.0,north_carolina
Dyami Brown,SO,WR,13,1,1,100.0,18,18.0,0,0,251.20,0.1,1.4,north_carolina
Jace Ruder,FR,QB,2,2,1,50.0,7,3.5,0,0,79.40,1.0,3.5,north_carolina
Rontavius Groves,JR,WR,13,1,1,100.0,2,2.0,1,0,446.80,0.1,0.2,north_carolina
Devin Leary,FR,QB,8,210,101,48.1,1219,5.8,8,5,104.67,26.3,152.4,north_carolina_state
Matthew McKay,SO,QB,6,150,86,57.3,910,6.1,3,1,113.56,25.0,151.7,north_carolina_state
Bailey Hockman,SO,QB,7,97,54,55.7,546,5.6,1,4,98.10,13.9,78.0,north_carolina_state
Thayer Thomas,SO,WR,12,5,3,60.0,74,14.8,2,0,316.32,0.4,6.2,north_carolina_state
Keyon Lesane,FR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,north_carolina_state
Mason Fine,SR,QB,12,414,257,62.1,3088,7.5,29,9,143.51,34.5,257.3,north_texas
Jason Bean,FR,QB,7,35,22,62.9,176,5.0,3,3,116.24,5.0,25.1,north_texas
Austin Aune,FR,QB,2,5,4,80.0,136,27.2,1,0,374.48,2.5,68.0,north_texas
Ross Bowers,SR,QB,9,287,166,57.8,2130,7.4,7,8,122.66,31.9,236.7,northern_illinois
Marcus Childers,JR,QB,10,82,48,58.5,474,5.8,6,3,123.92,8.2,47.4,northern_illinois
Michael Love,FR,WR,11,1,1,100.0,7,7.0,1,0,488.80,0.1,0.6,northern_illinois
Aidan Smith,JR,QB,9,171,86,50.3,760,4.4,3,9,82.88,19.0,84.4,northwestern
Hunter Johnson,SO,QB,6,108,50,46.3,432,4.0,1,4,75.55,18.0,72.0,northwestern
Andrew Marty,SO,QB,5,22,14,63.6,150,6.8,2,2,132.73,4.4,30.0,northwestern
TJ Green,SR,QB,1,10,6,60.0,62,6.2,0,0,112.08,10.0,62.0,northwestern
Ian Book,SR,QB,13,399,240,60.2,3034,7.6,34,6,149.13,30.7,233.4,notre_dame
Phil Jurkovec,SO,QB,7,16,12,75.0,222,13.9,2,0,232.80,2.3,31.7,notre_dame
Brendon Clark,FR,QB,3,1,1,100.0,22,22.0,1,0,614.80,0.3,7.3,notre_dame
Nathan Rourke,SR,QB,13,328,200,61.0,2820,8.6,20,5,150.27,25.2,216.9,ohio
Joe Mischler,FR,QB,3,3,1,33.3,23,7.7,0,1,31.06,1.0,7.7,ohio
Drew Keszei,SO,WR,2,1,1,100.0,21,21.0,0,0,276.40,0.5,10.5,ohio
DL Knock,SR,WR,13,1,1,100.0,2,2.0,1,0,446.80,0.1,0.2,ohio
Isiah Cox,SO,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ohio
Justin Fields,SO,QB,14,354,238,67.2,3273,9.2,41,3,181.43,25.3,233.8,ohio_state
Chris Chugunov,SR,QB,10,43,26,60.5,286,6.7,6,0,162.38,4.3,28.6,ohio_state
Gunnar Hoak,SR,QB,5,6,6,100.0,104,17.3,1,0,300.60,1.2,20.8,ohio_state
Drue Chrisman,JR,P,14,1,1,100.0,21,21.0,0,0,276.40,0.1,1.5,ohio_state
Jalen Hurts,SR,QB,14,340,237,69.7,3851,11.3,32,8,191.20,24.3,275.1,oklahoma
Tanner Mordecai,FR,QB,6,26,16,61.5,207,8.0,2,0,153.80,4.3,34.5,oklahoma
Spencer Rattler,FR,QB,3,11,7,63.6,81,7.4,1,0,155.50,3.7,27.0,oklahoma
Nick Basquine,SR,WR,14,3,2,66.7,25,8.3,1,1,180.00,0.2,1.8,oklahoma
Spencer Sanders,FR,QB,11,247,155,62.8,2065,8.4,16,11,145.44,22.5,187.7,oklahoma_state
Dru Brown,SR,QB,7,107,72,67.3,810,7.6,7,1,150.60,15.3,115.7,oklahoma_state
Shaun Taylor,FR,QB,2,4,4,100.0,21,5.3,0,0,144.10,2.0,10.5,oklahoma_state
Tom Hutton,FR,P,13,1,1,100.0,20,20.0,0,0,268.00,0.1,1.5,oklahoma_state
Dillon Stoner,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oklahoma_state
Jake McClure,SO,K,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oklahoma_state
Stone Smartt,JR,QB,10,177,101,57.1,1006,5.7,1,6,99.89,17.7,100.6,old_dominion
Hayden Wolff,FR,QB,3,129,75,58.1,737,5.7,2,3,106.60,43.0,245.7,old_dominion
Messiah deWeaver,JR,QB,5,67,29,43.3,316,4.7,1,2,81.85,13.4,63.2,old_dominion
Steven Williams,SO,WR,12,3,2,66.7,58,19.3,1,1,272.40,0.3,4.8,old_dominion
Jonah Fitzgerald,FR,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,old_dominion
Justin Herbert,SR,QB,14,428,286,66.8,3471,8.1,32,6,156.81,30.6,247.9,oregon
Tyler Shough,FR,QB,5,15,12,80.0,144,9.6,3,0,226.64,3.0,28.8,oregon
Juwan Johnson,SR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oregon
Jake Luton,SR,QB,11,358,222,62.0,2714,7.6,28,3,149.82,32.5,246.7,oregon_state
Tristan Gebbia,SO,QB,4,60,38,63.3,347,5.8,2,1,119.58,15.0,86.8,oregon_state
Daniel Rodriguez,SR,P,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,oregon_state
Sean Clifford,JR,QB,12,319,189,59.2,2654,8.3,23,7,148.54,26.6,221.2,penn_state
Will Levis,SO,QB,7,47,28,59.6,223,4.7,2,2,104.96,6.7,31.9,penn_state
Ta'Quan Roberson,FR,QB,1,1,0,0.0,0,0.0,0,0,0.00,1.0,0.0,penn_state
Kenny Pickett,JR,QB,12,469,289,61.6,3098,6.6,13,9,122.42,39.1,258.2,pittsburgh
Nick Patti,FR,QB,6,43,26,60.5,301,7.0,3,1,137.64,7.2,50.2,pittsburgh
Aaron Mathews,SR,WR,13,1,1,100.0,3,3.0,1,0,455.20,0.1,0.2,pittsburgh
Jack Plummer,FR,QB,9,241,144,59.8,1603,6.7,11,8,124.04,26.8,178.1,purdue
Aidan O'Connell,SO,QB,6,164,103,62.8,1101,6.7,8,4,130.42,27.3,183.5,purdue
Elijah Sindelar,SR,QB,6,112,72,64.3,978,8.7,9,3,158.80,18.7,163.0,purdue
Milton Wright,FR,WR,11,1,1,100.0,37,37.0,1,0,740.80,0.1,3.4,purdue
Tom Stewart,SR,QB,10,153,92,60.1,1054,6.9,8,2,132.65,15.3,105.4,rice
Wiley Green,FR,QB,7,142,75,52.8,787,5.5,4,2,105.85,20.3,112.4,rice
JoVoni Johnson,FR,QB,4,18,10,55.6,97,5.4,1,0,119.16,4.5,24.3,rice
Evan Marshman,SO,QB,1,5,2,40.0,27,5.4,0,0,85.36,5.0,27.0,rice
Aston Walter,SR,RB,11,1,1,100.0,27,27.0,0,0,326.80,0.1,2.5,rice
Johnny Langan,FR,QB,11,159,80,50.3,840,5.3,4,9,91.67,14.5,76.4,rutgers
Artur Sitkowski,SO,QB,3,68,44,64.7,429,6.3,1,2,116.68,22.7,143.0,rutgers
McLane Carter,SR,QB,2,47,27,57.4,368,7.8,2,4,120.24,23.5,184.0,rutgers
Cole Snyder,FR,QB,2,3,3,100.0,35,11.7,0,0,198.00,1.5,17.5,rutgers
Isaih Pacheco,SO,RB,11,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,rutgers
Ryan Agnew,SR,QB,12,371,234,63.1,2462,6.6,14,6,128.03,30.9,205.2,san_diego_state
Carson Baker,FR,QB,2,24,19,79.2,172,7.2,1,0,153.12,12.0,86.0,san_diego_state
Josh Love,SR,QB,12,481,293,60.9,3923,8.2,22,8,141.19,40.1,326.9,san_jose_state
Nick Nash,FR,QB,6,17,12,70.6,133,7.8,2,0,175.13,2.8,22.2,san_jose_state
Shane Buechele,JR,QB,13,490,307,62.7,3929,8.0,34,10,148.82,37.7,302.2,smu
Terrance Gipson,FR,QB,2,3,3,100.0,56,18.7,0,0,256.80,1.5,28.0,smu
Tyler Page,JR,WR,13,2,1,50.0,30,15.0,0,0,176.00,0.2,2.3,smu
Ke'Mon Freeman,SR,RB,13,2,1,50.0,2,1.0,1,0,223.40,0.2,0.2,smu
James Proche,SR,WR,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,smu
Derek Green,FR,QB,3,3,1,33.3,0,0.0,0,1,-33.34,1.0,0.0,smu
Cephus Johnson,SO,QB,8,161,83,51.6,900,5.6,5,7,100.06,20.1,112.5,south_alabama
Desmond Trotter,FR,QB,8,97,56,57.7,820,8.5,8,2,151.84,12.1,102.5,south_alabama
Tylan Morton,JR,QB,5,24,10,41.7,186,7.8,1,2,103.85,4.8,37.2,south_alabama
Ryan Hilinski,FR,QB,11,406,236,58.1,2357,5.8,11,5,113.37,36.9,214.3,south_carolina
Dakereon Joyner,FR,QB,8,28,16,57.1,168,6.0,0,0,107.54,3.5,21.0,south_carolina
Jake Bentley,SR,QB,1,30,16,53.3,142,4.7,1,2,90.76,30.0,142.0,south_carolina
Shi Smith,JR,WR,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,south_carolina
Jordan McCloud,FR,QB,12,224,124,55.4,1429,6.4,12,8,119.48,18.7,119.1,south_florida
Blake Barnett,SR,QB,5,77,40,51.9,434,5.6,4,2,111.24,15.4,86.8,south_florida
Kirk Rygol,SO,QB,5,24,12,50.0,170,7.1,2,0,137.00,4.8,34.0,south_florida
Jah'Quez Evans,FR,QB,9,3,1,33.3,2,0.7,0,0,38.93,0.3,0.2,south_florida
Jack Abraham,JR,QB,13,405,275,67.9,3496,8.6,19,15,148.48,31.2,268.9,southern_mississippi
Tate Whatley,SO,QB,3,29,12,41.4,199,6.9,0,2,85.23,9.7,66.3,southern_mississippi
Neil McLaurin,SR,WR,12,2,2,100.0,60,30.0,1,0,517.00,0.2,5.0,southern_mississippi
Zac Everett,JR,P,13,2,2,100.0,9,4.5,0,0,137.80,0.2,0.7,southern_mississippi
Davis Mills,JR,QB,8,241,158,65.6,1960,8.1,11,5,144.79,30.1,245.0,stanford
K.J. Costello,SR,QB,5,167,102,61.1,1038,6.2,6,3,121.56,33.4,207.6,stanford
Jack West,SO,QB,2,32,15,46.9,143,4.5,0,0,84.42,16.0,71.5,stanford
Colby Parkinson,JR,TE,12,1,1,100.0,8,8.0,1,0,497.20,0.1,0.7,stanford
Tommy DeVito,SO,QB,12,337,213,63.2,2360,7.0,19,5,137.68,28.1,196.7,syracuse
Clayton Welch,SR,QB,9,68,36,52.9,523,7.7,4,2,131.07,7.6,58.1,syracuse
Taj Harris,SO,WR,12,2,1,50.0,4,2.0,0,0,66.80,0.2,0.3,syracuse
Rex Culpepper,JR,QB,2,1,0,0.0,0,0.0,0,0,0.00,0.5,0.0,syracuse
Max Duggan,FR,QB,12,339,181,53.4,2077,6.1,15,10,113.56,28.3,173.1,tcu
Alex Delton,SR,QB,6,50,27,54.0,318,6.4,0,1,103.42,8.3,53.0,tcu
Mike Collins,JR,QB,2,5,3,60.0,49,9.8,0,0,142.32,2.5,24.5,tcu
Anthony Russo,JR,QB,13,419,246,58.7,2861,6.8,21,12,126.88,32.2,220.1,temple
Todd Centeio,SO,QB,10,51,34,66.7,444,8.7,5,1,168.23,5.1,44.4,temple
Branden Mack,JR,WR,13,1,1,100.0,7,7.0,0,0,158.80,0.1,0.5,temple
Adam Barry,SO,P,13,1,1,100.0,0,0.0,0,0,100.00,0.1,0.0,temple
Jarrett Guarantano,JR,QB,13,257,152,59.1,2158,8.4,16,8,143.99,19.8,166.0,tennessee
Brian Maurer,FR,QB,8,75,35,46.7,541,7.2,2,5,102.73,9.4,67.6,tennessee
J.T. Shrout,FR,QB,5,27,13,48.1,179,6.6,1,0,116.06,5.4,35.8,tennessee
Jauan Jennings,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,tennessee
Sam Ehlinger,JR,QB,13,454,296,65.2,3663,8.1,32,10,151.82,34.9,281.8,texas
Casey Thompson,FR,QB,5,12,8,66.7,84,7.0,0,0,125.47,2.4,16.8,texas
Devin Duvernay,SR,WR,13,2,2,100.0,14,7.0,0,0,158.80,0.2,1.1,texas
Roschon Johnson,FR,QB,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas
Kellen Mond,JR,QB,13,419,258,61.6,2897,6.9,20,9,131.11,32.2,222.8,texas_a&m
Zach Calzada,FR,QB,3,24,12,50.0,133,5.5,2,1,115.72,8.0,44.3,texas_a&m
James Foster,FR,QB,4,9,3,33.3,30,3.3,0,0,61.33,2.3,7.5,texas_a&m
Tyler Vitt,SO,QB,9,231,147,63.6,1590,6.9,11,14,125.05,25.7,176.7,texas_state
Gresch Jensen,JR,QB,6,206,129,62.6,1291,6.3,5,6,117.44,34.3,215.2,texas_state
Hutch White,SR,WR,12,2,1,50.0,8,4.0,1,0,248.60,0.2,0.7,texas_state
Seamus O'Kelly,FR,P,12,1,1,100.0,4,4.0,0,0,133.60,0.1,0.3,texas_state
Jaylin Nelson,JR,RB,10,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas_state
Jett Duffey,JR,QB,10,367,239,65.1,2840,7.7,18,5,143.59,36.7,284.0,texas_tech
Alan Bowman,SO,QB,3,154,101,65.6,1020,6.6,6,3,130.17,51.3,340.0,texas_tech
Austin McNamara,FR,PK,12,1,1,100.0,34,34.0,0,0,385.60,0.1,2.8,texas_tech
Jackson Tyner,SR,QB,4,8,1,12.5,2,0.3,0,0,14.60,2.0,0.5,texas_tech
McLane Mannix,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,texas_tech
Mitchell Guadagni,SR,QB,6,122,79,64.8,1099,9.0,8,2,158.78,20.3,183.2,toledo
Eli Peters,JR,QB,5,105,62,59.0,828,7.9,6,3,138.44,21.0,165.6,toledo
Carter Bradley,FR,QB,7,100,46,46.0,502,5.0,1,2,87.47,14.3,71.7,toledo
DeQuan Finn,FR,QB,3,12,6,50.0,86,7.2,0,0,110.20,4.0,28.7,toledo
Kaleb Barker,SR,QB,12,460,299,65.0,3628,7.9,30,10,148.42,38.3,302.3,troy
Gunnar Watson,FR,QB,6,22,13,59.1,89,4.0,0,0,93.07,3.7,14.8,troy
Kade Young,SR,QB,1,5,3,60.0,23,4.6,0,1,58.64,5.0,23.0,troy
Khalil McClain,JR,WR,12,2,1,50.0,18,9.0,0,0,125.60,0.2,1.5,troy
Kaylon Geiger,JR,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,troy
Luke Whittemore,SO,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,troy
Justin McMillan,SR,QB,13,314,183,58.3,2444,7.8,17,10,135.16,24.2,188.0,tulane
Keon Howard,JR,QB,4,18,13,72.2,208,11.6,2,0,205.96,4.5,52.0,tulane
Amare Jones,SO,RB,13,4,1,25.0,27,6.8,0,0,81.70,0.3,2.1,tulane
Zach Smith,JR,QB,12,429,246,57.3,3279,7.6,19,9,131.96,35.8,273.3,tulsa
Seth Boomer,SO,QB,3,15,8,53.3,97,6.5,1,0,129.65,5.0,32.3,tulsa
Tyler Johnston III,SO,QB,12,249,147,59.0,2250,9.0,17,15,145.42,20.8,187.5,uab
Dylan Hopkins,FR,QB,10,85,44,51.8,563,6.6,3,5,107.30,8.5,56.3,uab
Kyle Greenwell,SO,P,14,2,1,50.0,2,1.0,0,0,58.40,0.1,0.1,uab
Gerrit Prince,JR,TE,14,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,uab
Dillon Gabriel,FR,QB,13,398,236,59.3,3653,9.2,29,7,156.92,30.6,281.0,ucf
Darriel Mack Jr.,SO,QB,9,31,19,61.3,219,7.1,4,1,156.77,3.4,24.3,ucf
Brandon Wimbush,SR,QB,5,24,13,54.2,167,7.0,2,0,140.12,4.8,33.4,ucf
Quadry Jones,FR,QB,3,3,3,100.0,78,26.0,1,0,428.40,1.0,26.0,ucf
Marlon Williams,JR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,ucf
Dorian Thompson-Robinson,SO,QB,11,362,216,59.7,2701,7.5,21,12,134.85,32.9,245.5,ucla
Austin Burton,SO,QB,7,64,44,68.8,365,5.7,1,0,121.82,9.1,52.1,ucla
Kenyon Oblad,FR,QB,11,308,167,54.2,2081,6.8,18,9,124.42,28.0,189.2,unlv
Armani Rogers,JR,QB,5,79,41,51.9,393,5.0,2,3,94.46,15.8,78.6,unlv
Kedon Slovis,FR,QB,12,392,282,71.9,3502,8.9,30,9,167.65,32.7,291.8,usc
Matt Fink,JR,QB,8,88,58,65.9,648,7.4,4,5,131.41,11.0,81.0,usc
JT Daniels,SO,QB,1,34,25,73.5,215,6.3,1,1,130.48,34.0,215.0,usc
Tyler Huntley,SR,QB,14,301,220,73.1,3092,10.3,19,4,177.54,21.5,220.9,utah
Drew Lisk,JR,QB,4,9,7,77.8,52,5.8,0,0,126.32,2.3,13.0,utah
Jason Shelley,SO,QB,11,11,6,54.5,43,3.9,1,0,117.39,1.0,3.9,utah
Jordan Love,JR,QB,13,473,293,61.9,3402,7.2,20,17,129.12,36.4,261.7,utah_state
Henry Colombi,SO,QB,6,29,20,69.0,221,7.6,2,1,148.85,4.8,36.8,utah_state
Andrew Peasley,FR,QB,1,2,2,100.0,5,2.5,0,0,121.00,2.0,5.0,utah_state
Kai Locksley,SR,QB,11,181,103,56.9,1329,7.3,6,5,124.01,16.5,120.8,utep
Brandon Jones,SR,QB,6,87,47,54.0,628,7.2,2,3,115.34,14.5,104.7,utep
Gavin Hardison,SO,QB,2,61,27,44.3,335,5.5,1,0,95.80,30.5,167.5,utep
Lowell Narcisse,SO,QB,11,201,107,53.2,1226,6.1,8,5,112.62,18.3,111.5,utsa
Frank Harris,SO,QB,4,91,66,72.5,486,5.3,3,2,123.87,22.8,121.5,utsa
Jordan Weeks,FR,QB,3,66,38,57.6,451,6.8,2,3,115.89,22.0,150.3,utsa
Lucas Dean,FR,P,12,1,1,100.0,22,22.0,0,0,284.80,0.1,1.8,utsa
Cordale Grundy,SR,QB,2,5,1,20.0,4,0.8,0,1,-13.28,2.5,2.0,utsa
Sheldon Jones,SO,WR,12,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,utsa
Riley Neal,SR,QB,11,258,149,57.8,1585,6.1,9,5,116.98,23.5,144.1,vanderbilt
Deuce Wallace,JR,QB,8,101,43,42.6,307,3.0,0,4,60.19,12.6,38.4,vanderbilt
Mo Hasan,JR,QB,2,11,7,63.6,120,10.9,1,0,185.28,5.5,60.0,vanderbilt
Allan Walters,FR,QB,3,9,2,22.2,36,4.0,0,1,33.60,3.0,12.0,vanderbilt
Cam Johnson,FR,WR,12,2,1,50.0,16,8.0,0,0,117.20,0.2,1.3,vanderbilt
Bryce Perkins,SR,QB,14,496,320,64.5,3538,7.1,22,12,134.24,35.4,252.7,virginia
Brennan Armstrong,FR,QB,7,20,15,75.0,196,9.8,1,2,153.82,2.9,28.0,virginia
Lindell Stone,SO,QB,2,2,1,50.0,12,6.0,0,1,0.40,1.0,6.0,virginia
Nash Griffin,JR,P,14,1,1,100.0,2,2.0,0,0,116.80,0.1,0.1,virginia
Hendon Hooker,SO,QB,11,162,99,61.1,1555,9.6,13,2,165.75,14.7,141.4,virginia_tech
Ryan Willis,SR,QB,5,117,72,61.5,906,7.7,9,5,143.42,23.4,181.2,virginia_tech
Quincy Patterson II,FR,QB,7,37,14,37.8,257,6.9,2,1,108.62,5.3,36.7,virginia_tech
Tayvion Robinson,FR,WR,13,2,0,0.0,0,0.0,0,0,0.00,0.2,0.0,virginia_tech
Jamie Newman,JR,QB,12,361,220,60.9,2868,7.9,26,11,145.36,30.1,239.0,wake_forest
Sam Hartman,SO,QB,4,97,55,56.7,830,8.6,4,2,138.07,24.3,207.5,wake_forest
Michael Kern,FR,QB,2,9,7,77.8,50,5.6,1,0,161.12,4.5,25.0,wake_forest
Tayvon Bowers,SO,QB,4,1,0,0.0,0,0.0,0,0,0.00,0.3,0.0,wake_forest
Jacob Eason,JR,QB,13,405,260,64.2,3132,7.7,23,8,143.95,31.2,240.9,washington
Jacob Sirmon,FR,QB,4,3,2,66.7,19,6.3,0,0,119.87,0.8,4.8,washington
Richard Newton,FR,TB,10,1,1,100.0,13,13.0,1,0,539.20,0.1,1.3,washington
Aaron Fuller,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,washington
Anthony Gordon,SR,QB,13,687,493,71.8,5579,8.1,48,16,158.38,52.8,429.2,washington_state
Gage Gubrud,SR,QB,2,13,10,76.9,89,6.8,1,0,159.81,6.5,44.5,washington_state
Trey Tinsley,SR,QB,3,6,2,33.3,15,2.5,1,0,109.33,2.0,5.0,washington_state
Austin Kendall,JR,QB,9,304,187,61.5,1989,6.5,12,10,122.92,33.8,221.0,west_virginia
Jarret Doege,JR,QB,4,120,79,65.8,818,6.8,7,3,137.34,30.0,204.5,west_virginia
Jack Allison,JR,QB,3,26,19,73.1,144,5.5,1,2,116.91,8.7,48.0,west_virginia
Isaiah Esdale,SO,WR,10,1,1,100.0,24,24.0,1,0,631.60,0.1,2.4,west_virginia
Josh Growden,SR,P,12,1,1,100.0,7,7.0,0,0,158.80,0.1,0.6,west_virginia
Trey Lowe III,FR,QB,5,2,2,100.0,2,1.0,0,0,108.40,0.4,0.4,west_virginia
Ty Storey,SR,QB,11,345,241,69.9,2567,7.4,14,7,141.69,31.4,233.4,western_kentucky
Steven Duncan,JR,QB,4,119,70,58.8,790,6.6,5,4,121.74,29.8,197.5,western_kentucky
Lucky Jackson,SR,WR,13,2,1,50.0,8,4.0,1,0,248.60,0.2,0.6,western_kentucky
Kevaris Thomas,FR,QB,1,1,1,100.0,6,6.0,0,0,150.40,1.0,6.0,western_kentucky
Jacquez Sloan,JR,WR,13,1,0,0.0,0,0.0,0,1,-200.00,0.1,0.0,western_kentucky
Jon Wassink,SR,QB,13,407,241,59.2,3097,7.6,20,8,135.42,31.3,238.2,western_michigan
Griffin Alstott,SO,QB,4,6,5,83.3,31,5.2,1,0,181.73,1.5,7.8,western_michigan
Jack Coan,JR,QB,14,339,236,69.6,2727,8.0,18,5,151.76,24.2,194.8,wisconsin
Graham Mertz,FR,QB,2,10,9,90.0,73,7.3,0,0,151.32,5.0,36.5,wisconsin
Chase Wolf,FR,QB,3,1,1,100.0,2,2.0,0,0,116.80,0.3,0.7,wisconsin
Sean Chambers,FR,QB,8,121,52,43.0,915,7.6,7,3,120.63,15.1,114.4,wyoming
Tyler Vander Waal,SO,QB,8,95,49,51.6,512,5.4,1,4,91.90,11.9,64.0,wyoming
Levi Williams,FR,QB,3,39,19,48.7,343,8.8,3,2,137.72,13.0,114.3,wyoming
Austin Conway,SR,WR,13,1,0,0.0,0,0.0,0,0,0.00,0.1,0.0,wyoming
