name,yr,pos,g,att,yards,avg.,td,att/g,yards/g,team_name
Rahjai Harris,SO,RB,5,67,238,3.55,5,13.40,47.60,east_carolina
Holton Ahlers,SR,QB,13,72,182,2.53,6,5.54,14.00,east_carolina
Mason Garcia,SO,QB,3,5,14,2.80,0,1.67,4.67,east_carolina
Ryan Jones,SR,TE,12,2,1,0.50,0,0.17,0.08,east_carolina
Kamarro Edmonds,SO,RB,3,2,-2,-1.00,0,0.67,-0.67,east_carolina
Jsi Hatfield,JR,WR,8,1,-9,-9.00,0,0.13,-1.13,east_carolina
Samson Evans,SR,RB,12,249,1166,4.68,15,20.75,97.17,eastern_michigan
Jaylon Jackson,JR,RB,13,90,408,4.53,2,6.92,31.38,eastern_michigan
Austin Smith,SO,QB,9,61,255,4.18,2,6.78,28.33,eastern_michigan
Darius Boone Jr.,JR,RB,10,26,92,3.54,3,2.60,9.20,eastern_michigan
Tanner Knue,SR,WR,12,2,16,8.00,0,0.17,1.33,eastern_michigan
Bryson Moss,SO,RB,4,5,13,2.60,1,1.25,3.25,eastern_michigan
Cam’Ron McCoy,FR,QB,2,3,9,3.00,0,1.50,4.50,eastern_michigan
Sebastian Toland,SR,RB,6,1,6,6.00,0,0.17,1.00,eastern_michigan
Hassan Beydoun,SR,WR,13,4,4,1.00,0,0.31,0.31,eastern_michigan
Elijah Jackson-Anderson,FR,RB,4,1,1,1.00,0,0.25,0.25,eastern_michigan
Michael Foor,JR,RB,1,1,0,0.00,0,1.00,0.00,eastern_michigan
Zach Westmoreland,SO,WR,4,1,0,0.00,0,0.25,0.00,eastern_michigan
Taylor Powell,SR,QB,9,44,-98,-2.23,2,4.89,-10.89,eastern_michigan
Montrell Johnson Jr.,SO,RB,13,155,841,5.43,10,11.92,64.69,florida
Trevor Etienne,FR,RB,13,118,719,6.09,6,9.08,55.31,florida
Anthony Richardson,SO,QB,12,103,654,6.35,9,8.58,54.50,florida
Nay'Quan Wright,SO,RB,7,47,190,4.04,2,6.71,27.14,florida
Ricky Pearsall,JR,WR,13,8,113,14.13,1,0.62,8.69,florida
Lorenzo Lingard,JR,RB,10,10,75,7.50,1,1.00,7.50,florida
Eddie Battle,SR,RB,1,2,32,16.00,0,2.00,32.00,florida
Jack Miller III,FR,QB,1,13,13,1.00,0,13.00,13.00,florida
Jalen Kitna,FR,QB,4,1,6,6.00,0,0.25,1.50,florida
Carlson Joseph,FR,RB,1,2,5,2.50,0,2.00,5.00,florida
Jeremy Crawshaw,SO,P,13,1,-10,-10.00,0,0.08,-0.77,florida
Larry McCammon III,JR,RB,12,193,998,5.17,7,16.08,83.17,florida_atlantic
Zuberi Mobley,FR,RB,12,102,540,5.29,3,8.50,45.00,florida_atlantic
N'Kosi Perry,SR,QB,12,91,258,2.84,6,7.58,21.50,florida_atlantic
Johnny Ford,JR,RB,8,41,135,3.29,1,5.13,16.88,florida_atlantic
LaJohntay Wester,SO,WR,12,15,106,7.07,1,1.25,8.83,florida_atlantic
Marvin Scott III,SO,RB,3,18,80,4.44,0,6.00,26.67,florida_atlantic
"Willie Taggart, Jr.",SO,QB,11,12,56,4.67,1,1.09,5.09,florida_atlantic
Javion Posey,SO,WR,12,4,19,4.75,0,0.33,1.58,florida_atlantic
Robert Armes,JR,RB,1,2,16,8.00,0,2.00,16.00,florida_atlantic
"Kelvin Dean, Jr.",SO,RB,5,4,7,1.75,0,0.80,1.40,florida_atlantic
Tony Johnson,FR,WR,12,1,6,6.00,0,0.08,0.50,florida_atlantic
Je'Quan Burton,JR,WR,11,1,2,2.00,0,0.09,0.18,florida_atlantic
Lexington Joseph,JR,RB,12,108,536,4.96,5,9.00,44.67,florida_international
EJ Wilson Jr.,SO,RB,12,79,288,3.65,2,6.58,24.00,florida_international
Grayson James,SO,QB,11,79,223,2.82,3,7.18,20.27,florida_international
Kejon Owens,FR,RB,7,26,83,3.19,1,3.71,11.86,florida_international
Antonio Patterson,FR,RB,2,9,40,4.44,0,4.50,20.00,florida_international
Haden Carlson,FR,QB,8,19,34,1.79,0,2.38,4.25,florida_international
Kris Mitchell,SO,WR,12,4,20,5.00,0,0.33,1.67,florida_international
Gunnar Holmberg,SR,QB,3,7,17,2.43,0,2.33,5.67,florida_international
Dean Patterson,FR,WR,12,3,15,5.00,0,0.25,1.25,florida_international
Ross Fournet,FR,WR,12,1,9,9.00,0,0.08,0.75,florida_international
Tyrese Chambers,SR,WR,10,1,8,8.00,0,0.10,0.80,florida_international
Jalen Bracey,JR,WR,12,8,0,0.00,0,0.67,0.00,florida_international
Daton Montiel,SO,K,12,1,-1,-1.00,0,0.08,-0.08,florida_international
Deandre Jackson,SR,WR,4,1,-2,-2.00,0,0.25,-0.50,florida_international
Trey Benson,SO,RB,13,154,990,6.43,9,11.85,76.15,florida_state
Treshaun Ward,SO,RB,10,95,628,6.61,7,9.50,62.80,florida_state
Lawrance Toafili,SO,RB,13,93,457,4.91,5,7.15,35.15,florida_state
Jordan Travis,JR,QB,13,82,417,5.09,7,6.31,32.08,florida_state
Rodney Hill,FR,RB,4,27,144,5.33,1,6.75,36.00,florida_state
CJ Campbell,FR,RB,6,18,64,3.56,2,3.00,10.67,florida_state
Mycah Pittman,JR,WR,13,7,35,5.00,0,0.54,2.69,florida_state
Deuce Spann,SO,WR,12,5,28,5.60,0,0.42,2.33,florida_state
Tate Rodemaker,SO,QB,7,10,14,1.40,0,1.43,2.00,florida_state
Ja’Khi Douglas,SO,WR,7,1,8,8.00,0,0.14,1.14,florida_state
Malik McClain,SO,WR,13,1,6,6.00,0,0.08,0.46,florida_state
AJ Duffy,FR,QB,3,1,5,5.00,0,0.33,1.67,florida_state
Wyatt Rector,JR,TE,13,2,4,2.00,0,0.15,0.31,florida_state
DJ Lundy,SO,LB,13,3,2,0.67,2,0.23,0.15,florida_state
Darion Williamson,SO,WR,5,2,-2,-1.00,0,0.40,-0.40,florida_state
Gino English,SO,QB,1,1,-5,-5.00,0,1.00,-5.00,florida_state
Jordan Mims,SR,RB,14,261,1370,5.25,18,18.64,97.86,fresno_state
Malik Sherrod,SO,RB,14,80,428,5.35,2,5.71,30.57,fresno_state
Elijah Gilliam,SO,RB,12,17,101,5.94,1,1.42,8.42,fresno_state
Nikko Remigio,SR,WR,14,6,42,7.00,2,0.43,3.00,fresno_state
Logan Fife,SO,QB,10,32,35,1.09,3,3.20,3.50,fresno_state
Jalen Moreno-Cropper,SR,WR,14,7,19,2.71,0,0.50,1.36,fresno_state
Jake Boust,JR,TE,14,1,3,3.00,0,0.07,0.21,fresno_state
Mac Dalena,JR,WR,14,1,1,1.00,0,0.07,0.07,fresno_state
Jaylen Henderson,FR,QB,2,2,-2,-1.00,0,1.00,-1.00,fresno_state
Ty Jones,SR,WR,13,1,-3,-3.00,0,0.08,-0.23,fresno_state
Jake Haener,SR,QB,10,46,-123,-2.67,2,4.60,-12.30,fresno_state
Kenny McIntosh,SR,RB,15,150,829,5.53,10,10.00,55.27,georgia
Daijun Edwards,JR,RB,15,140,769,5.49,7,9.33,51.27,georgia
Kendall Milton,JR,RB,13,85,592,6.96,8,6.54,45.54,georgia
Branson Robinson,FR,RB,12,68,330,4.85,3,5.67,27.50,georgia
Stetson Bennett,SR,QB,15,57,205,3.60,10,3.80,13.67,georgia
Ladd McConkey,SO,WR,15,7,134,19.14,2,0.47,8.93,georgia
Brock Bowers,SO,TE,15,9,109,12.11,3,0.60,7.27,georgia
Sevaughn Clark,JR,RB,3,7,44,6.29,0,2.33,14.67,georgia
Cash Jones,FR,RB,11,2,44,22.00,1,0.18,4.00,georgia
Carson Beck,SO,QB,7,7,43,6.14,0,1.00,6.14,georgia
De’Nylon Morrissette,FR,WR,10,1,8,8.00,0,0.10,0.80,georgia
Brock Vandagriff,FR,QB,3,1,7,7.00,0,0.33,2.33,georgia
Kearis Jackson,SR,WR,15,1,-5,-5.00,0,0.07,-0.33,georgia
Jalen White,JR,RB,11,162,914,5.64,10,14.73,83.09,georgia_southern
Gerald Green,JR,RB,11,89,483,5.43,6,8.09,43.91,georgia_southern
OJ Arnold,FR,RB,13,45,257,5.71,1,3.46,19.77,georgia_southern
AJ Brown,JR,RB,8,15,67,4.47,1,1.88,8.38,georgia_southern
Kyle Vantrease,SR,QB,13,33,34,1.03,3,2.54,2.62,georgia_southern
Terron Dixon II,JR,RB,2,3,11,3.67,0,1.50,5.50,georgia_southern
Derwin Burgess Jr.,SO,WR,10,2,10,5.00,0,0.20,1.00,georgia_southern
Tyler Jordan,JR,RB,13,7,7,1.00,2,0.54,0.54,georgia_southern
Darius Lewis,JR,WR,9,1,6,6.00,0,0.11,0.67,georgia_southern
Jjay Mcafee,SR,TE,11,1,3,3.00,0,0.09,0.27,georgia_southern
Alex Raynor,JR,K,13,1,3,3.00,0,0.08,0.23,georgia_southern
Marc Stampley II,FR,DB,13,1,3,3.00,0,0.08,0.23,georgia_southern
Khaleb Hood,SR,WR,13,2,3,1.50,0,0.15,0.23,georgia_southern
Connor Cigelske,SO,QB,2,2,2,1.00,0,1.00,1.00,georgia_southern
Amare Jones,SR,WR,8,1,-2,-2.00,0,0.13,-0.25,georgia_southern
Anthony Beck II,SR,P,13,1,-9,-9.00,0,0.08,-0.69,georgia_southern
Darren Grainger,SR,QB,12,164,742,4.52,6,13.67,61.83,georgia_state
Tucker Gregg,SR,RB,12,172,705,4.10,12,14.33,58.75,georgia_state
Marcus Carroll,JR,RB,12,127,622,4.90,6,10.58,51.83,georgia_state
Jamyest Williams,SR,RB,8,85,447,5.26,2,10.63,55.88,georgia_state
Antoine Lane,SR,RB,11,11,53,4.82,0,1.00,4.82,georgia_state
Mikele Colasurdo,SO,QB,3,1,13,13.00,0,0.33,4.33,georgia_state
Robert Lewis,SO,WR,8,1,8,8.00,0,0.13,1.00,georgia_state
KZ Adams,FR,RB,4,2,5,2.50,0,0.50,1.25,georgia_state
Jamari Thrash,JR,WR,12,2,5,2.50,0,0.17,0.42,georgia_state
LaMarcus Brand,SO,WR,7,1,0,0.00,0,0.14,0.00,georgia_state
Hassan Hall,SR,RB,12,116,521,4.49,1,9.67,43.42,georgia_tech
Dontae Smith,JR,RB,12,87,420,4.83,5,7.25,35.00,georgia_tech
Jeff Sims,SO,QB,7,87,292,3.36,1,12.43,41.71,georgia_tech
Zach Pyron,FR,QB,3,35,127,3.63,2,11.67,42.33,georgia_tech
Jamie Felix,FR,RB,5,23,80,3.48,0,4.60,16.00,georgia_tech
Taisun Phommachanh,SO,QB,2,15,56,3.73,2,7.50,28.00,georgia_tech
Nate McCollum,SO,WR,11,6,56,9.33,1,0.55,5.09,georgia_tech
Dylan McDuffie,JR,RB,8,22,45,2.05,1,2.75,5.63,georgia_tech
Malachi Carter,SR,WR,11,2,36,18.00,0,0.18,3.27,georgia_tech
Malik Rutherford,FR,WR,12,1,4,4.00,0,0.08,0.33,georgia_tech
Ryan King,SO,WR,10,1,-3,-3.00,0,0.10,-0.30,georgia_tech
David Shanahan,SO,P,12,1,-13,-13.00,0,0.08,-1.08,georgia_tech
Zach Gibson,SO,QB,6,23,-14,-0.61,0,3.83,-2.33,georgia_tech
Dedrick Parson,SR,RB,13,187,830,4.44,11,14.38,63.85,hawai'i
Tylan Hines,FR,RB,13,83,634,7.64,2,6.38,48.77,hawai'i
Nasjzaé Bryant-Lelei,JR,RB,10,56,245,4.38,3,5.60,24.50,hawai'i
Jordan Johnson,FR,RB,5,12,69,5.75,0,2.40,13.80,hawai'i
Brayden Schager,SO,QB,12,45,47,1.04,0,3.75,3.92,hawai'i
Matthew Shipley,JR,PK,13,1,18,18.00,0,0.08,1.38,hawai'i
Cammon Cooper,JR,QB,1,2,2,1.00,0,2.00,2.00,hawai'i
Ilm Manning,SR,OL,13,1,0,0.00,0,0.08,0.00,hawai'i
Dior Scott,SR,WR,10,2,-5,-2.50,0,0.20,-0.50,hawai'i
Joey Yellen,JR,QB,4,7,-45,-6.43,0,1.75,-11.25,hawai'i
Clayton Tune,SR,QB,13,128,546,4.27,5,9.85,42.00,houston
Stacy Sneed,FR,RB,12,76,501,6.59,5,6.33,41.75,houston
Brandon Campbell,FR,RB,10,90,435,4.83,4,9.00,43.50,houston
Ta'Zhawn Henry,SR,RB,9,88,359,4.08,3,9.78,39.89,houston
Nathaniel Dell,JR,WR,13,4,9,2.25,0,0.31,0.69,houston
Lucas Coley,FR,QB,3,3,4,1.33,0,1.00,1.33,houston
Kelan Walker,JR,RB,13,3,4,1.33,0,0.23,0.31,houston
Chase Brown,JR,RB,12,328,1643,5.01,10,27.33,136.92,illinois
Reggie Love III,SO,RB,13,70,317,4.53,2,5.38,24.38,illinois
Chase Hayden,SR,RB,6,22,87,3.95,0,3.67,14.50,illinois
Josh McCray,SO,RB,4,19,56,2.95,0,4.75,14.00,illinois
Tommy DeVito,SR,QB,13,73,35,0.48,6,5.62,2.69,illinois
Hugh Robertson,FR,P,13,1,23,23.00,0,0.08,1.77,illinois
Artur Sitkowski,JR,QB,3,5,18,3.60,0,1.67,6.00,illinois
Aidan Laughery,FR,RB,1,3,9,3.00,0,3.00,9.00,illinois
Isaiah Williams,SO,WR,13,7,5,0.71,0,0.54,0.38,illinois
Shaun Shivers,SR,RB,12,143,592,4.14,6,11.92,49.33,indiana
Josh Henderson,SR,RB,12,90,398,4.42,4,7.50,33.17,indiana
Jaylin Lucas,FR,RB,11,49,271,5.53,2,4.45,24.64,indiana
Dexter Williams II,SO,QB,4,40,165,4.13,1,10.00,41.25,indiana
Emery Simmons,SR,WR,12,2,54,27.00,0,0.17,4.50,indiana
Trent Howland,FR,RB,8,2,12,6.00,0,0.25,1.50,indiana
Jack Tuttle,SR,QB,1,10,8,0.80,0,10.00,8.00,indiana
Donaven McCulley,SO,WR,12,4,5,1.25,1,0.33,0.42,indiana
D.J. Matthews Jr.,SR,WR,9,4,0,0.00,0,0.44,0.00,indiana
Brendan Sorsby,FR,QB,1,2,-8,-4.00,0,2.00,-8.00,indiana
Connor Bazelak,JR,QB,10,47,-160,-3.40,1,4.70,-16.00,indiana
Kaleb Johnson,FR,RB,13,151,779,5.16,6,11.62,59.92,iowa
Leshon Williams,SO,RB,12,117,413,3.53,2,9.75,34.42,iowa
Gavin Williams,SO,RB,11,43,138,3.21,0,3.91,12.55,iowa
Jaziun Patterson,FR,RB,3,14,47,3.36,0,4.67,15.67,iowa
Arland Bruce IV,SO,WR,11,12,47,3.92,1,1.09,4.27,iowa
Nico Ragaini,SR,WR,11,2,17,8.50,0,0.18,1.55,iowa
Joe Labas,FR,QB,1,4,11,2.75,0,4.00,11.00,iowa
Sam LaPorta,SR,TE,12,2,6,3.00,0,0.17,0.50,iowa
Monte Pottebaum,SR,FB,12,3,6,2.00,0,0.25,0.50,iowa
Brody Brecht,FR,WR,11,1,4,4.00,0,0.09,0.36,iowa
Tory Taylor,JR,P,13,1,4,4.00,0,0.08,0.31,iowa
Diante Vines,SO,WR,7,1,2,2.00,0,0.14,0.29,iowa
Alex Padilla,JR,QB,2,9,-35,-3.89,0,4.50,-17.50,iowa
Spencer Petras,SR,QB,12,57,-182,-3.19,3,4.75,-15.17,iowa
Jirehl Brock,JR,RB,10,99,445,4.49,3,9.90,44.50,iowa_state
Cartevious Norton,FR,RB,8,87,312,3.59,2,10.88,39.00,iowa_state
Deon Silas,SO,RB,11,60,271,4.52,3,5.45,24.64,iowa_state
Eli Sanders,FR,RB,8,47,197,4.19,0,5.88,24.63,iowa_state
Hunter Dekkers,SO,QB,12,89,73,0.82,2,7.42,6.08,iowa_state
Jaylin Noel,SO,WR,12,3,47,15.67,0,0.25,3.92,iowa_state
Rocco Becht,FR,QB,3,1,2,2.00,0,0.33,0.67,iowa_state
Percy Agyei-Obese,SR,RB,10,159,908,5.71,8,15.90,90.80,james_madison
Todd Centeio,SR,QB,10,94,398,4.23,7,9.40,39.80,james_madison
Latrele Palmer,JR,RB,11,101,398,3.94,5,9.18,36.18,james_madison
Kaelon Black,FR,RB,9,69,328,4.75,3,7.67,36.44,james_madison
Sammy Malignaggi,SO,RB,11,14,60,4.29,1,1.27,5.45,james_madison
Kris Thornton,SR,WR,11,4,27,6.75,0,0.36,2.45,james_madison
Alonza Barnett III,FR,QB,2,4,15,3.75,0,2.00,7.50,james_madison
Drew Painter,SR,TE,11,0,1,-,0,-,-,james_madison
Peyton Rutherford,SO,RB,5,2,0,0.00,0,0.40,0.00,james_madison
Devin Ravenel,SR,WR,11,1,-4,-4.00,0,0.09,-0.36,james_madison
Wayne Knight,FR,RB,8,5,-8,-1.60,0,0.63,-1.00,james_madison
Billy Atkins,FR,QB,5,14,-13,-0.93,0,2.80,-2.60,james_madison
Devin Neal,SO,RB,13,180,1090,6.06,9,13.85,83.85,kansas
Jalon Daniels,JR,QB,9,77,419,5.44,7,8.56,46.56,kansas
Daniel Hishaw Jr.,SO,RB,5,44,259,5.89,5,8.80,51.80,kansas
Jason Bean,SR,QB,12,38,222,5.84,4,3.17,18.50,kansas
Sevion Morrison,SO,RB,12,23,165,7.17,1,1.92,13.75,kansas
Ky Thomas,SO,RB,9,53,162,3.06,2,5.89,18.00,kansas
Quentin Skinner,SO,WR,13,2,41,20.50,0,0.15,3.15,kansas
Torry Locklin,JR,RB,13,12,32,2.67,1,0.92,2.46,kansas
Ethan Vasko,FR,QB,1,2,6,3.00,0,2.00,6.00,kansas
DeAndre Thomas Jr.,FR,RB,1,1,5,5.00,0,1.00,5.00,kansas
Steven McBride,JR,WR,6,1,4,4.00,0,0.17,0.67,kansas
Tanaka Scott,FR,WR,12,1,1,1.00,0,0.08,0.08,kansas
Kevin Terry,JR,WR,13,1,-4,-4.00,0,0.08,-0.31,kansas
Deuce Vaughn,JR,RB,14,293,1558,5.32,9,20.93,111.29,kansas_state
Adrian Martinez,SR,QB,10,111,627,5.65,10,11.10,62.70,kansas_state
DJ Giddens,FR,RB,14,89,518,5.82,6,6.36,37.00,kansas_state
Malik Knowles,SR,WR,14,8,164,20.50,3,0.57,11.71,kansas_state
Phillip Brooks,SR,WR,14,4,29,7.25,0,0.29,2.07,kansas_state
Will Howard,JR,QB,7,35,22,0.63,3,5.00,3.14,kansas_state
Kade Warner,SR,WR,14,3,21,7.00,0,0.21,1.50,kansas_state
Anthony Frias II,SO,RB,1,1,2,2.00,0,1.00,2.00,kansas_state
Jax Dineen,SR,FB,4,1,2,2.00,0,0.25,0.50,kansas_state
Jake Rubley,FR,QB,4,6,2,0.33,0,1.50,0.50,kansas_state
Jordan Schippers,JR,RB,14,1,1,1.00,1,0.07,0.07,kansas_state
Marquez Cooper,JR,RB,12,285,1331,4.67,13,23.75,110.92,kent_state
Collin Schlee,JR,QB,11,98,492,5.02,4,8.91,44.73,kent_state
Bryan Bradford,JR,RB,12,64,302,4.72,2,5.33,25.17,kent_state
Gavin Garcia,FR,RB,12,35,211,6.03,1,2.92,17.58,kent_state
Shakhi Carson,SO,RB,2,6,61,10.17,1,3.00,30.50,kent_state
Devontez Walker,SO,WR,12,3,29,9.67,1,0.25,2.42,kent_state
Tommy Ulatowski,FR,QB,2,4,21,5.25,0,2.00,10.50,kent_state
Daniel Bangura,SR,RB,5,5,13,2.60,0,1.00,2.60,kent_state
Dante Cephas,JR,WR,9,2,12,6.00,0,0.22,1.33,kent_state
Ja'Shaun Poke,SR,WR,8,2,7,3.50,1,0.25,0.88,kent_state
Raymond James,SR,WR,9,2,2,1.00,0,0.22,0.22,kent_state
Luke Floriea,JR,WR,12,1,-4,-4.00,0,0.08,-0.33,kent_state
Devin Kargman,FR,QB,6,7,-27,-3.86,0,1.17,-4.50,kent_state
Chris Rodriguez Jr.,SR,RB,8,175,904,5.17,6,21.88,113.00,kentucky
JuTahn McClain,JR,RB,10,59,278,4.71,0,5.90,27.80,kentucky
Kavosiey Smoke,SR,RB,12,58,277,4.78,1,4.83,23.08,kentucky
La'Vell Wright,FR,RB,13,39,120,3.08,0,3.00,9.23,kentucky
Tayvion Robinson,SR,WR,11,8,38,4.75,0,0.73,3.45,kentucky
Destin Wade,FR,QB,1,16,29,1.81,0,16.00,29.00,kentucky
Izayah Cummings,JR,TE,13,1,23,23.00,0,0.08,1.77,kentucky
Dee Beckwith,SO,RB,3,5,21,4.20,0,1.67,7.00,kentucky
Ramon Jefferson,SR,RB,1,2,10,5.00,0,2.00,10.00,kentucky
Barion Brown,FR,WR,13,4,-2,-0.50,0,0.31,-0.15,kentucky
Dane Key,FR,WR,13,1,-2,-2.00,0,0.08,-0.15,kentucky
Kaiya Sheron,FR,QB,4,11,-24,-2.18,0,2.75,-6.00,kentucky
Will Levis,SR,QB,11,72,-107,-1.49,2,6.55,-9.73,kentucky
Dae Dae Hunter,SO,RB,9,130,854,6.57,8,14.44,94.89,liberty
Shedro Louis,JR,RB,12,122,529,4.34,8,10.17,44.08,liberty
Kaidon Salter,FR,QB,8,69,284,4.12,2,8.63,35.50,liberty
T.J. Green,SR,RB,7,44,232,5.27,2,6.29,33.14,liberty
Johnathan Bennett,JR,QB,11,76,181,2.38,2,6.91,16.45,liberty
Demario Douglas,SO,WR,13,5,105,21.00,1,0.38,8.08,liberty
Malik Caper,SO,RB,9,18,32,1.78,1,2.00,3.56,liberty
Charlie Brewer,SR,QB,3,7,23,3.29,0,2.33,7.67,liberty
Nate Hampton,FR,QB,5,13,19,1.46,0,2.60,3.80,liberty
Michael Bollinger,SR,TE,13,1,2,2.00,0,0.08,0.15,liberty
Chris Smith,JR,RB,11,126,628,4.98,3,11.45,57.09,louisiana-lafayette
Terrence Williams,SO,RB,12,104,373,3.59,1,8.67,31.08,louisiana-lafayette
Dre'lyn Washington,FR,RB,10,64,350,5.47,2,6.40,35.00,louisiana-lafayette
Ben Wooldridge,JR,QB,10,48,188,3.92,2,4.80,18.80,louisiana-lafayette
Jacob Kibodi,JR,RB,9,37,169,4.57,0,4.11,18.78,louisiana-lafayette
Chandler Fields,SO,QB,8,36,87,2.42,2,4.50,10.88,louisiana-lafayette
Zylan Perry,FR,RB,3,20,62,3.10,0,6.67,20.67,louisiana-lafayette
Zeon Chriss,FR,QB,4,6,33,5.50,0,1.50,8.25,louisiana-lafayette
Lance Legendre,SO,WR,9,2,13,6.50,0,0.22,1.44,louisiana-lafayette
Peter LeBlanc,JR,WR,13,1,7,7.00,0,0.08,0.54,louisiana-lafayette
"Errol Rogers, Jr.",SO,WR,13,1,7,7.00,0,0.08,0.54,louisiana-lafayette
Zy McDonald,FR,QB,1,1,-9,-9.00,0,1.00,-9.00,louisiana-lafayette
Malik Jackson,JR,RB,12,141,507,3.60,6,11.75,42.25,louisiana-monroe
Chandler Rogers,SO,QB,12,145,353,2.43,5,12.08,29.42,louisiana-monroe
Andrew Henry,JR,RB,12,75,322,4.29,4,6.25,26.83,louisiana-monroe
Bugs Mortimer,FR,WR,10,8,130,16.25,0,0.80,13.00,louisiana-monroe
Zack Martin,SO,RB,4,9,57,6.33,1,2.25,14.25,louisiana-monroe
Isaiah Phillips,JR,RB,11,12,37,3.08,0,1.09,3.36,louisiana-monroe
Alred Luke,FR,WR,12,8,23,2.88,0,0.67,1.92,louisiana-monroe
Bennett Galloway,FR,RB,4,6,17,2.83,0,1.50,4.25,louisiana-monroe
Hunter Smith,FR,RB,12,2,9,4.50,0,0.17,0.75,louisiana-monroe
Charlie Norman,SO,RB,11,3,8,2.67,0,0.27,0.73,louisiana-monroe
Garrett Hable,JR,QB,3,3,4,1.33,0,1.00,1.33,louisiana-monroe
Jiya Wright,JR,QB,2,1,3,3.00,0,0.50,1.50,louisiana-monroe
Zach Jackson,SR,WR,9,1,-9,-9.00,0,0.11,-1.00,louisiana-monroe
Marquis Crosby,FR,RB,12,183,918,5.02,9,15.25,76.50,louisiana_tech
Charvis Thornton,SO,RB,12,80,464,5.80,3,6.67,38.67,louisiana_tech
Greg Garner,SR,RB,7,31,95,3.06,1,4.43,13.57,louisiana_tech
Harlan Dixon,SO,RB,2,8,36,4.50,0,4.00,18.00,louisiana_tech
Jack Turner,SO,QB,3,7,30,4.29,0,2.33,10.00,louisiana_tech
Tre Harris,SO,WR,12,5,22,4.40,0,0.42,1.83,louisiana_tech
Landry Lyddy,FR,QB,7,13,8,0.62,1,1.86,1.14,louisiana_tech
Julien Lewis,FR,WR,8,1,8,8.00,0,0.13,1.00,louisiana_tech
Cyrus Allen,FR,WR,10,5,8,1.60,0,0.50,0.80,louisiana_tech
Solo Lewis,FR,WR,3,2,7,3.50,0,0.67,2.33,louisiana_tech
Keldric Moody,SO,RB,5,1,2,2.00,0,0.20,0.40,louisiana_tech
Tahj Magee,JR,WR,9,1,0,0.00,0,0.11,0.00,louisiana_tech
Smoke Harris,JR,WR,12,8,-1,-0.13,0,0.67,-0.08,louisiana_tech
Matthew Downing,JR,QB,4,20,-6,-0.30,0,5.00,-1.50,louisiana_tech
Parker McNeil,SR,QB,8,25,-68,-2.72,0,3.13,-8.50,louisiana_tech
Jawhar Jordan,SO,RB,13,142,815,5.74,4,10.92,62.69,louisville
Malik Cunningham,SR,QB,10,114,565,4.96,12,11.40,56.50,louisville
Tiyon Evans,JR,RB,8,83,525,6.33,6,10.38,65.63,louisville
Maurice Turner,FR,RB,8,65,314,4.83,0,8.13,39.25,louisville
Trevion Cooley,SO,RB,7,59,278,4.71,2,8.43,39.71,louisville
Brock Domann,JR,QB,10,32,64,2.00,1,3.20,6.40,louisville
Jalen Mitchell,SO,RB,5,10,48,4.80,0,2.00,9.60,louisville
Braden Smith,SR,WR,13,0,6,-,0,-,-,louisville
Grant Goodman,FR,RB,2,3,5,1.67,0,1.50,2.50,louisville
Ahmari Huggins-Bruce,SO,WR,12,3,4,1.33,0,0.25,0.33,louisville
Jeremiah Caldwell,FR,S,1,1,0,0.00,0,1.00,0.00,louisville
Jayden Daniels,JR,QB,14,186,885,4.76,11,13.29,63.21,lsu
Josh Williams,JR,RB,11,98,536,5.47,6,8.91,48.73,lsu
Noah Cain,JR,RB,14,75,405,5.40,10,5.36,28.93,lsu
John Emery Jr.,SR,RB,11,76,375,4.93,6,6.91,34.09,lsu
Armoni Goodwin,SO,RB,7,45,267,5.93,5,6.43,38.14,lsu
Derrick Davis Jr.,SO,S,5,11,57,5.18,1,2.20,11.40,lsu
Kayshon Boutte,JR,WR,11,1,41,41.00,0,0.09,3.73,lsu
Walker Howard,FR,QB,2,6,33,5.50,0,3.00,16.50,lsu
Nick Demas,SO,RB,9,5,10,2.00,0,0.56,1.11,lsu
Malik Nabers,SO,WR,14,1,5,5.00,0,0.07,0.36,lsu
Garrett Nussmeier,FR,QB,7,1,-13,-13.00,0,0.14,-1.86,lsu
Khalan Laborn,SR,RB,13,302,1513,5.01,16,23.23,116.38,marshall
Cam Fancher,FR,QB,13,107,466,4.36,1,8.23,35.85,marshall
Rasheen Ali,SO,RB,3,47,273,5.81,1,15.67,91.00,marshall
Ethan Payne,SO,RB,12,48,256,5.33,2,4.00,21.33,marshall
A.J. Turner,FR,RB,8,17,100,5.88,0,2.13,12.50,marshall
Maurice Jones,FR,RB,1,8,51,6.38,0,8.00,51.00,marshall
Talik Keaton,JR,WR,9,2,32,16.00,0,0.22,3.56,marshall
EJ Horton,SO,WR,12,2,15,7.50,0,0.17,1.25,marshall
Charles Montgomery,FR,WR,13,6,15,2.50,0,0.46,1.15,marshall
Isaiah Gordon,FR,RB,2,3,9,3.00,0,1.50,4.50,marshall
Caleb McMillan,JR,WR,10,1,4,4.00,0,0.10,0.40,marshall
Caleb Coombs,FR,WR,6,1,-3,-3.00,0,0.17,-0.50,marshall
Jayden Harrison,SO,WR,12,1,-4,-4.00,0,0.08,-0.33,marshall
Rece Verhoff,FR,K,13,1,-13,-13.00,0,0.08,-1.00,marshall
Henry Colombi,SR,QB,7,43,-18,-0.42,0,6.14,-2.57,marshall
